...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
153,154,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
154,155,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
155,156,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
156,157,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
157,158,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
158,159,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
159,160,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
160,161,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
161,162,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
162,163,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
163,164,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
164,165,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
165,166,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
166,167,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
167,168,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
168,169,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
169,170,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
170,171,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
171,172,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
172,173,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
173,174,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
174,175,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
175,176,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
176,177,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
177,178,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
178,179,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
179,180,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
180,181,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
181,182,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
182,183,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
183,184,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
184,185,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
185,186,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
186,187,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
187,188,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
188,189,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
189,190,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
190,191,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
191,192,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
192,193,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
193,194,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
194,195,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
195,196,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
196,197,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
197,198,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
198,199,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
199,200,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
200,201,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
201,202,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
202,203,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
203,204,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
204,205,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
205,206,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
206,207,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
207,208,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
208,209,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
209,210,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
210,211,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
211,212,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
212,213,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
213,214,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
214,215,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
215,216,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
216,217,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
217,218,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
218,219,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
219,220,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
220,221,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
221,222,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
222,223,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
223,224,creative,4 Use a rope to create a DIY rope ladder for a treehouse or loft,use a rope to create a diy rope ladder for a treehouse or loft,rope,rope,0.84433,0.96561,0.9822,0.96062,1.10318,0.97119,0.15214
224,225,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
225,226,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
226,227,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
227,228,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
228,229,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
229,230,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
230,231,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
231,232,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
232,233,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
233,234,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
234,235,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
235,236,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
236,237,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
237,238,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
238,239,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
239,240,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
240,241,creative,1 Create a rope swing in your backyard or at a nearby park,create a rope swing in your backyard or at a nearby park,rope,rope,0.88045,1.0176,0.94901,0.96095,1.1051,0.98262,-3.3e-4
241,242,creative,2 Use a rope to create a DIY hammock,use a rope to create a diy hammock,rope,rope,1.01667,0.97812,1.08076,0.96249,1.07835,1.02328,0.07353
242,243,creative,3 Tie a rope around a tree to create a makeshift clothesline,tie a rope around a tree to create a makeshift clothesline,rope,rope,1.13673,0.94017,1.2340200000000001,0.96124,1.1050200000000001,1.07544,0.26489
243,244,creative,4 Use a rope to create a DIY rope ladder for a treehouse or fort,use a rope to create a diy rope ladder for a treehouse or fort,rope,rope,1.15223,1.01059,1.10757,0.96097,1.10521,1.06731,-0.02624
244,245,creative,5 Create a rope obstacle course for kids or adults,create a rope obstacle course for kids or adults,rope,rope,0.86647,0.98692,0.84526,0.96204,0.89401,0.91094,0.06389
245,246,creative,6 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.11613,1.07931,1.04188,0.95894,1.10082,1.05942,-0.04196
246,247,creative,7 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,1.15851,0.99274,0.96379,0.96243,0.89511,0.99452,-0.09189
247,248,creative,8 Create a rope bridge over a small stream or creek,create a rope bridge over a small stream or creek,rope,rope,1.01759,0.90735,0.90795,0.96156,1.10483,0.97986,-0.23779
248,249,creative,9 Use a rope to create a DIY jump rope for exercise,use a rope to create a diy jump rope for exercise,rope,rope,1.11865,0.96313,1.11939,0.96297,1.10407,1.05364,-0.02993
249,250,creative,10 Use a rope to create a DIY pulley system for lifting heavy objects,use a rope to create a diy pulley system for lifting heavy objects,rope,rope,1.16808,0.90988,0.97499,0.96099,0.89598,0.98198,0.0187
