id,condition,response,response_clean,item,item_clean,SemDis_glove_c_m
2061,creative,hang wall decor,hang wall decor,rope,rope,0.89713
2061,creative,hair tie,hair tie,rope,rope,1.0521
2061,creative,child's toy,childs toy,rope,rope,1.09279
2061,creative,clothes line,clothes line,rope,rope,1.08815
2061,creative,hang objects,hang objects,rope,rope,1.1931
2062,creative,tie it to a belt loop and pretend it's a tail,tie it to a belt loop and pretend its a tail,rope,rope,0.88246
2062,creative,make a tire swing,make a tire swing,rope,rope,1.11215
2062,creative,make it a snake,make it a snake,rope,rope,1.07195
2062,creative,pretend its a lasso and you're a cowboy,pretend its a lasso and youre a cowboy,rope,rope,0.88357
2062,creative,tie it between 2 trees and use it as a tight,tie it between trees and use it as a tight,rope,rope,1.1137299999999999
2063,creative,jump,jump,rope,rope,0.64956
2063,creative,overhead light pulley system light switch,overhead light pulley system light switch,rope,rope,0.88332
2063,creative,prop wire,prop wire,rope,rope,0.93821
2063,creative,clothes hanger,clothes hanger,rope,rope,0.96771
2063,creative,line a walkway,line a walkway,rope,rope,0.91724000000000006
2063,creative,toy snake,toy snake,rope,rope,0.98737
2063,creative,fire starter,fire starter,rope,rope,1.07032
2063,creative,a measuring device,a measuring device,rope,rope,0.88917
2063,creative,a carpet beater,a carpet beater,rope,rope,1.01119
2063,creative,wall art glued to the wall in patterns you enjoy,wall art glued to the wall in patterns you enjoy,rope,rope,1.1046
2064,creative,leash,leash,rope,rope,0.6070800000000001
2064,creative,belt,belt,rope,rope,0.68721
2064,creative,jewelry,jewelry,rope,rope,0.86519
2064,creative,decoration,decoration,rope,rope,0.88772
2064,creative,curtain holder,curtain holder,rope,rope,1.03857
2064,creative,clothes line,clothes line,rope,rope,1.08815
2065,creative,jump,jump,rope,rope,0.64956
2065,creative,belt,belt,rope,rope,0.68721
2065,creative,swing,swing,rope,rope,0.7401800000000001
2065,creative,necklace,necklace,rope,rope,0.74881
2065,creative,dishcloth,dishcloth,rope,rope,0.7666999999999999
2065,creative,pull a canoe from a truck,pull a canoe from a truck,rope,rope,1.09903
2065,creative,something to carry your purse with,something to carry your purse with,rope,rope,1.11805
2065,creative,lawnmower,lawnmower,rope,rope,0.87706
2065,creative,shoestring,shoestring,rope,rope,0.9486
2065,creative,hair extensions,hair extensions,rope,rope,1.12665
2066,creative,to make a fake snake,to make a fake snake,rope,rope,0.88255
2066,creative,as a material to fill in the cracks between door frames and bodies so that no one can see in,as a material to fill in the cracks between door frames and bodies so that no one can see in,rope,rope,1.10865
2066,creative,to create a hammock in your living room instead of a couch,to create a hammock in your living room instead of a couch,rope,rope,0.89653
2066,creative,to make a turban,to make a turban,rope,rope,1.09503
2066,creative,to connect two doors so that you can open them at the same time,to connect two doors so that you can open them at the same time,rope,rope,1.10649
2066,creative,to hang furniture from the ceiling that you want to turn into a swing,to hang furniture from the ceiling that you want to turn into a swing,rope,rope,1.10717
2067,creative,delineate a play area for a game,delineate a play area for a game,rope,rope,1.10863
2067,creative,make it into a coat,make it into a coat,rope,rope,0.8745499999999999
2067,creative,use it as a scarf,use it as a scarf,rope,rope,0.8811
2067,creative,make it into a chair,make it into a chair,rope,rope,0.87418
2067,creative,tie it around your car so no one can break in,tie it around your car so no one can break in,rope,rope,0.89123
2068,creative,jump,jump,rope,rope,0.64956
2068,creative,belt,belt,rope,rope,0.68721
2068,creative,suspenders,suspenders,rope,rope,0.69863
2068,creative,headband,headband,rope,rope,0.80498
2068,creative,house decor,house decor,rope,rope,1.01969
2068,creative,hair tie,hair tie,rope,rope,1.0521
2068,creative,measuring tool,measuring tool,rope,rope,1.14263
2071,creative,jump,jump,rope,rope,0.64956
2071,creative,handcuffs,handcuffs,rope,rope,0.65667
2071,creative,shoelaces,shoelaces,rope,rope,0.66508
2071,creative,belt,belt,rope,rope,0.68721
2071,creative,necklace,necklace,rope,rope,0.74881
2071,creative,pretend hair,pretend hair,rope,rope,0.91037
2071,creative,dog leash,dog leash,rope,rope,0.93323
2071,creative,zip line,zip line,rope,rope,0.94772
2071,creative,pretend snake,pretend snake,rope,rope,0.95509
2071,creative,make a rug,make a rug,rope,rope,0.86431
2071,creative,hair tie,hair tie,rope,rope,1.0521
2071,creative,phone cord,phone cord,rope,rope,1.05653
2072,creative,belt,belt,rope,rope,0.68721
2072,creative,weave it into a cozy blanket,weave it into a cozy blanket,rope,rope,1.12957
2072,creative,repair broken shoes,repair broken shoes,rope,rope,0.85019
2072,creative,keep your car together,keep your car together,rope,rope,1.11355
2072,creative,knit a sweater for a cat,knit a sweater for a cat,rope,rope,0.8893
2072,creative,keep the gate outside of your house together,keep the gate outside of your house together,rope,rope,1.10544
2072,creative,create a robe,create a robe,rope,rope,0.88175
2072,creative,get garbage out of a dangerous place for you to go to,get garbage out of a dangerous place for you to go to,rope,rope,1.10543
2072,creative,use to catch crabs,use to catch crabs,rope,rope,1.09369
2072,creative,catch raindrops,catch raindrops,rope,rope,0.93694
2072,creative,make a curtain,make a curtain,rope,rope,0.85129
2072,creative,make a couch,make a couch,rope,rope,0.85817
2072,creative,fly a kite,fly a kite,rope,rope,0.87987
2072,creative,fish hooks,fish hooks,rope,rope,1.07236
2072,creative,make clothes,make clothes,rope,rope,1.07718
2072,creative,collect shells with,collect shells with,rope,rope,0.88383
2072,creative,attach to an icicle and use it as a weapon in the winter,attach to an icicle and use it as a weapon in the winter,rope,rope,1.11188
2073,creative,belt,belt,rope,rope,0.68721
2073,creative,swing,swing,rope,rope,0.7401800000000001
2073,creative,dog leash,dog leash,rope,rope,0.93323
2073,creative,tire tread,tire tread,rope,rope,0.94905
2073,creative,paper towel holder,paper towel holder,rope,rope,0.94941
2073,creative,shoe strings,shoe strings,rope,rope,0.9615
2073,creative,bow tie,bow tie,rope,rope,1.03066
2073,creative,picture frame,picture frame,rope,rope,1.03458
2073,creative,tire swing,tire swing,rope,rope,1.04756
2073,creative,hair tie,hair tie,rope,rope,1.0521
2074,creative,lift,lift,rope,rope,0.6973199999999999
2074,creative,trap,trap,rope,rope,0.7167399999999999
2075,creative,using the   to time travel to different galaxies,using the to time travel to different galaxies,rope,rope,1.1211
2075,creative,using the   to trip somebody,using the to trip somebody,rope,rope,0.88516
2075,creative,using the   as a leash for a dog,using the as a leash for a dog,rope,rope,1.1199
2075,creative,mining gold with a magic,mining gold with a magic,rope,rope,0.90695
2075,creative,making yarn from a,making yarn from a,rope,rope,0.97214
2075,creative,stealing harry potters wand with a,stealing harry potters wand with a,rope,rope,0.99469
2075,creative,making a bird house out of robe,making a bird house out of robe,rope,rope,0.89538
2075,creative,making music with a,making music with a,rope,rope,1.11126
2076,creative,climbing,climbing,rope,rope,0.57054
2076,creative,pull,pull,rope,rope,0.58895
2076,creative,knots,knots,rope,rope,0.63828
2076,creative,wrapping,wrapping,rope,rope,0.6563300000000001
2076,creative,tie,tie,rope,rope,0.67869
2076,creative,belt,belt,rope,rope,0.68721
2076,creative,hang,hang,rope,rope,0.7173499999999999
2076,creative,swing,swing,rope,rope,0.7401800000000001
2076,creative,dress,dress,rope,rope,0.76801
2076,creative,steps,steps,rope,rope,0.82953
2076,creative,exercise,exercise,rope,rope,0.83269
2076,creative,whip,whip,rope,rope,0.8432
2076,creative,toy,toy,rope,rope,0.84333
2076,creative,gather,gather,rope,rope,0.94088
2076,creative,music,music,rope,rope,0.95567
2076,creative,art,art,rope,rope,0.97981
2077,creative,a belt,a belt,rope,rope,1.05259
2077,creative,circular wall hangings,circular wall hangings,rope,rope,0.85136
2077,creative,a headband,a headband,rope,rope,0.94893
2077,creative,a towel rack,a towel rack,rope,rope,0.97248
2077,creative,a knot sculpture,a knot sculpture,rope,rope,0.90743
2077,creative,wrapping it around a vase or jar for decoration,wrapping it around a vase or jar for decoration,rope,rope,1.09697
2077,creative,a hanging seat if you attached some to two walls or the ceiling,a hanging seat if you attached some to two walls or the ceiling,rope,rope,0.89403
2078,creative,making a hammock,making a hammock,rope,rope,1.07971
2078,creative,learn to make awesome knots,learn to make awesome knots,rope,rope,1.09007
2078,creative,fishing net,fishing net,rope,rope,1.04332
2078,creative,use to grow vine squash,use to grow vine squash,rope,rope,0.86347
2079,creative,noose,noose,rope,rope,0.62784
2079,creative,belt,belt,rope,rope,0.68721
2079,creative,bondage,bondage,rope,rope,0.70199
2079,creative,ring,ring,rope,rope,0.70275
2079,creative,shoelace,shoelace,rope,rope,0.7185699999999999
2079,creative,necklace,necklace,rope,rope,0.74881
2079,creative,pendulum,pendulum,rope,rope,0.75832
2079,creative,bracelet,bracelet,rope,rope,0.78295
2079,creative,whip,whip,rope,rope,0.8432
2079,creative,crochet material,crochet material,rope,rope,0.90038
2079,creative,bungee chord,bungee chord,rope,rope,0.91417
2079,creative,rock climbing,rock climbing,rope,rope,0.9647
2079,creative,hair tie,hair tie,rope,rope,1.0521
2079,creative,measuring tape,measuring tape,rope,rope,1.05473
2079,creative,performance art,performance art,rope,rope,1.07118
2079,creative,trip wire,trip wire,rope,rope,1.10169
2080,creative,lasso,lasso,rope,rope,0.79369
2080,creative,as a manmade vine to swing amongst trees,as a manmade vine to swing amongst trees,rope,rope,1.00949
2080,creative,hair accessory,hair accessory,rope,rope,1.07956
2080,creative,decorative purposes,decorative purposes,rope,rope,1.1202
2081,creative,belt,belt,rope,rope,0.68721
2081,creative,necklace,necklace,rope,rope,0.74881
2081,creative,bracelet,bracelet,rope,rope,0.78295
2081,creative,border,border,rope,rope,0.93135
2081,creative,toy snake,toy snake,rope,rope,0.98737
2081,creative,neck tie,neck tie,rope,rope,1.02437
2082,creative,pulley,pulley,rope,rope,0.5626599999999999
2082,creative,tether,tether,rope,rope,0.60623
2082,creative,belt,belt,rope,rope,0.68721
2082,creative,ring,ring,rope,rope,0.70275
2082,creative,bracelet,bracelet,rope,rope,0.78295
2082,creative,buoy,buoy,rope,rope,0.80533
2082,creative,paintbrush,paintbrush,rope,rope,0.84766
2082,creative,decorations,decorations,rope,rope,0.8508
2082,creative,watch,watch,rope,rope,0.85155
2082,creative,jewelry,jewelry,rope,rope,0.86519
2082,creative,earring,earring,rope,rope,0.87067
2082,creative,guitar string,guitar string,rope,rope,0.91373
2082,creative,shoe string,shoe string,rope,rope,0.91744
2082,creative,anchor line,anchor line,rope,rope,0.92227
2082,creative,purse string,purse string,rope,rope,0.92862
2082,creative,dog leash,dog leash,rope,rope,0.93323
2082,creative,pull out a tooth,pull out a tooth,rope,rope,1.09426
2082,creative,fort,fort,rope,rope,0.97754
2082,creative,dog toy,dog toy,rope,rope,1.02579
2082,creative,stamp,stamp,rope,rope,1.04817
2082,creative,fishing line,fishing line,rope,rope,1.09834
2083,creative,tie two people who annoy each other together for mediation,tie two people who annoy each other together for mediation,rope,rope,0.8935
2083,creative,bridge across two buildings for birds,bridge across two buildings for birds,rope,rope,1.10653
2083,creative,hold a bridge up,hold a bridge up,rope,rope,1.10877
2083,creative,keep a helicopter from flying too high,keep a helicopter from flying too high,rope,rope,0.88641
2084,creative,to climb up it,to climb up it,rope,rope,1.11026
2084,creative,bracelet,bracelet,rope,rope,0.78295
2084,creative,tie something together,tie something together,rope,rope,0.83577
2084,creative,using it to make a bridge,using it to make a bridge,rope,rope,1.11905
2084,creative,using it to pull something,using it to pull something,rope,rope,0.8786
2084,creative,shoe lace,shoe lace,rope,rope,0.93165
2084,creative,tug a war,tug a war,rope,rope,0.84561
2084,creative,hanging someone,hanging someone,rope,rope,1.0537
2084,creative,whipping someone with it,whipping someone with it,rope,rope,1.09704
2084,creative,using it as a belt,using it as a belt,rope,rope,0.87959
2084,creative,using the material to make a fire,using the material to make a fire,rope,rope,0.88452
2085,creative,stretch it out,stretch it out,rope,rope,0.84701
2085,creative,exercise with it,exercise with it,rope,rope,0.87913
2085,creative,connect things together,connect things together,rope,rope,0.8702
2085,creative,decoration,decoration,rope,rope,0.88772
2085,creative,tie things,tie things,rope,rope,1.01919
2085,creative,sew things together,sew things together,rope,rope,1.02664
2085,creative,stretch things,stretch things,rope,rope,1.05782
2085,creative,arts and crafts,arts and crafts,rope,rope,0.89966
2085,creative,create marks,create marks,rope,rope,1.06782
2085,creative,pull things,pull things,rope,rope,1.08369
2086,creative,shoelaces,shoelaces,rope,rope,0.66508
2086,creative,belt,belt,rope,rope,0.68721
2086,creative,scarf,scarf,rope,rope,0.72978
2086,creative,necklace,necklace,rope,rope,0.74881
2086,creative,dress,dress,rope,rope,0.76801
2086,creative,lasso,lasso,rope,rope,0.79369
2086,creative,handle to a purse/bag,handle to a pursebag,rope,rope,0.8698
2086,creative,whip,whip,rope,rope,0.8432
2086,creative,use it to wrap up presents,use it to wrap up presents,rope,rope,1.12221
2086,creative,hair band,hair band,rope,rope,0.96029
2086,creative,you wan make a wrap around ring,you wan make a wrap around ring,rope,rope,1.02643
2086,creative,backpack straps,backpack straps,rope,rope,1.03623
2086,creative,you can use it as a tight walking,you can use it as a tight walking,rope,rope,1.11439
2087,creative,food lasso,food lasso,rope,rope,0.90913
2087,creative,intestinal connections,intestinal connections,rope,rope,1.12366
2087,creative,sensory   for diseases,sensory for diseases,rope,rope,0.89233
2088,creative,wrap the   around your hand and use it to practice boxing,wrap the around your hand and use it to practice boxing,rope,rope,0.89342
2088,creative,dye the   your hair color and use it as extensions or make a bun,dye the your hair color and use it as extensions or make a bun,rope,rope,0.8913
2089,creative,swing,swing,rope,rope,0.7401800000000001
2089,creative,Firestarter,firestarter,rope,rope,0.9616
2089,creative,straps on bags,straps on bags,rope,rope,1.0207
2090,creative,you can make an art sculpture and use the   to hold pieces up or be a part of the pieces,you can make an art sculpture and use the to hold pieces up or be a part of the pieces,rope,rope,1.10533
2090,creative,you can tear up a piece of   and tie the strings together to make a hat or a basket of some sort,you can tear up a piece of and tie the strings together to make a hat or a basket of some sort,rope,rope,1.10515
2091,creative,you can use a   as a belt to hold your pants up,you can use a as a belt to hold your pants up,rope,rope,1.11073
2091,creative,use a   to pull things closer to you without having to move up and get it,use a to pull things closer to you without having to move up and get it,rope,rope,1.108
2091,creative,use a   to whip your kids if they misbehave,use a to whip your kids if they misbehave,rope,rope,1.11685
2091,creative,you can use a   to make a tire swing by hanging it off a tree,you can use a to make a tire swing by hanging it off a tree,rope,rope,0.89426
2091,creative,use a   to hold something together ie furniture,use a to hold something together ie furniture,rope,rope,1.106
2091,creative,use a   to tie it to the tv remote  so you don't have to get up and get it,use a to tie it to the tv remote so you dont have to get up and get it,rope,rope,0.8946000000000001
2091,creative,use a   to climb outside your window,use a to climb outside your window,rope,rope,0.89058
2092,creative,belt,belt,rope,rope,0.68721
2092,creative,blanket,blanket,rope,rope,0.71551
2092,creative,bowtie,bowtie,rope,rope,0.99938
2092,creative,mummy wrappings,mummy wrappings,rope,rope,1.02504
2092,creative,hair extensions,hair extensions,rope,rope,1.12665
2093,creative,use it to tie up a bicycle,use it to tie up a bicycle,rope,rope,0.8924300000000001
2093,creative,use it to hang decorations around a house,use it to hang decorations around a house,rope,rope,1.11169
2093,creative,turn it into jewelry,turn it into jewelry,rope,rope,1.10664
2093,creative,undo it to make a design for clothes,undo it to make a design for clothes,rope,rope,1.07817
2094,creative,belt,belt,rope,rope,0.68721
2094,creative,clothing,clothing,rope,rope,0.76149
2094,creative,jewelry,jewelry,rope,rope,0.86519
2094,creative,art,art,rope,rope,0.97981
2094,creative,door holder,door holder,rope,rope,1.03962
2095,creative,belt,belt,rope,rope,0.68721
2095,creative,clothes,clothes,rope,rope,0.74484
2095,creative,insulation,insulation,rope,rope,0.76029
2095,creative,fuse,fuse,rope,rope,0.7850699999999999
2095,creative,fire starter,fire starter,rope,rope,1.07032
2096,creative,necklace,necklace,rope,rope,0.74881
2096,creative,tightrope,tightrope,rope,rope,0.75475
2096,creative,wristband,wristband,rope,rope,0.92034
2096,creative,wind chime,wind chime,rope,rope,0.94955
2096,creative,hand cuffs,hand cuffs,rope,rope,0.97502
2097,creative,if coiled on itself and glued together it could be a table,if coiled on itself and glued together it could be a table,rope,rope,0.89625
2097,creative,if cut and frayed  it could be hay bales in a cowboy diorama,if cut and frayed it could be hay bales in a cowboy diorama,rope,rope,1.11632
2097,creative,a hopscotch play area,a hopscotch play area,rope,rope,0.89378
2097,creative,it could be used as a cat scratching post,it could be used as a cat scratching post,rope,rope,0.8797699999999999
2098,creative,connecting arguing siblings to force them to be together,connecting arguing siblings to force them to be together,rope,rope,0.89577
2098,creative,lion's breath instrument,lions breath instrument,rope,rope,0.9126
2098,creative,large yarn,large yarn,rope,rope,0.94985
2098,creative,ruler,ruler,rope,rope,0.97152
2098,creative,unwind it and make fake hair,unwind it and make fake hair,rope,rope,0.98851
2098,creative,exercise equipment,exercise equipment,rope,rope,1.11382
2098,creative,show and tell for vocabulary lesson,show and tell for vocabulary lesson,rope,rope,1.1142
2099,creative,jump over it,jump over it,rope,rope,0.83985
2099,creative,strap things to your car,strap things to your car,rope,rope,0.87457
2099,creative,throw it over a branch to swing on,throw it over a branch to swing on,rope,rope,1.1067
2099,creative,lasso something,lasso something,rope,rope,0.94794
2099,creative,play tug of war with your dog,play tug of war with your dog,rope,rope,0.85564
2099,creative,pretend it's a snake to scare someone,pretend its a snake to scare someone,rope,rope,0.8705499999999999
2099,creative,tie someone up,tie someone up,rope,rope,0.84334
2099,creative,wear it as a belt and pretend you're a monk,wear it as a belt and pretend youre a monk,rope,rope,0.89689
2099,creative,practice knots,practice knots,rope,rope,1.06747
2099,creative,crawl up it to get inside a window,crawl up it to get inside a window,rope,rope,1.10961
2099,creative,use it as a tail,use it as a tail,rope,rope,0.87876
2100,creative,a reliable manner of glue,a reliable manner of glue,rope,rope,0.92696
2100,creative,building a bridge,building a bridge,rope,rope,0.87106
2100,creative,decorations for a house,decorations for a house,rope,rope,1.11355
2100,creative,a way to keep your hair together,a way to keep your hair together,rope,rope,0.87692
2101,creative,leash,leash,rope,rope,0.6070800000000001
2101,creative,use for painting a braided design,use for painting a braided design,rope,rope,0.89922
2101,creative,puppet strings,puppet strings,rope,rope,0.97053
2101,creative,something to hold your books together,something to hold your books together,rope,rope,1.12105
2101,creative,use for exercise,use for exercise,rope,rope,0.88043
2102,creative,a belt,a belt,rope,rope,1.05259
2102,creative,toy,toy,rope,rope,0.84333
2102,creative,exercise equipment,exercise equipment,rope,rope,1.11382
2104,creative,pulley,pulley,rope,rope,0.5626599999999999
2104,creative,clothesline,clothesline,rope,rope,0.67309
2104,creative,shoelace,shoelace,rope,rope,0.7185699999999999
2104,creative,lasso,lasso,rope,rope,0.79369
2104,creative,child leash,child leash,rope,rope,0.84826
2104,creative,puppet string,puppet string,rope,rope,0.93524
2104,creative,curtain tie,curtain tie,rope,rope,0.97481
2104,creative,kite tail,kite tail,rope,rope,1.0871
2106,creative,to climb up,to climb up,rope,rope,0.83628
2106,creative,tug o war,tug o war,rope,rope,0.86626
2106,creative,swing,swing,rope,rope,0.7401800000000001
2106,creative,twist and shape and put concrete on it  call it art,twist and shape and put concrete on it call it art,rope,rope,0.88836
2106,creative,lasso for astronauts to catch aliens,lasso for astronauts to catch aliens,rope,rope,1.10558
2107,creative,jewelry,jewelry,rope,rope,0.86519
2107,creative,take it apart and use string as shoe laces,take it apart and use string as shoe laces,rope,rope,1.11101
2107,creative,create a leash,create a leash,rope,rope,0.86936
2107,creative,as a weapon  to spank children with,as a weapon to spank children with,rope,rope,1.02511
2107,creative,wall decorations,wall decorations,rope,rope,1.10402
2107,creative,use it as a belt when you cant find one,use it as a belt when you cant find one,rope,rope,0.8921
2108,creative,leash,leash,rope,rope,0.6070800000000001
2108,creative,skirt,skirt,rope,rope,0.73532
2108,creative,necklace,necklace,rope,rope,0.74881
2108,creative,bracelet,bracelet,rope,rope,0.78295
2108,creative,picture frame holder,picture frame holder,rope,rope,0.83264
2108,creative,clothes line,clothes line,rope,rope,1.08815
2108,creative,measuring stick,measuring stick,rope,rope,1.107
2108,creative,safety gear,safety gear,rope,rope,1.1553499999999999
2111,creative,leash,leash,rope,rope,0.6070800000000001
2111,creative,jump,jump,rope,rope,0.64956
2111,creative,pants,pants,rope,rope,0.67706
2111,creative,tie,tie,rope,rope,0.67869
2111,creative,belt,belt,rope,rope,0.68721
2111,creative,bracelet,bracelet,rope,rope,0.78295
2111,creative,wig,wig,rope,rope,0.79383
2111,creative,measurement,measurement,rope,rope,0.85359
2111,creative,fake snake,fake snake,rope,rope,0.98556
2111,creative,finish line,finish line,rope,rope,1.03087
2111,creative,bungee cord,bungee cord,rope,rope,1.04008
2111,creative,hair tie,hair tie,rope,rope,1.0521
2111,creative,blind fold,blind fold,rope,rope,1.11106
2112,creative,a belt,a belt,rope,rope,1.05259
2112,creative,tie the bumper of a car on,tie the bumper of a car on,rope,rope,0.89471
2112,creative,fray and use as floss,fray and use as floss,rope,rope,0.89898
2112,creative,hang out of the back of pants to be the scarecrow's pet,hang out of the back of pants to be the scarecrows pet,rope,rope,0.88522
2113,creative,as a tie,as a tie,rope,rope,0.83424
2113,creative,as a belt,as a belt,rope,rope,0.85623
2113,creative,to play a game of jumping jacks,to play a game of jumping jacks,rope,rope,0.88337
2113,creative,to keep a mattress from sliding off of a car,to keep a mattress from sliding off of a car,rope,rope,0.9097999999999999
2113,creative,as a hair tie,as a hair tie,rope,rope,1.05777
2113,creative,to pull a car,to pull a car,rope,rope,1.11189
2113,creative,to measure your arm,to measure your arm,rope,rope,1.11932
2113,creative,to hang your clothes across when tied up,to hang your clothes across when tied up,rope,rope,1.11257
2114,creative,use it as necklace,use it as necklace,rope,rope,1.10526
2114,creative,use it as a leash,use it as a leash,rope,rope,0.90296
2114,creative,use it as a lever  pull it and something will happen,use it as a lever pull it and something will happen,rope,rope,0.93187
2114,creative,use it as a swing,use it as a swing,rope,rope,0.88503
2114,creative,use it as a belt,use it as a belt,rope,rope,0.8805499999999999
2114,creative,tie many together and make a large swing,tie many together and make a large swing,rope,rope,1.10655
2115,creative,making some form of clothing out of it,making some form of clothing out of it,rope,rope,1.11892
2115,creative,unbinding it and weaving the pieces into a patter on a piece of mesh,unbinding it and weaving the pieces into a patter on a piece of mesh,rope,rope,1.12093
2115,creative,braiding a small piece into a person's hair to create a design,braiding a small piece into a persons hair to create a design,rope,rope,0.88717
2116,creative,belt,belt,rope,rope,0.68721
2116,creative,swing,swing,rope,rope,0.7401800000000001
2116,creative,earrings,earrings,rope,rope,0.7679199999999999
2116,creative,wig,wig,rope,rope,0.79383
2116,creative,picture frame edge,picture frame edge,rope,rope,0.82004
2116,creative,neck tie,neck tie,rope,rope,1.02437
2116,creative,fire starter,fire starter,rope,rope,1.07032
2117,creative,use   to pull out teeth,use to pull out teeth,rope,rope,0.88008
2117,creative,use colorful   as decoration on a wine bottle or vase,use colorful as decoration on a wine bottle or vase,rope,rope,0.88101
2117,creative,do any experiment on how you get along with a person you're tied to for 4 hours using,do any experiment on how you get along with a person youre tied to for hours using,rope,rope,1.10534
2117,creative,use   to practice braiding in case you don't have a doll to practice on,use to practice braiding in case you dont have a doll to practice on,rope,rope,0.89495
2117,creative,use tiny   for earrings,use tiny for earrings,rope,rope,1.13071
2117,creative,use   as a replacement for hair if you can't afford weave,use as a replacement for hair if you cant afford weave,rope,rope,0.89679
2117,creative,use   as a belt,use as a belt,rope,rope,1.12012
2117,creative,use   to store things on the ceiling instead of the floor,use to store things on the ceiling instead of the floor,rope,rope,0.89123
2120,creative,ladder,ladder,rope,rope,0.47565999999999997
2120,creative,belt,belt,rope,rope,0.68721
2120,creative,a ring,a ring,rope,rope,1.0778699999999999
2120,creative,necklace,necklace,rope,rope,0.74881
2120,creative,bracelet,bracelet,rope,rope,0.78295
2120,creative,camping,camping,rope,rope,0.83544
2120,creative,watch,watch,rope,rope,0.85155
2120,creative,dream catcher,dream catcher,rope,rope,0.86418
2120,creative,pumpkin,pumpkin,rope,rope,0.8702
2120,creative,tie down a trunk,tie down a trunk,rope,rope,0.96185
2120,creative,shoe string,shoe string,rope,rope,0.91744
2120,creative,dog leash,dog leash,rope,rope,0.93323
2120,creative,carry a cup,carry a cup,rope,rope,0.88162
2120,creative,pull up bar,pull up bar,rope,rope,0.85834
2120,creative,hair tie,hair tie,rope,rope,1.0521
2120,creative,fishing pole,fishing pole,rope,rope,1.05339
2121,creative,climbing,climbing,rope,rope,0.57054
2121,creative,harness,harness,rope,rope,0.6071599999999999
2121,creative,noose,noose,rope,rope,0.62784
2121,creative,hitch,hitch,rope,rope,0.6476999999999999
2121,creative,belay,belay,rope,rope,0.69697
2121,creative,escape,escape,rope,rope,0.73519
2121,creative,pendulum,pendulum,rope,rope,0.75832
2121,creative,lasso,lasso,rope,rope,0.79369
2121,creative,pulley system,pulley system,rope,rope,0.89441
2121,creative,make a splint,make a splint,rope,rope,1.08529
2121,creative,training,training,rope,rope,0.94001
2121,creative,dock a boat,dock a boat,rope,rope,0.83543
2121,creative,tug o  war,tug o war,rope,rope,0.86626
2121,creative,make a raft,make a raft,rope,rope,0.87803
2122,creative,pulley,pulley,rope,rope,0.5626599999999999
2122,creative,jump,jump,rope,rope,0.64956
2122,creative,tie,tie,rope,rope,0.67869
2122,creative,belt,belt,rope,rope,0.68721
2122,creative,weapon,weapon,rope,rope,0.8230500000000001
2122,creative,guitar string,guitar string,rope,rope,0.91373
2122,creative,shoe lace,shoe lace,rope,rope,0.93165
2122,creative,tug of war,tug of war,rope,rope,0.88636
2123,creative,tow,tow,rope,rope,0.5385599999999999
2123,creative,leash,leash,rope,rope,0.6070800000000001
2123,creative,noose,noose,rope,rope,0.62784
2123,creative,tourniquet,tourniquet,rope,rope,0.68955
2123,creative,swing,swing,rope,rope,0.7401800000000001
2123,creative,measuring,measuring,rope,rope,0.82128
2123,creative,connects,connects,rope,rope,0.8314900000000001
2123,creative,exercise,exercise,rope,rope,0.83269
2123,creative,coaster,coaster,rope,rope,0.84263
2123,creative,net,net,rope,rope,0.85581
2123,creative,marker,marker,rope,rope,0.86212
2123,creative,decoration,decoration,rope,rope,0.88772
2123,creative,trivet,trivet,rope,rope,0.93186
2123,creative,boat anchor,boat anchor,rope,rope,0.98682
2123,creative,art holder,art holder,rope,rope,1.09128
2123,creative,fishing line,fishing line,rope,rope,1.09834
2124,creative,jump,jump,rope,rope,0.64956
2124,creative,hammock,hammock,rope,rope,0.70806
2124,creative,swing,swing,rope,rope,0.7401800000000001
2124,creative,headband,headband,rope,rope,0.80498
2124,creative,boat anchor,boat anchor,rope,rope,0.98682
2124,creative,to dry your clothes on,to dry your clothes on,rope,rope,0.88735
2125,creative,belt,belt,rope,rope,0.68721
2125,creative,headband,headband,rope,rope,0.80498
2125,creative,paint like a snake to scare folks,paint like a snake to scare folks,rope,rope,0.88765
2125,creative,use to make telephone,use to make telephone,rope,rope,1.12103
2125,creative,trick people by putting a dollar on the end and pulling it away,trick people by putting a dollar on the end and pulling it away,rope,rope,0.89218
2125,creative,practice using scissors,practice using scissors,rope,rope,0.88265
2125,creative,use its friction to cut clay objects,use its friction to cut clay objects,rope,rope,0.88746
2125,creative,floss for a giant,floss for a giant,rope,rope,0.89788
2125,creative,use to make a large drat shooter,use to make a large drat shooter,rope,rope,1.11812
2125,creative,tie on a doorknob to shut door from a distance,tie on a doorknob to shut door from a distance,rope,rope,0.89439
2126,creative,parachute,parachute,rope,rope,0.65225
2126,creative,handcuffs,handcuffs,rope,rope,0.65667
2126,creative,skis,skis,rope,rope,0.67508
2126,creative,swing,swing,rope,rope,0.7401800000000001
2126,creative,necklace,necklace,rope,rope,0.74881
2126,creative,bracelet,bracelet,rope,rope,0.78295
2126,creative,lasso,lasso,rope,rope,0.79369
2126,creative,vehicle,vehicle,rope,rope,0.84512
2126,creative,shield,shield,rope,rope,0.84883
2126,creative,dream catcher,dream catcher,rope,rope,0.86418
2126,creative,dinner,dinner,rope,rope,0.89978
2126,creative,dresser,dresser,rope,rope,0.93341
