...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
205,206,creative,6 Create a unique and rustic birdhouse with bricks,create a unique and rustic birdhouse with bricks,brick,brick,0.80964
206,207,creative,7 Use bricks to create a unique and rustic mailbox,use bricks to create a unique and rustic mailbox,brick,brick,0.80827
207,208,creative,8 Use bricks to create a unique and rustic garden bench,use bricks to create a unique and rustic garden bench,brick,brick,1.19167
208,209,creative,9 Use bricks to create a unique and rustic outdoor table,use bricks to create a unique and rustic outdoor table,brick,brick,1.19161
209,210,creative,10 Use bricks to create a unique and rustic garden fountain,use bricks to create a unique and rustic garden fountain,brick,brick,1.19168
210,211,creative,1 Use it as a doorstop or paperweight,use it as a doorstop or paperweight,brick,brick,0.8089
211,212,creative,2 Turn it into a bookend by painting or decorating it,turn it into a bookend by painting or decorating it,brick,brick,0.81804
212,213,creative,3 Make a garden border by stacking bricks in a decorative pattern,make a garden border by stacking bricks in a decorative pattern,brick,brick,0.80824
213,214,creative,4 Use it as a weight for outdoor games like cornhole or horseshoes,use it as a weight for outdoor games like cornhole or horseshoes,brick,brick,0.8086800000000001
214,215,creative,5 Create a unique outdoor seating area by stacking bricks and adding cushions,create a unique outdoor seating area by stacking bricks and adding cushions,brick,brick,0.8086
215,216,creative,6 Use it as a base for a DIY birdhouse or bird feeder,use it as a base for a diy birdhouse or bird feeder,brick,brick,0.80752
216,217,creative,7 Turn it into a DIY fire pit by stacking bricks in a circle and adding wood,turn it into a diy fire pit by stacking bricks in a circle and adding wood,brick,brick,0.80828
217,218,creative,8 Use it as a weight for a homemade workout routine,use it as a weight for a homemade workout routine,brick,brick,1.19183
218,219,creative,9 Create a unique bookshelf by stacking bricks and adding wooden planks,create a unique bookshelf by stacking bricks and adding wooden planks,brick,brick,0.8125100000000001
219,220,creative,10 Use it to create a DIY stepping stone path in your garden,use it to create a diy stepping stone path in your garden,brick,brick,0.80836
220,221,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19161
221,222,creative,2 Turn a brick into a garden marker by painting it and labeling it with plant names,turn a brick into a garden marker by painting it and labeling it with plant names,brick,brick,1.1917
222,223,creative,3 Use bricks to create a unique and stylish fire pit in your backyard,use bricks to create a unique and stylish fire pit in your backyard,brick,brick,1.1916
223,224,creative,4 Create a DIY outdoor bench by stacking bricks and using a wooden board as the seat,create a diy outdoor bench by stacking bricks and using a wooden board as the seat,brick,brick,0.80832
224,225,creative,5 Use bricks to create a unique and rustic pathway in your garden or yard,use bricks to create a unique and rustic pathway in your garden or yard,brick,brick,1.19166
225,226,creative,6 Use bricks as weights for outdoor games like cornhole or horseshoes,use bricks as weights for outdoor games like cornhole or horseshoes,brick,brick,1.19166
226,227,creative,7 Use bricks as a base for a tabletop or bar surface,use bricks as a base for a tabletop or bar surface,brick,brick,0.80831
227,228,creative,8 Use bricks to create a unique and eyecatching mailbox,use bricks to create a unique and eyecatching mailbox,brick,brick,1.19144
228,229,creative,9 Create a DIY birdhouse by stacking bricks and adding a wooden roof,create a diy birdhouse by stacking bricks and adding a wooden roof,brick,brick,1.19085
229,230,creative,10 Use bricks to create a unique and rustic backdrop for photos or events,use bricks to create a unique and rustic backdrop for photos or events,brick,brick,0.80846
230,231,creative,1 A bookend for a heavy bookshelf,a bookend for a heavy bookshelf,brick,brick,1.17408
231,232,creative,2 A doorstop to prevent a door from closing,a doorstop to prevent a door from closing,brick,brick,0.80853
232,233,creative,3 A weight to hold down a tarp or tent,a weight to hold down a tarp or tent,brick,brick,0.80899
233,234,creative,4 A decorative garden border,a decorative garden border,brick,brick,1.19297
234,235,creative,5 A makeshift hammer for small DIY projects,a makeshift hammer for small diy projects,brick,brick,1.19163
235,236,creative,6 A base for a birdhouse or feeder,a base for a birdhouse or feeder,brick,brick,0.82829
236,237,creative,7 A paperweight for a desk,a paperweight for a desk,brick,brick,1.20023
237,238,creative,8 A prop for a theatrical production or photoshoot,a prop for a theatrical production or photoshoot,brick,brick,1.20796
238,239,creative,9 A building block for a creative sculpture or artwork,a building block for a creative sculpture or artwork,brick,brick,0.80742
239,240,creative,10 A holder for a hot skillet or pot on a camping trip,a holder for a hot skillet or pot on a camping trip,brick,brick,1.1918199999999999
240,241,creative,1 A bookend or doorstop,a bookend or doorstop,brick,brick,1.18671
241,242,creative,2 A weight for a makeshift workout,a weight for a makeshift workout,brick,brick,1.19153
242,243,creative,3 A garden border or pathway edging,a garden border or pathway edging,brick,brick,0.80615
243,244,creative,4 A paperweight for a desk,a paperweight for a desk,brick,brick,1.20023
244,245,creative,5 A base for a DIY birdhouse or bird bath,a base for a diy birdhouse or bird bath,brick,brick,0.80806
245,246,creative,6 A prop for a photo shoot or movie set,a prop for a photo shoot or movie set,brick,brick,1.18561
246,247,creative,7 A building material for a small outdoor fireplace or fire pit,a building material for a small outdoor fireplace or fire pit,brick,brick,0.80832
247,248,creative,8 A makeshift hammer or tool for DIY projects,a makeshift hammer or tool for diy projects,brick,brick,0.80828
248,249,creative,9 A holder for a hot pot or pan in the kitchen,a holder for a hot pot or pan in the kitchen,brick,brick,0.80803
249,250,creative,10 A decorative element for a rustic or industrialthemed home design,a decorative element for a rustic or industrialthemed home design,brick,brick,0.80991
