...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
226,227,creative,7 Make a rope handle for a homemade tote bag,make a rope handle for a homemade tote bag,rope,rope,1.10559
227,228,creative,8 Use a rope to create a DIY plant hanger,use a rope to create a diy plant hanger,rope,rope,0.89511
228,229,creative,9 Create a rope obstacle course for kids,create a rope obstacle course for kids,rope,rope,0.88935
229,230,creative,10 Use a rope to create a DIY headboard for your bed,use a rope to create a diy headboard for your bed,rope,rope,0.89494
230,231,creative,1 Use it to create a DIY rope swing in your backyard,use it to create a diy rope swing in your backyard,rope,rope,1.10552
231,232,creative,2 Use it to make a rope ladder for a treehouse or loft bed,use it to make a rope ladder for a treehouse or loft bed,rope,rope,1.10948
232,233,creative,3 Use it to create a unique piece of artwork by weaving it into a design,use it to create a unique piece of artwork by weaving it into a design,rope,rope,0.88203
233,234,creative,4 Use it to create a rope bridge over a small stream or pond,use it to create a rope bridge over a small stream or pond,rope,rope,0.89596
234,235,creative,5 Use it to create a rope hammock for relaxing outdoors,use it to create a rope hammock for relaxing outdoors,rope,rope,0.89395
235,236,creative,6 Use it to create a rope curtain for a rustic or beachthemed room,use it to create a rope curtain for a rustic or beachthemed room,rope,rope,1.10406
236,237,creative,7 Use it to create a rope leash for your pet,use it to create a rope leash for your pet,rope,rope,1.12089
237,238,creative,8 Use it to create a rope handle for a tote bag or purse,use it to create a rope handle for a tote bag or purse,rope,rope,1.10786
238,239,creative,9 Use it to create a rope belt or bracelet for a bohemian look,use it to create a rope belt or bracelet for a bohemian look,rope,rope,1.11353
239,240,creative,10 Use it to create a rope pulley system for lifting heavy objects,use it to create a rope pulley system for lifting heavy objects,rope,rope,0.89131
240,241,creative,1 Create a unique piece of artwork by weaving different colored ropes together,create a unique piece of artwork by weaving different colored ropes together,rope,rope,1.10782
241,242,creative,2 Use a rope to create a DIY hammock in your backyard,use a rope to create a diy hammock in your backyard,rope,rope,0.89208
242,243,creative,3 Tie a rope between two trees to create a fun and challenging obstacle course,tie a rope between two trees to create a fun and challenging obstacle course,rope,rope,1.10586
243,244,creative,4 Use a rope to create a DIY rope ladder for a treehouse or play area,use a rope to create a diy rope ladder for a treehouse or play area,rope,rope,0.89407
244,245,creative,5 Use a rope to create a DIY rope swing for kids or adults,use a rope to create a diy rope swing for kids or adults,rope,rope,1.10511
245,246,creative,6 Create a rustic and unique room divider by hanging ropes from the ceiling,create a rustic and unique room divider by hanging ropes from the ceiling,rope,rope,1.10461
246,247,creative,7 Use a rope to create a DIY climbing wall or bouldering wall,use a rope to create a diy climbing wall or bouldering wall,rope,rope,1.08488
247,248,creative,8 Use a rope to create a DIY dog leash or harness,use a rope to create a diy dog leash or harness,rope,rope,1.10082
248,249,creative,9 Create a unique and functional DIY shelving unit by hanging ropes from the ceiling and attaching shelves to them,create a unique and functional diy shelving unit by hanging ropes from the ceiling and attaching shelves to them,rope,rope,0.88811
249,250,creative,10 Use a rope to create a DIY tire swing for kids or adults,use a rope to create a diy tire swing for kids or adults,rope,rope,1.10509
