...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
166,167,creative,7 Use it as a container for homemade candles by pouring melted wax inside and adding a wick,use it as a container for homemade candles by pouring melted wax inside and adding a wick,tin can,tin can,0.36217
167,168,creative,8 Create a DIY wind chime by attaching strings or wires to the can and hanging it outside,create a diy wind chime by attaching strings or wires to the can and hanging it outside,tin can,tin can,0.32396
168,169,creative,9 Use it as a planter for succulents or other small plants by painting it and adding soil and plants,use it as a planter for succulents or other small plants by painting it and adding soil and plants,tin can,tin can,1.67721
169,170,creative,10 Turn it into a piggy bank by cutting a slot in the top and painting it with a fun design,turn it into a piggy bank by cutting a slot in the top and painting it with a fun design,tin can,tin can,0.37544999999999995
170,171,creative,1 Turn it into a mini herb garden by drilling holes in the bottom and filling it with soil and seeds,turn it into a mini herb garden by drilling holes in the bottom and filling it with soil and seeds,tin can,tin can,0.36433000000000004
171,172,creative,2 Use it as a pencil holder by decorating it with colorful paper or paint,use it as a pencil holder by decorating it with colorful paper or paint,tin can,tin can,0.34411
172,173,creative,3 Create a DIY bird feeder by cutting out a small opening and hanging it from a tree,create a diy bird feeder by cutting out a small opening and hanging it from a tree,tin can,tin can,1.6383
173,174,creative,4 Turn it into a lantern by punching holes in the sides and adding a tea light candle,turn it into a lantern by punching holes in the sides and adding a tea light candle,tin can,tin can,1.6396600000000001
174,175,creative,5 Use it as a makeshift drum by covering it with fabric or paper and tapping on the surface,use it as a makeshift drum by covering it with fabric or paper and tapping on the surface,tin can,tin can,0.38376999999999994
175,176,creative,6 Make a DIY piggy bank by cutting a slit in the top and decorating it with stickers or paint,make a diy piggy bank by cutting a slit in the top and decorating it with stickers or paint,tin can,tin can,0.36219
176,177,creative,7 Create a DIY wind chime by attaching strings and bells to the bottom of the can,create a diy wind chime by attaching strings and bells to the bottom of the can,tin can,tin can,1.64395
177,178,creative,8 Use it as a planter for succulents by filling it with soil and adding small plants,use it as a planter for succulents by filling it with soil and adding small plants,tin can,tin can,0.29911
178,179,creative,9 Turn it into a DIY vase by wrapping it in twine or ribbon and adding fresh flowers,turn it into a diy vase by wrapping it in twine or ribbon and adding fresh flowers,tin can,tin can,0.37014
179,180,creative,10 Use it as a storage container for small items like paper clips or buttons,use it as a storage container for small items like paper clips or buttons,tin can,tin can,0.36193
180,181,creative,1 Tin can lanterns Punch holes in the sides of a tin can and place a tea light candle inside for a unique outdoor lighting solution,tin can lanterns punch holes in the sides of a tin can and place a tea light candle inside for a unique outdoor lighting solution,tin can,tin can,1.63784
181,182,creative,2 Tin can planters Cut off the top of a tin can and fill with soil to create a small planter for herbs or succulents,tin can planters cut off the top of a tin can and fill with soil to create a small planter for herbs or succulents,tin can,tin can,0.36694000000000004
182,183,creative,3 Tin can wind chimes String together multiple tin cans of different sizes and hang them to create a musical wind chime,tin can wind chimes string together multiple tin cans of different sizes and hang them to create a musical wind chime,tin can,tin can,1.6375
183,184,creative,4 Tin can phone Create a classic childhood toy by connecting two tin cans with a string and talking into them,tin can phone create a classic childhood toy by connecting two tin cans with a string and talking into them,tin can,tin can,0.36219999999999997
184,185,creative,5 Tin can birdhouse Cut a hole in the side of a tin can and attach it to a tree to create a cozy home for small birds,tin can birdhouse cut a hole in the side of a tin can and attach it to a tree to create a cozy home for small birds,tin can,tin can,1.6375899999999999
185,186,creative,6 Tin can pen holder Cover a tin can with decorative paper or fabric and use it to hold pens and pencils on your desk,tin can pen holder cover a tin can with decorative paper or fabric and use it to hold pens and pencils on your desk,tin can,tin can,1.5548
186,187,creative,7 Tin can drum Wrap a tin can in duct tape or decorate it with paint and use it as a drum for kids to play with,tin can drum wrap a tin can in duct tape or decorate it with paint and use it as a drum for kids to play with,tin can,tin can,0.36219
187,188,creative,8 Tin can stilts Attach a string to the bottom of two tin cans and use them as stilts for children to play with,tin can stilts attach a string to the bottom of two tin cans and use them as stilts for children to play with,tin can,tin can,1.63774
188,189,creative,9 Tin can ice bucket Fill a large tin can with ice and use it to keep drinks cool at a party or picnic,tin can ice bucket fill a large tin can with ice and use it to keep drinks cool at a party or picnic,tin can,tin can,1.63784
189,190,creative,10 Tin can cookie cutter Cut off the top and bottom of a tin can and shape it into a cookie cutter for unique homemade cookies,tin can cookie cutter cut off the top and bottom of a tin can and shape it into a cookie cutter for unique homemade cookies,tin can,tin can,1.29596
190,191,creative,1 A DIY birdhouse Cut a hole in the side of the tin can and hang it from a tree to create a unique birdhouse,a diy birdhouse cut a hole in the side of the tin can and hang it from a tree to create a unique birdhouse,tin can,tin can,1.63622
191,192,creative,2 A pencil holder Cover the tin can with decorative paper or paint and use it to store your pens and pencils,a pencil holder cover the tin can with decorative paper or paint and use it to store your pens and pencils,tin can,tin can,0.36876
192,193,creative,3 A flower vase Fill the tin can with water and use it to hold fresh flowers,a flower vase fill the tin can with water and use it to hold fresh flowers,tin can,tin can,1.63635
193,194,creative,4 A lantern Punch holes in the sides of the tin can and place a tea light candle inside to create a beautiful lantern,a lantern punch holes in the sides of the tin can and place a tea light candle inside to create a beautiful lantern,tin can,tin can,1.6375199999999999
194,195,creative,5 A mini herb garden Fill the tin can with soil and plant your favorite herbs,a mini herb garden fill the tin can with soil and plant your favorite herbs,tin can,tin can,1.6377899999999999
195,196,creative,6 A drum Cover the tin can with a piece of fabric or paper and use it as a drum,a drum cover the tin can with a piece of fabric or paper and use it as a drum,tin can,tin can,1.64249
196,197,creative,7 A piggy bank Cut a slot in the top of the tin can and use it as a piggy bank,a piggy bank cut a slot in the top of the tin can and use it as a piggy bank,tin can,tin can,0.35683
197,198,creative,8 A candle holder Place a tall candle inside the tin can and use it as a candle holder,a candle holder place a tall candle inside the tin can and use it as a candle holder,tin can,tin can,0.36244
198,199,creative,9 A planter Fill the tin can with soil and plant a small plant or succulent,a planter fill the tin can with soil and plant a small plant or succulent,tin can,tin can,1.66683
199,200,creative,10 A toy car Attach four bottle caps to the bottom of the tin can and use it as a toy car,a toy car attach four bottle caps to the bottom of the tin can and use it as a toy car,tin can,tin can,1.63785
200,201,creative,1 A pen holder Cut off the top of the tin can and use it to hold pens pencils markers and other writing utensils,a pen holder cut off the top of the tin can and use it to hold pens pencils markers and other writing utensils,tin can,tin can,0.36383
201,202,creative,2 A planter Fill the tin can with soil and plant small herbs or flowers,a planter fill the tin can with soil and plant small herbs or flowers,tin can,tin can,1.6382400000000001
202,203,creative,3 A candle holder Place a candle in the tin can and use it as a unique candle holder,a candle holder place a candle in the tin can and use it as a unique candle holder,tin can,tin can,0.36307999999999996
203,204,creative,4 A bird feeder Punch holes in the tin can and fill it with birdseed to create a simple bird feeder,a bird feeder punch holes in the tin can and fill it with birdseed to create a simple bird feeder,tin can,tin can,1.63815
204,205,creative,5 A wind chime Attach strings or wires to the tin can and hang it outside to create a DIY wind chime,a wind chime attach strings or wires to the tin can and hang it outside to create a diy wind chime,tin can,tin can,0.38039999999999996
205,206,creative,6 A coin bank Cut a slot in the top of the tin can and use it as a coin bank,a coin bank cut a slot in the top of the tin can and use it as a coin bank,tin can,tin can,0.3496
206,207,creative,7 A kitchen utensil holder Paint the tin can and use it to hold kitchen utensils like spatulas and whisks,a kitchen utensil holder paint the tin can and use it to hold kitchen utensils like spatulas and whisks,tin can,tin can,0.34197999999999995
207,208,creative,8 A toy drum Cover the tin can with paper or fabric and use it as a toy drum,a toy drum cover the tin can with paper or fabric and use it as a toy drum,tin can,tin can,0.36078
208,209,creative,9 A vase Fill the tin can with water and use it as a vase for small flowers,a vase fill the tin can with water and use it as a vase for small flowers,tin can,tin can,1.6692900000000002
209,210,creative,10 A lantern Cut designs into the tin can and place a candle inside to create a unique lantern,a lantern cut designs into the tin can and place a candle inside to create a unique lantern,tin can,tin can,0.36845000000000006
210,211,creative,1 Turn it into a bird feeder by punching holes in the sides and filling it with birdseed,turn it into a bird feeder by punching holes in the sides and filling it with birdseed,tin can,tin can,1.63473
211,212,creative,2 Use it as a planter by adding soil and seeds or small plants,use it as a planter by adding soil and seeds or small plants,tin can,tin can,0.30633999999999995
212,213,creative,3 Create a tin can lantern by punching holes in a design and placing a candle inside,create a tin can lantern by punching holes in a design and placing a candle inside,tin can,tin can,0.36078
213,214,creative,4 Turn it into a pencil holder by decorating the outside and adding pencils or pens,turn it into a pencil holder by decorating the outside and adding pencils or pens,tin can,tin can,0.40222
214,215,creative,5 Use it as a vase for flowers by painting it and adding water and flowers,use it as a vase for flowers by painting it and adding water and flowers,tin can,tin can,0.35655000000000003
215,216,creative,6 Create a tin can telephone by attaching two cans with string,create a tin can telephone by attaching two cans with string,tin can,tin can,1.63274
216,217,creative,7 Use it as a container for homemade candles or soaps,use it as a container for homemade candles or soaps,tin can,tin can,1.63767
217,218,creative,8 Turn it into a wind chime by attaching strings and objects that make noise when they hit the can,turn it into a wind chime by attaching strings and objects that make noise when they hit the can,tin can,tin can,1.5725099999999999
218,219,creative,9 Use it as a cookie cutter by cutting off the top and bottom and shaping the sides,use it as a cookie cutter by cutting off the top and bottom and shaping the sides,tin can,tin can,1.28658
219,220,creative,10 Create a tin can robot by decorating it and adding arms and legs made of wire or other materials,create a tin can robot by decorating it and adding arms and legs made of wire or other materials,tin can,tin can,1.65468
220,221,creative,1 Plant pot Cut off the top of the tin can paint it and use it as a pot for small plants,plant pot cut off the top of the tin can paint it and use it as a pot for small plants,tin can,tin can,1.63792
221,222,creative,2 Pen holder Use the tin can to store pens and pencils on your desk,pen holder use the tin can to store pens and pencils on your desk,tin can,tin can,1.5706099999999998
222,223,creative,3 Candle holder Poke holes into the sides of the can and place a candle inside for a unique lighting effect,candle holder poke holes into the sides of the can and place a candle inside for a unique lighting effect,tin can,tin can,0.35784000000000005
223,224,creative,4 Bird feeder Attach a string to the can and fill it with birdseed to create a makeshift bird feeder,bird feeder attach a string to the can and fill it with birdseed to create a makeshift bird feeder,tin can,tin can,0.36232
224,225,creative,5 Coin bank Cut a slot into the top of the can and use it as a piggy bank,coin bank cut a slot into the top of the can and use it as a piggy bank,tin can,tin can,0.397
225,226,creative,6 Drum Fill the can with beans or rice and cover the top with paper or fabric to create a simple drum,drum fill the can with beans or rice and cover the top with paper or fabric to create a simple drum,tin can,tin can,1.63834
226,227,creative,7 Desk organizer Use the can to store paper clips rubber bands and other small office supplies,desk organizer use the can to store paper clips rubber bands and other small office supplies,tin can,tin can,0.36219
227,228,creative,8 Miniature grill Cut the top off the can and place a small grill grate on top to create a mini charcoal grill,miniature grill cut the top off the can and place a small grill grate on top to create a mini charcoal grill,tin can,tin can,0.36219
228,229,creative,9 Wind chime Drill holes into the sides of the can and hang it up with string to create a tin can wind chime,wind chime drill holes into the sides of the can and hang it up with string to create a tin can wind chime,tin can,tin can,1.64428
229,230,creative,10 Lantern Cut out shapes in the sides of the can and place a candle inside for a unique lantern effect,lantern cut out shapes in the sides of the can and place a candle inside for a unique lantern effect,tin can,tin can,0.36719
230,231,creative,1 A flower vase  paint the tin can and use it as a unique vase for fresh or artificial flowers,a flower vase paint the tin can and use it as a unique vase for fresh or artificial flowers,tin can,tin can,1.5878100000000002
231,232,creative,2 A pencil holder  decorate the tin can and use it to store pens pencils and other office supplies,a pencil holder decorate the tin can and use it to store pens pencils and other office supplies,tin can,tin can,1.63803
232,233,creative,3 A birdhouse  cut a hole in the tin can and hang it outside as a small birdhouse,a birdhouse cut a hole in the tin can and hang it outside as a small birdhouse,tin can,tin can,1.6447699999999998
233,234,creative,4 A lantern  punch holes in the tin can and place a candle inside to create a beautiful lantern,a lantern punch holes in the tin can and place a candle inside to create a beautiful lantern,tin can,tin can,0.36336999999999997
234,235,creative,5 A cookie cutter  flatten the tin can and cut out shapes to use as cookie cutters,a cookie cutter flatten the tin can and cut out shapes to use as cookie cutters,tin can,tin can,0.31711
235,236,creative,6 A planter  fill the tin can with soil and plant small herbs or succulents,a planter fill the tin can with soil and plant small herbs or succulents,tin can,tin can,0.35526
236,237,creative,7 A drum  attach a drumhead to the top of the tin can and use it as a small drum,a drum attach a drumhead to the top of the tin can and use it as a small drum,tin can,tin can,0.36188
237,238,creative,8 A wind chime  hang multiple tin cans together and attach them to strings to create a unique wind chime,a wind chime hang multiple tin cans together and attach them to strings to create a unique wind chime,tin can,tin can,1.63522
238,239,creative,9 A candle holder  place a candle inside the tin can and decorate the outside with paint or other materials,a candle holder place a candle inside the tin can and decorate the outside with paint or other materials,tin can,tin can,1.6378
239,240,creative,10 A toy car  attach wheels to the bottom of the tin can and use it as a small toy car,a toy car attach wheels to the bottom of the tin can and use it as a small toy car,tin can,tin can,0.3618
240,241,creative,1 Make a tin can lantern by punching holes in the can and placing a candle inside,make a tin can lantern by punching holes in the can and placing a candle inside,tin can,tin can,0.36153
241,242,creative,2 Use it as a pencil holder or desk organizer,use it as a pencil holder or desk organizer,tin can,tin can,1.5306600000000001
242,243,creative,3 Turn it into a birdhouse by cutting a hole in the side and adding a perch,turn it into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.5621
243,244,creative,4 Create a tin can telephone by attaching two cans with string,create a tin can telephone by attaching two cans with string,tin can,tin can,1.63274
244,245,creative,5 Use it as a planter by adding soil and seeds,use it as a planter by adding soil and seeds,tin can,tin can,1.6360299999999999
245,246,creative,6 Turn it into a wind chime by adding bells or other objects and hanging it up,turn it into a wind chime by adding bells or other objects and hanging it up,tin can,tin can,0.36545000000000005
246,247,creative,7 Use it as a cookie cutter by removing one end and shaping the can,use it as a cookie cutter by removing one end and shaping the can,tin can,tin can,0.72119
247,248,creative,8 Create a tin can drum by stretching a balloon over one end and using the other end as a drumstick,create a tin can drum by stretching a balloon over one end and using the other end as a drumstick,tin can,tin can,1.63841
248,249,creative,9 Use it as a DIY oil lamp by adding oil and a wick,use it as a diy oil lamp by adding oil and a wick,tin can,tin can,1.63471
249,250,creative,10 Turn it into a homemade piggy bank by cutting a slot in the top and decorating it,turn it into a homemade piggy bank by cutting a slot in the top and decorating it,tin can,tin can,1.63388
