...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
175,176,creative,6 Turn it into a cat or dog bed by adding a cushion and blanket inside,turn it into a cat or dog bed by adding a cushion and blanket inside,box,box,0.77315
176,177,creative,7 Use it as a storage container for shoes hats or other accessories,use it as a storage container for shoes hats or other accessories,box,box,1.22155
177,178,creative,8 Cut out shapes and letters to make a personalized banner or party decorations,cut out shapes and letters to make a personalized banner or party decorations,box,box,0.77818
178,179,creative,9 Use it as a base for a cardboard fort or castle for kids to play in,use it as a base for a cardboard fort or castle for kids to play in,box,box,1.22315
179,180,creative,10 Cut it into pieces and use it for a DIY board game or puzzle,cut it into pieces and use it for a diy board game or puzzle,box,box,0.77799
180,181,creative,1 A makeshift puppet theater Cut out a hole in the box and decorate it with curtains Use puppets or stuffed animals to put on a show,a makeshift puppet theater cut out a hole in the box and decorate it with curtains use puppets or stuffed animals to put on a show,box,box,1.22315
181,182,creative,2 A cat playhouse Cut out holes for doors and windows and add some cushions or blankets inside for a cozy spot for your furry friend,a cat playhouse cut out holes for doors and windows and add some cushions or blankets inside for a cozy spot for your furry friend,box,box,1.22094
182,183,creative,3 A DIY pinball machine Create a maze inside the box with ramps and obstacles and use marbles as the ball,a diy pinball machine create a maze inside the box with ramps and obstacles and use marbles as the ball,box,box,0.77538
183,184,creative,4 A minigarden Line the box with plastic and fill it with soil and plants for a small herb or vegetable garden,a minigarden line the box with plastic and fill it with soil and plants for a small herb or vegetable garden,box,box,1.2231
184,185,creative,5 A storage container Use the box to organize and store items such as shoes toys or office supplies,a storage container use the box to organize and store items such as shoes toys or office supplies,box,box,1.2237
185,186,creative,6 A photo booth Decorate the box and add props for a fun and unique photo opportunity,a photo booth decorate the box and add props for a fun and unique photo opportunity,box,box,1.22315
186,187,creative,7 A birdhouse Cut out a small hole for a birdhouse entrance and decorate the box with paint or markers,a birdhouse cut out a small hole for a birdhouse entrance and decorate the box with paint or markers,box,box,0.77686
187,188,creative,8 A sensory bin for kids Fill the box with items such as rice beans or sand for a tactile experience,a sensory bin for kids fill the box with items such as rice beans or sand for a tactile experience,box,box,0.77687
188,189,creative,9 A cardboard castle Cut out turrets and decorate the box with markers or paint for a fun playtime activity,a cardboard castle cut out turrets and decorate the box with markers or paint for a fun playtime activity,box,box,0.77689
189,190,creative,10 A Halloween costume Cut out holes for arms and legs and decorate the box to transform it into a robot spaceship or other creative costume idea,a halloween costume cut out holes for arms and legs and decorate the box to transform it into a robot spaceship or other creative costume idea,box,box,1.22315
190,191,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or flowers,turn it into a minigarden by filling it with soil and planting herbs or flowers,box,box,1.2233100000000001
191,192,creative,2 Use it as a makeshift coffee table by covering it with a tablecloth or decorative cloth,use it as a makeshift coffee table by covering it with a tablecloth or decorative cloth,box,box,0.77761
192,193,creative,3 Cut out shapes from the sides and turn it into a DIY shadow puppet theater,cut out shapes from the sides and turn it into a diy shadow puppet theater,box,box,1.22137
193,194,creative,4 Create a personalized toy box by painting it and adding stickers or stencils,create a personalized toy box by painting it and adding stickers or stencils,box,box,1.22315
194,195,creative,5 Use it as a makeshift cat house by cutting out a hole and adding a cushion inside,use it as a makeshift cat house by cutting out a hole and adding a cushion inside,box,box,0.77742
195,196,creative,6 Turn it into a DIY pinata by filling it with candy and covering it with colorful tissue paper,turn it into a diy pinata by filling it with candy and covering it with colorful tissue paper,box,box,1.20852
196,197,creative,7 Use it as a makeshift bookshelf by stacking books inside,use it as a makeshift bookshelf by stacking books inside,box,box,0.8085100000000001
197,198,creative,8 Cut out the sides and use it as a photo booth backdrop for parties,cut out the sides and use it as a photo booth backdrop for parties,box,box,1.22396
198,199,creative,9 Create a DIY sensory box for kids by filling it with different materials like sand rice or beans,create a diy sensory box for kids by filling it with different materials like sand rice or beans,box,box,0.77691
199,200,creative,10 Use it as a makeshift sled by sliding down a snowy hill sitting inside,use it as a makeshift sled by sliding down a snowy hill sitting inside,box,box,1.22309
200,201,creative,1 A minigarden Cut out one side of the box line it with plastic add soil and plant some herbs or small plants,a minigarden cut out one side of the box line it with plastic add soil and plant some herbs or small plants,box,box,0.7768200000000001
201,202,creative,2 A cat house Cut out a hole and some windows and add some blankets or pillows,a cat house cut out a hole and some windows and add some blankets or pillows,box,box,1.22318
202,203,creative,3 A toy car garage Draw some parking spots and ramps inside the box and let your child's toy cars park inside,a toy car garage draw some parking spots and ramps inside the box and let your childs toy cars park inside,box,box,1.22315
203,204,creative,4 A photo booth Cover the box in colorful paper or fabric cut out a hole for a camera lens and add some props for fun photos,a photo booth cover the box in colorful paper or fabric cut out a hole for a camera lens and add some props for fun photos,box,box,1.22329
204,205,creative,5 A shadow puppet theater Cut out a hole in one side of the box and use a flashlight to project shadows onto a screen,a shadow puppet theater cut out a hole in one side of the box and use a flashlight to project shadows onto a screen,box,box,1.22321
205,206,creative,6 A birdhouse Cut out a hole and add some twigs or straw for a cozy nest,a birdhouse cut out a hole and add some twigs or straw for a cozy nest,box,box,0.78438
206,207,creative,7 A storage box Decorate the box and use it to store small items like jewelry or craft supplies,a storage box decorate the box and use it to store small items like jewelry or craft supplies,box,box,1.22313
207,208,creative,8 A minilibrary Fill the box with books and add a label for your own personal lending library,a minilibrary fill the box with books and add a label for your own personal lending library,box,box,1.22544
208,209,creative,9 A gift box Decorate the box and use it to wrap a gift,a gift box decorate the box and use it to wrap a gift,box,box,0.77688
209,210,creative,10 A cardboard castle Cut out turrets and draw some windows and doors for a fun play castle,a cardboard castle cut out turrets and draw some windows and doors for a fun play castle,box,box,1.22319
210,211,creative,1 A DIY cat house  cut out a door and windows for your furry friend to play in,a diy cat house cut out a door and windows for your furry friend to play in,box,box,1.22359
211,212,creative,2 A cardboard arcade game  create a fun game for kids to play using cardboard and paint,a cardboard arcade game create a fun game for kids to play using cardboard and paint,box,box,1.22315
212,213,creative,3 A personalized gift box  decorate a box with photos and messages for a special occasion,a personalized gift box decorate a box with photos and messages for a special occasion,box,box,0.77686
213,214,creative,4 A shadow puppet theater  cut out shapes and use a flashlight to create a show,a shadow puppet theater cut out shapes and use a flashlight to create a show,box,box,0.77385
214,215,creative,5 A mini garden  line a box with plastic and fill with soil and plants for a small garden,a mini garden line a box with plastic and fill with soil and plants for a small garden,box,box,1.22315
215,216,creative,6 A storage solution  use boxes to organize items in your closet or pantry,a storage solution use boxes to organize items in your closet or pantry,box,box,0.77666
216,217,creative,7 A cardboard car  create a fun toy car for kids to play with,a cardboard car create a fun toy car for kids to play with,box,box,0.77695
217,218,creative,8 A homemade pinball machine  use cardboard and marbles to create a fun game,a homemade pinball machine use cardboard and marbles to create a fun game,box,box,0.7775799999999999
218,219,creative,9 A cardboard castle  create a fun play area for kids to imagine and play in,a cardboard castle create a fun play area for kids to imagine and play in,box,box,0.77689
219,220,creative,10 A unique photo booth  create a backdrop with a box and props for fun photos,a unique photo booth create a backdrop with a box and props for fun photos,box,box,0.7767999999999999
220,221,creative,1 Turn it into a playhouse for kids by cutting out windows and painting it with fun colors,turn it into a playhouse for kids by cutting out windows and painting it with fun colors,box,box,1.24289
221,222,creative,2 Use it as a planter by filling it with soil and planting flowers or herbs,use it as a planter by filling it with soil and planting flowers or herbs,box,box,1.22379
222,223,creative,3 Create a DIY cat house by cutting out a door and windows and adding a soft cushion inside,create a diy cat house by cutting out a door and windows and adding a soft cushion inside,box,box,0.77837
223,224,creative,4 Turn it into a makeshift bookshelf by stacking boxes on top of each other and securing them together,turn it into a makeshift bookshelf by stacking boxes on top of each other and securing them together,box,box,0.77765
224,225,creative,5 Use it as a storage container by adding dividers and labeling each section for different items,use it as a storage container by adding dividers and labeling each section for different items,box,box,0.77439
225,226,creative,6 Make a DIY pinball machine by cutting out holes and adding obstacles inside the box,make a diy pinball machine by cutting out holes and adding obstacles inside the box,box,box,1.23499
226,227,creative,7 Turn it into a gift wrapping station by adding compartments for wrapping paper scissors tape and bows,turn it into a gift wrapping station by adding compartments for wrapping paper scissors tape and bows,box,box,1.20015
227,228,creative,8 Create a minigolf course by cutting out holes and adding ramps and obstacles inside the box,create a minigolf course by cutting out holes and adding ramps and obstacles inside the box,box,box,0.78181
228,229,creative,9 Use it as a makeshift puppet theater by cutting out a stage and adding curtains and a backdrop,use it as a makeshift puppet theater by cutting out a stage and adding curtains and a backdrop,box,box,1.22312
229,230,creative,10 Turn it into a DIY photo booth by decorating the box and adding props and a camera,turn it into a diy photo booth by decorating the box and adding props and a camera,box,box,1.22311
230,231,creative,1 A DIY cat house Cut holes in the sides of a cardboard box and decorate it with paint or markers to create a cozy home for your furry friend,a diy cat house cut holes in the sides of a cardboard box and decorate it with paint or markers to create a cozy home for your furry friend,box,box,0.77685
231,232,creative,2 A mini garden Fill a box with soil and plant small herbs or flowers for a cute and portable garden,a mini garden fill a box with soil and plant small herbs or flowers for a cute and portable garden,box,box,1.22315
232,233,creative,3 A photo booth Decorate a box with fun props and use it as a backdrop for pictures at a party or event,a photo booth decorate a box with fun props and use it as a backdrop for pictures at a party or event,box,box,1.22315
233,234,creative,4 A shadow puppet theater Cut out shapes from the sides of a box and use a flashlight to create shadow puppets for a fun and imaginative activity,a shadow puppet theater cut out shapes from the sides of a box and use a flashlight to create shadow puppets for a fun and imaginative activity,box,box,0.77691
234,235,creative,5 A gift wrapping station Use a box to store all your gift wrapping supplies such as wrapping paper tape and scissors,a gift wrapping station use a box to store all your gift wrapping supplies such as wrapping paper tape and scissors,box,box,0.77507
235,236,creative,6 A storage container Use a box to organize and store items in your closet or under your bed,a storage container use a box to organize and store items in your closet or under your bed,box,box,1.22328
236,237,creative,7 A homemade pinball machine Cut out holes and ramps in a box and use marbles or small balls to create your own pinball game,a homemade pinball machine cut out holes and ramps in a box and use marbles or small balls to create your own pinball game,box,box,1.2233
237,238,creative,8 A cardboard castle Cut out towers and turrets from a box and decorate with paint or markers to create a fun and imaginative play space,a cardboard castle cut out towers and turrets from a box and decorate with paint or markers to create a fun and imaginative play space,box,box,1.22315
238,239,creative,9 A DIY birdhouse Cut a hole in the side of a box and decorate with paint or markers to create a cozy home for birds in your backyard,a diy birdhouse cut a hole in the side of a box and decorate with paint or markers to create a cozy home for birds in your backyard,box,box,0.77685
239,240,creative,10 A DIY sensory box Fill a box with different textures and materials such as sand rice or pom poms for a fun and interactive sensory experience for young children,a diy sensory box fill a box with different textures and materials such as sand rice or pom poms for a fun and interactive sensory experience for young children,box,box,0.77684
240,241,creative,1 Turn it into a mini garden by lining it with plastic and filling it with soil and plants,turn it into a mini garden by lining it with plastic and filling it with soil and plants,box,box,1.22324
241,242,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and playing with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and playing with drumsticks,box,box,0.77725
242,243,creative,3 Create a DIY pinball machine by cutting holes in the box and using marbles as the ball,create a diy pinball machine by cutting holes in the box and using marbles as the ball,box,box,1.21205
243,244,creative,4 Make a cardboard castle by cutting out windows and doors and painting it to look like a fortress,make a cardboard castle by cutting out windows and doors and painting it to look like a fortress,box,box,1.2214
244,245,creative,5 Use it as a shadow puppet theater by cutting out a hole for the screen and using cutout figures to tell stories,use it as a shadow puppet theater by cutting out a hole for the screen and using cutout figures to tell stories,box,box,0.77635
245,246,creative,6 Create a DIY cat house by cutting out a hole for the entrance and adding a cushion inside,create a diy cat house by cutting out a hole for the entrance and adding a cushion inside,box,box,0.7774099999999999
246,247,creative,7 Use it as a storage box for art supplies by adding dividers and organizing materials,use it as a storage box for art supplies by adding dividers and organizing materials,box,box,1.22447
247,248,creative,8 Create a cardboard maze by cutting out walls and creating a path for a marble or toy car to travel through,create a cardboard maze by cutting out walls and creating a path for a marble or toy car to travel through,box,box,0.77688
248,249,creative,9 Use it as a photo booth backdrop by painting or decorating the outside and adding props for guests to use,use it as a photo booth backdrop by painting or decorating the outside and adding props for guests to use,box,box,1.22315
249,250,creative,10 Create a cardboard costume by cutting out pieces and attaching them together to make a robot animal or superhero outfit,create a cardboard costume by cutting out pieces and attaching them together to make a robot animal or superhero outfit,box,box,0.78543
