...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
139,140,creative,9 As a DIY project container You can use a tin can to store DIY projects and tools,as a diy project container you can use a tin can to store diy projects and tools,tin can,tin can,1.15107,1.05526,0.92748,0.80093,1.6392,1.11479,0.32084
140,141,creative,10 As a water proof container You can use a tin can to store water and other essentials in an outdoor location,as a water proof container you can use a tin can to store water and other essentials in an outdoor location,tin can,tin can,1.15221,1.03839,1.03059,0.80093,1.63787,1.132,0.31569
141,142,creative,1 Use the tin can to make a DIY container for storing or beauty products,use the tin can to make a diy container for storing or beauty products,tin can,tin can,0.85531,1.03212,0.94168,0.80081,1.62725,1.05143,0.3244
142,143,creative,2 Use the tin can to make a DIY storage container for small appliances like toilet or  Coffee Maker,use the tin can to make a diy storage container for small appliances like toilet or coffee maker,tin can,tin can,0.84867,0.97678,1.05607,0.80093,1.63331,1.06315,0.32031
143,144,creative,3 Use the tin can to make a DIY water proof container for storing small electronics like smartphones or laptops,use the tin can to make a diy water proof container for storing small electronics like smartphones or laptops,tin can,tin can,0.83131,0.89522,1.08842,0.80099,0.36790999999999996,0.79677,0.32306
144,145,creative,4 Use the tin can to make a DIY storage container for household appliances like televisions or,use the tin can to make a diy storage container for household appliances like televisions or,tin can,tin can,0.8437399999999999,0.95271,1.05872,0.80072,1.6326,1.0577,0.32084
145,146,creative,5 Use the tin can to make a DIY wine storage container by filling it with water and cover and closing it up,use the tin can to make a diy wine storage container by filling it with water and cover and closing it up,tin can,tin can,0.84849,0.87474,0.96519,0.80093,1.63617,1.0251,0.32919
146,147,creative,6 Use the tin can to make a DIY paint storage container by filling it with paint and cover and closing it up,use the tin can to make a diy paint storage container by filling it with paint and cover and closing it up,tin can,tin can,0.85442,0.84762,0.92575,0.80093,1.63615,1.01297,0.33233
147,148,creative,7 Use the tin can to make a DIY chicken feed storage container by filling it with chicken feed and cover and closing it up,use the tin can to make a diy chicken feed storage container by filling it with chicken feed and cover and closing it up,tin can,tin can,0.84929,0.8828,0.96102,0.80093,1.6377899999999999,1.02637,0.32911
148,149,creative,8 Use the tin can to make a DIY firewood storage container by filling it with firewood and cover and closing it up,use the tin can to make a diy firewood storage container by filling it with firewood and cover and closing it up,tin can,tin can,0.84956,0.92542,1.02012,0.80093,1.63778,1.04676,0.32422
149,150,creative,9 Use the tin can to make a DIY soup storage container by filling it with soup and cover and closing it up,use the tin can to make a diy soup storage container by filling it with soup and cover and closing it up,tin can,tin can,0.85027,0.96704,0.92436,0.80093,1.63468,1.03546,0.32801
150,151,creative,10 Use the tin can to make a DIY hat storage container by filling it with hats and cover and closing it up,use the tin can to make a diy hat storage container by filling it with hats and cover and closing it up,tin can,tin can,0.84857,0.82824,0.90912,0.80093,1.63788,1.00495,0.33405
151,152,creative,1  ,,tin can,tin can,NA,NA,NA,NA,NA,NA,NA
152,153,creative,2   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
153,154,creative,3   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
154,155,creative,4   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
155,156,creative,5   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
156,157,creative,6   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
157,158,creative,7   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
158,159,creative,8   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
159,160,creative,9   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
160,161,creative,10   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
161,162,creative,1 Make a delicious and healthy snack by tin can 1015,make a delicious and healthy snack by tin can,tin can,tin can,1.1014,0.83539,1.17967,0.79959,1.64749,1.11271,0.31376
162,163,creative,2,,tin can,tin can,NA,NA,NA,NA,NA,NA,NA
163,164,creative,3 Tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
164,165,creative,4 Tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
165,166,creative,5 Tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
166,167,creative,6 Tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
167,168,creative,7 Tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
168,169,creative,8 Tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
169,170,creative,9 Tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
170,171,creative,10 tin can,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
171,172,creative,1   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
172,173,creative,2   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
173,174,creative,3   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
174,175,creative,4   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
175,176,creative,5   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
176,177,creative,6   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
177,178,creative,7   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
178,179,creative,8   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
179,180,creative,9   tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
180,181,creative,10   tin can  tin can,tin can tin can,tin can,tin can,0.31355999999999995,0.58833,1.16992,0.7191799999999999,0.28525,0.61525,0.22697
181,182,creative,1 Use it as a storage container for a household,use it as a storage container for a household,tin can,tin can,1.10881,1.02118,0.95199,0.80105,1.6804000000000001,1.11269,0.32138
"182,183,tin can,""1. As a container for soup or cooking oil.,creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,184,creative,1 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
184,185,creative,2 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
185,186,creative,3 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
186,187,creative,4 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
187,188,creative,5 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
188,189,creative,6 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
189,190,creative,7 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
190,191,creative,8 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
191,192,creative,9 tin can ,tin can,tin can,tin can,0,0,0,0,0,0,-0.64367
192,193,creative,10 tin can  tin can,tin can tin can,tin can,tin can,0.31355999999999995,0.58833,1.16992,0.7191799999999999,0.28525,0.61525,0.22697
"193,194,tin can,""1. Use the tin can to make a delicious and healthy meal by adding a variety of ingredients such as vegetables, meats, fruits, and nuts."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194,195,tin can,""2. Use the tin can to make a DIY container for holding water or other drinks. You can add a lid, label, and珠母 (grilling stone) to make it even more functional."",creative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,196,creative,3 Use the tin can to make a DIY fire proof container by filling it with water and add a small amount of insurance  fire insurance and a lid,use the tin can to make a diy fire proof container by filling it with water and add a small amount of insurance fire insurance and a lid,tin can,tin can,1.0202,1.11723,0.97933,0.80093,0.35946999999999996,0.85543,0.31849
196,197,creative,4 Use the tin can to make a DIY storage container by filling it with sand and painting it with a colorful design,use the tin can to make a diy storage container by filling it with sand and painting it with a colorful design,tin can,tin can,0.85045,0.89032,0.94228,0.80093,1.63739,1.02427,0.32986
197,198,creative,5 Use the tin can to make a DIY water proof storage container by filling it with water and add a lid,use the tin can to make a diy water proof storage container by filling it with water and add a lid,tin can,tin can,1.1699,1.09628,0.95849,0.80093,1.6530200000000002,1.13572,0.31733
198,199,creative,6 Use the tin can to make a DIY DIY storage container for musical instruments by filling it with sand and painting it with a colorful design,use the tin can to make a diy diy storage container for musical instruments by filling it with sand and painting it with a colorful design,tin can,tin can,0.84779,1.11003,0.9426,0.80093,0.36214999999999997,0.8127,0.32293
199,200,creative,7 Use the tin can to make a DIY DIY storage container for food by filling it with sand and painting it with a colorful design,use the tin can to make a diy diy storage container for food by filling it with sand and painting it with a colorful design,tin can,tin can,1.15133,1.16537,1.05753,0.80093,1.6379000000000001,1.16261,0.30947
200,201,creative,8 Use the tin can to make a DIY DIY container for electronics by filling it with sand and painting it with a colorful design,use the tin can to make a diy diy container for electronics by filling it with sand and painting it with a colorful design,tin can,tin can,0.84882,1.16293,0.94253,0.80093,0.36112999999999995,0.82327,0.32095
201,202,creative,9 Use the tin can to make a DIY DIY container for tools by filling it with sand and painting it with a colorful design,use the tin can to make a diy diy container for tools by filling it with sand and painting it with a colorful design,tin can,tin can,0.84889,1.16774,0.94263,0.80093,0.36207,0.82445,0.32076
202,203,creative,10 Use the tin can to make a DIY DIY container for clothing by filling it with sand and painting it with a colorful design,use the tin can to make a diy diy container for clothing by filling it with sand and painting it with a colorful design,tin can,tin can,0.8487,0.86963,0.94312,0.80093,0.36201000000000005,0.76488,0.33184
203,204,creative,1 Use it as a container for vegetables or fruits,use it as a container for vegetables or fruits,tin can,tin can,1.16742,1.01007,0.9499299999999999,0.80213,1.65549,1.11701,0.32266
204,205,creative,1 Use the tin can to make a DIY paint bucket,use the tin can to make a diy paint bucket,tin can,tin can,0.92105,0.93426,0.9347799999999999,0.8009999999999999,1.64065,1.04635,0.32786
