...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
147,148,creative,8 Build a DIY with a brick foundation,build a diy with a brick foundation,brick,brick,0.87224,1.0648900000000001,1.02031,0.97259,1.1913,1.02427,0.02142
148,149,creative,9 Use a brick as a texture for a DIY project,use a brick as a texture for a diy project,brick,brick,0.85089,1.07214,0.83827,0.96751,1.19199,0.98416,-0.0038
149,150,creative,10 Use a brick as a material for a DIY window,use a brick as a material for a diy window,brick,brick,0.9515,0.98984,1.06308,0.96763,0.80844,0.9561,0.00752
150,151,creative,1 As a building material Use a brick as a foundation for a small house or container,as a building material use a brick as a foundation for a small house or container,brick,brick,0.8656,0.95747,1.03434,0.96753,1.19175,1.00334,0.0016
151,152,creative,2 As a tool for DIY projects Use a brick as a for testing materials or as a for,as a tool for diy projects use a brick as a for testing materials or as a for,brick,brick,0.80795,0.93944,1.04345,0.96754,0.8083400000000001,0.91334,-0.0082
152,153,creative,3 As a component of a scenery Build a small garden path with bricks add colorful flowers and greenery,as a component of a scenery build a small garden path with bricks add colorful flowers and greenery,brick,brick,1.15127,0.95788,1.03741,0.96754,0.80833,0.98449,0.00547
153,154,creative,4 As a material for art Use bricks as a base for a small painting or create a unique art piece with them,as a material for art use bricks as a base for a small painting or create a unique art piece with them,brick,brick,1.02854,1.05277,0.96632,0.96754,1.19168,1.04137,0.01464
154,155,creative,5 As a component of a musical composition Use bricks to create a pattern in the music or to add a visual element to a performance,as a component of a musical composition use bricks to create a pattern in the music or to add a visual element to a performance,brick,brick,1.01741,0.94809,1.03429,0.96754,0.80831,0.95513,-9.8e-4
155,156,creative,6 As a component of a building design Use bricks to create a unique look to your building such as a or ,as a component of a building design use bricks to create a unique look to your building such as a or,brick,brick,1.04172,0.92317,1.0418,0.96754,0.8082199999999999,0.95649,-0.00346
156,157,creative,7 As a method of measurement Use bricks as a standard measurement for building construction such as a height orwidth,as a method of measurement use bricks as a standard measurement for building construction such as a height orwidth,brick,brick,0.84019,0.95757,1.02146,0.96752,1.19196,0.99574,-8.2e-4
157,158,creative,8 As a tool for Use bricks to discover the history of a place by identifying the layers of bricks used to build the structure,as a tool for use bricks to discover the history of a place by identifying the layers of bricks used to build the structure,brick,brick,0.9225099999999999,0.90961,0.94761,0.96754,1.19167,0.98779,-0.01533
158,159,creative,9 As a component of a performance Use bricks to create a dynamic and interactive performance such as abrick,as a component of a performance use bricks to create a dynamic and interactive performance such as abrick,brick,brick,1.01028,0.99189,0.9992,0.96754,0.80782,0.95535,0.00183
159,160,creative,10 As a way to protect against climate change Build a small using bricks to create a natural,as a way to protect against climate change build a small using bricks to create a natural,brick,brick,0.85048,0.9218,1.06188,0.96754,0.80809,0.92196,-0.00751
160,161,creative,1  To build a tall structure using only bricks,to build a tall structure using only bricks,brick,brick,0.8469800000000001,1.00845,1.05302,0.96921,1.19189,1.01391,0.01297
161,162,creative,2  To create a DIY fire escape for your home,to create a diy fire escape for your home,brick,brick,0.88102,1.09918,0.99088,0.96751,1.19109,1.02594,0.02062
162,163,creative,3  To build a small gardener's shed using bricks,to build a small gardeners shed using bricks,brick,brick,1.09399,1.17153,1.02772,0.95846,1.19112,1.08856,0.03866
163,164,creative,4  To create a DIY model of your favorite city or town,to create a diy model of your favorite city or town,brick,brick,1.02713,1.04615,0.98591,0.96714,1.19164,1.04359,0.01564
164,165,creative,5  To build a DIY wall for privacy purposes,to build a diy wall for privacy purposes,brick,brick,1.01918,0.93913,0.96683,0.96774,0.81071,0.94072,-0.01062
165,166,creative,6  To create a DIY home theater system using bricks,to create a diy home theater system using bricks,brick,brick,1.05265,0.93761,0.98989,0.95878,1.19162,1.02611,-0.00666
166,167,creative,7  To build a small DIY storage unit using bricks,to build a small diy storage unit using bricks,brick,brick,1.01698,1.08696,1.10881,0.9799,1.19149,1.07683,0.04551
167,168,creative,8  To create a DIY foundation for a small building,to create a diy foundation for a small building,brick,brick,1.00263,0.91566,0.97118,0.96751,1.18991,1.00938,-0.00881
168,169,creative,9  To build a DIY window display using bricks,to build a diy window display using bricks,brick,brick,1.12767,1.04343,0.91473,0.96245,0.80844,0.97134,7.2e-4
169,170,creative,10  To create a DIY painting using bricks as the subject matter,to create a diy painting using bricks as the subject matter,brick,brick,0.94907,1.0069,1.03786,0.96756,1.19141,1.03056,0.01314
170,171,creative,1  Build a house foundation with a bricklayer's,build a house foundation with a bricklayers,brick,brick,0.83949,1.03345,0.96901,0.96819,1.1737899999999999,0.99679,0.00562
171,172,creative,2  Use a brick as a weight for a balance scale,use a brick as a weight for a balance scale,brick,brick,0.97683,0.9460500000000001,0.9047000000000001,0.96907,1.19241,0.99781,-0.01172
172,173,creative,3  Build a model city using bricks as building blocks,build a model city using bricks as building blocks,brick,brick,1.01434,1.08761,1.01302,0.99849,0.80815,0.98432,0.0395
173,174,creative,4  Create a fire escape plan using bricks as a form of communication,create a fire escape plan using bricks as a form of communication,brick,brick,0.85739,0.87677,0.9704,0.96758,1.19204,0.97284,-0.02017
174,175,creative,5  Build a tall tower with a brick wall as the top,build a tall tower with a brick wall as the top,brick,brick,0.79698,0.92225,1.061,0.96751,0.80799,0.91115,-0.00932
175,176,creative,6  Use a brick as a key for a lock,use a brick as a key for a lock,brick,brick,0.79188,0.94195,1.02602,0.96759,0.80811,0.90711,-0.01044
176,177,creative,7  Create a DIYfriendly gardener's with a brickbat as the,create a diyfriendly gardeners with a brickbat as the,brick,brick,0.86319,0.99786,1.01349,0.96737,0.82052,0.93249,-1.5e-4
177,178,creative,8  Build a DIYfriendly DIY storage unit using bricks as the modules,build a diyfriendly diy storage unit using bricks as the modules,brick,brick,1.0342,1.02449,0.9983,0.98502,0.80842,0.97009,0.01913
178,179,creative,9  Create a DIYfriendly DIYfriendly DIYfriendly DIY project book using bricks as the covers,create a diyfriendly diyfriendly diyfriendly diy project book using bricks as the covers,brick,brick,0.94891,0.97619,0.9922,0.96616,0.80861,0.93841,-0.00457
179,180,creative,10 Use a brick as a target for a DIYfriendly DIYfriendly DIY game,use a brick as a target for a diyfriendly diyfriendly diy game,brick,brick,0.98262,0.84692,1.03173,0.9675,0.80836,0.92743,-0.01955
180,181,creative,1  To build a house with,to build a house with,brick,brick,0.72577,0.95075,0.97334,0.9678599999999999,0.8072699999999999,0.885,-0.01749
181,182,creative,2  To make a fire with,to make a fire with,brick,brick,0.84813,0.90378,1.05244,0.96807,0.8080499999999999,0.91609,-0.01146
182,183,creative,3  To build a wall with,to build a wall with,brick,brick,0.74393,0.93588,0.9325,0.96892,0.81377,0.879,-0.02368
183,184,creative,4  To use as a weight for a balance beam,to use as a weight for a balance beam,brick,brick,0.9699,1.05847,0.99147,0.96838,0.89458,0.97656,0.01267
184,185,creative,5  To use as a tool for DIY projects,to use as a tool for diy projects,brick,brick,1.0884,1.05227,0.94944,0.96776,0.8098,0.97353,0.00861
185,186,creative,6  To use as a target for a game of shotput,to use as a target for a game of shotput,brick,brick,0.94833,0.97262,0.97878,0.96753,0.8080499999999999,0.93506,-0.00599
186,187,creative,7  To use as a part of a puzzle,to use as a part of a puzzle,brick,brick,1.15663,1.03423,0.96792,0.96753,1.19308,1.06388,0.01594
187,188,creative,8  To use as a foundation for a gardener's tool,to use as a foundation for a gardeners tool,brick,brick,0.9599,1.00028,1.02418,0.96747,0.81332,0.95303,0.00472
188,189,creative,9  To use as a part of a dance routine,to use as a part of a dance routine,brick,brick,0.87483,0.93944,1.00639,0.96753,0.80835,0.91931,-0.01059
189,190,creative,10  To use as a target for a game of target shooting,to use as a target for a game of target shooting,brick,brick,0.92441,0.94841,0.97567,0.96753,0.8082199999999999,0.92485,-0.01125
190,191,creative,1 Use a brick as a tool for DIY projects,use a brick as a tool for diy projects,brick,brick,1.17254,0.94848,0.83939,0.96793,1.19153,1.02397,-0.01368
191,192,creative,2 Build a small structure using only a brick,build a small structure using only a brick,brick,brick,0.9807,1.02697,1.09348,0.96777,1.19225,1.05223,0.02459
192,193,creative,3 Use a brick as a target for a game of tag,use a brick as a target for a game of tag,brick,brick,0.80631,1.04995,1.04854,0.96754,0.80831,0.93613,0.01103
193,194,creative,4 Create a wall painting using onlybricks,create a wall painting using onlybricks,brick,brick,0.85202,0.93125,1.00713,0.96084,0.82142,0.91453,-0.01668
194,195,creative,5 Use a brick as a foundation for a small garden,use a brick as a foundation for a small garden,brick,brick,1.01031,1.06242,0.89147,0.96754,1.1917,1.02469,0.00641
195,196,creative,6 Build a small bridge using only a brick,build a small bridge using only a brick,brick,brick,1.16695,0.99526,1.06574,0.96914,1.19198,1.07781,0.02281
196,197,creative,7 Use a brick as a small for your home,use a brick as a small for your home,brick,brick,0.88088,1.05233,0.93111,0.96756,0.80821,0.92802,-6.3e-4
197,198,creative,8 Build a small using only a brick,build a small using only a brick,brick,brick,0.7951699999999999,0.88237,0.92857,0.96863,0.80792,0.87653,-0.03178
198,199,creative,9 Use a brick to build a small fire place,use a brick to build a small fire place,brick,brick,0.83796,0.99352,1.02774,0.96777,0.80819,0.92704,1.1e-4
199,200,creative,10 Use a brick to make a small path for your,use a brick to make a small path for your,brick,brick,1.14778,1.03257,1.04219,0.96758,1.1919,1.0764,0.02457
200,201,creative,1 Use a brick as a building block for a DIY project,use a brick as a building block for a diy project,brick,brick,1.12389,1.05221,1.10394,0.96755,1.19161,1.08784,0.03471
201,202,creative,2 Use a brick as a target for a game of drop the brick with friends,use a brick as a target for a game of drop the brick with friends,brick,brick,0.8289,0.98232,0.9912,0.96754,0.80833,0.91566,-0.00674
202,203,creative,3 Build a small firebox using just a brick and a block of wood,build a small firebox using just a brick and a block of wood,brick,brick,0.84985,1.0826500000000001,1.01998,0.96754,1.19178,1.02236,0.02044
203,204,creative,4 Use a brick as a weight for a scale to measure the weight of something,use a brick as a weight for a scale to measure the weight of something,brick,brick,1.12131,1.02891,0.95026,0.96753,0.8082,0.97524,0.00568
204,205,creative,5 Build a model of a city using just bricks and,build a model of a city using just bricks and,brick,brick,0.93258,0.95974,0.9785,0.96769,1.19188,1.00608,-0.00262
205,206,creative,6 Use a brick as a tool for painting or in a DIY painting project,use a brick as a tool for painting or in a diy painting project,brick,brick,1.14518,1.04941,0.84859,0.96754,0.80836,0.96382,-0.00264
206,207,creative,7 Build a small bridge using just a brick and a string,build a small bridge using just a brick and a string,brick,brick,0.87737,0.9425,1.00263,0.96752,0.80819,0.91964,-0.01047
207,208,creative,8 Use a brick as a support for a small tree or plant,use a brick as a support for a small tree or plant,brick,brick,0.89224,0.94314,0.96927,0.96754,1.1917200000000001,0.99278,-0.00799
208,209,creative,9 Use a brick as a target for a game of find the missing brick with friends,use a brick as a target for a game of find the missing brick with friends,brick,brick,1.15212,0.92457,1.04459,0.96753,1.19167,1.0561,0.00674
209,210,creative,10 Build a small lantern box using just a brick and a block of wood,build a small lantern box using just a brick and a block of wood,brick,brick,1.15079,1.02075,0.99272,0.96754,1.19163,1.06469,0.01652
210,211,creative,1 Use a brick as a model for a building,use a brick as a model for a building,brick,brick,0.82143,0.92255,0.95006,0.96754,0.80781,0.89388,-0.02217
211,212,creative,2 Build a small house using only bricks,build a small house using only bricks,brick,brick,0.87829,0.93752,0.95988,0.97397,0.80813,0.91156,-0.01247
212,213,creative,3 Use a brick as a weight for a weightloss device,use a brick as a weight for a weightloss device,brick,brick,1.03999,0.94101,0.8603000000000001,0.96797,0.80784,0.92342,-0.02269
213,214,creative,4 Build a fire wall around a garden to protect against the sun and rain,build a fire wall around a garden to protect against the sun and rain,brick,brick,1.13794,1.05696,1.01068,0.96753,1.19169,1.07296,0.02443
214,215,creative,5 Use a brick as a target for a game of chance,use a brick as a target for a game of chance,brick,brick,0.86054,0.96187,1.06203,0.96754,0.80829,0.93205,-3.9e-4
215,216,creative,6 Divide a room into multiple parts using bricks as barriers,divide a room into multiple parts using bricks as barriers,brick,brick,1.04073,0.9989,0.91903,0.96855,1.19195,1.02383,7.4e-4
216,217,creative,7 Use a brick to create a DIY gardener's tool,use a brick to create a diy gardeners tool,brick,brick,0.82588,0.92853,1.095,0.96962,1.19192,1.00219,0.00424
217,218,creative,8 Build a small road using bricks to make it easy to walk on,build a small road using bricks to make it easy to walk on,brick,brick,0.84949,1.05571,1.05721,0.96754,0.80831,0.94765,0.01449
218,219,creative,9 Use a brick to make a small bridge over a stream,use a brick to make a small bridge over a stream,brick,brick,1.18494,1.05959,1.03122,0.96752,0.80815,1.01028,0.02296
219,220,creative,10 Use a brick as a texture in a DIY painting,use a brick as a texture in a diy painting,brick,brick,1.08125,1.10582,0.92402,0.96751,1.19205,1.05413,0.02008
220,221,creative,1  As a building material Use a brick as a building block to build a small structure such as a small house or playhouse,as a building material use a brick as a building block to build a small structure such as a small house or playhouse,brick,brick,1.12952,0.93324,1.04295,0.96754,1.19198,1.05305,0.00727
221,222,creative,2  As a tool for DIY projects Use a brick as a target for DIY projects such as building a DIY fireman's helmet or a DIY fire engine,as a tool for diy projects use a brick as a target for diy projects such as building a diy firemans helmet or a diy fire engine,brick,brick,1.1303,1.06262,1.07971,0.96754,1.19167,1.08637,0.03368
222,223,creative,3  As a source of energy Use a brick to build a smallscale power plant using the energy released by breaking down a brick to generate electricity,as a source of energy use a brick to build a smallscale power plant using the energy released by breaking down a brick to generate electricity,brick,brick,0.99078,1.04254,1.07233,0.96755,0.80832,0.9763,0.0188
223,224,creative,4  As a game Build a smallscale game using a group of bricks such as a BrickaB game,as a game build a smallscale game using a group of bricks such as a brickab game,brick,brick,0.795,0.9114,0.90686,0.96754,0.80833,0.87783,-0.03026
224,225,creative,5  As a Use a brick to create a colorful and intricate DIY wall decor such as a DIY garden wall,as a use a brick to create a colorful and intricate diy wall decor such as a diy garden wall,brick,brick,0.97286,0.9526,1.1307,0.96754,1.19169,1.04308,0.01623
225,226,creative,6  As a tool for measuring Use a brick as a tool for measuring such as a measurement tool for building a DIY bridge,as a tool for measuring use a brick as a tool for measuring such as a measurement tool for building a diy bridge,brick,brick,1.14951,1.07644,0.96497,0.96754,1.19166,1.07002,0.02245
226,227,creative,7  As a source of material for art Use a brick as a source of material for art such as a DIY painting or sketch,as a source of material for art use a brick as a source of material for art such as a diy painting or sketch,brick,brick,0.92639,0.94995,1.03841,0.96754,0.80833,0.93812,-0.00315
227,228,creative,8  As a DIY construction tool Use a brick as a DIY construction tool such as a bricklayer's tool or a DIY window regulator,as a diy construction tool use a brick as a diy construction tool such as a bricklayers tool or a diy window regulator,brick,brick,0.86144,0.94694,1.07502,0.96753,0.80835,0.93186,-0.00128
228,229,creative,9  As a target for targetmaking Use a brick as a target for targetmaking such as a DIY target for a game or a DIY target for DIY projects,as a target for targetmaking use a brick as a target for targetmaking such as a diy target for a game or a diy target for diy projects,brick,brick,1.03941,0.96111,0.95757,0.96754,0.80833,0.94679,-0.00755
229,230,creative,10  As a source of inspiration Use a brick as a source of inspiration such as a DIY ideas list or a DIY project guide,as a source of inspiration use a brick as a source of inspiration such as a diy ideas list or a diy project guide,brick,brick,1.2123599999999999,0.94219,1.1247,0.96754,1.19167,1.08769,0.02162
230,231,creative,1 Use a brick as a starting point for a building project,use a brick as a starting point for a building project,brick,brick,1.17065,0.98206,1.08207,0.96754,0.80826,1.00212,0.01571
231,232,creative,2 Build a house out of bricks to show your friends and family,build a house out of bricks to show your friends and family,brick,brick,1.13833,0.98799,0.95295,0.96754,1.19169,1.0477,0.00566
232,233,creative,3 Use a brick as a small object for storage,use a brick as a small object for storage,brick,brick,1.21515,0.92613,0.98226,0.96822,0.80811,0.97997,-0.00418
233,234,creative,4 Build a DIY greenhouse using bricks to protect the plants,build a diy greenhouse using bricks to protect the plants,brick,brick,1.14679,0.99094,0.95646,0.96767,0.8083899999999999,0.97405,9.7e-4
234,235,creative,5 Use a brick as a target for a game of shotgun fire,use a brick as a target for a game of shotgun fire,brick,brick,0.85564,1.01565,1.11282,0.96752,1.19167,1.02866,0.02079
235,236,creative,6 Use a brick as a wall for a DIY storage unit,use a brick as a wall for a diy storage unit,brick,brick,1.1231,0.9517,1.03214,0.96828,1.1914500000000001,1.05333,0.0093
236,237,creative,7 Build a small gardener's booth using bricks to protect the vegetables,build a small gardeners booth using bricks to protect the vegetables,brick,brick,0.84614,0.93347,1.04901,0.96707,0.8083400000000001,0.92081,-0.00757
237,238,creative,8 Use a brick as a small reminder of the importance of good luck,use a brick as a small reminder of the importance of good luck,brick,brick,0.84826,0.92516,0.99573,0.96754,0.8082,0.90898,-0.01519
238,239,creative,9 Build a DIY window frame using bricks to create a unique look,build a diy window frame using bricks to create a unique look,brick,brick,1.15031,0.99276,0.9165,0.96776,0.80841,0.96715,-0.00349
239,240,creative,10 Use a brick as a DIY obstacle course for children,use a brick as a diy obstacle course for children,brick,brick,1.12122,1.03581,1.14249,0.96752,0.80844,1.0151,0.03062
240,241,creative,1 As a building material Use a brick to build a house or a tall building with a unique design,as a building material use a brick to build a house or a tall building with a unique design,brick,brick,1.14552,1.0795,1.03883,0.96754,0.8083,1.00794,0.02598
241,242,creative,2 As a noisecanceling device Coat a brick with noisecanceling paint and use it as a soundcanceling stool,as a noisecanceling device coat a brick with noisecanceling paint and use it as a soundcanceling stool,brick,brick,0.85393,0.90913,0.97214,0.96754,1.19161,0.97887,-0.01464
242,243,creative,3 As a DIY project Use a brick to build a DIY greenhouse,as a diy project use a brick to build a diy greenhouse,brick,brick,1.18811,1.05605,1.00073,0.96753,1.19171,1.08083,0.0247
243,244,creative,4 As a firework Coat a brick with paint and set it on fire,as a firework coat a brick with paint and set it on fire,brick,brick,1.13057,0.95381,0.88363,0.96753,0.8089,0.94889,-0.01492
244,245,creative,5 As a weight Use a brick as a weight to help hold a balance beam,as a weight use a brick as a weight to help hold a balance beam,brick,brick,0.90011,0.94118,1.00883,0.96669,0.80701,0.92476,-0.00972
245,246,creative,6 As a tool for testing Coat a brick with paint and use it to test the strength of a root,as a tool for testing coat a brick with paint and use it to test the strength of a root,brick,brick,0.90178,1.04694,0.96092,0.96754,1.1918,1.0138,0.00881
246,247,creative,7 As a tool for measuring height Coat a brick with paint and use it to measure the height of a building,as a tool for measuring height coat a brick with paint and use it to measure the height of a building,brick,brick,0.83482,1.025,1.03289,0.96754,0.80824,0.9337,0.00582
247,248,creative,8 As a DIY obstacle course Use a brick to build an obstacle course for a group of friends or family,as a diy obstacle course use a brick to build an obstacle course for a group of friends or family,brick,brick,0.88807,1.03322,1.06558,0.96754,0.80833,0.95255,0.013
248,249,creative,9 As a DIY gardener's tool Use a brick to build a DIY gardener's tool to help you dig push and pull plants,as a diy gardeners tool use a brick to build a diy gardeners tool to help you dig push and pull plants,brick,brick,1.03843,1.05359,1.00688,0.96627,1.19168,1.05137,0.01931
249,250,creative,10 As a fun treasure hunt Use a brick as the target of a treasure hunt to help kids learn about history and culture,as a fun treasure hunt use a brick as the target of a treasure hunt to help kids learn about history and culture,brick,brick,0.97041,0.96558,0.97023,0.96753,0.80833,0.93642,-0.00751
