...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
185,186,creative,Use it as a diorama,use it as a diorama,box,box,0.99774,0.92623,0.95514,0.97024,1.13913,0.9977,0.00704
186,187,creative,Use it as a shadow box,use it as a shadow box,box,box,0.89165,0.85373,0.97617,0.96959,1.24217,0.98666,-0.02308
187,188,creative,Use it as a photo booth,use it as a photo booth,box,box,0.91399,1.03498,0.9955,0.96897,1.22815,1.02832,-0.00299
188,189,creative,Use it as a toolbox,use it as a toolbox,box,box,0.97653,0.88573,0.87583,0.9697,0.99507,0.94057,-0.01996
189,190,creative,Create a puppet theater for kids,create a puppet theater for kids,box,box,0.91783,0.95938,0.8389,0.98757,1.21684,0.9841,-0.01761
190,191,creative,Create a diorama or model scene,create a diorama or model scene,box,box,1.06323,0.94855,0.96423,0.96014,0.8472500000000001,0.95668,0.00892
191,192,creative,Use it as a stool or chair,use it as a stool or chair,box,box,0.88143,1.00946,0.96186,0.96777,0.78269,0.92064,-0.04572
192,193,creative,Create a fort or playhouse,create a fort or playhouse,box,box,1.0093,0.93015,0.95543,1.03483,1.08352,1.00265,0.03285
193,194,creative,Use it as a planter or garden bed,use it as a planter or garden bed,box,box,1.06955,0.86729,1.032,0.96906,0.76968,0.94152,0.01195
194,195,creative,Use it as a storage container for small items,use it as a storage container for small items,box,box,0.88029,0.95191,1.04735,0.96837,0.76665,0.92291,-0.04108
195,196,creative,Use it as a musical instrument like a drum or maraca,use it as a musical instrument like a drum or maraca,box,box,0.99528,0.9319,0.93469,0.96879,1.09715,0.98556,0.00129
196,197,creative,Use it as a gift box or a gift box,use it as a gift box or a gift box,box,box,0.92805,0.90437,0.89308,0.9688,1.2251,0.98388,-0.01879
197,198,creative,Use it as a puzzle or game board,use it as a puzzle or game board,box,box,0.92866,1.0411,0.94705,0.96894,1.22998,1.02315,-0.00323
198,199,creative,Use it as a portable desk or workspace,use it as a portable desk or workspace,box,box,1.05343,0.95955,1.06292,0.969,0.76519,0.96202,0.01609
199,200,creative,Use it as a Halloween costume or prop,use it as a halloween costume or prop,box,box,1.0178,1.07599,0.94361,0.96802,0.77494,0.95607,-5.8e-4
200,201,creative,Use it as a donation box or collection box,use it as a donation box or collection box,box,box,1.04691,0.81167,1.09894,0.96776,0.7734,0.93974,0.00829
201,202,creative,A portable puppet theater,a portable puppet theater,box,box,0.93406,1.02609,1.05235,0.91869,1.2699500000000001,1.04023,-0.008
202,203,creative,A miniature sandbox for dolls or action figures,a miniature sandbox for dolls or action figures,box,box,1.13513,0.8855999999999999,0.91823,0.96742,1.23974,1.02922,0.04861
203,204,creative,A fort or playhouse for children,a fort or playhouse for children,box,box,1.01625,0.96445,0.96315,0.96949,0.7382,0.93031,-0.00787
204,205,creative,A storage container for small items,a storage container for small items,box,box,1.10831,0.96423,0.93025,0.96672,1.23588,1.04108,0.04615
205,206,creative,A cat or dog bed,a cat or dog bed,box,box,0.86564,0.94816,0.90576,0.99155,0.75537,0.8933,-0.05336
206,207,creative,A flower planter,a flower planter,box,box,0.8280000000000001,0.94661,0.9979,0.94167,1.03867,0.95057,-0.05768
207,208,creative,A desk organizer,a desk organizer,box,box,0.8469599999999999,1.10495,0.94738,1.06024,0.73682,0.93927,-0.01863
208,209,creative,A gift box for homemade cookies or other treats,a gift box for homemade cookies or other treats,box,box,0.92377,1.17175,0.98889,0.9752,0.77667,0.96726,-0.01608
209,210,creative,A gift wrapping station,a gift wrapping station,box,box,1.07002,0.96312,0.96625,1.0245,1.23071,1.05092,0.06018
210,211,creative,A time capsule or memory box,a time capsule or memory box,box,box,1.02408,1.05253,1.01389,1.02631,1.22846,1.06905,0.05741
211,212,creative,A portable photo studio for selfies or group photos,a portable photo studio for selfies or group photos,box,box,1.19422,1.16844,1.03122,0.9796,1.22496,1.11969,0.1024
212,213,creative,Make a puppet theater,make a puppet theater,box,box,1.00292,0.91145,0.95786,0.99907,1.13772,1.0018,0.01916
213,214,creative,Make a fort or playhouse for small children,make a fort or playhouse for small children,box,box,1.05804,0.90987,0.91945,0.96767,0.76965,0.92494,-0.00195
214,215,creative,Store and organize small items such as craft supplies or office supplies,store and organize small items such as craft supplies or office supplies,box,box,1.10894,1.035,1.03747,0.96305,1.22817,1.07453,0.06105
215,216,creative,Create a diorama or small threedimensional model for a school project or just for fun,create a diorama or small threedimensional model for a school project or just for fun,box,box,0.93822,1.06203,1.06466,0.96866,0.76366,0.95945,-0.01363
216,217,creative,Make a time capsule a collection of items that will be preserved and buried or stored for a period of time to be opened at a later date,make a time capsule a collection of items that will be preserved and buried or stored for a period of time to be opened at a later date,box,box,0.89153,0.99777,1.06592,0.9688,1.22316,1.02944,-0.00507
217,218,creative,Plant a small garden inside the box,plant a small garden inside the box,box,box,0.81562,0.99606,1.09874,0.96952,0.77631000000000006,0.93125,-0.05189
218,219,creative,Use as a gift box for someone special,use as a gift box for someone special,box,box,1.08497,0.93936,0.89954,0.96936,1.22729,1.0241,0.03422
219,220,creative,Use the box as a prop in a play or skit,use the box as a prop in a play or skit,box,box,0.8733,0.93417,1.07618,0.96882,1.24376,1.01925,-0.01266
220,221,creative,Use the box as a prop in a magic show,use the box as a prop in a magic show,box,box,1.117,0.92775,0.91898,0.96882,0.77369,0.94125,0.01852
221,222,creative,Use the box as a prop in a science experiment,use the box as a prop in a science experiment,box,box,1.05489,1.04539,1.1026,0.96856,0.8499,1.00427,0.0315
222,223,creative,Use it as a storage container for photos important documents or other keepsakes,use it as a storage container for photos important documents or other keepsakes,box,box,0.89879,0.89221,0.94835,0.96896,1.24015,0.98969,-0.02174
223,224,creative,Turn it into a puppet theater for your kids,turn it into a puppet theater for your kids,box,box,1.00766,0.97296,0.92764,0.96882,0.77217,0.92985,-0.01222
224,225,creative,Make it into a musical instrument such as a drum or a xylophone,make it into a musical instrument such as a drum or a xylophone,box,box,1.01888,0.93246,0.95016,0.9688,0.79343,0.93275,-0.00757
225,226,creative,Use it as a planter for a herb garden or other small plants,use it as a planter for a herb garden or other small plants,box,box,0.88308,0.91021,1.03467,0.9688,1.21887,1.00313,-0.01725
226,227,creative,Use it as a gift box for a special occasion,use it as a gift box for a special occasion,box,box,0.98687,1.08395,1.05032,0.96879,1.22592,1.06317,0.0292
227,228,creative,Make it into a fort for your kids to play in,make it into a fort for your kids to play in,box,box,0.98204,0.91134,1.00152,0.9688,0.77664,0.92807,-0.0159
228,229,creative,Use it as a pet bed for your furry friend,use it as a pet bed for your furry friend,box,box,1.12378,0.93364,0.962,0.96891,1.1912,1.03591,0.05075
229,230,creative,Make it into a birdhouse to attract birds to your yard,make it into a birdhouse to attract birds to your yard,box,box,0.87408,0.93949,0.93643,0.9687,1.2255,0.98884,-0.02874
230,231,creative,Use it as a treasure chest for a piratethemed party,use it as a treasure chest for a piratethemed party,box,box,0.87781,0.89824,0.95334,0.96876,0.77428,0.89449,-0.05526
231,232,creative,Use it as a toy box for your kids to keep their toys organized,use it as a toy box for your kids to keep their toys organized,box,box,1.07761,0.92828,0.9551,0.9688,1.22333,1.03062,0.03689
232,233,creative,Build a fort or playhouse,build a fort or playhouse,box,box,1.00892,0.95086,1.00474,0.96736,1.07052,1.00048,0.01251
233,234,creative,Create a diorama or model,create a diorama or model,box,box,1.02763,0.91609,1.06373,0.93954,1.11538,1.01247,0.01453
234,235,creative,Use it as a prop in a theatrical or film production,use it as a prop in a theatrical or film production,box,box,0.99306,0.93242,0.9281699999999999,0.96881,1.22828,1.01015,0.00772
235,236,creative,Use it as a storage container for small items,use it as a storage container for small items,box,box,0.88029,0.95191,1.04735,0.96837,0.76665,0.92291,-0.04108
236,237,creative,Use it as a musical instrument eg a drum,use it as a musical instrument eg a drum,box,box,0.96567,0.92969,0.94559,0.96774,1.2242899999999999,1.0066,1.6e-4
237,238,creative,Use it as a pet bed or small animal habitat,use it as a pet bed or small animal habitat,box,box,1.14336,0.93805,1.06604,0.96957,1.22761,1.06893,0.07124
238,239,creative,Use it as a planter for growing plants,use it as a planter for growing plants,box,box,1.06012,0.9992,0.95927,0.9691,0.76158,0.94985,0.00911
239,240,creative,Use it as a stool or chair,use it as a stool or chair,box,box,0.88143,1.00946,0.96186,0.96777,0.78269,0.92064,-0.04572
240,241,creative,Use it as a Halloween costume,use it as a halloween costume,box,box,1.03134,0.93214,1.00365,0.9687,1.21026,1.02922,0.02709
241,242,creative,Use it as an art project or canvas,use it as an art project or canvas,box,box,1.1013,0.9964,1.04754,0.96745,1.24001,1.07054,0.05963
242,243,creative,Use it as a prop in a game of charades,use it as a prop in a game of charades,box,box,1.1286100000000001,0.93702,1.04557,0.96881,1.20366,1.05673,0.0625
243,244,creative,Create a diorama or miniature scene inside the box,create a diorama or miniature scene inside the box,box,box,0.94091,0.88153,0.9343,0.96597,1.23492,0.99153,-0.01216
244,245,creative,Use as a gift box for a special occasion,use as a gift box for a special occasion,box,box,0.8092699999999999,1.04924,0.91573,0.9689,0.77423,0.90347,-0.07112
245,246,creative,Use as a planter for herbs or succulents,use as a planter for herbs or succulents,box,box,1.04782,0.8734999999999999,1.02148,0.9676400000000001,1.24132,1.03035,0.03186
246,247,creative,Use as a storage container for small items,use as a storage container for small items,box,box,1.10404,0.9923,0.95036,0.96545,1.23272,1.04897,0.0482
247,248,creative,Use as a puppet theater or stage,use as a puppet theater or stage,box,box,0.92366,0.91451,1.09139,0.9786,0.7760400000000001,0.93684,-0.02038
248,249,creative,Use as a shadow puppet theater,use as a shadow puppet theater,box,box,0.96384,0.902,0.97451,0.96748,1.23434,1.00843,0.00147
249,250,creative,Use as a fort or playhouse,use as a fort or playhouse,box,box,0.92921,1.07116,0.974,0.96666,0.77323,0.94285,-0.02618
250,251,creative,Use as a musical instrument such as a drum or xylophone,use as a musical instrument such as a drum or xylophone,box,box,1.02483,0.93197,0.94658,0.96913,0.79835,0.93417,-0.0057
251,252,creative,Use as a puzzle or brain teaser,use as a puzzle or brain teaser,box,box,0.81951,0.8893800000000001,0.95649,0.96037,0.94352,0.91385,-0.06713
252,253,creative,Use as a time capsule or memory box,use as a time capsule or memory box,box,box,1.00111,1.07429,1.09957,0.9685,1.23075,1.07484,0.03872
253,254,creative,Use as a photo booth or selfie station,use as a photo booth or selfie station,box,box,0.86919,0.91395,1.00413,0.9701,0.77512,0.9065,-0.05073
254,255,creative,Make a fort or playhouse for kids,make a fort or playhouse for kids,box,box,0.9151,0.8469599999999999,1.06044,0.96796,1.18388,0.99487,-0.01084
255,256,creative,Create a diorama or miniature scene,create a diorama or miniature scene,box,box,1.02189,0.91836,0.96124,0.93805,0.76201,0.92031,-0.02017
256,257,creative,Use it as a planter or garden container,use it as a planter or garden container,box,box,1.04918,1.07294,1.06272,0.96873,0.76371,0.98346,0.022
257,258,creative,Store and organize small items like craft supplies or office supplies,store and organize small items like craft supplies or office supplies,box,box,0.88851,1.0016,1.06172,1.00621,0.77226,0.94606,-0.01852
258,259,creative,Use it as a storage container for seasonal items like holiday decorations,use it as a storage container for seasonal items like holiday decorations,box,box,0.89622,0.90926,1.06955,0.96891,1.22406,1.0136,-0.00892
259,260,creative,Make a unique gift wrapping or gift box,make a unique gift wrapping or gift box,box,box,1.03365,0.99982,0.95485,0.97242,1.23532,1.03921,0.0298
260,261,creative,Use it as a pet bed or hideout,use it as a pet bed or hideout,box,box,1.09333,0.94567,1.07936,0.9675,1.22547,1.06227,0.05646
261,262,creative,Create a sensory box for children with sensory processing issues,create a sensory box for children with sensory processing issues,box,box,0.95614,0.95958,1.04125,0.99206,1.23399,1.0366,0.01982
262,263,creative,Use it as a puppet theater or stage,use it as a puppet theater or stage,box,box,0.89513,0.94461,0.96159,0.96875,1.226,0.99922,-0.0189
263,264,creative,Turn it into a musical instrument like a drum or xylophone,turn it into a musical instrument like a drum or xylophone,box,box,0.85391,0.93494,0.93825,0.96898,0.80157,0.89953,-0.06037
264,265,creative,Make a time capsule or memory box to store mementos and keepsakes,make a time capsule or memory box to store mementos and keepsakes,box,box,1.10799,1.06154,0.9545,0.96881,0.79935,0.97844,0.02997
