...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
179,180,creative,1 Making a swing,making a swing,rope,rope,0.80098,0.89707,0.90527,0.87933,0.85426,0.86738,-0.15437
180,181,creative,2 Tying a knot,tying a knot,rope,rope,0.73371,1.01455,0.82311,0.96963,0.90925,0.89005,-0.17881
181,182,creative,3 Using it as a jump rope,using it as a jump rope,rope,rope,0.92831,0.9237299999999999,1.13126,0.96269,1.11727,1.01265,-0.0151
182,183,creative,4 Making a clothesline,making a clothesline,rope,rope,0.77507,0.99726,0.80798,0.90019,1.11777,0.91965,-0.16334
183,184,creative,5 Making a tightrope,making a tightrope,rope,rope,0.89629,0.85539,0.91262,0.88409,1.04916,0.91951,-0.08423
184,185,creative,6 Making a hammock,making a hammock,rope,rope,0.75818,1.02691,0.8635200000000001,0.94721,1.07971,0.93511,-0.15795
185,186,creative,7 Making a leash for a dog,making a leash for a dog,rope,rope,1.1641,1.05487,0.964,0.95553,1.11768,1.05124,0.15665
186,187,creative,8 Making a fishing net,making a fishing net,rope,rope,1.19595,0.9198999999999999,0.98578,1.09422,1.11819,1.06281,0.19638
187,188,creative,9 Making a skipping rope,making a skipping rope,rope,rope,1.15059,0.87132,1.04676,1.1166,1.08882,1.05482,0.16743
188,189,creative,10 Making a tug of war rope,making a tug of war rope,rope,rope,0.90479,1.01305,0.97712,0.96101,1.0924800000000001,0.98969,-0.03755
189,190,creative,Create a hammock between two trees,create a hammock between two trees,rope,rope,1.12374,1.01805,1.1029,0.98978,0.87969,1.02283,0.13957
190,191,creative,Use it as a clothesline to dry clothes,use it as a clothesline to dry clothes,rope,rope,1.10696,0.99435,1.12945,0.96106,0.87918,1.0142,0.12094
191,192,creative,Use it as a dog leash,use it as a dog leash,rope,rope,1.02328,1.0952,1.02376,0.9658100000000001,1.11397,1.0444,0.0648
192,193,creative,Use it as a jump rope,use it as a jump rope,rope,rope,0.83758,0.94054,1.14178,0.963,1.11696,0.99997,-0.07921
193,194,creative,Use it as a prop in a play or musical,use it as a prop in a play or musical,rope,rope,1.12634,0.92514,0.97824,0.96095,0.9117500000000001,0.98048,0.11389
194,195,creative,Use it as a swing for young kids,use it as a swing for young kids,rope,rope,1.15824,0.98331,0.96665,0.96095,1.10591,1.03501,0.14556
195,196,creative,Use it as a clothesline for hanging pictures or decorations,use it as a clothesline for hanging pictures or decorations,rope,rope,1.1503,0.97765,1.041,0.96096,0.89354,1.00469,0.14304
196,197,creative,Use it as a decorative accent in your home,use it as a decorative accent in your home,rope,rope,0.8766,0.94172,0.92019,0.96087,1.06779,0.95343,-0.072
197,198,creative,Use it as a belt or sash,use it as a belt or sash,rope,rope,0.89837,0.99246,0.98332,0.96075,0.91403,0.94979,-0.04654
198,199,creative,Use it as a handle for carrying large objects,use it as a handle for carrying large objects,rope,rope,0.82338,1.08006,1.0278100000000001,0.96098,0.88775,0.956,-0.08834
199,200,creative,Use it as a tether for tying down a tent or awning,use it as a tether for tying down a tent or awning,rope,rope,1.09102,0.95831,0.81797,0.96092,1.10428,0.9865,0.07925
200,201,creative,1 As a clothesline Hang a rope between two trees or posts and use it to dry your clothes,as a clothesline hang a rope between two trees or posts and use it to dry your clothes,rope,rope,0.84657,0.92483,0.98082,0.96095,0.89359,0.92135,-0.09282
201,202,creative,2 As a swing Attach a rope to a sturdy tree branch and use it as a swing,as a swing attach a rope to a sturdy tree branch and use it as a swing,rope,rope,0.83095,0.93326,1.01017,0.96095,1.10402,0.96787,-0.09777
202,203,creative,3 As a hammock Use two ropes and attach them to two trees or posts to make a hammock,as a hammock use two ropes and attach them to two trees or posts to make a hammock,rope,rope,1.16287,0.92374,1.02654,0.96095,1.10795,1.03641,0.14793
203,204,creative,4 As a skipping rope Use the rope for skipping,as a skipping rope use the rope for skipping,rope,rope,0.82239,0.92696,1.05638,0.96177,0.89476,0.93245,-0.10323
204,205,creative,5 As a tugofwar rope Split the rope into two teams and play a game of tugofwar,as a tugofwar rope split the rope into two teams and play a game of tugofwar,rope,rope,1.16891,1.01339,0.9257,0.96096,1.10501,1.03479,0.15298
205,206,creative,6 As a tightrope Use a rope to create a tightrope and walk across it,as a tightrope use a rope to create a tightrope and walk across it,rope,rope,1.05226,1.07059,1.0909200000000001,0.96095,1.10565,1.05607,0.08857
206,207,creative,7 As a tightrope walker's safety rope Use a safety rope for tightrope walkers to walk across,as a tightrope walkers safety rope use a safety rope for tightrope walkers to walk across,rope,rope,1.07852,1.00953,0.99447,0.96085,1.10516,1.02971,0.09215
207,208,creative,8 As a climbing rope Use a rope to climb a tree or rock,as a climbing rope use a rope to climb a tree or rock,rope,rope,0.83779,0.92384,0.84447,0.96093,0.8947,0.89235,-0.11209
208,209,creative,9 As a lasso Use the rope to lasso an animal or toy,as a lasso use the rope to lasso an animal or toy,rope,rope,0.94768,0.89793,1.14678,0.96084,1.10631,1.01191,-0.00277
209,210,creative,10 As a necklace Use a rope to make a necklace or bracelet,as a necklace use a rope to make a necklace or bracelet,rope,rope,1.15822,0.95293,0.92128,0.96083,1.12148,1.02295,0.13812
210,211,creative,1 Create a hammock between two trees or poles or hang it from the ceiling to create a cozy reading nook,create a hammock between two trees or poles or hang it from the ceiling to create a cozy reading nook,rope,rope,1.10765,1.07669,0.93115,0.96095,0.90169,0.99563,0.11247
211,212,creative,2 Use a rope to create a clothesline for drying clothes,use a rope to create a clothesline for drying clothes,rope,rope,0.85821,0.90626,1.1575,0.96116,0.88793,0.95421,-0.06989
212,213,creative,3 Use a rope to create a swing for your kids or pets,use a rope to create a swing for your kids or pets,rope,rope,0.84708,1.0759,1.09062,0.96094,1.10523,1.01595,-0.06244
213,214,creative,4 Use a rope to create a clothesline for drying clothes,use a rope to create a clothesline for drying clothes,rope,rope,0.85821,0.90626,1.1575,0.96116,0.88793,0.95421,-0.06989
214,215,creative,5 Use a rope to create a net for catching fish or crabs,use a rope to create a net for catching fish or crabs,rope,rope,0.8455,1.01797,1.10065,0.96094,1.10378,1.00577,-0.06916
215,216,creative,6 Use a rope to create a clothesline for drying clothes,use a rope to create a clothesline for drying clothes,rope,rope,0.85821,0.90626,1.1575,0.96116,0.88793,0.95421,-0.06989
216,217,creative,7 Use a rope to create a hammock between two trees or poles or hang it from the ceiling to create a cozy reading nook,use a rope to create a hammock between two trees or poles or hang it from the ceiling to create a cozy reading nook,rope,rope,1.10616,1.07531,1.01665,0.96095,0.8964300000000001,1.0111,0.1191
217,218,creative,8 Use a rope to create a swing for your kids or pets,use a rope to create a swing for your kids or pets,rope,rope,0.84708,1.0759,1.09062,0.96094,1.10523,1.01595,-0.06244
218,219,creative,9 Use a rope to create a clothesline for drying clothes,use a rope to create a clothesline for drying clothes,rope,rope,0.85821,0.90626,1.1575,0.96116,0.88793,0.95421,-0.06989
219,220,creative,10 Use a rope to create a net for catching fish or crabs,use a rope to create a net for catching fish or crabs,rope,rope,0.8455,1.01797,1.10065,0.96094,1.10378,1.00577,-0.06916
220,221,creative,1 Create a hammock for camping or relaxing,create a hammock for camping or relaxing,rope,rope,0.97899,0.88525,0.90676,0.96319,1.09332,0.9655,-0.00307
221,222,creative,2 Use it as a clothesline to dry wet clothes or sheets,use it as a clothesline to dry wet clothes or sheets,rope,rope,0.82113,0.93755,0.97382,0.96096,1.09929,0.95855,-0.10799
222,223,creative,3 Hang a picture frame with it,hang a picture frame with it,rope,rope,0.97392,1.09139,0.90111,0.95903,1.11632,1.00835,0.0151
223,224,creative,4 Use it as a jump rope for exercise,use it as a jump rope for exercise,rope,rope,1.05027,0.94899,0.94225,0.96136,1.11134,1.00284,0.05986
224,225,creative,5 Use it as a leash for a dog,use it as a leash for a dog,rope,rope,1.02488,1.09628,1.02528,0.96109,1.12127,1.04576,0.06535
225,226,creative,6 Use it as a belt to keep your pants up,use it as a belt to keep your pants up,rope,rope,1.09882,1.0766499999999999,1.1516,0.96097,1.11684,1.08098,0.12944
226,227,creative,7 Use it as a tourniquet to stop bleeding,use it as a tourniquet to stop bleeding,rope,rope,1.00055,0.91968,0.96316,0.96087,0.89425,0.9477,0.0187
227,228,creative,8 Use it as a lasso to catch animals or people,use it as a lasso to catch animals or people,rope,rope,1.06333,1.08061,1.1443699999999999,0.96101,1.10311,1.07049,0.10281
228,229,creative,9 Use it as a tow rope to pull a car or boat,use it as a tow rope to pull a car or boat,rope,rope,0.89374,0.9193,1.08873,0.96094,1.10591,0.99372,-0.04562
229,230,creative,10 Use it as a prop in a play or performance,use it as a prop in a play or performance,rope,rope,1.0772599999999999,0.92691,1.11346,0.96096,0.95922,1.00756,0.09107
230,231,creative,A rope can be used as a clothesline a swing or a hammock,a rope can be used as a clothesline a swing or a hammock,rope,rope,0.84175,1.08071,0.95386,0.96096,0.8925,0.94596,-0.08151
231,232,creative,A rope can be used as a dog leash a tool for tying down things or for climbing,a rope can be used as a dog leash a tool for tying down things or for climbing,rope,rope,0.84499,1.07156,1.05096,0.96095,1.10478,1.00665,-0.06817
232,233,creative,A rope can be used as a decorative element for a home especially for a rustic or bohemian style,a rope can be used as a decorative element for a home especially for a rustic or bohemian style,rope,rope,0.8827,0.92389,0.87917,0.96095,1.1049,0.95032,-0.07277
233,234,creative,A rope can be used as a part of a costume or as part of a theater set,a rope can be used as a part of a costume or as part of a theater set,rope,rope,0.96567,0.93611,0.98164,0.96095,1.10524,0.98992,-5.7e-4
234,235,creative,A rope can be used as a part of a workout routine such as for skipping rope or for resistance training,a rope can be used as a part of a workout routine such as for skipping rope or for resistance training,rope,rope,1.15247,1.07601,0.93324,0.96095,0.89487,1.00351,0.14561
235,236,creative,A rope can be used as a part of a craft or art project such as for weaving or macramé,a rope can be used as a part of a craft or art project such as for weaving or macramé,rope,rope,0.84888,0.92552,1.01573,0.96095,0.8941,0.92904,-0.08778
236,237,creative,A rope can be used as a part of a game such as for tugofwar or for limbo,a rope can be used as a part of a game such as for tugofwar or for limbo,rope,rope,0.84388,0.92927,1.00287,0.96095,0.89486,0.92637,-0.09225
237,238,creative,A rope can be used as a part of a magic trick such as for making things disappear or appear,a rope can be used as a part of a magic trick such as for making things disappear or appear,rope,rope,0.9753000000000001,1.14445,0.91688,0.96095,1.1051,1.02054,0.02376
238,239,creative,A rope can be used as a part of a survival kit or for outdoor use such as for setting up a tent or for hanging food,a rope can be used as a part of a survival kit or for outdoor use such as for setting up a tent or for hanging food,rope,rope,0.8445400000000001,0.92654,1.01796,0.96095,0.89486,0.92897,-0.09066
239,240,creative,1 Create a rope swing,create a rope swing,rope,rope,0.90323,0.80709,0.99733,1.02203,1.09233,0.9644,-0.04694
240,241,creative,2 Use it as a clothesline,use it as a clothesline,rope,rope,0.82332,0.93803,0.88909,0.96306,1.11531,0.94576,-0.11354
241,242,creative,3 Make a rope ladder,make a rope ladder,rope,rope,1.19053,1.0758,1.12977,0.99695,1.03237,1.08508,0.20147
242,243,creative,4 Use it for towing or pulling,use it for towing or pulling,rope,rope,0.89358,0.94162,0.95118,0.96123,1.09586,0.96869,-0.05612
243,244,creative,5 Use it as a leash or tether,use it as a leash or tether,rope,rope,0.8592500000000001,1.05418,0.89588,0.95981,0.98736,0.9513,-0.07586
244,245,creative,6 Use it as a skipping rope,use it as a skipping rope,rope,rope,0.91902,0.94779,0.98497,0.9614,1.10173,0.98298,-0.03338
245,246,creative,7 Use it as a pulley system,use it as a pulley system,rope,rope,1.06386,1.06586,1.01791,0.96654,0.88168,0.99917,0.08789
246,247,creative,8 Use it as a clothesline or drying rack,use it as a clothesline or drying rack,rope,rope,1.12689,1.01272,1.08667,0.96128,0.92043,1.0216,0.13435
247,248,creative,9 Use it as a jump rope,use it as a jump rope,rope,rope,0.83758,0.94054,1.14178,0.963,1.11696,0.99997,-0.07921
248,249,creative,10 Use it as a knottying practice tool,use it as a knottying practice tool,rope,rope,1.01151,0.9268,0.91235,0.96205,1.11402,0.98535,0.02616
