...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
107,108,creative,8 DIY camera obscura Cut a small hole in one side of the box and cover it with a piece of translucent material By placing objects in front of the hole the inside of the box will act as a simple camera obscura projecting inverted images on the opposite side,diy camera obscura cut a small hole in one side of the box and cover it with a piece of translucent material by placing objects in front of the hole the inside of the box will act as a simple camera obscura projecting inverted images on the opposite side,box,box,1.22315
108,109,creative,9 Customizable storage box Decorate a plain box with paint fabric or paper to create a unique storage solution for your belongings whether it's for toys crafts or office supplies,customizable storage box decorate a plain box with paint fabric or paper to create a unique storage solution for your belongings whether its for toys crafts or office supplies,box,box,0.77685
109,110,creative,10 Ecofriendly gift wrap Use a creatively decorated box as an alternative to traditional gift wrapping paper Add ribbons bows or even paint the box to make it a part of the gift itself,ecofriendly gift wrap use a creatively decorated box as an alternative to traditional gift wrapping paper add ribbons bows or even paint the box to make it a part of the gift itself,box,box,0.77685
110,111,creative,1 Mini Zen Garden Transform a small box into a tranquil Zen garden by filling it with sand or stones and arranging miniature plants rocks and a small rake for relaxation and mindfulness,mini zen garden transform a small box into a tranquil zen garden by filling it with sand or stones and arranging miniature plants rocks and a small rake for relaxation and mindfulness,box,box,1.22315
111,112,creative,2 Portable Speaker Create a DIY speaker by cutting holes in a box attaching a small amplifier and placing a smartphone or MP3 player inside to amplify the sound,portable speaker create a diy speaker by cutting holes in a box attaching a small amplifier and placing a smartphone or mp player inside to amplify the sound,box,box,1.23432
112,113,creative,3 Cat Playground Cats love boxes Turn a larger box into a multilevel cat playground by cutting holes and adding various tunnels ramps and small cushions for a feline adventure,cat playground cats love boxes turn a larger box into a multilevel cat playground by cutting holes and adding various tunnels ramps and small cushions for a feline adventure,box,box,1.22315
113,114,creative,4 Storytelling Theatre Cut out a window in the front of a box and decorate the inside to resemble a miniature theatre Use puppets or small figures to act out stories or create a shadow puppet show,storytelling theatre cut out a window in the front of a box and decorate the inside to resemble a miniature theatre use puppets or small figures to act out stories or create a shadow puppet show,box,box,1.22315
114,115,creative,5 Box Guitar Transform a box into a homemade guitar by attaching rubber bands or strings across the opening to create different pitches when plucked or strummed,box guitar transform a box into a homemade guitar by attaching rubber bands or strings across the opening to create different pitches when plucked or strummed,box,box,0.77685
115,116,creative,6 Planters Cut off the top of a box and line it with plastic to create a unique and temporary planter for herbs flowers or small vegetables,planters cut off the top of a box and line it with plastic to create a unique and temporary planter for herbs flowers or small vegetables,box,box,0.77692
116,117,creative,7 Puppet Theater Turn a box on its side and cut out a large opening Decorate the inside with curtains a backdrop and a small stage to create a puppet theatre for imaginative play,puppet theater turn a box on its side and cut out a large opening decorate the inside with curtains a backdrop and a small stage to create a puppet theatre for imaginative play,box,box,0.77685
117,118,creative,8 DIY Storage Organizer Cut and fold a box into smaller compartments to create a customized storage organizer for small items such as jewelry craft supplies or office supplies,diy storage organizer cut and fold a box into smaller compartments to create a customized storage organizer for small items such as jewelry craft supplies or office supplies,box,box,1.22317
118,119,creative,9 Coin Sorter Cut differentsized holes in the top of a box and label them for different coin denominations Use it as a fun and functional way to sort loose change,coin sorter cut differentsized holes in the top of a box and label them for different coin denominations use it as a fun and functional way to sort loose change,box,box,1.2311
119,120,creative,10 DIY Pinball Machine Transform a box into a mini pinball machine by creating obstacles and pathways using small ramps popsicle sticks and marbles Add flippers made from cardboard for an entertaining game,diy pinball machine transform a box into a mini pinball machine by creating obstacles and pathways using small ramps popsicle sticks and marbles add flippers made from cardboard for an entertaining game,box,box,0.77652
120,121,creative,1 Miniature garden Convert a box into a small garden by lining it with plastic adding soil and planting succulents or small herbs It can be a quirky addition to your desk or a unique gift,miniature garden convert a box into a small garden by lining it with plastic adding soil and planting succulents or small herbs it can be a quirky addition to your desk or a unique gift,box,box,1.22315
121,122,creative,2 Cat playhouse Cut holes and tunnels in a box to create an elaborate play area for your feline friend Cats love exploring and hiding in boxes so this could provide endless entertainment,cat playhouse cut holes and tunnels in a box to create an elaborate play area for your feline friend cats love exploring and hiding in boxes so this could provide endless entertainment,box,box,1.22284
122,123,creative,3 Portable speaker Transform a box into a homemade speaker by attaching a small amplifier and speakers Decorate it creatively and enjoy your favorite tunes with a unique touch,portable speaker transform a box into a homemade speaker by attaching a small amplifier and speakers decorate it creatively and enjoy your favorite tunes with a unique touch,box,box,1.22315
123,124,creative,4 DIY pinball machine Design a simple pinball game by creating obstacles and ramps inside a box Use marbles as the pinballs and challenge your friends to beat your high score,diy pinball machine design a simple pinball game by creating obstacles and ramps inside a box use marbles as the pinballs and challenge your friends to beat your high score,box,box,1.22313
124,125,creative,5 Shadow theater Cut out different shapes and characters from a box attach a light source to the back and create your own mini shadow theater Experiment with different characters and stories,shadow theater cut out different shapes and characters from a box attach a light source to the back and create your own mini shadow theater experiment with different characters and stories,box,box,0.77674
125,126,creative,6 Floating lantern Cut out a shape from the box and cover it with tissue paper Add a candle or LED light inside and watch it illuminate while floating on water during a calm evening,floating lantern cut out a shape from the box and cover it with tissue paper add a candle or led light inside and watch it illuminate while floating on water during a calm evening,box,box,1.22397
126,127,creative,7 Creative gift wrapping Wrap a gift in a plain box and personalize it with handdrawn illustrations stickers or even a mini diorama on the lid It will make the gift even more memorable,creative gift wrapping wrap a gift in a plain box and personalize it with handdrawn illustrations stickers or even a mini diorama on the lid it will make the gift even more memorable,box,box,1.22291
127,128,creative,8 Solar oven Create a solar oven by lining a box with aluminum foil attaching a clear plastic lid and using it to harness the sun's energy for cooking or baking small items,solar oven create a solar oven by lining a box with aluminum foil attaching a clear plastic lid and using it to harness the suns energy for cooking or baking small items,box,box,0.7719199999999999
128,129,creative,9 DIY kaleidoscope Cut off one end of a box add a tube with mirrors inside at an angle and decorate the exterior Look through the eyepiece and rotate for a mesmerizing display of colors and patterns,diy kaleidoscope cut off one end of a box add a tube with mirrors inside at an angle and decorate the exterior look through the eyepiece and rotate for a mesmerizing display of colors and patterns,box,box,1.22315
129,130,creative,10 Organizational toolbox Paint and decorate a box to transform it into a stylish and customized toolbox for organizing your craft supplies small tools or stationery Add dividers inside for better organization,organizational toolbox paint and decorate a box to transform it into a stylish and customized toolbox for organizing your craft supplies small tools or stationery add dividers inside for better organization,box,box,1.22098
130,131,creative,1 A miniature garden Transform a box into a small planter by lining it with plastic adding soil and planting your favorite herbs or flowers This portable garden can be placed indoors or outdoors,a miniature garden transform a box into a small planter by lining it with plastic adding soil and planting your favorite herbs or flowers this portable garden can be placed indoors or outdoors,box,box,1.22315
131,132,creative,2 A treasure chest Decorate a box to resemble an oldfashioned treasure chest and fill it with small trinkets chocolate coins or special notes for a fun surprise,a treasure chest decorate a box to resemble an oldfashioned treasure chest and fill it with small trinkets chocolate coins or special notes for a fun surprise,box,box,1.22315
132,133,creative,3 A cat playhouse Cut holes in the sides of a large box and attach smaller boxes to create a multilevel playhouse for your feline friend Add cushions or blankets inside for extra comfort,a cat playhouse cut holes in the sides of a large box and attach smaller boxes to create a multilevel playhouse for your feline friend add cushions or blankets inside for extra comfort,box,box,1.23892
133,134,creative,4 A mobile phone projector Create a makeshift projector by cutting a hole in one side of a box and attaching a magnifying glass over the hole Place your phone inside the box projecting the image onto a wall,a mobile phone projector create a makeshift projector by cutting a hole in one side of a box and attaching a magnifying glass over the hole place your phone inside the box projecting the image onto a wall,box,box,0.77476
134,135,creative,5 A DIY pinball machine Transform a shoebox into a mini pinball machine by adding obstacles ramps and a small ball Use straws or pencils to create flippers for a homemade game,a diy pinball machine transform a shoebox into a mini pinball machine by adding obstacles ramps and a small ball use straws or pencils to create flippers for a homemade game,box,box,0.775
135,136,creative,6 A solar oven Paint a box black and line it with aluminum foil Place food inside and use the reflective properties of the foil to harness the sun's energy and cook your meal,a solar oven paint a box black and line it with aluminum foil place food inside and use the reflective properties of the foil to harness the suns energy and cook your meal,box,box,0.77703
136,137,creative,7 A sensory exploration box Fill a box with various textured materials such as sand rice feathers or fabric scraps This box can serve as a sensory play experience for children or a stressrelief tool,a sensory exploration box fill a box with various textured materials such as sand rice feathers or fabric scraps this box can serve as a sensory play experience for children or a stressrelief tool,box,box,1.22314
137,138,creative,8 A portable art studio Organize your art supplies brushes and paints in a box with designated compartments This way you can easily carry your art studio wherever inspiration strikes,a portable art studio organize your art supplies brushes and paints in a box with designated compartments this way you can easily carry your art studio wherever inspiration strikes,box,box,0.77675
138,139,creative,9 A photo booth Decorate the inside of a box with colorful backgrounds and props then use it as a DIY photo booth for parties or social gatherings,a photo booth decorate the inside of a box with colorful backgrounds and props then use it as a diy photo booth for parties or social gatherings,box,box,1.22315
139,140,creative,10 A time capsule Decorate a box and fill it with meaningful items photographs or letters that represent the current time Bury it in your yard or store it away to be opened in the future serving as a memoryfilled time capsule,a time capsule decorate a box and fill it with meaningful items photographs or letters that represent the current time bury it in your yard or store it away to be opened in the future serving as a memoryfilled time capsule,box,box,1.22315
140,141,creative,1 A minilibrary Transform a box into a small bookshelf by inserting dividers and arranging your favorite minibooks or magazines inside,a minilibrary transform a box into a small bookshelf by inserting dividers and arranging your favorite minibooks or magazines inside,box,box,1.22324
141,142,creative,2 Cat castle Cut out various openings and attach smaller boxes to create a multilevel play area for your feline friend,cat castle cut out various openings and attach smaller boxes to create a multilevel play area for your feline friend,box,box,1.22161
142,143,creative,3 Shadow puppet theater Cut out a rectangular opening in the box and attach tracing paper Use a lamp to cast shadows and put on imaginative shows,shadow puppet theater cut out a rectangular opening in the box and attach tracing paper use a lamp to cast shadows and put on imaginative shows,box,box,1.22317
143,144,creative,4 Portable garden Line a box with plastic fill it with soil and plant small herbs or flowers This can be an ideal solution for those with limited space or apartment living,portable garden line a box with plastic fill it with soil and plant small herbs or flowers this can be an ideal solution for those with limited space or apartment living,box,box,0.77685
144,145,creative,5 Memory box Decorate a box and use it to store precious mementos such as photographs letters or ticket stubs that hold sentimental value,memory box decorate a box and use it to store precious mementos such as photographs letters or ticket stubs that hold sentimental value,box,box,0.7766299999999999
145,146,creative,6 DIY pinhole camera Convert a box into a camera by cutting out a small hole on one side and attaching a piece of photographic paper inside Experiment with light and exposure times to capture unique images,diy pinhole camera convert a box into a camera by cutting out a small hole on one side and attaching a piece of photographic paper inside experiment with light and exposure times to capture unique images,box,box,1.22271
146,147,creative,7 DIY minigolf Cut differentsized holes in the box create obstacles using household items and challenge friends or family to a game of indoor minigolf,diy minigolf cut differentsized holes in the box create obstacles using household items and challenge friends or family to a game of indoor minigolf,box,box,1.22314
147,148,creative,8 Personalized gift box Use markers paint or decoupage to make a customdesigned box for presenting gifts Add personal touches or inside jokes to make it extra special,personalized gift box use markers paint or decoupage to make a customdesigned box for presenting gifts add personal touches or inside jokes to make it extra special,box,box,0.77683
148,149,creative,9 Musical instrument Attach rubber bands or strings across the opening of the box creating a makeshift guitar or harp Plucking the strings produces unique sounds,musical instrument attach rubber bands or strings across the opening of the box creating a makeshift guitar or harp plucking the strings produces unique sounds,box,box,0.77685
149,150,creative,10 Box maze Cut openings and tunnels in various directions throughout the box creating a labyrinth for toy cars or marbles to navigate Add ramps or obstacles for an extra challenge,box maze cut openings and tunnels in various directions throughout the box creating a labyrinth for toy cars or marbles to navigate add ramps or obstacles for an extra challenge,box,box,1.22314
150,151,creative,1 DIY cat castle Turn the box into a multilevel play structure for your feline friend complete with cutout windows and string toys attached,diy cat castle turn the box into a multilevel play structure for your feline friend complete with cutout windows and string toys attached,box,box,0.7764
151,152,creative,2 Portable mini garden Line the box with a plastic bag fill it with soil and plant your favorite herbs or small flowers This way you can have a portable garden that can be moved around your home or balcony,portable mini garden line the box with a plastic bag fill it with soil and plant your favorite herbs or small flowers this way you can have a portable garden that can be moved around your home or balcony,box,box,0.77685
152,153,creative,3 Artistic photo booth Decorate the box with colorful wrapping paper cut out a hole for a camera add some props and voila You have a fun photo booth for parties and gatherings,artistic photo booth decorate the box with colorful wrapping paper cut out a hole for a camera add some props and voila you have a fun photo booth for parties and gatherings,box,box,0.77685
153,154,creative,4 Homemade arcade game Transform the box into a mini basketball hoop skeeball target or even a pinball machine using simple materials like cardboard paper and marbles,homemade arcade game transform the box into a mini basketball hoop skeeball target or even a pinball machine using simple materials like cardboard paper and marbles,box,box,0.77685
154,155,creative,5 Shadow puppet theater Cut out a large window on one side of the box attach a white sheet as a backdrop and use a flashlight to create shadow puppet shows,shadow puppet theater cut out a large window on one side of the box attach a white sheet as a backdrop and use a flashlight to create shadow puppet shows,box,box,1.22318
155,156,creative,6 Organizational storage Paint and label different boxes as designated storage for various items such as cables art supplies or office stationery,organizational storage paint and label different boxes as designated storage for various items such as cables art supplies or office stationery,box,box,1.08419
156,157,creative,7 Miniature dollhouse Transform the box into a dollhouse by creating different rooms with cardboard dividers adding furniture made from recycled materials and decorating the walls,miniature dollhouse transform the box into a dollhouse by creating different rooms with cardboard dividers adding furniture made from recycled materials and decorating the walls,box,box,1.2229700000000001
157,158,creative,8 DIY piñata Fill a sturdy box with treats or small toys cover it with colorful crepe paper and hang it up for a delightful and unexpected surprise at parties,diy piñata fill a sturdy box with treats or small toys cover it with colorful crepe paper and hang it up for a delightful and unexpected surprise at parties,box,box,1.22319
158,159,creative,9 Children's learning tool Cut out different shapes on the sides of the box and paint them in various colors to create a shape sorter for young children,childrens learning tool cut out different shapes on the sides of the box and paint them in various colors to create a shape sorter for young children,box,box,1.2231
159,160,creative,10 Portable picnic basket Reinforce the box with tape add a handle and fill it with snacks cutlery and a picnic blanket It becomes a convenient and environmentally friendly picnic basket that can be easily carried around,portable picnic basket reinforce the box with tape add a handle and fill it with snacks cutlery and a picnic blanket it becomes a convenient and environmentally friendly picnic basket that can be easily carried around,box,box,0.77687
160,161,creative,1 A DIY playhouse Transform the box into a cozy little playhouse for children Cut out windows and a door decorate it with colors and drawings and add comfy pillows or blankets inside,a diy playhouse transform the box into a cozy little playhouse for children cut out windows and a door decorate it with colors and drawings and add comfy pillows or blankets inside,box,box,0.77687
161,162,creative,2 A portable minigarden Line the box with a plastic sheet fill it with soil and plant some herbs or small flowers This way you can have a mobile garden that can be moved around your home or balcony,a portable minigarden line the box with a plastic sheet fill it with soil and plant some herbs or small flowers this way you can have a mobile garden that can be moved around your home or balcony,box,box,0.77685
162,163,creative,3 A pet hideout Cut out a small entrance and exit hole in the box add some comfy bedding inside and create a cozy hiding spot for your furry friends,a pet hideout cut out a small entrance and exit hole in the box add some comfy bedding inside and create a cozy hiding spot for your furry friends,box,box,0.77685
163,164,creative,4 A personalized treasure chest Decorate the box with paint stickers or fabric to create a unique treasure chest for storing keepsakes jewelry or small trinkets,a personalized treasure chest decorate the box with paint stickers or fabric to create a unique treasure chest for storing keepsakes jewelry or small trinkets,box,box,1.22315
164,165,creative,5 A portable phone projector Cut out a hole in one end of the box to fit your smartphone then place the phone inside facing the wall The box will act as a projector allowing you to watch movies or videos on a larger screen,a portable phone projector cut out a hole in one end of the box to fit your smartphone then place the phone inside facing the wall the box will act as a projector allowing you to watch movies or videos on a larger screen,box,box,0.77686
165,166,creative,6 A DIY pinball machine Use cardboard rubber bands and marbles to create a mini pinball machine inside the box Add obstacles ramps and flippers for hours of entertainment,a diy pinball machine use cardboard rubber bands and marbles to create a mini pinball machine inside the box add obstacles ramps and flippers for hours of entertainment,box,box,1.22315
166,167,creative,7 A portable picnic basket Transform the box into a handy picnic basket by lining it with a checkered fabric adding compartments for cutlery and attaching a handle for easy transportation,a portable picnic basket transform the box into a handy picnic basket by lining it with a checkered fabric adding compartments for cutlery and attaching a handle for easy transportation,box,box,0.7774300000000001
167,168,creative,8 A sustainable gift wrapping Use the box as a unique and ecofriendly alternative to traditional gift wrapping Decorate it with recyclable paper ribbons or paint making the box itself a part of the gift,a sustainable gift wrapping use the box as a unique and ecofriendly alternative to traditional gift wrapping decorate it with recyclable paper ribbons or paint making the box itself a part of the gift,box,box,0.77685
168,169,creative,9 A miniature theater Cut out a rectangular window on one side of the box add a small stage inside and use puppets or small figures to put on creative shows for friends and family,a miniature theater cut out a rectangular window on one side of the box add a small stage inside and use puppets or small figures to put on creative shows for friends and family,box,box,1.22315
169,170,creative,10 A hanging vertical garden Attach the box vertically to a wall or fence cut out small openings and plant some small succulents or herbs inside This way you can create a beautiful hanging garden even in limited space,a hanging vertical garden attach the box vertically to a wall or fence cut out small openings and plant some small succulents or herbs inside this way you can create a beautiful hanging garden even in limited space,box,box,0.77685
170,171,creative,1 A minigarden Transform the box into a small garden by lining it with plastic adding soil and planting different herbs or flowers It can be an interesting and portable way to grow plants,a minigarden transform the box into a small garden by lining it with plastic adding soil and planting different herbs or flowers it can be an interesting and portable way to grow plants,box,box,1.22315
171,172,creative,2 A pet sanctuary Cut out windows and doors decorate the box and turn it into a cozy and imaginative space for your small pets like cats or rabbits Add cushions or blankets for comfort,a pet sanctuary cut out windows and doors decorate the box and turn it into a cozy and imaginative space for your small pets like cats or rabbits add cushions or blankets for comfort,box,box,1.22315
172,173,creative,3 A personalized time capsule Decorate the box and fill it with items that represent the present day such as photos letters or trinkets Bury it in your backyard or hide it in a safe place to be opened in the future,a personalized time capsule decorate the box and fill it with items that represent the present day such as photos letters or trinkets bury it in your backyard or hide it in a safe place to be opened in the future,box,box,0.77685
173,174,creative,4 A portable theater Create a small theater stage inside the box using colored paper fabric and mini props Use it for shadow puppet shows or smallscale performances to entertain friends and family,a portable theater create a small theater stage inside the box using colored paper fabric and mini props use it for shadow puppet shows or smallscale performances to entertain friends and family,box,box,0.77685
174,175,creative,5 A memory organizer Label different boxes with specific years or themes and use them to store sentimental items such as photos letters or souvenirs It helps organize and preserve memories in an interesting way,a memory organizer label different boxes with specific years or themes and use them to store sentimental items such as photos letters or souvenirs it helps organize and preserve memories in an interesting way,box,box,0.77685
175,176,creative,6 A DIY pinball machine Construct a simple pinball machine inside the box using rubber bands marbles straws and small obstacles Challenge friends to see who can score the highest,a diy pinball machine construct a simple pinball machine inside the box using rubber bands marbles straws and small obstacles challenge friends to see who can score the highest,box,box,1.22315
176,177,creative,7 A book nook Cut out a small door and windows add some fairy lights cushions and tiny decorations and create a cozy space inside the box for reading or relaxing,a book nook cut out a small door and windows add some fairy lights cushions and tiny decorations and create a cozy space inside the box for reading or relaxing,box,box,0.77689
177,178,creative,8 A camera obscura Create a small hole in one side of the box cover it with a piece of tracing paper and turn the box into a darkened room When light enters through the pinhole an inverted image will appear on the tracing paper allowing you to observe the world outside,a camera obscura create a small hole in one side of the box cover it with a piece of tracing paper and turn the box into a darkened room when light enters through the pinhole an inverted image will appear on the tracing paper allowing you to observe the world outside,box,box,1.22315
178,179,creative,9 A personal DIY piñata Decorate the box fill it with small candies or trinkets and seal it Hang it up and have fun breaking it open during celebrations or parties,a personal diy piñata decorate the box fill it with small candies or trinkets and seal it hang it up and have fun breaking it open during celebrations or parties,box,box,0.77685
179,180,creative,10 A musical instrument Transform the box into a simple guitar or drum by attaching rubber bands or strings across the top and decorate it with colorful patterns Experiment with different sounds and create your own tunes,a musical instrument transform the box into a simple guitar or drum by attaching rubber bands or strings across the top and decorate it with colorful patterns experiment with different sounds and create your own tunes,box,box,1.22315
180,181,creative,1 Cat Castle Convert a large box into a multilevel castle for your furry friend complete with windows doors and a cozy interior,cat castle convert a large box into a multilevel castle for your furry friend complete with windows doors and a cozy interior,box,box,1.22256
181,182,creative,2 Secret Hiding Spot Cut out a portion of the box to create a hidden compartment perfect for storing valuables or surprise gifts,secret hiding spot cut out a portion of the box to create a hidden compartment perfect for storing valuables or surprise gifts,box,box,1.22383
182,183,creative,3 DIY Mini Theater Transform a box into a mini theater by cutting out one side and attaching a small curtain Use it to entertain friends and family with shadow puppet shows or mini movie screenings,diy mini theater transform a box into a mini theater by cutting out one side and attaching a small curtain use it to entertain friends and family with shadow puppet shows or mini movie screenings,box,box,1.22315
183,184,creative,4 Vertical Garden Turn a box into a vertical garden by adding small pots or pockets on the sides Hang it on a wall and fill it with herbs flowers or succulents,vertical garden turn a box into a vertical garden by adding small pots or pockets on the sides hang it on a wall and fill it with herbs flowers or succulents,box,box,1.22315
184,185,creative,5 Mini Golf Course Create a mini golf course by cutting out various shapes and obstacles in the box Use small balls and improvised clubs to challenge friends to a fun game,mini golf course create a mini golf course by cutting out various shapes and obstacles in the box use small balls and improvised clubs to challenge friends to a fun game,box,box,0.77685
185,186,creative,6 Cardboard Guitar Cut out the shape of a guitar from a box add strings rubber bands work well and decorate it to create a unique instrument,cardboard guitar cut out the shape of a guitar from a box add strings rubber bands work well and decorate it to create a unique instrument,box,box,1.22315
186,187,creative,7 Aquarium/Terrarium Line the inside of a box with plastic add rocks plants and water to create a temporary aquarium or terrarium Observe insects fish or reptiles up close,aquariumterrarium line the inside of a box with plastic add rocks plants and water to create a temporary aquarium or terrarium observe insects fish or reptiles up close,box,box,1.22315
187,188,creative,8 Laptop Stand With the right measurements and adjustments a sturdy box can serve as a makeshift laptop stand providing an elevated and comfortable viewing angle,laptop stand with the right measurements and adjustments a sturdy box can serve as a makeshift laptop stand providing an elevated and comfortable viewing angle,box,box,1.23156
188,189,creative,9 Organizer Use small boxes to create a modular organizer for various items such as stationery makeup or craft supplies Stack and arrange them in a way that suits your needs,organizer use small boxes to create a modular organizer for various items such as stationery makeup or craft supplies stack and arrange them in a way that suits your needs,box,box,0.77739
189,190,creative,10 Time Capsule Decorate a box and fill it with items that represent the current time such as photos letters or small mementos Bury it in your backyard or hide it away to be opened years later for a nostalgic trip down memory lane,time capsule decorate a box and fill it with items that represent the current time such as photos letters or small mementos bury it in your backyard or hide it away to be opened years later for a nostalgic trip down memory lane,box,box,0.77685
190,191,creative,1 A mini herb garden Convert the box into a small planter by lining it with plastic and filling it with soil It can be a unique and convenient way to grow herbs indoors,a mini herb garden convert the box into a small planter by lining it with plastic and filling it with soil it can be a unique and convenient way to grow herbs indoors,box,box,1.22314
191,192,creative,2 A portable pet bed Cut out an entrance on one side of the box cushion it with blankets or pillows and voila You have a cozy bed for your furry friend that can be easily moved around,a portable pet bed cut out an entrance on one side of the box cushion it with blankets or pillows and voila you have a cozy bed for your furry friend that can be easily moved around,box,box,0.77685
192,193,creative,3 A smartphone projector With a little bit of DIY magic you can turn a box into a makeshift projector By cutting a hole for your smartphone and a small hole for the lens you can project movies or videos on a larger surface,a smartphone projector with a little bit of diy magic you can turn a box into a makeshift projector by cutting a hole for your smartphone and a small hole for the lens you can project movies or videos on a larger surface,box,box,1.21538
193,194,creative,4 A time capsule Decorate the box and fill it with meaningful items notes or mementos Bury it in the backyard or hide it in a safe place to be opened in the future creating a time capsule of memories,a time capsule decorate the box and fill it with meaningful items notes or mementos bury it in the backyard or hide it in a safe place to be opened in the future creating a time capsule of memories,box,box,0.77685
194,195,creative,5 A sensory exploration box For young children fill a box with various materials with different textures such as sand feathers fabrics or rice It can be a fun and educational tool to stimulate their senses,a sensory exploration box for young children fill a box with various materials with different textures such as sand feathers fabrics or rice it can be a fun and educational tool to stimulate their senses,box,box,0.77677
195,196,creative,6 A portable art studio Transform a box into an art kit by storing art supplies such as paints brushes pencils and paper neatly inside It can be easily carried and set up anywhere for spontaneous creativity,a portable art studio transform a box into an art kit by storing art supplies such as paints brushes pencils and paper neatly inside it can be easily carried and set up anywhere for spontaneous creativity,box,box,0.7812399999999999
196,197,creative,7 A DIY musical instrument Attach rubber bands tightly across an open box and strum them like guitar strings to create a unique sound Experiment with different tensions and lengths for various tones,a diy musical instrument attach rubber bands tightly across an open box and strum them like guitar strings to create a unique sound experiment with different tensions and lengths for various tones,box,box,1.22315
197,198,creative,8 A cat playhouse Cut out windows and doors add some string or feathers and create an exciting playhouse for your feline friend Cats love exploring new spaces and a box can provide endless entertainment,a cat playhouse cut out windows and doors add some string or feathers and create an exciting playhouse for your feline friend cats love exploring new spaces and a box can provide endless entertainment,box,box,0.77936
198,199,creative,9 A mail organizer Decorate and stack multiple boxes together to create a stylish and functional mail organizer Label each box with different categories such as bills letters or magazines to keep everything tidy,a mail organizer decorate and stack multiple boxes together to create a stylish and functional mail organizer label each box with different categories such as bills letters or magazines to keep everything tidy,box,box,0.77686
199,200,creative,10 A shadow puppet theater Cut out a rectangular hole on one side of the box attach a translucent sheet as a screen and use a lamp as the light source With some imagination and hand puppets you can create your own shadow puppet theater,a shadow puppet theater cut out a rectangular hole on one side of the box attach a translucent sheet as a screen and use a lamp as the light source with some imagination and hand puppets you can create your own shadow puppet theater,box,box,0.77685
200,201,creative,1 Musical instrument Transform the box into a makeshift guitar or drum by attaching strings or a drumhead on the surface,musical instrument transform the box into a makeshift guitar or drum by attaching strings or a drumhead on the surface,box,box,0.77685
201,202,creative,2 Indoor garden Convert the box into a mini garden by lining it with plastic filling it with soil and planting small herbs or flowers,indoor garden convert the box into a mini garden by lining it with plastic filling it with soil and planting small herbs or flowers,box,box,1.22315
202,203,creative,3 DIY pet house Customize the box to create a cozy and comfortable house for your furry friend by adding pillows blankets and a small entrance,diy pet house customize the box to create a cozy and comfortable house for your furry friend by adding pillows blankets and a small entrance,box,box,0.77685
203,204,creative,4 Shadow puppet theater Turn the box into a small theater by cutting out a rectangular hole for the stage and using a flashlight to cast shadows on a sheet or screen,shadow puppet theater turn the box into a small theater by cutting out a rectangular hole for the stage and using a flashlight to cast shadows on a sheet or screen,box,box,0.77685
204,205,creative,5 DIY pinball machine Create a homemade pinball game by adding obstacles ramps and a small marble track inside the box,diy pinball machine create a homemade pinball game by adding obstacles ramps and a small marble track inside the box,box,box,0.77679
205,206,creative,6 Cat maze Cut holes and tunnels into the box to create an intricate maze for your cat to explore and play in,cat maze cut holes and tunnels into the box to create an intricate maze for your cat to explore and play in,box,box,1.22397
206,207,creative,7 Personalized time capsule Fill the box with meaningful items letters and mementos and bury it in the backyard or store it away to be opened in the future,personalized time capsule fill the box with meaningful items letters and mementos and bury it in the backyard or store it away to be opened in the future,box,box,1.22315
207,208,creative,8 Portable art studio Transform the box into a compact art supply storage with compartments for paints brushes and other materials allowing you to have an art studio on the go,portable art studio transform the box into a compact art supply storage with compartments for paints brushes and other materials allowing you to have an art studio on the go,box,box,1.22355
208,209,creative,9 DIY photo booth Decorate the inside of the box cut out a hole for a camera lens and add props to create a fun and unique photo booth experience,diy photo booth decorate the inside of the box cut out a hole for a camera lens and add props to create a fun and unique photo booth experience,box,box,1.22315
209,210,creative,10 Paper recycling station Use the box as a designated spot for collecting and sorting recyclable paper encouraging sustainable habits within your household,paper recycling station use the box as a designated spot for collecting and sorting recyclable paper encouraging sustainable habits within your household,box,box,1.2232
210,211,creative,1 A DIY pet house Cut out a small entrance and decorate the box to create a cozy shelter for your furry friend,a diy pet house cut out a small entrance and decorate the box to create a cozy shelter for your furry friend,box,box,1.22315
211,212,creative,2 A portable minigarden Line the box with plastic add soil and plant small herbs or flowers creating a mobile garden that can be easily moved indoors or outdoors,a portable minigarden line the box with plastic add soil and plant small herbs or flowers creating a mobile garden that can be easily moved indoors or outdoors,box,box,0.77685
212,213,creative,3 A personal time capsule Fill the box with meaningful items letters and memories Bury it in your backyard or hide it in a safe place to be opened many years later,a personal time capsule fill the box with meaningful items letters and memories bury it in your backyard or hide it in a safe place to be opened many years later,box,box,0.77685
213,214,creative,4 A DIY pinhole camera Create a small hole in one side of the box cover it with a piece of aluminum foil and poke a small hole in the foil Use the box as a camera obscura to capture unique and artistic photographs,a diy pinhole camera create a small hole in one side of the box cover it with a piece of aluminum foil and poke a small hole in the foil use the box as a camera obscura to capture unique and artistic photographs,box,box,1.22314
214,215,creative,5 A DIY phone projector Cut a small hole in one end of the box and attach a magnifying glass inside Insert your phone in the box and project movies or videos onto a wall for a makeshift home theater experience,a diy phone projector cut a small hole in one end of the box and attach a magnifying glass inside insert your phone in the box and project movies or videos onto a wall for a makeshift home theater experience,box,box,0.77685
