...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
197,198,creative,8 Use the fork to create a makeshift fishing hook in a survival situation,use the fork to create a makeshift fishing hook in a survival situation,fork,fork,0.94115
198,199,creative,9 Use the fork to create a unique piece of jewelry by bending the prongs,use the fork to create a unique piece of jewelry by bending the prongs,fork,fork,0.94112
199,200,creative,10 Use the fork to create a musical instrument by tapping it against different surfaces to create different sounds,use the fork to create a musical instrument by tapping it against different surfaces to create different sounds,fork,fork,1.05907
200,201,creative,1 Use a fork to create a textured design in clay or play dough,use a fork to create a textured design in clay or play dough,fork,fork,0.9411
201,202,creative,2 Create a forked bird feeder by sticking a fork into an apple or other fruit and hanging it from a tree,create a forked bird feeder by sticking a fork into an apple or other fruit and hanging it from a tree,fork,fork,0.94168
202,203,creative,3 Use a fork to create a unique pattern on a cake or pie crust,use a fork to create a unique pattern on a cake or pie crust,fork,fork,0.94125
203,204,creative,4 Use a fork as a makeshift hair accessory by pinning back small sections of hair with the prongs,use a fork as a makeshift hair accessory by pinning back small sections of hair with the prongs,fork,fork,1.05886
204,205,creative,5 Create a forked plant marker by writing the name of the plant on a small piece of cardboard and attaching it to the prongs of the fork,create a forked plant marker by writing the name of the plant on a small piece of cardboard and attaching it to the prongs of the fork,fork,fork,0.94119
205,206,creative,6 Use a fork to make a quick and easy salad dressing emulsion by whisking together the ingredients vigorously,use a fork to make a quick and easy salad dressing emulsion by whisking together the ingredients vigorously,fork,fork,1.05885
206,207,creative,7 Use a fork to create a unique texture on walls when painting,use a fork to create a unique texture on walls when painting,fork,fork,0.9416100000000001
207,208,creative,8 Use a fork as a drumstick to create music,use a fork as a drumstick to create music,fork,fork,1.0590600000000001
208,209,creative,9 Create a forked photo stand by bending the prongs of a fork and placing a photo or small artwork in between them,create a forked photo stand by bending the prongs of a fork and placing a photo or small artwork in between them,fork,fork,1.05894
209,210,creative,10 Use a fork to create a makeshift grill by sticking it into the ground and placing food on the prongs to cook over an open flame,use a fork to create a makeshift grill by sticking it into the ground and placing food on the prongs to cook over an open flame,fork,fork,0.94114
210,211,creative,1 Use a fork as a miniature rake to groom your pet's fur,use a fork as a miniature rake to groom your pets fur,fork,fork,0.94149
211,212,creative,2 Dip a fork in paint and use it to create unique patterns on a canvas,dip a fork in paint and use it to create unique patterns on a canvas,fork,fork,0.94082
212,213,creative,3 Create a fork mobile by stringing together different sized forks and hanging them from a ceiling,create a fork mobile by stringing together different sized forks and hanging them from a ceiling,fork,fork,0.94115
213,214,creative,4 Use a fork to comb out tangled hair or to tease your hair for added volume,use a fork to comb out tangled hair or to tease your hair for added volume,fork,fork,1.01163
214,215,creative,5 Use a fork to score dough before baking to create a decorative crust,use a fork to score dough before baking to create a decorative crust,fork,fork,0.93941
215,216,creative,6 Use a fork to create texture in playdough or clay sculptures,use a fork to create texture in playdough or clay sculptures,fork,fork,0.94139
216,217,creative,7 Use a fork as a makeshift screwdriver in a pinch,use a fork as a makeshift screwdriver in a pinch,fork,fork,0.94112
217,218,creative,8 Use a fork to create a makeshift guitar pick for impromptu music sessions,use a fork to create a makeshift guitar pick for impromptu music sessions,fork,fork,0.94114
218,219,creative,9 Use a fork to dig small holes in soil for planting seeds,use a fork to dig small holes in soil for planting seeds,fork,fork,1.05888
219,220,creative,10 Use a fork to hold a book open while reading handsfree,use a fork to hold a book open while reading handsfree,fork,fork,1.05966
220,221,creative,1 Use a fork as a miniature rake to groom your houseplants,use a fork as a miniature rake to groom your houseplants,fork,fork,0.94008
221,222,creative,2 Use a fork to hold a slice of bread while you spread butter or jam on it,use a fork to hold a slice of bread while you spread butter or jam on it,fork,fork,0.94115
222,223,creative,3 Use a fork as a hair accessory sticking it into a bun or updo,use a fork as a hair accessory sticking it into a bun or updo,fork,fork,1.0589
223,224,creative,4 Use a fork to create a decorative pattern in a pie crust or other baked goods,use a fork to create a decorative pattern in a pie crust or other baked goods,fork,fork,0.94114
224,225,creative,5 Use a fork to create a DIY needle by bending the prongs and threading them with thread,use a fork to create a diy needle by bending the prongs and threading them with thread,fork,fork,1.05887
225,226,creative,6 Use a fork as a tool to create intricate designs in clay or playdough,use a fork as a tool to create intricate designs in clay or playdough,fork,fork,0.9410499999999999
226,227,creative,7 Use a fork as a back scratcher,use a fork as a back scratcher,fork,fork,1.06003
227,228,creative,8 Use a fork as a tool to break up chunks of soil in a potted plant,use a fork as a tool to break up chunks of soil in a potted plant,fork,fork,1.05871
228,229,creative,9 Use a fork to hold a hot dog or sausage while roasting it over a fire,use a fork to hold a hot dog or sausage while roasting it over a fire,fork,fork,0.94115
229,230,creative,10 Use a fork as a tool to create a textured pattern in paint or other art mediums,use a fork as a tool to create a textured pattern in paint or other art mediums,fork,fork,1.05883
230,231,creative,1 Use a fork to create decorative patterns in playdough or clay,use a fork to create decorative patterns in playdough or clay,fork,fork,1.05892
231,232,creative,2 Use a fork to create a makeshift hair pick or comb,use a fork to create a makeshift hair pick or comb,fork,fork,0.94116
232,233,creative,3 Use a fork to secure a lid onto a jar that is difficult to open,use a fork to secure a lid onto a jar that is difficult to open,fork,fork,1.05782
233,234,creative,4 Use a fork to create a unique texture on the surface of a cake or pie,use a fork to create a unique texture on the surface of a cake or pie,fork,fork,0.94108
234,235,creative,5 Use a fork to carve designs into a pumpkin for Halloween,use a fork to carve designs into a pumpkin for halloween,fork,fork,0.93897
235,236,creative,6 Use a fork to hold a nail in place while hammering,use a fork to hold a nail in place while hammering,fork,fork,1.05835
236,237,creative,7 Use a fork to create a unique pattern in a garden bed,use a fork to create a unique pattern in a garden bed,fork,fork,1.05888
237,238,creative,8 Use a fork as a tool to clean small crevices or hardtoreach areas,use a fork as a tool to clean small crevices or hardtoreach areas,fork,fork,0.94115
238,239,creative,9 Use a fork as a makeshift skewer for grilling or roasting veggies,use a fork as a makeshift skewer for grilling or roasting veggies,fork,fork,0.94065
239,240,creative,10 Use a fork to create a makeshift easel for holding small canvases or pictures,use a fork to create a makeshift easel for holding small canvases or pictures,fork,fork,1.05885
240,241,creative,1 Use a fork to create unique patterns in clay or playdough,use a fork to create unique patterns in clay or playdough,fork,fork,1.05893
241,242,creative,2 Create a miniature garden by using a fork to make small holes in the soil for planting seeds,create a miniature garden by using a fork to make small holes in the soil for planting seeds,fork,fork,1.05886
242,243,creative,3 Use a fork to make a decorative imprint on homemade cookies or pie crusts,use a fork to make a decorative imprint on homemade cookies or pie crusts,fork,fork,1.05884
243,244,creative,4 Use a fork to create a DIY wind chime by attaching forks to a piece of string or ribbon,use a fork to create a diy wind chime by attaching forks to a piece of string or ribbon,fork,fork,1.05882
244,245,creative,5 Use a fork to create small holes in a piece of paper to create a fun textured effect,use a fork to create small holes in a piece of paper to create a fun textured effect,fork,fork,0.94116
245,246,creative,6 Use a fork to create a unique piece of jewelry by bending the tines into an interesting shape,use a fork to create a unique piece of jewelry by bending the tines into an interesting shape,fork,fork,0.94067
246,247,creative,7 Use a fork to create a homemade stencil for painting or drawing,use a fork to create a homemade stencil for painting or drawing,fork,fork,0.94114
247,248,creative,8 Use a fork to create a DIY fork stamp for printing designs onto fabric or paper,use a fork to create a diy fork stamp for printing designs onto fabric or paper,fork,fork,0.94127
248,249,creative,9 Use a fork to create a DIY hair accessory by attaching it to a headband or hair clip,use a fork to create a diy hair accessory by attaching it to a headband or hair clip,fork,fork,1.05878
249,250,creative,10 Use a fork to create a fun and interactive game by using it to pick up small objects like beads or buttons,use a fork to create a fun and interactive game by using it to pick up small objects like beads or buttons,fork,fork,1.05886
