...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
164,165,creative,5 Miniature drum Decorate tin cans and use them as percussion instruments,miniature drum decorate tin cans and use them as percussion instruments,tin can,tin can,1.6378
165,166,creative,6 Bird feeder Hang a tin can filled with birdseed in your backyard to attract birds,bird feeder hang a tin can filled with birdseed in your backyard to attract birds,tin can,tin can,1.6379299999999999
166,167,creative,7 Storage container Use a tin can to store small items like paper clips rubber bands and beads,storage container use a tin can to store small items like paper clips rubber bands and beads,tin can,tin can,1.63781
167,168,creative,8 DIY lantern Punch holes in a tin can and place a candle or LED light inside to create a lantern,diy lantern punch holes in a tin can and place a candle or led light inside to create a lantern,tin can,tin can,1.63839
168,169,creative,9 Planter Use a tin can as a planter to grow small flowers or succulents,planter use a tin can as a planter to grow small flowers or succulents,tin can,tin can,1.6861899999999999
169,170,creative,10 Kitchen utensil holder Use a tin can to hold your cooking utensils like spatulas and spoons,kitchen utensil holder use a tin can to hold your cooking utensils like spatulas and spoons,tin can,tin can,0.44525000000000003
170,171,creative,1 Turn it into a bird feeder by making holes in the sides and attaching it to a tree or pole,turn it into a bird feeder by making holes in the sides and attaching it to a tree or pole,tin can,tin can,1.6390799999999999
171,172,creative,2 Create a pencil holder by painting the outside and using it to store pens pencils and other office supplies,create a pencil holder by painting the outside and using it to store pens pencils and other office supplies,tin can,tin can,0.37387000000000004
172,173,creative,3 Use it as a plant pot by filling it with soil and planting herbs or flowers,use it as a plant pot by filling it with soil and planting herbs or flowers,tin can,tin can,0.36212
173,174,creative,4 Turn it into a lantern by punching holes in the sides and placing a candle inside,turn it into a lantern by punching holes in the sides and placing a candle inside,tin can,tin can,0.36021000000000003
174,175,creative,5 Use it as a coin bank by cutting a slit in the top and decorating the outside,use it as a coin bank by cutting a slit in the top and decorating the outside,tin can,tin can,1.6372200000000001
175,176,creative,6 Create a mini drum set by attaching several tin cans together and adding drumsticks,create a mini drum set by attaching several tin cans together and adding drumsticks,tin can,tin can,1.63721
176,177,creative,7 Use it as a kitchen utensil holder by painting it and filling it with spatulas whisks and other utensils,use it as a kitchen utensil holder by painting it and filling it with spatulas whisks and other utensils,tin can,tin can,0.30400000000000005
177,178,creative,8 Turn it into a mini oven by placing a tea light candle inside and placing a small dish on top,turn it into a mini oven by placing a tea light candle inside and placing a small dish on top,tin can,tin can,0.36244
178,179,creative,9 Use it as a makeshift speaker by cutting a hole in the bottom and attaching a phone or MP3 player to the top,use it as a makeshift speaker by cutting a hole in the bottom and attaching a phone or mp player to the top,tin can,tin can,1.6344400000000001
179,180,creative,10 Create a DIY wind chime by attaching several tin cans together and hanging them from a string or wire,create a diy wind chime by attaching several tin cans together and hanging them from a string or wire,tin can,tin can,0.36258
180,181,creative,1 Turn it into a mini herb garden by drilling holes in the bottom and filling it with soil and plants,turn it into a mini herb garden by drilling holes in the bottom and filling it with soil and plants,tin can,tin can,0.36509
181,182,creative,2 Use it as a pencil holder by wrapping it in colorful washi tape or painting it,use it as a pencil holder by wrapping it in colorful washi tape or painting it,tin can,tin can,1.64385
182,183,creative,3 Create a DIY lantern by punching holes in the sides and placing a tea light inside,create a diy lantern by punching holes in the sides and placing a tea light inside,tin can,tin can,1.63913
183,184,creative,4 Make a bird feeder by cutting out a small window and filling it with birdseed,make a bird feeder by cutting out a small window and filling it with birdseed,tin can,tin can,1.63333
184,185,creative,5 Use it as a makeshift speaker by cutting a small hole in the bottom and inserting a smartphone or MP3 player inside,use it as a makeshift speaker by cutting a small hole in the bottom and inserting a smartphone or mp player inside,tin can,tin can,1.65947
185,186,creative,6 Turn it into a piggy bank by cutting a small slit in the top and painting it with a fun design,turn it into a piggy bank by cutting a small slit in the top and painting it with a fun design,tin can,tin can,1.63832
186,187,creative,7 Create a DIY wind chime by attaching strings and bells to the bottom,create a diy wind chime by attaching strings and bells to the bottom,tin can,tin can,0.349
187,188,creative,8 Use it as a vase by wrapping it in fabric or painting it with a floral design,use it as a vase by wrapping it in fabric or painting it with a floral design,tin can,tin can,0.29901
188,189,creative,9 Make a DIY drum by covering the top with a piece of fabric or animal skin and attaching a stick or drumstick,make a diy drum by covering the top with a piece of fabric or animal skin and attaching a stick or drumstick,tin can,tin can,0.43296999999999997
189,190,creative,10 Use it as a storage container for small items like buttons beads or screws,use it as a storage container for small items like buttons beads or screws,tin can,tin can,0.35318000000000005
190,191,creative,1 A pencil holder decorate the can and use it to hold your writing utensils on your desk,a pencil holder decorate the can and use it to hold your writing utensils on your desk,tin can,tin can,1.63659
191,192,creative,2 A flower vase add flowers and water to create a rustic and charming centerpiece,a flower vase add flowers and water to create a rustic and charming centerpiece,tin can,tin can,0.36197
192,193,creative,3 A lantern punch holes in the can and place a candle inside for a cozy atmosphere,a lantern punch holes in the can and place a candle inside for a cozy atmosphere,tin can,tin can,1.63272
193,194,creative,4 A bird feeder attach the can to a tree and fill it with birdseed,a bird feeder attach the can to a tree and fill it with birdseed,tin can,tin can,0.36756
194,195,creative,5 A wind chime attach strings and objects to the can and hang it outside for a soothing sound,a wind chime attach strings and objects to the can and hang it outside for a soothing sound,tin can,tin can,0.43269
195,196,creative,6 A plant pot fill the can with soil and plant small flowers or herbs,a plant pot fill the can with soil and plant small flowers or herbs,tin can,tin can,0.36216000000000004
196,197,creative,7 A coin bank make a slit in the top and use it to collect spare change,a coin bank make a slit in the top and use it to collect spare change,tin can,tin can,0.36263
197,198,creative,8 A kitchen utensil holder use the can to hold your cooking utensils for easy access,a kitchen utensil holder use the can to hold your cooking utensils for easy access,tin can,tin can,0.34997
198,199,creative,9 A drum cover the can with fabric or paint and use it as a musical instrument,a drum cover the can with fabric or paint and use it as a musical instrument,tin can,tin can,0.34358999999999995
199,200,creative,10 A toy car attach wheels and decorate the can to create a fun toy for kids,a toy car attach wheels and decorate the can to create a fun toy for kids,tin can,tin can,0.36219999999999997
200,201,creative,1 A mini herb garden  paint the tin can and use it as a flower pot and then plant herbs in it,a mini herb garden paint the tin can and use it as a flower pot and then plant herbs in it,tin can,tin can,1.63782
201,202,creative,2 A pen holder  decorate the outside and then use it to hold your pens and pencils,a pen holder decorate the outside and then use it to hold your pens and pencils,tin can,tin can,1.63825
202,203,creative,3 A birdhouse  cut a hole in the side and hang it outside for the birds to nest in,a birdhouse cut a hole in the side and hang it outside for the birds to nest in,tin can,tin can,1.6389
203,204,creative,4 A candle holder  fill it with sand and a candle for a rusticlooking candle holder,a candle holder fill it with sand and a candle for a rusticlooking candle holder,tin can,tin can,0.36317
204,205,creative,5 A wind chime  attach several tin cans of different sizes to a string or wire and hang them outside,a wind chime attach several tin cans of different sizes to a string or wire and hang them outside,tin can,tin can,1.63801
205,206,creative,6 A piggy bank  cut a slit in the top and use it as a fun way to save your loose change,a piggy bank cut a slit in the top and use it as a fun way to save your loose change,tin can,tin can,1.63826
206,207,creative,7 A game  paint the cans and stack them in a pyramid for a fun game of bean bag toss,a game paint the cans and stack them in a pyramid for a fun game of bean bag toss,tin can,tin can,1.63781
207,208,creative,8 A vase  fill it with water and fresh flowers for a unique vase,a vase fill it with water and fresh flowers for a unique vase,tin can,tin can,1.67463
208,209,creative,9 A lantern  punch holes in the can and add a handle for a decorative lantern,a lantern punch holes in the can and add a handle for a decorative lantern,tin can,tin can,1.64134
209,210,creative,10 A drum  seal the top and bottom with tape and then use it as a drum,a drum seal the top and bottom with tape and then use it as a drum,tin can,tin can,0.35929999999999995
210,211,creative,1 Use it as a flower vase by painting it with bright colors and patterns,use it as a flower vase by painting it with bright colors and patterns,tin can,tin can,1.24878
211,212,creative,2 Make a tin can lantern by punching holes in the sides and inserting a tea light candle,make a tin can lantern by punching holes in the sides and inserting a tea light candle,tin can,tin can,1.63841
212,213,creative,3 Turn it into a bird feeder by drilling holes in the sides and filling it with bird seed,turn it into a bird feeder by drilling holes in the sides and filling it with bird seed,tin can,tin can,1.6375899999999999
213,214,creative,4 Create a pencil holder by covering it in colorful duct tape or wrapping paper,create a pencil holder by covering it in colorful duct tape or wrapping paper,tin can,tin can,0.32974000000000003
214,215,creative,5 Use it as a makeshift drum by wrapping the top with a balloon and hitting it with drumsticks,use it as a makeshift drum by wrapping the top with a balloon and hitting it with drumsticks,tin can,tin can,1.63723
215,216,creative,6 Make a wind chime by hanging tin cans of various sizes and lengths from a branch or string,make a wind chime by hanging tin cans of various sizes and lengths from a branch or string,tin can,tin can,0.36194000000000004
216,217,creative,7 Turn it into a plant pot by drilling drainage holes in the bottom and filling it with soil,turn it into a plant pot by drilling drainage holes in the bottom and filling it with soil,tin can,tin can,0.31562
217,218,creative,8 Use it as a storage container for small items like buttons beads or spices,use it as a storage container for small items like buttons beads or spices,tin can,tin can,0.36116000000000004
218,219,creative,9 Create a tin can phone by cutting off the top and bottom poking a hole in the center of the bottom and attaching a string,create a tin can phone by cutting off the top and bottom poking a hole in the center of the bottom and attaching a string,tin can,tin can,1.64215
219,220,creative,10 Make a DIY tin can stove for camping or outdoor cooking by cutting a hole in the side and inserting a small flame,make a diy tin can stove for camping or outdoor cooking by cutting a hole in the side and inserting a small flame,tin can,tin can,0.36219
220,221,creative,1 Turn a tin can into a birdhouse by cutting a hole in the side and adding a perch,turn a tin can into a birdhouse by cutting a hole in the side and adding a perch,tin can,tin can,1.61835
221,222,creative,2 Use tin cans as planters by drilling holes in the bottom for drainage and filling with soil and plants,use tin cans as planters by drilling holes in the bottom for drainage and filling with soil and plants,tin can,tin can,1.66116
222,223,creative,3 Create a tin can lantern by punching holes in the sides and adding a candle or LED light inside,create a tin can lantern by punching holes in the sides and adding a candle or led light inside,tin can,tin can,1.63895
223,224,creative,4 Build a tin can phone by connecting two cans with string or wire,build a tin can phone by connecting two cans with string or wire,tin can,tin can,1.637
224,225,creative,5 Make a tin can wind chime by hanging multiple cans of different sizes and shapes from a string or wire,make a tin can wind chime by hanging multiple cans of different sizes and shapes from a string or wire,tin can,tin can,0.36158999999999997
225,226,creative,6 Use tin cans as organizers by painting and labeling them for storing pens pencils and other small office supplies,use tin cans as organizers by painting and labeling them for storing pens pencils and other small office supplies,tin can,tin can,0.36214
226,227,creative,7 Create a tin can desk lamp by cutting a design into the side and adding a light fixture,create a tin can desk lamp by cutting a design into the side and adding a light fixture,tin can,tin can,0.38203
227,228,creative,8 Make a tin can planter wall by hanging multiple cans from a board or wire grid,make a tin can planter wall by hanging multiple cans from a board or wire grid,tin can,tin can,1.63152
228,229,creative,9 Use tin cans as weights for working out by filling them with sand or rocks and adding a handle,use tin cans as weights for working out by filling them with sand or rocks and adding a handle,tin can,tin can,1.63771
229,230,creative,10 Create a tin can drum set by using different sized cans as drums and attaching them to a wooden base,create a tin can drum set by using different sized cans as drums and attaching them to a wooden base,tin can,tin can,0.36214999999999997
230,231,creative,1 Convert it into a portable speaker by adding a small speaker a Bluetooth receiver and a battery pack,convert it into a portable speaker by adding a small speaker a bluetooth receiver and a battery pack,tin can,tin can,0.36507999999999996
231,232,creative,2 Transform it into a mini herb garden by drilling holes in the bottom and filling it with soil and seeds,transform it into a mini herb garden by drilling holes in the bottom and filling it with soil and seeds,tin can,tin can,0.36507999999999996
232,233,creative,3 Make a DIY lantern by punching small holes in the sides and adding a tea light candle inside,make a diy lantern by punching small holes in the sides and adding a tea light candle inside,tin can,tin can,1.6374900000000001
233,234,creative,4 Turn it into a pencil holder by painting it and adding dividers made of cardboard or foam,turn it into a pencil holder by painting it and adding dividers made of cardboard or foam,tin can,tin can,0.38058000000000003
234,235,creative,5 Create a bird feeder by filling it with birdseed and attaching it to a tree with wire or string,create a bird feeder by filling it with birdseed and attaching it to a tree with wire or string,tin can,tin can,1.6268099999999999
235,236,creative,6 Use it as a vase by wrapping it in decorative paper or fabric and inserting flowers or greenery,use it as a vase by wrapping it in decorative paper or fabric and inserting flowers or greenery,tin can,tin can,0.59492
236,237,creative,7 Make a piggy bank by cutting a slot in the top and painting it with bright colors and patterns,make a piggy bank by cutting a slot in the top and painting it with bright colors and patterns,tin can,tin can,1.61651
237,238,creative,8 Create a DIY drum by adding a drumhead made of stretched fabric or plastic wrap,create a diy drum by adding a drumhead made of stretched fabric or plastic wrap,tin can,tin can,1.60284
238,239,creative,9 Use it as a cookie cutter by removing both ends and cutting the can into desired shapes,use it as a cookie cutter by removing both ends and cutting the can into desired shapes,tin can,tin can,1.28372
239,240,creative,10 Turn it into a wind chime by attaching strings and hanging small bells or other objects from the bottom,turn it into a wind chime by attaching strings and hanging small bells or other objects from the bottom,tin can,tin can,1.635
240,241,creative,1 Plant pot  Drill some drainage holes in the bottom of the can add some soil and a plant and you have a unique and rustic planter,plant pot drill some drainage holes in the bottom of the can add some soil and a plant and you have a unique and rustic planter,tin can,tin can,1.63174
241,242,creative,2 Candle holder  Fill the can with wax and a wick and you have a homemade candle holder,candle holder fill the can with wax and a wick and you have a homemade candle holder,tin can,tin can,0.3621
242,243,creative,3 Musical instrument  Attach some strings or rubber bands to the top of the can and strum to create a unique sound,musical instrument attach some strings or rubber bands to the top of the can and strum to create a unique sound,tin can,tin can,0.36214999999999997
243,244,creative,4 Desk organizer  Use the can to store pens pencils and other office supplies,desk organizer use the can to store pens pencils and other office supplies,tin can,tin can,0.34923000000000004
244,245,creative,5 Bird feeder  Drill some holes in the can and attach it to a tree to create a makeshift bird feeder,bird feeder drill some holes in the can and attach it to a tree to create a makeshift bird feeder,tin can,tin can,0.36223000000000005
245,246,creative,6 Lantern  Punch holes in the can to create a pattern add a candle or LED light and you have a lantern for outdoor use,lantern punch holes in the can to create a pattern add a candle or led light and you have a lantern for outdoor use,tin can,tin can,0.36241999999999996
246,247,creative,7 Watering can  Drill some small holes in the lid of the can and use it as a watering can for your plants,watering can drill some small holes in the lid of the can and use it as a watering can for your plants,tin can,tin can,1.63754
247,248,creative,8 Stilts  Attach two cans together with string or rope and walk on them like stilts,stilts attach two cans together with string or rope and walk on them like stilts,tin can,tin can,1.63694
248,249,creative,9 Piggy bank  Cut a slot in the top of the can and decorate it to create a fun piggy bank,piggy bank cut a slot in the top of the can and decorate it to create a fun piggy bank,tin can,tin can,0.36238000000000004
249,250,creative,10 Wind chime  Hang several cans from a string or wire and let them clink together in the wind to create a unique wind chime,wind chime hang several cans from a string or wire and let them clink together in the wind to create a unique wind chime,tin can,tin can,0.35190999999999995
