...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
205,206,creative,6 Use bricks as building blocks for a DIY outdoor oven or grill,use bricks as building blocks for a diy outdoor oven or grill,brick,brick,0.80833
206,207,creative,7 Create a rustic and functional doorstop by wrapping a brick in decorative fabric or rope,create a rustic and functional doorstop by wrapping a brick in decorative fabric or rope,brick,brick,1.1918199999999999
207,208,creative,8 Use bricks as a base for a homemade fire pit in the backyard,use bricks as a base for a homemade fire pit in the backyard,brick,brick,0.80833
208,209,creative,9 Use bricks as a unique and sturdy base for a DIY coffee table or side table,use bricks as a unique and sturdy base for a diy coffee table or side table,brick,brick,1.19181
209,210,creative,10 Turn bricks into planters by hollowing out the center and filling with soil and succulents,turn bricks into planters by hollowing out the center and filling with soil and succulents,brick,brick,0.8103899999999999
210,211,creative,1 A bookend  Stack a few books on a shelf and place a brick on the end to keep them upright,a bookend stack a few books on a shelf and place a brick on the end to keep them upright,brick,brick,0.80827
211,212,creative,2 A doorstop  Place a brick in front of a door to prevent it from closing or slamming shut,a doorstop place a brick in front of a door to prevent it from closing or slamming shut,brick,brick,0.80833
212,213,creative,3 A garden border  Use bricks to line a garden bed or to create a raised garden,a garden border use bricks to line a garden bed or to create a raised garden,brick,brick,1.19167
213,214,creative,4 A workout weight  Use a brick as a weight to incorporate into your workout routine,a workout weight use a brick as a weight to incorporate into your workout routine,brick,brick,0.80831
214,215,creative,5 A paperweight  Keep your papers from flying away on a windy day by using a brick as a paperweight,a paperweight keep your papers from flying away on a windy day by using a brick as a paperweight,brick,brick,1.19167
215,216,creative,6 A fireplace starter  Use a brick to prop up kindling and logs in a fireplace to help the fire start,a fireplace starter use a brick to prop up kindling and logs in a fireplace to help the fire start,brick,brick,1.19167
216,217,creative,7 A footrest  Place a brick under your desk to use as a footrest,a footrest place a brick under your desk to use as a footrest,brick,brick,0.8083
217,218,creative,8 A birdhouse  Stack bricks to create a unique birdhouse for your feathered friends,a birdhouse stack bricks to create a unique birdhouse for your feathered friends,brick,brick,0.80971
218,219,creative,9 A stepping stone  Use bricks to create a pathway in your garden or backyard,a stepping stone use bricks to create a pathway in your garden or backyard,brick,brick,1.19167
219,220,creative,10 A makeshift seat  Stack a few bricks together and place a cushion on top to create a unique and trendy seating option,a makeshift seat stack a few bricks together and place a cushion on top to create a unique and trendy seating option,brick,brick,1.19167
220,221,creative,1 Use a brick as a doorstop,use a brick as a doorstop,brick,brick,0.80828
221,222,creative,2 Turn a brick into a bookend,turn a brick into a bookend,brick,brick,0.80747
222,223,creative,3 Use a brick as a paperweight on a windy day,use a brick as a paperweight on a windy day,brick,brick,1.19163
223,224,creative,4 Create a unique garden border by stacking bricks,create a unique garden border by stacking bricks,brick,brick,1.1917200000000001
224,225,creative,5 Use a brick as a weight to hold down a tarp or tent,use a brick as a weight to hold down a tarp or tent,brick,brick,0.80836
225,226,creative,6 Make a DIY birdhouse by using bricks as the base and walls,make a diy birdhouse by using bricks as the base and walls,brick,brick,1.19135
226,227,creative,7 Use a brick as a makeshift dumbbell for a workout,use a brick as a makeshift dumbbell for a workout,brick,brick,0.8083400000000001
227,228,creative,8 Create a unique centerpiece by stacking bricks and placing a vase of flowers on top,create a unique centerpiece by stacking bricks and placing a vase of flowers on top,brick,brick,1.19161
228,229,creative,9 Use a brick as a prop in a photoshoot or movie scene,use a brick as a prop in a photoshoot or movie scene,brick,brick,1.19125
229,230,creative,10 Use bricks as building blocks for a child's play area,use bricks as building blocks for a childs play area,brick,brick,0.80817
230,231,creative,1 Use a brick as a doorstop or paperweight,use a brick as a doorstop or paperweight,brick,brick,1.19181
231,232,creative,2 Create a unique bookend by stacking a few bricks together and securing them with adhesive,create a unique bookend by stacking a few bricks together and securing them with adhesive,brick,brick,0.81375
232,233,creative,3 Build a small garden bed or retaining wall,build a small garden bed or retaining wall,brick,brick,1.19191
233,234,creative,4 Use a brick as a makeshift hammer or mallet,use a brick as a makeshift hammer or mallet,brick,brick,1.1917
234,235,creative,5 Make a DIY grill by stacking bricks in a square shape and placing a grill grate on top,make a diy grill by stacking bricks in a square shape and placing a grill grate on top,brick,brick,0.80832
235,236,creative,6 Use a brick as a weight for a homemade workout routine,use a brick as a weight for a homemade workout routine,brick,brick,0.80831
236,237,creative,7 Create a unique piece of art by painting or engraving designs onto a brick,create a unique piece of art by painting or engraving designs onto a brick,brick,brick,0.90011
237,238,creative,8 Use a brick as a prop in a theatrical production or photo shoot,use a brick as a prop in a theatrical production or photo shoot,brick,brick,1.19176
238,239,creative,9 Build a birdhouse or bird bath with bricks,build a birdhouse or bird bath with bricks,brick,brick,0.80829
239,240,creative,10 Use bricks to create a unique and rusticlooking pathway in your yard or garden,use bricks to create a unique and rusticlooking pathway in your yard or garden,brick,brick,0.80831
240,241,creative,1 Use a brick as a bookend to keep your books standing upright on a shelf,use a brick as a bookend to keep your books standing upright on a shelf,brick,brick,1.19221
241,242,creative,2 Create a unique doorstop by wrapping a brick in colorful fabric or rope,create a unique doorstop by wrapping a brick in colorful fabric or rope,brick,brick,1.19159
242,243,creative,3 Use bricks to create a raised garden bed for your plants,use bricks to create a raised garden bed for your plants,brick,brick,0.80832
243,244,creative,4 Make a stylish outdoor fire pit by stacking bricks in a circular shape,make a stylish outdoor fire pit by stacking bricks in a circular shape,brick,brick,1.1923300000000001
244,245,creative,5 Use bricks as weights for an outdoor workout routine,use bricks as weights for an outdoor workout routine,brick,brick,0.80832
245,246,creative,6 Create a rusticlooking pathway or patio by arranging bricks in a pattern,create a rusticlooking pathway or patio by arranging bricks in a pattern,brick,brick,0.8085
246,247,creative,7 Use bricks as a base for a bird bath or fountain in your garden,use bricks as a base for a bird bath or fountain in your garden,brick,brick,1.19167
247,248,creative,8 Make a DIY brick oven for baking homemade pizzas or bread,make a diy brick oven for baking homemade pizzas or bread,brick,brick,1.19154
248,249,creative,9 Use bricks as a makeshift step stool or platform to reach high shelves,use bricks as a makeshift step stool or platform to reach high shelves,brick,brick,0.80833
249,250,creative,10 Create a unique piece of wall art by painting a brick with your favorite design or quote,create a unique piece of wall art by painting a brick with your favorite design or quote,brick,brick,0.80828
