...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
204,205,creative,5 As a makeshift weight for strength training by holding the book while doing exercises,as a makeshift weight for strength training by holding the book while doing exercises,book,book,1.21558
205,206,creative,6 As a puzzle by cutting the pages into shapes and putting them back together,as a puzzle by cutting the pages into shapes and putting them back together,book,book,1.2635100000000001
206,207,creative,7 As a makeshift phone stand for watching videos or using FaceTime,as a makeshift phone stand for watching videos or using facetime,book,book,0.77859
207,208,creative,8 As a unique and sustainable gift wrap for presents,as a unique and sustainable gift wrap for presents,book,book,0.70895
208,209,creative,9 As a makeshift doorstop for holding open doors,as a makeshift doorstop for holding open doors,book,book,0.78032
209,210,creative,10 As a source of inspiration for creating blackout poetry by highlighting certain words and phrases to create a new poem within the existing text,as a source of inspiration for creating blackout poetry by highlighting certain words and phrases to create a new poem within the existing text,book,book,1.22033
210,211,creative,1 A book can be hollowed out and used as a secret stash for valuables or keepsakes,a book can be hollowed out and used as a secret stash for valuables or keepsakes,book,book,1.21813
211,212,creative,2 Pages from a book can be used for origami or other paper crafts,pages from a book can be used for origami or other paper crafts,book,book,1.21966
212,213,creative,3 A book can be repurposed as a plant pot holder with the book acting as a decorative cover for the pot,a book can be repurposed as a plant pot holder with the book acting as a decorative cover for the pot,book,book,1.22144
213,214,creative,4 Pages from a book can be cut into strips to create a unique and intricate paper chain,pages from a book can be cut into strips to create a unique and intricate paper chain,book,book,0.6946399999999999
214,215,creative,5 A book can be turned into a birdhouse by cutting a hole in the cover and adding a perch,a book can be turned into a birdhouse by cutting a hole in the cover and adding a perch,book,book,1.20482
215,216,creative,6 Pages from a book can be used to make a collage with the words and images creating a unique and meaningful artwork,pages from a book can be used to make a collage with the words and images creating a unique and meaningful artwork,book,book,0.78174
216,217,creative,7 A book can be used as a makeshift weight for exercises with the spine acting as a handle,a book can be used as a makeshift weight for exercises with the spine acting as a handle,book,book,1.19781
217,218,creative,8 Pages from a book can be used as wrapping paper with the words and images adding a personalized touch to the gift,pages from a book can be used as wrapping paper with the words and images adding a personalized touch to the gift,book,book,1.22843
218,219,creative,9 A book can be turned into a lampshade by cutting the cover into a circular shape and adding a light bulb,a book can be turned into a lampshade by cutting the cover into a circular shape and adding a light bulb,book,book,0.84028
219,220,creative,10 Pages from a book can be used to create a unique and interesting wallpaper effect when glued onto a wall,pages from a book can be used to create a unique and interesting wallpaper effect when glued onto a wall,book,book,0.77536
220,221,creative,1 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,1.20089
221,222,creative,2 Pages from a book can be used to create unique and personalized wrapping paper,pages from a book can be used to create unique and personalized wrapping paper,book,book,1.2759800000000001
222,223,creative,3 A book can be turned into a lampshade by cutting out the pages in a specific design,a book can be turned into a lampshade by cutting out the pages in a specific design,book,book,1.24031
223,224,creative,4 A book can be used as a plant holder by carving out the center of the pages and placing a small plant inside,a book can be used as a plant holder by carving out the center of the pages and placing a small plant inside,book,book,0.78011
224,225,creative,5 Pages from a book can be used to create a unique and personalized collage artwork,pages from a book can be used to create a unique and personalized collage artwork,book,book,1.21749
225,226,creative,6 A book can be cut into small pieces and used to create a unique and textured mosaic,a book can be cut into small pieces and used to create a unique and textured mosaic,book,book,1.21698
226,227,creative,7 Pages from a book can be folded into intricate origami shapes,pages from a book can be folded into intricate origami shapes,book,book,0.7506200000000001
227,228,creative,8 A book can be used as a makeshift step stool in a pinch,a book can be used as a makeshift step stool in a pinch,book,book,0.78035
228,229,creative,9 Pages from a book can be used to create a unique and personalized scrapbook,pages from a book can be used to create a unique and personalized scrapbook,book,book,0.76372
229,230,creative,10 A book can be used as a makeshift doorstop by placing it under a door,a book can be used as a makeshift doorstop by placing it under a door,book,book,1.21963
230,231,creative,1 Transform it into a unique piece of art by cutting out pages and shapes and displaying it on a wall,transform it into a unique piece of art by cutting out pages and shapes and displaying it on a wall,book,book,1.26277
231,232,creative,2 Use it as a makeshift laptop stand to improve posture while working,use it as a makeshift laptop stand to improve posture while working,book,book,1.17984
232,233,creative,3 Turn it into a planter by hollowing out the pages and filling it with soil and plants,turn it into a planter by hollowing out the pages and filling it with soil and plants,book,book,0.69723
233,234,creative,4 Use it as a prop for a photoshoot or theatrical production,use it as a prop for a photoshoot or theatrical production,book,book,0.7489600000000001
234,235,creative,5 Create a book safe by cutting out the middle of the pages and using it to hide small objects,create a book safe by cutting out the middle of the pages and using it to hide small objects,book,book,0.75544
235,236,creative,6 Use it as a makeshift doorstop or paperweight,use it as a makeshift doorstop or paperweight,book,book,1.21959
236,237,creative,7 Turn it into a lampshade by carefully cutting out the pages and placing it over a light bulb,turn it into a lampshade by carefully cutting out the pages and placing it over a light bulb,book,book,1.12374
237,238,creative,8 Use it as a makeshift step stool to reach high shelves or cabinets,use it as a makeshift step stool to reach high shelves or cabinets,book,book,0.77986
238,239,creative,9 Turn it into a birdhouse by cutting out a hole in the pages and attaching it to a branch or wall,turn it into a birdhouse by cutting out a hole in the pages and attaching it to a branch or wall,book,book,1.27344
239,240,creative,10 Use it as a unique gift wrap by wrapping presents with pages from the book and tying it with a ribbon,use it as a unique gift wrap by wrapping presents with pages from the book and tying it with a ribbon,book,book,0.78413
240,241,creative,1 Turning a book into a planter by hollowing out the pages and filling it with soil and plants,turning a book into a planter by hollowing out the pages and filling it with soil and plants,book,book,1.2803499999999999
241,242,creative,2 Using a book as a laptop stand by propping it open and placing the laptop on top,using a book as a laptop stand by propping it open and placing the laptop on top,book,book,1.21604
242,243,creative,3 Creating a book sculpture by folding and manipulating the pages into a unique design,creating a book sculpture by folding and manipulating the pages into a unique design,book,book,1.29934
243,244,creative,4 Turning a book into a secret storage compartment by cutting out the center of the pages,turning a book into a secret storage compartment by cutting out the center of the pages,book,book,1.26255
244,245,creative,5 Using a book as a makeshift doorstop to prop open a door,using a book as a makeshift doorstop to prop open a door,book,book,1.21862
245,246,creative,6 Turning a book into a lampshade by cutting out the center of the pages and placing it over a lamp,turning a book into a lampshade by cutting out the center of the pages and placing it over a lamp,book,book,0.77922
246,247,creative,7 Using a book as a makeshift weight by wrapping it in duct tape and using it as a makeshift dumbbell,using a book as a makeshift weight by wrapping it in duct tape and using it as a makeshift dumbbell,book,book,0.7769
247,248,creative,8 Turning a book into a picture frame by placing a photo inside and attaching it to a wall,turning a book into a picture frame by placing a photo inside and attaching it to a wall,book,book,1.2326
248,249,creative,9 Using a book as a makeshift tray by placing items on top of it and carrying it around,using a book as a makeshift tray by placing items on top of it and carrying it around,book,book,0.77777
249,250,creative,10 Turning a book into a birdhouse by cutting a hole in the cover and attaching a birdhouse perch,turning a book into a birdhouse by cutting a hole in the cover and attaching a birdhouse perch,book,book,1.13512
