...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
136,137,creative,6 A pathway or border for a garden,a pathway or border for a garden,brick,brick,0.84066,1.06869,0.98649,0.96709,0.80792,0.93417,0.00107
137,138,creative,7 A base for a fire pit,a base for a fire pit,brick,brick,1.04262,1.06083,1.02507,0.96765,1.18979,1.05719,0.01734
138,139,creative,8 A toy for kids to build and play with,a toy for kids to build and play with,brick,brick,0.97686,0.96008,0.92277,0.96752,0.8081,0.92707,-0.02129
139,140,creative,9 A decorative element for a rustic or industrial style home,a decorative element for a rustic or industrial style home,brick,brick,0.98347,1.03434,1.07129,0.96844,1.19083,1.04967,0.02312
140,141,creative,10 A makeshift tool for breaking up soil or crushing objects,a makeshift tool for breaking up soil or crushing objects,brick,brick,0.89964,1.00655,1.005,0.96627,1.19162,1.01382,0.02049
141,142,creative,1 Bricks could be used to create a unique and stylish garden fence by stacking them in an interesting pattern to add a rustic and trendy look to the space,bricks could be used to create a unique and stylish garden fence by stacking them in an interesting pattern to add a rustic and trendy look to the space,brick,brick,0.85044,1.00529,1.04826,0.96754,1.19167,1.01264,0.02706
142,143,creative,2 A brick could be placed in an oven to preheat before baking a homemade pizza to get that crispy bottom that everyone loves,a brick could be placed in an oven to preheat before baking a homemade pizza to get that crispy bottom that everyone loves,brick,brick,0.96999,1.06497,0.96768,0.96754,0.80833,0.9557,-0.00882
143,144,creative,3 Use bricks as bookends to display your favorite books or novels,use bricks as bookends to display your favorite books or novels,brick,brick,1.01115,0.9137,0.93985,0.97396,1.19183,1.0061,-0.00154
144,145,creative,4 Create a brick pathway in your garden to add a stylish yet functional touch to your outdoor space,create a brick pathway in your garden to add a stylish yet functional touch to your outdoor space,brick,brick,0.96977,1.07739,1.01307,0.96754,0.80837,0.96723,-0.00359
145,146,creative,5 Stack several bricks on top of one another to make a quirky bedside table or bookshelf,stack several bricks on top of one another to make a quirky bedside table or bookshelf,brick,brick,1.05068,1.06557,0.96524,0.96753,0.80833,0.97147,-0.01383
146,147,creative,6 Use bricks to create a cozy fire pit in your backyard for roasting marshmallows and enjoying a cool evening with friends,use bricks to create a cozy fire pit in your backyard for roasting marshmallows and enjoying a cool evening with friends,brick,brick,0.84379,0.97368,0.99786,0.96754,1.19167,0.99491,0.02034
147,148,creative,7 Create a trendy plant stand for a large houseplant or hanging baskets by stacking bricks in a unique formation,create a trendy plant stand for a large houseplant or hanging baskets by stacking bricks in a unique formation,brick,brick,0.96942,1.07637,1.06619,0.96768,1.19168,1.05427,0.02688
148,149,creative,8 Create a unique and edgy piece of wall art by painting a brick with bold colorful designs or patterns,create a unique and edgy piece of wall art by painting a brick with bold colorful designs or patterns,brick,brick,0.85682,0.9957,0.94451,0.96755,1.19148,0.99121,0.01612
149,150,creative,9 Use bricks as a doorstop creating a rustic and unconventional touch to your indoor space,use bricks as a doorstop creating a rustic and unconventional touch to your indoor space,brick,brick,1.05744,1.02498,0.89536,0.96753,1.19167,1.0274,0.00166
150,151,creative,10 Build a set of unique steps for your garden terrace or pool using bricks to add style to your space and make it more welcoming,build a set of unique steps for your garden terrace or pool using bricks to add style to your space and make it more welcoming,brick,brick,0.84992,0.94403,1.0761,0.96754,0.80833,0.92918,-3.5e-4
151,152,creative,1 Use it as a weight to hold down a tarp or tent,use it as a weight to hold down a tarp or tent,brick,brick,1.01336,1.06109,0.97148,0.96753,1.19116,1.04092,0.01416
152,153,creative,2 Paint it and use it as a bookend,paint it and use it as a bookend,brick,brick,0.96998,0.94679,1.03834,0.96753,0.82254,0.94904,-0.00995
153,154,creative,3 Create a DIY birdhouse by stacking and gluing bricks together,create a diy birdhouse by stacking and gluing bricks together,brick,brick,1.12354,1.15603,0.93371,0.94969,0.80954,0.9945,-0.00901
154,155,creative,4 Use it as a doorstop,use it as a doorstop,brick,brick,0.9315100000000001,0.93535,0.95911,0.96557,1.19056,0.99642,0.00909
155,156,creative,5 Use it as a handy stand for your laptop or tablet,use it as a handy stand for your laptop or tablet,brick,brick,1.13868,0.9559,1.0009,0.96753,0.8077799999999999,0.97416,-0.02389
156,157,creative,6 Line the bottom of a flower pot with a brick to help with drainage,line the bottom of a flower pot with a brick to help with drainage,brick,brick,1.03246,1.01763,0.90825,0.96753,1.19152,1.02348,0.00382
157,158,creative,7 Use it as a makeshift hammer,use it as a makeshift hammer,brick,brick,0.97376,0.99772,1.03644,0.96845,1.19118,1.03351,0.0177
158,159,creative,8 Create a unique piece of garden art by painting or stacking bricks,create a unique piece of garden art by painting or stacking bricks,brick,brick,1.15185,0.93735,1.01004,0.96713,1.19181,1.05164,5.2e-4
159,160,creative,9 Use it as a workout weight for arm curls or squats,use it as a workout weight for arm curls or squats,brick,brick,0.95907,0.94346,1.05466,0.96778,0.8088500000000001,0.94676,-0.00898
160,161,creative,10 Create a cozy fire pit by stacking bricks together in a circle,create a cozy fire pit by stacking bricks together in a circle,brick,brick,1.1516899999999999,0.98745,1.03056,0.96774,0.80802,0.98909,-0.01956
161,162,creative,1 A doorstop or paperweight,a doorstop or paperweight,brick,brick,0.94214,1.01605,0.97326,0.89559,1.12687,0.99078,0.03262
162,163,creative,2 A bookend,a bookend,brick,brick,1.05876,0.91107,1.03494,0.97286,0.8301000000000001,0.96155,-0.01933
163,164,creative,3 A decorative garden pathway or border,a decorative garden pathway or border,brick,brick,1.03931,1.02017,1.06109,1.02197,1.19166,1.06684,0.00171
164,165,creative,4 A makeshift dumbbell for weightlifting,a makeshift dumbbell for weightlifting,brick,brick,0.97492,0.93202,0.92067,0.90283,1.19593,0.98527,0.02186
165,166,creative,5 A camping stove base,a camping stove base,brick,brick,1.04089,0.94735,1.00325,0.96744,1.18563,1.02891,0.00674
166,167,creative,6 A unique bookshelf or storage unit when stacked and glued together,a unique bookshelf or storage unit when stacked and glued together,brick,brick,1.02511,0.93703,0.98462,0.97344,1.19133,1.02231,0.00373
167,168,creative,7 A creative photo display by using bricks as a stand to display photos or artwork,a creative photo display by using bricks as a stand to display photos or artwork,brick,brick,0.96141,1.04943,0.97995,0.96753,0.80828,0.95332,-0.0083
168,169,creative,8 A DIY birdhouse or birdbath base with a flat surface and hole in the center for a water dish,a diy birdhouse or birdbath base with a flat surface and hole in the center for a water dish,brick,brick,0.96588,1.0679400000000001,0.91578,0.96754,1.19124,1.02168,0.01223
169,170,creative,9 An outdoor seating area by stacking bricks and adding a cushion on top,an outdoor seating area by stacking bricks and adding a cushion on top,brick,brick,1.02813,1.07709,1.01464,0.96724,0.80823,0.97907,-0.00687
170,171,creative,10 An art project by painting or drawing on a brick and displaying it as a statement piece,an art project by painting or drawing on a brick and displaying it as a statement piece,brick,brick,0.94792,0.95703,1.01554,0.96754,0.80825,0.93926,-0.01099
171,172,creative,1 Use a brick as a doorstop to keep doors from slamming shut,use a brick as a doorstop to keep doors from slamming shut,brick,brick,1.05735,0.94716,1.04379,0.96759,0.80833,0.96484,-0.01559
172,173,creative,2 Create a brick pathway in your garden or yard,create a brick pathway in your garden or yard,brick,brick,0.8682300000000001,0.95023,0.94815,0.95904,0.80825,0.90678,-0.01056
173,174,creative,3 Use a brick as a weight to hold down a tablecloth or picnic blanket,use a brick as a weight to hold down a tablecloth or picnic blanket,brick,brick,1.07523,1.05923,0.95929,0.96755,0.8086599999999999,0.97399,-0.01632
174,175,creative,4 Use bricks to build a small fire pit in your backyard,use bricks to build a small fire pit in your backyard,brick,brick,0.8623000000000001,1.01659,0.98139,0.9675,0.80832,0.92722,-0.00467
175,176,creative,5 Create a rustic bookend by gluing a few bricks together,create a rustic bookend by gluing a few bricks together,brick,brick,0.87708,0.96816,0.91159,0.96659,1.19153,0.98299,0.01004
176,177,creative,6 Paint and decorate bricks to use as unique bookshelves or display shelves,paint and decorate bricks to use as unique bookshelves or display shelves,brick,brick,1.08633,0.97177,1.05874,0.9671,0.80833,0.97845,-0.01393
177,178,creative,7 Use bricks to create an outdoor seating area by stacking them and topping them with a cushion,use bricks to create an outdoor seating area by stacking them and topping them with a cushion,brick,brick,0.97563,1.01339,1.02922,0.96754,0.80827,0.95881,-0.00716
178,179,creative,8 Use bricks to create a simple yet effective workout weight,use bricks to create a simple yet effective workout weight,brick,brick,0.96568,0.96493,0.9657,0.97939,1.19185,1.01351,0.0058
179,180,creative,9 Create a unique mailbox by covering a brick with mortar and adding a mailbox to the top,create a unique mailbox by covering a brick with mortar and adding a mailbox to the top,brick,brick,0.85002,1.04691,0.93068,0.96754,0.80832,0.92069,-0.0065
180,181,creative,10 Stack bricks to create a striking decorative garden wall,stack bricks to create a striking decorative garden wall,brick,brick,0.84806,1.05686,0.8858,1.01278,0.80828,0.92236,-0.02352
181,182,creative,1 A bookend for a heavy load of books,a bookend for a heavy load of books,brick,brick,1.13582,0.9471,0.94892,0.96826,0.81002,0.96202,-0.02937
182,183,creative,2 A weight to hold down a tarp or tent,a weight to hold down a tarp or tent,brick,brick,0.9598,1.00095,1.00374,0.96755,0.80899,0.94821,-0.00951
183,184,creative,3 A sturdy doorstop,a sturdy doorstop,brick,brick,0.78668,0.89047,0.92122,1.02912,1.01542,0.92858,-0.01997
184,185,creative,4 A garden marker or label holder,a garden marker or label holder,brick,brick,1.00502,1.11442,1.00517,1.00662,1.18339,1.06292,0.00952
185,186,creative,5 A decorative paving stone for a garden walkway,a decorative paving stone for a garden walkway,brick,brick,1.14386,1.04752,0.86292,0.97116,1.19171,1.04343,-0.00599
186,187,creative,6 A base for a tabletop or outdoor sculpture,a base for a tabletop or outdoor sculpture,brick,brick,1.03406,1.05126,1.0261,0.96673,1.19231,1.05409,0.01768
187,188,creative,7 A minimalist paperweight for a desk,a minimalist paperweight for a desk,brick,brick,1.0360800000000001,0.91822,0.98832,0.96961,1.18157,1.01876,0.00253
188,189,creative,8 A pedestal for a potted plant or garden statue,a pedestal for a potted plant or garden statue,brick,brick,0.95467,0.88862,0.98949,0.96756,1.19325,0.99872,0.0067
189,190,creative,9 A makeshift dumbbell for arm workouts,a makeshift dumbbell for arm workouts,brick,brick,1.07858,0.9927,0.95996,0.94929,0.80785,0.95768,-0.01595
190,191,creative,10 A unique and sturdy picture frame holder,a unique and sturdy picture frame holder,brick,brick,0.9429,0.94381,1.03203,0.98486,1.04497,0.98971,4.5e-4
191,192,creative,1 Door stopper A brick can be used in place of a typical door stop to keep doors from slamming shut,door stopper a brick can be used in place of a typical door stop to keep doors from slamming shut,brick,brick,0.90477,1.0536,1.03447,0.96754,0.80833,0.95374,5.6e-4
192,193,creative,2 Garden border Use bricks to create a border around a garden bed or pathway,garden border use bricks to create a border around a garden bed or pathway,brick,brick,1.14937,1.05316,0.94316,0.96749,1.19167,1.06097,0.0028
193,194,creative,3 Bookend Stack a few bricks and use them as a bookend for a sturdy industrial look,bookend stack a few bricks and use them as a bookend for a sturdy industrial look,brick,brick,0.94085,1.19785,1.04449,0.96754,0.80911,0.99197,0.01011
194,195,creative,4 Yoga prop Use a brick as a yoga prop for added support during certain poses,yoga prop use a brick as a yoga prop for added support during certain poses,brick,brick,0.95948,1.01922,0.93082,0.97129,0.8362499999999999,0.94341,-0.01435
195,196,creative,5 Decorative display Stack bricks in a creative way and use them as a decorative display in your garden or backyard,decorative display stack bricks in a creative way and use them as a decorative display in your garden or backyard,brick,brick,1.06602,1.10778,0.93423,0.96753,1.19167,1.05345,0.01098
196,197,creative,6 Ice pack Wrap a brick in a towel and freeze it to use as a cold pack,ice pack wrap a brick in a towel and freeze it to use as a cold pack,brick,brick,0.86961,0.95293,0.97157,0.96754,0.80833,0.914,-0.01077
197,198,creative,7 Functional furniture Stack bricks to create a makeshift end table or outdoor seating,functional furniture stack bricks to create a makeshift end table or outdoor seating,brick,brick,1.03057,1.01609,1.02599,0.96991,0.80833,0.97018,-0.01126
198,199,creative,8 DIY fire pit Stack bricks in a circle and use them to create a fire pit in your backyard,diy fire pit stack bricks in a circle and use them to create a fire pit in your backyard,brick,brick,0.85635,0.94157,1.00821,0.96753,1.19167,0.99307,0.01819
199,200,creative,9 Stepping stones Use bricks as stepping stones in your garden or backyard,stepping stones use bricks as stepping stones in your garden or backyard,brick,brick,1.135,0.97251,0.9883,0.96665,1.19167,1.05083,0.00221
200,201,creative,10 Weightlifting Use bricks as makeshift weights for a budgetfriendly workout routine,weightlifting use bricks as makeshift weights for a budgetfriendly workout routine,brick,brick,1.03048,1.081,1.0301,1.0982,1.19167,1.08629,-0.01914
201,202,creative,1 Use it as a paperweight on your desk,use it as a paperweight on your desk,brick,brick,1.02914,0.91526,0.96184,0.9675,0.8068,0.93611,-0.02411
202,203,creative,2 Turn it into a bookend for your bookshelf,turn it into a bookend for your bookshelf,brick,brick,1.0287,1.01414,0.93546,0.9675,1.16402,1.02196,0.00454
203,204,creative,3 Stack several bricks to make a makeshift outdoor bench,stack several bricks to make a makeshift outdoor bench,brick,brick,0.98576,1.03993,1.04256,0.96574,0.80833,0.96846,-0.00399
204,205,creative,4 Use it as a doorstop,use it as a doorstop,brick,brick,0.9315100000000001,0.93535,0.95911,0.96557,1.19056,0.99642,0.00909
205,206,creative,5 Paint and decorate it as a unique garden decoration,paint and decorate it as a unique garden decoration,brick,brick,0.90381,1.03446,0.97455,0.96773,0.80845,0.9378,-0.00653
206,207,creative,6 Use it as a prop for photography or filming,use it as a prop for photography or filming,brick,brick,0.96574,0.94626999999999994,0.9432,0.96758,1.19296,1.00315,0.00591
207,208,creative,7 Wrap it in fabric to make a DIY doorstop or draft stopper,wrap it in fabric to make a diy doorstop or draft stopper,brick,brick,0.9664200000000001,0.98562,1.00223,0.96754,0.80827,0.94602,-0.01123
208,209,creative,8 Use it as a weight for outdoor fabric to keep it from blowing away in the wind,use it as a weight for outdoor fabric to keep it from blowing away in the wind,brick,brick,0.94284,0.97187,1.05513,0.96754,0.80759,0.94899,-0.00587
209,210,creative,9 Turn a brick on its side to create a makeshift stepping stone,turn a brick on its side to create a makeshift stepping stone,brick,brick,1.0876,0.96456,0.94644,0.96748,1.19167,1.03155,2.3e-4
210,211,creative,10 Use it as a weight for a makeshift outdoor movie screen,use it as a weight for a makeshift outdoor movie screen,brick,brick,0.92767,1.0723799999999999,1.00595,0.96758,0.8083400000000001,0.95638,-0.00213
211,212,creative,1 A bookend  use a brick to prop up your books on a shelf,a bookend use a brick to prop up your books on a shelf,brick,brick,0.9292,0.94664,1.036,0.96758,0.82174,0.94023,-0.00781
212,213,creative,2 A doorstop  prop open a heavy door,a doorstop prop open a heavy door,brick,brick,1.05233,0.91331,0.96547,0.95517,0.81216,0.93969,-0.02123
213,214,creative,3 A garden border  stack bricks to create a raised border for a garden bed,a garden border stack bricks to create a raised border for a garden bed,brick,brick,1.14394,0.94916,0.96045,0.96753,1.19167,1.04255,-0.00296
214,215,creative,4 A decorative element  use a brick as part of a centerpiece on a table or mantel,a decorative element use a brick as part of a centerpiece on a table or mantel,brick,brick,1.03629,1.02057,0.97237,0.9676400000000001,0.80833,0.96104,-0.01567
215,216,creative,5 A weight for workouts  use a brick as a makeshift weight when working out at home,a weight for workouts use a brick as a makeshift weight when working out at home,brick,brick,1.09358,0.94414,1.02178,0.96754,1.19167,1.04374,0.00548
216,217,creative,6 A paperweight  keep papers from flying away by using a brick as a paperweight,a paperweight keep papers from flying away by using a brick as a paperweight,brick,brick,1.08502,0.95739,1.03454,0.96754,1.19168,1.04723,0.00819
217,218,creative,7 A heat source  heat a brick up in the oven and use it to keep food warm or put it in a bed to keep warm on a cold night,a heat source heat a brick up in the oven and use it to keep food warm or put it in a bed to keep warm on a cold night,brick,brick,0.83872,1.00839,1.02193,0.96754,1.19167,1.00565,0.0255
218,219,creative,8 A drink cooler  stack bricks in a bucket and use it as a cooler for drinks at a party,a drink cooler stack bricks in a bucket and use it as a cooler for drinks at a party,brick,brick,0.98546,0.94721,1.05562,0.96754,0.80835,0.95284,-0.01015
219,220,creative,9 A shop tool  use a brick as a hammer or as part of a workshop tool set,a shop tool use a brick as a hammer or as part of a workshop tool set,brick,brick,0.80682,1.0060500000000001,0.94287,0.96754,0.80832,0.90632,-0.0058
220,221,creative,10 A building material  bricks can be used to build walls fireplaces and other structures,a building material bricks can be used to build walls fireplaces and other structures,brick,brick,0.8726700000000001,1.11184,1.046,0.96753,1.19159,1.03793,0.03342
221,222,creative,1 Candy and snack holder  Stacking bricks together and filling the space with candy or snacks will make a unique and quirky holder for your next party,candy and snack holder stacking bricks together and filling the space with candy or snacks will make a unique and quirky holder for your next party,brick,brick,1.00162,0.94393,0.97371,0.96754,1.19167,1.01569,0.00641
222,223,creative,2 Doorstop  A heavy brick can keep your door guarded against the wind,doorstop a heavy brick can keep your door guarded against the wind,brick,brick,1.01604,1.05311,1.00388,0.96152,0.80835,0.96858,-0.00721
223,224,creative,3 Garden edging  Place bricks along the edge of your garden beds to create a crisp and clean look,garden edging place bricks along the edge of your garden beds to create a crisp and clean look,brick,brick,1.1592,0.98278,1.07095,0.96754,1.19167,1.07443,0.00909
224,225,creative,4 Bookend  Stack a few bricks together and use them as bookends to keep your bookshelf organized,bookend stack a few bricks together and use them as bookends to keep your bookshelf organized,brick,brick,0.9301200000000001,0.94152,0.95024,0.96754,0.80793,0.91947,-0.01728
225,226,creative,5 DIY furniture  A large stack of bricks can serve as the base for a DIY outdoor bench or table,diy furniture a large stack of bricks can serve as the base for a diy outdoor bench or table,brick,brick,0.96938,0.94496,1.07147,0.96754,0.80833,0.95234,-0.00786
226,227,creative,6 Weights  You can use a brick in place of a weight for an athome workout,weights you can use a brick in place of a weight for an athome workout,brick,brick,0.99756,0.93527,1.02912,0.96757,1.19168,1.02424,0.01125
227,228,creative,7 Planter  Turn a brick on its side and create a small garden within the grooves,planter turn a brick on its side and create a small garden within the grooves,brick,brick,1.04272,0.99252,1.04875,0.96754,0.80833,0.97197,-0.01086
228,229,creative,8 Bonfire pit  Create a small safe and contained bonfire area using bricks,bonfire pit create a small safe and contained bonfire area using bricks,brick,brick,1.04216,1.10454,0.93431,0.9698,1.19161,1.04848,0.01148
229,230,creative,9 Gaming piece  Use bricks as game pieces when playing outdoor games like giant Jenga,gaming piece use bricks as game pieces when playing outdoor games like giant jenga,brick,brick,0.8976500000000001,0.97417,1.02912,0.95038,0.80833,0.93193,-2.5e-4
230,231,creative,10 Homemade oven  Build a homemade oven by simply stacking bricks up to create a chamber covering the inner walls in clay and adding a heating element,homemade oven build a homemade oven by simply stacking bricks up to create a chamber covering the inner walls in clay and adding a heating element,brick,brick,1.0486,0.92369,1.09655,0.96754,1.19167,1.04561,0.01374
231,232,creative,1 Use a brick as a doorstop,use a brick as a doorstop,brick,brick,0.96365,1.06252,0.95824,0.9649,0.80828,0.95152,-0.00873
232,233,creative,2 Create a unique bookend by stacking books against a standing brick,create a unique bookend by stacking books against a standing brick,brick,brick,1.09638,0.95265,0.95398,0.96587,1.1891,1.0316,-1.5e-4
233,234,creative,3 Use bricks to line a garden bed or pathway,use bricks to line a garden bed or pathway,brick,brick,0.81724,0.90744,1.0718,0.96673,0.80826,0.91429,-0.00128
234,235,creative,4 Make a makeshift fireplace in your backyard by stacking bricks in a circle,make a makeshift fireplace in your backyard by stacking bricks in a circle,brick,brick,0.84801,1.0682,0.99513,0.96755,0.80833,0.93744,0.0013
235,236,creative,5 Use bricks as weights or makeshift exercise equipment,use bricks as weights or makeshift exercise equipment,brick,brick,1.03513,0.96871,0.94564,1.02373,1.19164,1.03297,-0.01334
236,237,creative,6 Use bricks as a paperweight on a desk or workspace,use bricks as a paperweight on a desk or workspace,brick,brick,1.01574,0.9365,0.95737,0.96755,1.19197,1.01383,0.00348
237,238,creative,7 Build a brick bench or stool for outdoor seating,build a brick bench or stool for outdoor seating,brick,brick,0.98761,0.96579,1.00834,0.96552,0.80831,0.94711,-0.01278
238,239,creative,8 Use bricks to decorate your home or garden by painting them with unique designs,use bricks to decorate your home or garden by painting them with unique designs,brick,brick,1.13669,0.99697,1.04035,0.9674,1.19167,1.06662,0.00863
239,240,creative,9 Create a border for your driveway or parking area by lining it with bricks,create a border for your driveway or parking area by lining it with bricks,brick,brick,1.17691,1.0429,0.91973,0.96754,1.19167,1.05975,-0.00184
240,241,creative,10 Use bricks as a base for a DIY outdoor table,use bricks as a base for a diy outdoor table,brick,brick,0.99997,1.04632,0.90429,0.96724,0.80835,0.94523,-0.01792
241,242,creative,1 Use it as a doorstop for heavy doors,use it as a doorstop for heavy doors,brick,brick,1.1632500000000001,0.99226,1.05223,0.96761,0.80861,0.99679,-0.01776
242,243,creative,2 Create a DIY garden border by stacking bricks along the perimeter of a flowerbed or vegetable garden,create a diy garden border by stacking bricks along the perimeter of a flowerbed or vegetable garden,brick,brick,0.85115,1.02914,0.93497,0.96751,0.80833,0.91822,-0.00747
243,244,creative,3 Use it as a weight for outdoor tablecloths or other materials that can be blown away by the wind,use it as a weight for outdoor tablecloths or other materials that can be blown away by the wind,brick,brick,0.96349,1.05226,1.02283,0.96754,1.19185,1.03959,0.02139
244,245,creative,4 Create a unique bookends by gluing a brick to a wooden base and painting both to match your room's decor,create a unique bookends by gluing a brick to a wooden base and painting both to match your rooms decor,brick,brick,0.94198,0.90481,1.10869,0.96753,1.19197,1.023,0.01988
245,246,creative,5 Use a few bricks as a rustic base for candles or other decorative items around the house,use a few bricks as a rustic base for candles or other decorative items around the house,brick,brick,0.8671599999999999,0.97274,0.9615,0.96754,0.80833,0.91545,-0.01011
246,247,creative,6 Build an outdoor grill or firepit by stacking bricks in a circular shape and filling the center with charcoal,build an outdoor grill or firepit by stacking bricks in a circular shape and filling the center with charcoal,brick,brick,1.00599,1.05287,0.96139,0.96754,1.19167,1.03589,0.01306
247,248,creative,7 Make a homemade dumbbell by drilling a hole through the center of a brick and threading a metal rod through it,make a homemade dumbbell by drilling a hole through the center of a brick and threading a metal rod through it,brick,brick,1.08044,0.94328,1.00617,0.96754,0.80833,0.96115,-0.02081
248,249,creative,8 Create a custom stepping stone pathway by arranging bricks in a decorative pattern and filling in the gaps with gravel or sand,create a custom stepping stone pathway by arranging bricks in a decorative pattern and filling in the gaps with gravel or sand,brick,brick,0.97237,1.01662,1.04624,0.96754,1.19167,1.03889,0.02042
249,250,creative,9 Build a raised platform for potted plants to add height and visual interest to your garden display,build a raised platform for potted plants to add height and visual interest to your garden display,brick,brick,0.94425,1.05867,0.90036,0.96754,0.80914,0.93599,-0.01408
250,251,creative,10 Use a brick as a weight for exercise by lifting it in a variety of strength training moves like bicep curls and squats,use a brick as a weight for exercise by lifting it in a variety of strength training moves like bicep curls and squats,brick,brick,0.85876,1.00977,1.04768,0.96754,1.19167,1.01508,0.02684
