...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
181,182,creative,2 A DIY cat house  cut out a door and windows add some cushions and your furry friend will have a cozy new home,a diy cat house cut out a door and windows add some cushions and your furry friend will have a cozy new home,box,box,1.22405
182,183,creative,3 A mini garden  line the box with plastic and fill it with soil and plants to create a small garden,a mini garden line the box with plastic and fill it with soil and plants to create a small garden,box,box,1.22315
183,184,creative,4 A treasure chest  decorate the box and fill it with small toys candy or other treasures for kids to discover,a treasure chest decorate the box and fill it with small toys candy or other treasures for kids to discover,box,box,1.22315
184,185,creative,5 A photo booth  decorate the box and cut out a hole for a camera to create a fun and unique photo booth,a photo booth decorate the box and cut out a hole for a camera to create a fun and unique photo booth,box,box,1.22315
185,186,creative,6 A birdhouse  cut out a hole and add some twigs and leaves to create a cozy birdhouse,a birdhouse cut out a hole and add some twigs and leaves to create a cozy birdhouse,box,box,0.8647400000000001
186,187,creative,7 A storage container  use the box to store toys books or other items in a fun and creative way,a storage container use the box to store toys books or other items in a fun and creative way,box,box,0.77615
187,188,creative,8 A musical instrument  decorate the box and add some rubber bands or strings to create a unique musical instrument,a musical instrument decorate the box and add some rubber bands or strings to create a unique musical instrument,box,box,0.77685
188,189,creative,9 A mini arcade game  decorate the box and add some small games or challenges for kids to play,a mini arcade game decorate the box and add some small games or challenges for kids to play,box,box,1.22315
189,190,creative,10 A mini house  decorate the box and add some furniture and accessories to create a fun and imaginative playhouse,a mini house decorate the box and add some furniture and accessories to create a fun and imaginative playhouse,box,box,1.22295
190,191,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small plants,turn it into a minigarden by filling it with soil and planting herbs or small plants,box,box,0.77641
191,192,creative,2 Use it as a makeshift drum set by cutting out different sized holes and covering them with different materials to create different sounds,use it as a makeshift drum set by cutting out different sized holes and covering them with different materials to create different sounds,box,box,0.77691
192,193,creative,3 Create a DIY pinball machine by cutting out a mazelike design in the box and using marbles as the ball,create a diy pinball machine by cutting out a mazelike design in the box and using marbles as the ball,box,box,1.22056
193,194,creative,4 Use it as a shadow puppet theater by cutting out a large hole in the front and using a flashlight to project shadows onto a wall,use it as a shadow puppet theater by cutting out a large hole in the front and using a flashlight to project shadows onto a wall,box,box,1.22342
194,195,creative,5 Turn it into a minilibrary by filling it with books and decorating it with bookthemed decorations,turn it into a minilibrary by filling it with books and decorating it with bookthemed decorations,box,box,1.23679
195,196,creative,6 Use it as a makeshift photo booth by decorating the inside with fun props and taking pictures with friends,use it as a makeshift photo booth by decorating the inside with fun props and taking pictures with friends,box,box,0.77685
196,197,creative,7 Create a cardboard maze by cutting out different pathways and dead ends for kids to navigate through,create a cardboard maze by cutting out different pathways and dead ends for kids to navigate through,box,box,0.77711
197,198,creative,8 Use it as a makeshift sled by cutting out a hole in the bottom and sliding down a snowy hill,use it as a makeshift sled by cutting out a hole in the bottom and sliding down a snowy hill,box,box,1.22304
198,199,creative,9 Turn it into a DIY piñata by filling it with candy and decorating it with colorful tissue paper,turn it into a diy piñata by filling it with candy and decorating it with colorful tissue paper,box,box,1.22056
199,200,creative,10 Use it as a makeshift fort by cutting out windows and doors and decorating it with blankets and pillows,use it as a makeshift fort by cutting out windows and doors and decorating it with blankets and pillows,box,box,0.77685
200,201,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.77644
201,202,creative,2 Use it as a makeshift drum by covering it with a stretched piece of fabric or paper and tapping on it with drumsticks,use it as a makeshift drum by covering it with a stretched piece of fabric or paper and tapping on it with drumsticks,box,box,1.22156
202,203,creative,3 Cut it up and use it as a puzzle or building blocks for kids,cut it up and use it as a puzzle or building blocks for kids,box,box,1.22414
203,204,creative,4 Turn it into a pet house by cutting out a door and adding bedding for a small animal,turn it into a pet house by cutting out a door and adding bedding for a small animal,box,box,1.22592
204,205,creative,5 Use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows,use it as a shadow puppet theater by cutting out shapes and using a flashlight to cast shadows,box,box,1.22652
205,206,creative,6 Create a DIY pinball machine by cutting out holes and ramps and using marbles as the balls,create a diy pinball machine by cutting out holes and ramps and using marbles as the balls,box,box,1.22911
206,207,creative,7 Use it as a makeshift sled by cutting out a hole for a rope and sliding down a hill,use it as a makeshift sled by cutting out a hole for a rope and sliding down a hill,box,box,0.77681
207,208,creative,8 Turn it into a photo booth by decorating it and adding props for fun pictures,turn it into a photo booth by decorating it and adding props for fun pictures,box,box,0.77675
208,209,creative,9 Use it as a storage container by adding shelves or dividers,use it as a storage container by adding shelves or dividers,box,box,1.234
209,210,creative,10 Cut it up and use it as a canvas for painting or drawing,cut it up and use it as a canvas for painting or drawing,box,box,0.7724
210,211,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small plants,turn it into a minigarden by filling it with soil and planting herbs or small plants,box,box,0.77641
211,212,creative,2 Use it as a makeshift drum set by cutting out different sized holes and covering them with stretched fabric or paper,use it as a makeshift drum set by cutting out different sized holes and covering them with stretched fabric or paper,box,box,0.7774099999999999
212,213,creative,3 Create a DIY pinball machine by attaching pegs and obstacles inside the box and using marbles as the ball,create a diy pinball machine by attaching pegs and obstacles inside the box and using marbles as the ball,box,box,0.76052
213,214,creative,4 Turn it into a puppet theater by cutting out a large opening and decorating the inside with curtains and props,turn it into a puppet theater by cutting out a large opening and decorating the inside with curtains and props,box,box,1.22317
214,215,creative,5 Use it as a shadow box by cutting out a small window and placing a light source behind it to showcase small objects or photos,use it as a shadow box by cutting out a small window and placing a light source behind it to showcase small objects or photos,box,box,0.77684
215,216,creative,6 Transform it into a pet bed by lining it with soft fabric and adding a cushion,transform it into a pet bed by lining it with soft fabric and adding a cushion,box,box,1.23682
216,217,creative,7 Use it as a makeshift bookshelf by stacking boxes and covering them with decorative paper or fabric,use it as a makeshift bookshelf by stacking boxes and covering them with decorative paper or fabric,box,box,1.19018
217,218,creative,8 Create a DIY cardboard castle by cutting out turrets and decorating with paint or markers,create a diy cardboard castle by cutting out turrets and decorating with paint or markers,box,box,0.7776000000000001
218,219,creative,9 Use it as a storage solution by attaching hooks or shelves inside to organize small items,use it as a storage solution by attaching hooks or shelves inside to organize small items,box,box,1.20886
219,220,creative,10 Turn it into a cardboard car by cutting out windows and attaching wheels made from cardboard or paper plates,turn it into a cardboard car by cutting out windows and attaching wheels made from cardboard or paper plates,box,box,0.77552
220,221,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.77644
221,222,creative,2 Use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,use it as a makeshift drum set by attaching different materials to the sides and tapping on them with drumsticks,box,box,0.77729
222,223,creative,3 Create a DIY pinball machine by cutting holes in the box and attaching obstacles and a marble or small ball,create a diy pinball machine by cutting holes in the box and attaching obstacles and a marble or small ball,box,box,0.77533
223,224,creative,4 Turn it into a puppet theater by cutting out a window and attaching curtains and puppets,turn it into a puppet theater by cutting out a window and attaching curtains and puppets,box,box,1.22239
224,225,creative,5 Use it as a makeshift camera obscura by cutting a small hole in one side and projecting images onto the opposite side,use it as a makeshift camera obscura by cutting a small hole in one side and projecting images onto the opposite side,box,box,0.77702
225,226,creative,6 Create a minigolf course by cutting holes in the box and attaching obstacles and a putter,create a minigolf course by cutting holes in the box and attaching obstacles and a putter,box,box,1.18836
226,227,creative,7 Use it as a shadow puppet theater by cutting out shapes and attaching them to sticks to cast shadows on a wall,use it as a shadow puppet theater by cutting out shapes and attaching them to sticks to cast shadows on a wall,box,box,1.22442
227,228,creative,8 Turn it into a minilibrary by filling it with books and attaching a small light for reading,turn it into a minilibrary by filling it with books and attaching a small light for reading,box,box,1.23427
228,229,creative,9 Use it as a makeshift fort by cutting out windows and attaching blankets or sheets for walls,use it as a makeshift fort by cutting out windows and attaching blankets or sheets for walls,box,box,0.77685
229,230,creative,10 Create a DIY arcade game by attaching different games and challenges to the sides of the box and using coins or tokens to play,create a diy arcade game by attaching different games and challenges to the sides of the box and using coins or tokens to play,box,box,0.77685
230,231,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.77644
231,232,creative,2 Use it as a makeshift drum set by cutting out different sized holes and covering them with different materials to create different sounds,use it as a makeshift drum set by cutting out different sized holes and covering them with different materials to create different sounds,box,box,0.77691
232,233,creative,3 Create a DIY pinball machine by cutting out ramps and obstacles and using marbles as the ball,create a diy pinball machine by cutting out ramps and obstacles and using marbles as the ball,box,box,1.237
233,234,creative,4 Turn it into a puppet theater by cutting out a window and decorating it with curtains and props,turn it into a puppet theater by cutting out a window and decorating it with curtains and props,box,box,1.22322
234,235,creative,5 Use it as a cat house by cutting out a door and adding a cushion inside,use it as a cat house by cutting out a door and adding a cushion inside,box,box,1.22843
235,236,creative,6 Create a DIY photo booth by decorating the box and cutting out a window for people to pose in,create a diy photo booth by decorating the box and cutting out a window for people to pose in,box,box,1.22311
236,237,creative,7 Use it as a storage container by adding dividers and compartments,use it as a storage container by adding dividers and compartments,box,box,0.81069
237,238,creative,8 Turn it into a birdhouse by cutting out a hole and adding a perch,turn it into a birdhouse by cutting out a hole and adding a perch,box,box,0.8125100000000001
238,239,creative,9 Use it as a DIY projector by cutting out a hole for a phone or tablet and projecting the image onto a wall,use it as a diy projector by cutting out a hole for a phone or tablet and projecting the image onto a wall,box,box,0.76996
239,240,creative,10 Create a DIY arcade game by cutting out holes for different games and using small toys or balls as the game pieces,create a diy arcade game by cutting out holes for different games and using small toys or balls as the game pieces,box,box,0.77685
240,241,creative,1 Turn it into a minigarden by filling it with soil and planting herbs or small vegetables,turn it into a minigarden by filling it with soil and planting herbs or small vegetables,box,box,0.77644
241,242,creative,2 Use it as a makeshift drum by covering it with a stretched piece of fabric or paper and tapping on it,use it as a makeshift drum by covering it with a stretched piece of fabric or paper and tapping on it,box,box,0.77826
242,243,creative,3 Create a DIY pinball machine by cutting holes in the box and using marbles or small balls as the pinballs,create a diy pinball machine by cutting holes in the box and using marbles or small balls as the pinballs,box,box,1.22135
243,244,creative,4 Turn it into a puppet theater by cutting out a window and decorating it with curtains and props,turn it into a puppet theater by cutting out a window and decorating it with curtains and props,box,box,1.22322
244,245,creative,5 Use it as a makeshift cat house by cutting out a door and adding a cozy blanket inside,use it as a makeshift cat house by cutting out a door and adding a cozy blanket inside,box,box,0.77662
245,246,creative,6 Turn it into a DIY arcade game by cutting out holes and adding targets for a ball or beanbag toss,turn it into a diy arcade game by cutting out holes and adding targets for a ball or beanbag toss,box,box,1.2231
246,247,creative,7 Use it as a storage container for shoes or other items by adding dividers and labeling each section,use it as a storage container for shoes or other items by adding dividers and labeling each section,box,box,0.77578
247,248,creative,8 Create a DIY cardboard castle by cutting out turrets and decorating it with paint or markers,create a diy cardboard castle by cutting out turrets and decorating it with paint or markers,box,box,1.22234
248,249,creative,9 Use it as a photo booth backdrop by covering it with wrapping paper or fabric and adding props,use it as a photo booth backdrop by covering it with wrapping paper or fabric and adding props,box,box,1.2291400000000001
249,250,creative,10 Turn it into a DIY cardboard car by cutting out a windshield and adding wheels made from paper plates,turn it into a diy cardboard car by cutting out a windshield and adding wheels made from paper plates,box,box,1.22389
