...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
183,184,creative,4 Use a fork to create a makeshift hair pick or comb,use a fork to create a makeshift hair pick or comb,fork,fork,0.94116
184,185,creative,5 Use a fork to create a DIY jewelry holder by bending the prongs,use a fork to create a diy jewelry holder by bending the prongs,fork,fork,0.94115
185,186,creative,6 Use a fork to create a unique stamp for printing on paper or fabric,use a fork to create a unique stamp for printing on paper or fabric,fork,fork,1.0594999999999999
186,187,creative,7 Use a fork to create a DIY wind chime by attaching small objects to the prongs,use a fork to create a diy wind chime by attaching small objects to the prongs,fork,fork,1.05887
187,188,creative,8 Use a fork to create a makeshift guitar pick,use a fork to create a makeshift guitar pick,fork,fork,0.94114
188,189,creative,9 Use a fork to create a DIY candle holder by bending the prongs to hold a candle,use a fork to create a diy candle holder by bending the prongs to hold a candle,fork,fork,0.94114
189,190,creative,10 Use a fork to create a unique design on a piece of leather or fabric by pressing the prongs into the material,use a fork to create a unique design on a piece of leather or fabric by pressing the prongs into the material,fork,fork,0.94109
190,191,creative,1 Use the tines of the fork to create a unique pattern in clay or playdough,use the tines of the fork to create a unique pattern in clay or playdough,fork,fork,0.94112
191,192,creative,2 Use the handle of the fork to create a miniature garden rake for a dollhouse,use the handle of the fork to create a miniature garden rake for a dollhouse,fork,fork,0.94113
192,193,creative,3 Use the tines of the fork to create a makeshift hairbrush or comb,use the tines of the fork to create a makeshift hairbrush or comb,fork,fork,0.94123
193,194,creative,4 Use the handle of the fork to create a small hook for hanging jewelry or keys,use the handle of the fork to create a small hook for hanging jewelry or keys,fork,fork,1.05886
194,195,creative,5 Use the tines of the fork to create a unique texture on a painting or drawing,use the tines of the fork to create a unique texture on a painting or drawing,fork,fork,1.05874
195,196,creative,6 Use the handle of the fork to create a small lever for a DIY project,use the handle of the fork to create a small lever for a diy project,fork,fork,1.05731
196,197,creative,7 Use the tines of the fork to create a unique design on a cake or other baked goods,use the tines of the fork to create a unique design on a cake or other baked goods,fork,fork,0.94108
197,198,creative,8 Use the handle of the fork to create a small tool for gardening or planting seeds,use the handle of the fork to create a small tool for gardening or planting seeds,fork,fork,1.05886
198,199,creative,9 Use the tines of the fork to create a unique texture on a piece of fabric or clothing,use the tines of the fork to create a unique texture on a piece of fabric or clothing,fork,fork,1.05657
199,200,creative,10 Use the handle of the fork to create a small handle for a homemade purse or bag,use the handle of the fork to create a small handle for a homemade purse or bag,fork,fork,0.94114
200,201,creative,1 Use a fork to create a unique pattern in cookie dough or pie crust,use a fork to create a unique pattern in cookie dough or pie crust,fork,fork,1.06619
201,202,creative,2 Use a fork to create a DIY hair accessory by bending the prongs into a decorative shape,use a fork to create a diy hair accessory by bending the prongs into a decorative shape,fork,fork,0.94115
202,203,creative,3 Use a fork to create a mini garden by poking holes in the soil and planting seeds,use a fork to create a mini garden by poking holes in the soil and planting seeds,fork,fork,0.94114
203,204,creative,4 Use a fork to create a makeshift guitar by plucking the prongs and strumming the handle,use a fork to create a makeshift guitar by plucking the prongs and strumming the handle,fork,fork,1.05886
204,205,creative,5 Use a fork to create a unique piece of jewelry by wrapping wire around the prongs and adding beads or charms,use a fork to create a unique piece of jewelry by wrapping wire around the prongs and adding beads or charms,fork,fork,0.94114
205,206,creative,6 Use a fork to create a DIY stamp by dipping the prongs in ink and pressing onto paper,use a fork to create a diy stamp by dipping the prongs in ink and pressing onto paper,fork,fork,1.05885
206,207,creative,7 Use a fork to create a fun game by balancing it on the tip of your finger and seeing how long you can keep it there,use a fork to create a fun game by balancing it on the tip of your finger and seeing how long you can keep it there,fork,fork,1.05886
207,208,creative,8 Use a fork to create a unique piece of art by dipping the prongs in paint and pressing onto a canvas,use a fork to create a unique piece of art by dipping the prongs in paint and pressing onto a canvas,fork,fork,1.05886
208,209,creative,9 Use a fork to create a DIY candle holder by bending the prongs into a decorative shape and placing a tea light in the center,use a fork to create a diy candle holder by bending the prongs into a decorative shape and placing a tea light in the center,fork,fork,0.94114
209,210,creative,10 Use a fork to create a fun science experiment by using it to separate the positive and negative ends of a battery,use a fork to create a fun science experiment by using it to separate the positive and negative ends of a battery,fork,fork,1.05892
210,211,creative,1 Use a fork to create a unique piece of art by dipping the tines in paint and stamping them onto a canvas or paper,use a fork to create a unique piece of art by dipping the tines in paint and stamping them onto a canvas or paper,fork,fork,0.9411
211,212,creative,2 Use a fork to create a decorative pattern on a cake or pie by pressing the tines into the frosting or dough,use a fork to create a decorative pattern on a cake or pie by pressing the tines into the frosting or dough,fork,fork,0.94114
212,213,creative,3 Use a fork to create a makeshift hairbrush by running the tines through your hair,use a fork to create a makeshift hairbrush by running the tines through your hair,fork,fork,0.94116
213,214,creative,4 Use a fork to create a DIY guitar pick by cutting off the handle and shaping the tines,use a fork to create a diy guitar pick by cutting off the handle and shaping the tines,fork,fork,1.05886
214,215,creative,5 Use a fork to create a unique piece of jewelry by bending the tines into a bracelet or necklace,use a fork to create a unique piece of jewelry by bending the tines into a bracelet or necklace,fork,fork,1.05939
215,216,creative,6 Use a fork to create a plant marker by writing the name of the plant on the handle with a permanent marker,use a fork to create a plant marker by writing the name of the plant on the handle with a permanent marker,fork,fork,1.05886
216,217,creative,7 Use a fork to create a mini easel by propping it up on its tines and placing a small painting or photo on the handle,use a fork to create a mini easel by propping it up on its tines and placing a small painting or photo on the handle,fork,fork,1.05885
217,218,creative,8 Use a fork to create a unique bookmark by wrapping the handle in ribbon or string and attaching a decorative charm,use a fork to create a unique bookmark by wrapping the handle in ribbon or string and attaching a decorative charm,fork,fork,1.05919
218,219,creative,9 Use a fork to create a DIY stamp by carving a design into the tines and using it to stamp onto paper or fabric,use a fork to create a diy stamp by carving a design into the tines and using it to stamp onto paper or fabric,fork,fork,1.05878
219,220,creative,10 Use a fork to create a unique candle holder by bending the tines into a spiral shape and placing a small candle in the center,use a fork to create a unique candle holder by bending the tines into a spiral shape and placing a small candle in the center,fork,fork,1.05888
220,221,creative,1 Use a fork to create a textured pattern in clay or playdough,use a fork to create a textured pattern in clay or playdough,fork,fork,1.05883
221,222,creative,2 Use a fork to create a makeshift hairbrush or comb,use a fork to create a makeshift hairbrush or comb,fork,fork,0.9412
222,223,creative,3 Use a fork to hold a nail in place while hammering,use a fork to hold a nail in place while hammering,fork,fork,1.05835
223,224,creative,4 Use a fork to create a unique design on a cake or other baked goods,use a fork to create a unique design on a cake or other baked goods,fork,fork,0.94106
224,225,creative,5 Use a fork to create a DIY wind chime by attaching forks to strings and hanging them from a branch or hook,use a fork to create a diy wind chime by attaching forks to strings and hanging them from a branch or hook,fork,fork,0.94115
225,226,creative,6 Use a fork to create a DIY jewelry holder by bending the tines and attaching them to a base,use a fork to create a diy jewelry holder by bending the tines and attaching them to a base,fork,fork,0.9416100000000001
226,227,creative,7 Use a fork to create a DIY plant marker by writing the name of the plant on the handle with a permanent marker,use a fork to create a diy plant marker by writing the name of the plant on the handle with a permanent marker,fork,fork,1.05885
227,228,creative,8 Use a fork to create a DIY stamp by dipping the tines in paint and pressing them onto paper or fabric,use a fork to create a diy stamp by dipping the tines in paint and pressing them onto paper or fabric,fork,fork,0.94136
228,229,creative,9 Use a fork to create a DIY candle holder by bending the tines and placing a tea light in the center,use a fork to create a diy candle holder by bending the tines and placing a tea light in the center,fork,fork,0.94114
229,230,creative,10 Use a fork to create a DIY picture frame by bending the tines and attaching them to a cardboard backing,use a fork to create a diy picture frame by bending the tines and attaching them to a cardboard backing,fork,fork,1.05891
230,231,creative,1 Use a fork to create a unique pattern in clay or playdough,use a fork to create a unique pattern in clay or playdough,fork,fork,0.94109
231,232,creative,2 Use a fork to make a decorative border on a pie crust,use a fork to make a decorative border on a pie crust,fork,fork,0.94112
232,233,creative,3 Use a fork to create a DIY hair accessory by bending the tines into a unique shape,use a fork to create a diy hair accessory by bending the tines into a unique shape,fork,fork,0.94162
233,234,creative,4 Use a fork to hold a nail in place while hammering it into a wall,use a fork to hold a nail in place while hammering it into a wall,fork,fork,1.05857
234,235,creative,5 Use a fork to create a makeshift comb for your hair or beard,use a fork to create a makeshift comb for your hair or beard,fork,fork,0.94113
235,236,creative,6 Use a fork to create a unique texture on a painting or drawing,use a fork to create a unique texture on a painting or drawing,fork,fork,1.0587
236,237,creative,7 Use a fork to create a DIY stamp by dipping the tines in paint and pressing onto paper,use a fork to create a diy stamp by dipping the tines in paint and pressing onto paper,fork,fork,1.05881
237,238,creative,8 Use a fork to create a unique design on a cake or cupcake by dragging the tines through frosting,use a fork to create a unique design on a cake or cupcake by dragging the tines through frosting,fork,fork,1.05888
238,239,creative,9 Use a fork to create a DIY plant marker by writing the name of the plant on the handle with a permanent marker,use a fork to create a diy plant marker by writing the name of the plant on the handle with a permanent marker,fork,fork,1.05885
239,240,creative,10 Use a fork to create a unique piece of jewelry by bending the tines into a unique shape and attaching to a chain or cord,use a fork to create a unique piece of jewelry by bending the tines into a unique shape and attaching to a chain or cord,fork,fork,1.05934
240,241,creative,1 Use a fork to create a unique pattern in clay or playdough,use a fork to create a unique pattern in clay or playdough,fork,fork,0.94109
241,242,creative,2 Use a fork to create a makeshift hairbrush or comb,use a fork to create a makeshift hairbrush or comb,fork,fork,0.9412
242,243,creative,3 Use a fork to create a decorative design on a cake or pie,use a fork to create a decorative design on a cake or pie,fork,fork,0.94111
243,244,creative,4 Use a fork to create a DIY jewelry holder by bending the prongs into hooks,use a fork to create a diy jewelry holder by bending the prongs into hooks,fork,fork,0.94112
244,245,creative,5 Use a fork to create a mini easel by propping it up on its prongs,use a fork to create a mini easel by propping it up on its prongs,fork,fork,1.05885
245,246,creative,6 Use a fork to create a unique texture on a painting or drawing,use a fork to create a unique texture on a painting or drawing,fork,fork,1.0587
246,247,creative,7 Use a fork to create a makeshift guitar pick,use a fork to create a makeshift guitar pick,fork,fork,0.94114
247,248,creative,8 Use a fork to create a unique pattern in frosting on cupcakes,use a fork to create a unique pattern in frosting on cupcakes,fork,fork,1.05902
248,249,creative,9 Use a fork to create a DIY plant marker by writing on the prongs with a permanent marker,use a fork to create a diy plant marker by writing on the prongs with a permanent marker,fork,fork,1.05886
249,250,creative,10 Use a fork to create a makeshift back scratcher,use a fork to create a makeshift back scratcher,fork,fork,1.05887
