...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
110,111,creative,1 Fruit Sculpting Use the tines of a fork to carve intricate designs or patterns on the skin of melons pumpkins or even potatoes This can give your fruits and vegetables a unique and decorative appearance,fruit sculpting use the tines of a fork to carve intricate designs or patterns on the skin of melons pumpkins or even potatoes this can give your fruits and vegetables a unique and decorative appearance,fork,fork,1.05871
111,112,creative,2 Cord Organizer Velcro some cable ties around the handle of a fork and thread your charging cables or headphone cords through them This will help keep your cables neat and tanglefree,cord organizer velcro some cable ties around the handle of a fork and thread your charging cables or headphone cords through them this will help keep your cables neat and tanglefree,fork,fork,1.05883
112,113,creative,3 Live Plant Holder Bend the handle of a fork to create a hook shape then insert it into a potted plant You can hang small plants from the fork as it rests on the pot's edge providing an interesting display,live plant holder bend the handle of a fork to create a hook shape then insert it into a potted plant you can hang small plants from the fork as it rests on the pots edge providing an interesting display,fork,fork,1.05886
113,114,creative,4 Photo or Card Display Take a fork and clamp it between two wooden stands or candle holders Use the tines to hold photographs postcards or small notes creating an unusual and charming display piece,photo or card display take a fork and clamp it between two wooden stands or candle holders use the tines to hold photographs postcards or small notes creating an unusual and charming display piece,fork,fork,1.05886
114,115,creative,5 Breading Helper When making breaded or battered foods use the tines of a fork to maneuver and flip the ingredients This not only avoids staining your hands with batter but also helps create textured patterns on the food,breading helper when making breaded or battered foods use the tines of a fork to maneuver and flip the ingredients this not only avoids staining your hands with batter but also helps create textured patterns on the food,fork,fork,0.94099
115,116,creative,6 Frosting Decorator Utilize the back of the fork tines to create textured designs on cakes or cupcakes Drag the fork through the frosting to leave interesting patterns such as waves or lines,frosting decorator utilize the back of the fork tines to create textured designs on cakes or cupcakes drag the fork through the frosting to leave interesting patterns such as waves or lines,fork,fork,1.05886
116,117,creative,7 Handheld Games Use markers or colorful tapes to turn your fork into a mini game console Draw or paste different designs on the fork's handle and play tictactoe hangman or even create your own game grid,handheld games use markers or colorful tapes to turn your fork into a mini game console draw or paste different designs on the forks handle and play tictactoe hangman or even create your own game grid,fork,fork,1.05886
117,118,creative,8 Cheese or Herb Grater Wrap a thin cloth or cheesecloth around the tines of a fork and use it to grate soft or crumbly cheeses or finely chop fresh herbs,cheese or herb grater wrap a thin cloth or cheesecloth around the tines of a fork and use it to grate soft or crumbly cheeses or finely chop fresh herbs,fork,fork,0.94114
118,119,creative,9 Bookmark Attach a colorful ribbon or fabric to the handle of a fork and slide it into your books as a creative bookmark The fork handle can easily hang over the book's pages adding a whimsical touch,bookmark attach a colorful ribbon or fabric to the handle of a fork and slide it into your books as a creative bookmark the fork handle can easily hang over the books pages adding a whimsical touch,fork,fork,1.05899
119,120,creative,10 Mobile Phone Stand Prop the tines of a fork against a hard surface at a slight angle and position your mobile phone between them This DIY stand keeps your phone upright while you watch videos or take calls,mobile phone stand prop the tines of a fork against a hard surface at a slight angle and position your mobile phone between them this diy stand keeps your phone upright while you watch videos or take calls,fork,fork,0.94104
120,121,creative,1 Hanging artwork Use a fork to create a unique hanger for lightweight paintings or drawings by attaching it to the wall and resting the top handle of the artwork on the prongs,hanging artwork use a fork to create a unique hanger for lightweight paintings or drawings by attaching it to the wall and resting the top handle of the artwork on the prongs,fork,fork,1.05886
121,122,creative,2 Photo display Bent fork prongs can hold small photos or postcards on a tabletop or desk giving them an unexpected and eyecatching display,photo display bent fork prongs can hold small photos or postcards on a tabletop or desk giving them an unexpected and eyecatching display,fork,fork,0.94114
122,123,creative,3 Hair accessory organizer Wrap ribbon or fabric around the handle of a fork and secure it with glue or thread to create a holder for hairpins hair ties or clips Hang it on a hook or keep it in a drawer for easy accessibility,hair accessory organizer wrap ribbon or fabric around the handle of a fork and secure it with glue or thread to create a holder for hairpins hair ties or clips hang it on a hook or keep it in a drawer for easy accessibility,fork,fork,0.94116
123,124,creative,4 Pasta measurement tool Align cooked spaghetti strands perpendicular to a fork's prongs to quickly and easily measure a proper serving size obtaining an accurate reference,pasta measurement tool align cooked spaghetti strands perpendicular to a forks prongs to quickly and easily measure a proper serving size obtaining an accurate reference,fork,fork,0.95468
124,125,creative,5 Herb garden markers Label your herbs or plants with forks Attach small labels to the handles or hang tags from the prongs using twine adding a touch of whimsy to your garden,herb garden markers label your herbs or plants with forks attach small labels to the handles or hang tags from the prongs using twine adding a touch of whimsy to your garden,fork,fork,0.94114
125,126,creative,6 Singleserve chip holder Insert a fork into a large chip and create a mini chip bowl allowing you to snack without worrying about grabbing the whole bag,singleserve chip holder insert a fork into a large chip and create a mini chip bowl allowing you to snack without worrying about grabbing the whole bag,fork,fork,1.05886
126,127,creative,7 Candle holder Place a small pillar candle on top of a fork to create a unique and sturdy candle holder that can be positioned on any flat surface,candle holder place a small pillar candle on top of a fork to create a unique and sturdy candle holder that can be positioned on any flat surface,fork,fork,0.94106
127,128,creative,8 Necklace pendant Incorporate a unique and quirky pendant by stringing a small charm or trinket through the prongs of a fork and hanging it on a chain or cord,necklace pendant incorporate a unique and quirky pendant by stringing a small charm or trinket through the prongs of a fork and hanging it on a chain or cord,fork,fork,1.05885
128,129,creative,9 Appetizer skewers Straighten and secure a fork's prongs together with twine or wire to create unconventional skewers for small bitesized appetizers at parties or gatherings,appetizer skewers straighten and secure a forks prongs together with twine or wire to create unconventional skewers for small bitesized appetizers at parties or gatherings,fork,fork,0.94093
129,130,creative,10 Garden or plant marker Write the names of your plants or herbs on the handle of a fork with a permanent marker then stick the fork into the ground near the plants creating an unusual and decorative garden sign,garden or plant marker write the names of your plants or herbs on the handle of a fork with a permanent marker then stick the fork into the ground near the plants creating an unusual and decorative garden sign,fork,fork,0.94114
130,131,creative,1 Decorative Wall Art Arrange and frame a bunch of forks on a wooden background to create an interesting and textured piece of art for your wall,decorative wall art arrange and frame a bunch of forks on a wooden background to create an interesting and textured piece of art for your wall,fork,fork,0.94114
131,132,creative,2 Mini Plant Holder Use a fork to hold small potted plants or herb planters by wedging the handle into the soil and creating a unique display,mini plant holder use a fork to hold small potted plants or herb planters by wedging the handle into the soil and creating a unique display,fork,fork,0.94574
132,133,creative,3 Book Stand Bend the middle prongs of a fork backward to create a support stand that can hold your book upright while you read or cook from a recipe,book stand bend the middle prongs of a fork backward to create a support stand that can hold your book upright while you read or cook from a recipe,fork,fork,1.05886
133,134,creative,4 Hair Accessory Holder Attach a fork to a wooden block or frame with the prongs facing upward to create a stylish and creative holder for hairpins clips or other accessories,hair accessory holder attach a fork to a wooden block or frame with the prongs facing upward to create a stylish and creative holder for hairpins clips or other accessories,fork,fork,0.94114
134,135,creative,5 Picture Holder Fashion a small loop at the end of the fork's handle to create a photo holder Prop it up on your desk or attach it to the wall to display your favorite pictures,picture holder fashion a small loop at the end of the forks handle to create a photo holder prop it up on your desk or attach it to the wall to display your favorite pictures,fork,fork,1.05892
135,136,creative,6 Corkscrew If you find yourself without a corkscrew you can use the inner prongs of a fork to carefully remove a cork from a bottle of wine by twisting and leveraging,corkscrew if you find yourself without a corkscrew you can use the inner prongs of a fork to carefully remove a cork from a bottle of wine by twisting and leveraging,fork,fork,1.05885
136,137,creative,7 Food Masher Mash your favorite fruits or boiled vegetables with a fork to create a textured and uniquely crafted dish,food masher mash your favorite fruits or boiled vegetables with a fork to create a textured and uniquely crafted dish,fork,fork,0.94116
137,138,creative,8 Pattern Maker Dip the end of a fork into paint or ink and use it as a stamp to add interesting patterns or textures to DIY artworks wrapping paper or greeting cards,pattern maker dip the end of a fork into paint or ink and use it as a stamp to add interesting patterns or textures to diy artworks wrapping paper or greeting cards,fork,fork,1.0589
138,139,creative,9 Curtain Tiebacks Bend a fork into an elegant hook shape and fasten it just above the ground allowing it to hold back your curtains during the day,curtain tiebacks bend a fork into an elegant hook shape and fasten it just above the ground allowing it to hold back your curtains during the day,fork,fork,0.94116
139,140,creative,10 Lantern Handle Attach a fork to a small metal tin or milk jug to create a handle for a homemade lantern perfect for atmospheric outdoor lighting,lantern handle attach a fork to a small metal tin or milk jug to create a handle for a homemade lantern perfect for atmospheric outdoor lighting,fork,fork,1.05885
140,141,creative,1 Musical instrument Use the tines of a fork as a percussion instrument by scraping it against various surfaces to create unique sounds or use it to pluck the strings of a miniguitar or ukulele,musical instrument use the tines of a fork as a percussion instrument by scraping it against various surfaces to create unique sounds or use it to pluck the strings of a miniguitar or ukulele,fork,fork,0.94494
141,142,creative,2 Plant marker Stick the handle of a fork into the soil of potted plants to create a decorative and eyecatching plant marker,plant marker stick the handle of a fork into the soil of potted plants to create a decorative and eyecatching plant marker,fork,fork,0.9412
142,143,creative,3 Artistic prints Dip the tines of the fork into ink or paint and use it as a stamp to create interesting patterns or textures on paper or fabric,artistic prints dip the tines of the fork into ink or paint and use it as a stamp to create interesting patterns or textures on paper or fabric,fork,fork,1.03658
143,144,creative,4 Hair accessory holder Clean and decorate an old fork then insert it into a wooden base or make a small stand to hold and display hairpins hair bands or small hair accessories,hair accessory holder clean and decorate an old fork then insert it into a wooden base or make a small stand to hold and display hairpins hair bands or small hair accessories,fork,fork,0.94114
144,145,creative,5 Cord organizer Attach several forks to a small wooden board or corkboard then using the tines you can coil and neatly hold multiple cords in one place,cord organizer attach several forks to a small wooden board or corkboard then using the tines you can coil and neatly hold multiple cords in one place,fork,fork,1.05886
145,146,creative,6 Decorative photo or card display Bend the tines of a fork to resemble small hooks and use it to hang photos postcards or small decorative items from a string or a clothesline stretched along a wall,decorative photo or card display bend the tines of a fork to resemble small hooks and use it to hang photos postcards or small decorative items from a string or a clothesline stretched along a wall,fork,fork,1.05886
146,147,creative,7 Pasta portioning tool Place a fork upside down inside a tubeshaped pasta box or package create several horizontal indentations on the handles to help gauge different portion sizes,pasta portioning tool place a fork upside down inside a tubeshaped pasta box or package create several horizontal indentations on the handles to help gauge different portion sizes,fork,fork,0.94102
147,148,creative,8 Candle snuffer Bend the tines of a fork to create a small hook shape at the end allowing you to safely and accurately extinguish candles by hooking the wick,candle snuffer bend the tines of a fork to create a small hook shape at the end allowing you to safely and accurately extinguish candles by hooking the wick,fork,fork,0.94114
148,149,creative,9 Artistic sculpture Use multiple forks with the handle as the base and bend or shape the tines in unusual ways to create a unique metal sculpture or piece of artwork,artistic sculpture use multiple forks with the handle as the base and bend or shape the tines in unusual ways to create a unique metal sculpture or piece of artwork,fork,fork,0.94114
149,150,creative,10 Tiny bookstand Bend the tines of a fork slightly to create a small stable stand perfect for holding up miniature books recipe cards or small tablets while cooking or reading,tiny bookstand bend the tines of a fork slightly to create a small stable stand perfect for holding up miniature books recipe cards or small tablets while cooking or reading,fork,fork,1.05886
