...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
124,125,creative,5 Book holder Prop up a book by placing the handle of a fork under it allowing you to read handsfree,book holder prop up a book by placing the handle of a fork under it allowing you to read handsfree,fork,fork,1.03502
125,126,creative,6 Pasta portion control Use a fork to measure out a single serving of spaghetti by wrapping it around the prongs,pasta portion control use a fork to measure out a single serving of spaghetti by wrapping it around the prongs,fork,fork,0.94114
126,127,creative,7 Keychain accessory Attach a small charm or pendant to the handle of a fork and use it as a unique keychain accessory,keychain accessory attach a small charm or pendant to the handle of a fork and use it as a unique keychain accessory,fork,fork,0.9427
127,128,creative,8 DIY stamp Dip the prongs of a fork in paint and use it as a stamp to create interesting patterns on paper or fabric,diy stamp dip the prongs of a fork in paint and use it as a stamp to create interesting patterns on paper or fabric,fork,fork,1.05885
128,129,creative,9 Food presentation Arrange bitesized appetizers or canapés on a fork to create an elegant and easytoserve platter,food presentation arrange bitesized appetizers or canapés on a fork to create an elegant and easytoserve platter,fork,fork,1.05951
129,130,creative,10 Hair accessory Decorate the handle of a fork with ribbons beads or flowers and use it as a quirky hairpin or hair accessory,hair accessory decorate the handle of a fork with ribbons beads or flowers and use it as a quirky hairpin or hair accessory,fork,fork,1.05886
130,131,creative,1 Musical instrument Use the tines of the fork to pluck the strings of a guitar or a homemade instrument creating a unique sound,musical instrument use the tines of the fork to pluck the strings of a guitar or a homemade instrument creating a unique sound,fork,fork,0.94114
131,132,creative,2 Decorative wall art Arrange a collection of forks in different sizes and colors on a canvas or wooden board to create an eyecatching and unconventional piece of art,decorative wall art arrange a collection of forks in different sizes and colors on a canvas or wooden board to create an eyecatching and unconventional piece of art,fork,fork,0.94115
132,133,creative,3 Plant marker Attach a small piece of paper or cardboard to the handle of a fork and use it to label your plants in the garden or indoor pots,plant marker attach a small piece of paper or cardboard to the handle of a fork and use it to label your plants in the garden or indoor pots,fork,fork,0.94114
133,134,creative,4 DIY hair accessory Bend the tines of a fork to create a unique hairpin or hair comb that adds a touch of quirkiness to your hairstyle,diy hair accessory bend the tines of a fork to create a unique hairpin or hair comb that adds a touch of quirkiness to your hairstyle,fork,fork,0.94115
134,135,creative,5 Keychain Drill a small hole in the handle of a fork attach a keyring and use it as a fun and functional keychain,keychain drill a small hole in the handle of a fork attach a keyring and use it as a fun and functional keychain,fork,fork,1.05925
135,136,creative,6 Book holder Prop open a book by placing the fork's handle under the pages allowing you to read handsfree,book holder prop open a book by placing the forks handle under the pages allowing you to read handsfree,fork,fork,0.98508
136,137,creative,7 Napkin ring Wrap a decorative ribbon or fabric around the handle of a fork and use it as a stylish napkin ring for special occasions,napkin ring wrap a decorative ribbon or fabric around the handle of a fork and use it as a stylish napkin ring for special occasions,fork,fork,1.05826
137,138,creative,8 Candle holder Insert a small candle into the tines of a fork creating a charming and unconventional candle holder for your dining table or mantelpiece,candle holder insert a small candle into the tines of a fork creating a charming and unconventional candle holder for your dining table or mantelpiece,fork,fork,1.05886
138,139,creative,9 Food presentation Use a fork to create decorative patterns or designs on the surface of cakes pies or other dishes adding an artistic touch to your culinary creations,food presentation use a fork to create decorative patterns or designs on the surface of cakes pies or other dishes adding an artistic touch to your culinary creations,fork,fork,1.05886
139,140,creative,10 Cord organizer Wrap and secure tangled cords or cables around the handle of a fork keeping them organized and tanglefree,cord organizer wrap and secure tangled cords or cables around the handle of a fork keeping them organized and tanglefree,fork,fork,0.9408
140,141,creative,1 Fork as a plant marker Use a fork to label your plants in the garden or indoor pots Simply write the name of the plant on a small tag or piece of paper and attach it to the fork tines Stick it into the soil next to the plant for easy identification,fork as a plant marker use a fork to label your plants in the garden or indoor pots simply write the name of the plant on a small tag or piece of paper and attach it to the fork tines stick it into the soil next to the plant for easy identification,fork,fork,0.94114
141,142,creative,2 Fork as a phone stand Bend the tines of a fork slightly to create a stand for your smartphone This can be handy for watching videos or video chatting providing a stable and upright position for your device,fork as a phone stand bend the tines of a fork slightly to create a stand for your smartphone this can be handy for watching videos or video chatting providing a stable and upright position for your device,fork,fork,1.05886
142,143,creative,3 Fork as a hair accessory Decorate a plain hairband or clip by attaching small decorative items beads or ribbons to the tines of a fork This unique hair accessory can add a touch of creativity to your hairstyle,fork as a hair accessory decorate a plain hairband or clip by attaching small decorative items beads or ribbons to the tines of a fork this unique hair accessory can add a touch of creativity to your hairstyle,fork,fork,0.94114
143,144,creative,4 Fork as a candle holder Insert a fork into a cork or a piece of foam then place a small candle on top of the fork tines This makeshift candle holder can create an interesting centerpiece or add ambiance to an outdoor gathering,fork as a candle holder insert a fork into a cork or a piece of foam then place a small candle on top of the fork tines this makeshift candle holder can create an interesting centerpiece or add ambiance to an outdoor gathering,fork,fork,1.05886
144,145,creative,5 Fork as a keychain Drill a small hole through the handle of a fork and attach a keyring This quirky keychain will definitely catch people's attention and make it easier to find your keys in a crowded bag,fork as a keychain drill a small hole through the handle of a fork and attach a keyring this quirky keychain will definitely catch peoples attention and make it easier to find your keys in a crowded bag,fork,fork,0.94114
145,146,creative,6 Fork as a utensil holder Hang a fork upside down on a kitchen wall or inside a cabinet door using adhesive hooks This can serve as a convenient holder for small utensils like measuring spoons or tea infusers keeping them within easy reach,fork as a utensil holder hang a fork upside down on a kitchen wall or inside a cabinet door using adhesive hooks this can serve as a convenient holder for small utensils like measuring spoons or tea infusers keeping them within easy reach,fork,fork,1.05885
146,147,creative,7 Fork as a jewelry organizer Insert the tines of a fork into a corkboard or a piece of foam then hang your necklaces bracelets or earrings on the tines This creative jewelry organizer can display your accessories in a unique and eyecatching way,fork as a jewelry organizer insert the tines of a fork into a corkboard or a piece of foam then hang your necklaces bracelets or earrings on the tines this creative jewelry organizer can display your accessories in a unique and eyecatching way,fork,fork,0.94114
147,148,creative,8 Fork as a bookmark Attach a decorative ribbon or string to the handle of a fork then slide it between the pages of your book to mark your place This whimsical bookmark will add a touch of fun to your reading experience,fork as a bookmark attach a decorative ribbon or string to the handle of a fork then slide it between the pages of your book to mark your place this whimsical bookmark will add a touch of fun to your reading experience,fork,fork,0.94114
148,149,creative,9 Fork as a paintbrush holder Stick the handle of a fork into a small jar or container filled with water This can be used to hold your paintbrushes while you're painting preventing them from rolling off the table or getting lost in the paint,fork as a paintbrush holder stick the handle of a fork into a small jar or container filled with water this can be used to hold your paintbrushes while youre painting preventing them from rolling off the table or getting lost in the paint,fork,fork,0.94114
149,150,creative,10 Fork as a pasta portion guide Place a fork vertically in the center of a pot of boiling pasta The fork tines will prevent the pasta from sticking together and also act as a visual guide to determine when the pasta is cooked to your desired tenderness,fork as a pasta portion guide place a fork vertically in the center of a pot of boiling pasta the fork tines will prevent the pasta from sticking together and also act as a visual guide to determine when the pasta is cooked to your desired tenderness,fork,fork,0.94114
