...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
122,123,creative,3 Fork Garden Markers Label your plants in the garden by attaching small tags to the prongs of a fork Stick the fork into the ground next to each plant creating a whimsical and practical garden marker,fork garden markers label your plants in the garden by attaching small tags to the prongs of a fork stick the fork into the ground next to each plant creating a whimsical and practical garden marker,fork,fork,1.05886
123,124,creative,4 Fork Instrument Create a DIY musical instrument by attaching rubber bands of different sizes and tensions to the prongs of a fork Pluck the rubber bands to produce unique sounds,fork instrument create a diy musical instrument by attaching rubber bands of different sizes and tensions to the prongs of a fork pluck the rubber bands to produce unique sounds,fork,fork,0.94114
124,125,creative,5 Fork Bookmarks Bend the handle of a fork into a hook shape and use it as a quirky bookmark that stays securely in place,fork bookmarks bend the handle of a fork into a hook shape and use it as a quirky bookmark that stays securely in place,fork,fork,0.94046
125,126,creative,6 Fork Candle Holder Insert the prongs of a fork into a cork or a small piece of wood and place a tea light candle on top This makeshift candle holder will add a touch of creativity to your table setting,fork candle holder insert the prongs of a fork into a cork or a small piece of wood and place a tea light candle on top this makeshift candle holder will add a touch of creativity to your table setting,fork,fork,1.05886
126,127,creative,7 Fork Hair Accessory Use a small decorative fork as a hairpin or hair accessory It can add a unique and playful touch to your hairstyle,fork hair accessory use a small decorative fork as a hairpin or hair accessory it can add a unique and playful touch to your hairstyle,fork,fork,1.05887
127,128,creative,8 Fork Mobile Create a mobile by hanging several forks at different lengths from a wooden hoop or branch Hang it near a window or in a garden for a whimsical outdoor decoration,fork mobile create a mobile by hanging several forks at different lengths from a wooden hoop or branch hang it near a window or in a garden for a whimsical outdoor decoration,fork,fork,0.94114
128,129,creative,9 Fork Plant Prop Use a fork to support a drooping or leaning plant by gently inserting the prongs into the soil next to the stem The fork will act as a temporary prop until the plant regains its strength,fork plant prop use a fork to support a drooping or leaning plant by gently inserting the prongs into the soil next to the stem the fork will act as a temporary prop until the plant regains its strength,fork,fork,1.05886
129,130,creative,10 Fork Sculpture Get creative with a collection of forks and use them to create a unique sculpture Bend twist and interlock the forks to form an abstract or recognizable shape turning cutlery into art,fork sculpture get creative with a collection of forks and use them to create a unique sculpture bend twist and interlock the forks to form an abstract or recognizable shape turning cutlery into art,fork,fork,1.05885
130,131,creative,1 Artistic centerpiece Arrange multiple forks in a vase or container to create a unique and eyecatching centerpiece for a dining table,artistic centerpiece arrange multiple forks in a vase or container to create a unique and eyecatching centerpiece for a dining table,fork,fork,0.94114
131,132,creative,2 Plant marker Use a fork to label your plants in the garden or indoor pots Simply write the name of the plant on the handle and stick it into the soil,plant marker use a fork to label your plants in the garden or indoor pots simply write the name of the plant on the handle and stick it into the soil,fork,fork,0.94114
132,133,creative,3 Cord organizer Wrap your cords around the tines of a fork to keep them organized and tanglefree,cord organizer wrap your cords around the tines of a fork to keep them organized and tanglefree,fork,fork,0.94117
133,134,creative,4 Photo or card holder Bend the tines of a fork slightly to create a stand then use it to hold up small photos recipe cards or notes on your desk or kitchen counter,photo or card holder bend the tines of a fork slightly to create a stand then use it to hold up small photos recipe cards or notes on your desk or kitchen counter,fork,fork,1.05886
134,135,creative,5 Fruit or cheese skewers Use a fork to skewer bitesized pieces of fruit or cheese for an elegant and convenient appetizer or snack,fruit or cheese skewers use a fork to skewer bitesized pieces of fruit or cheese for an elegant and convenient appetizer or snack,fork,fork,1.05831
135,136,creative,6 Hair accessory Decorate a fork with beads ribbons or fabric and use it as a unique hair accessory or hairpin,hair accessory decorate a fork with beads ribbons or fabric and use it as a unique hair accessory or hairpin,fork,fork,0.94114
136,137,creative,7 Keychain Attach a small charm or trinket to the handle of a fork and add a keyring to turn it into a quirky keychain,keychain attach a small charm or trinket to the handle of a fork and add a keyring to turn it into a quirky keychain,fork,fork,1.05822
137,138,creative,8 Musical instrument Hold the handle of a fork and run it along the edge of a glass to create a musical sound Experiment with different glasses and forks to create different tones,musical instrument hold the handle of a fork and run it along the edge of a glass to create a musical sound experiment with different glasses and forks to create different tones,fork,fork,1.05885
138,139,creative,9 DIY stamps Carve a simple design into the handle of a fork then use it as a stamp for crafting or decorating purposes,diy stamps carve a simple design into the handle of a fork then use it as a stamp for crafting or decorating purposes,fork,fork,1.05885
139,140,creative,10 DIY candle holder Stick the handle of a fork into a cork or a small piece of wood then place a tealight candle on top for a fun and unconventional candle holder,diy candle holder stick the handle of a fork into a cork or a small piece of wood then place a tealight candle on top for a fun and unconventional candle holder,fork,fork,0.94114
140,141,creative,1 Fork Art Use a fork as a paintbrush to create unique textured strokes in your artwork,fork art use a fork as a paintbrush to create unique textured strokes in your artwork,fork,fork,1.05884
141,142,creative,2 Fork Easel Prop up a small painting or picture frame by inserting the fork tines into the back of the frame,fork easel prop up a small painting or picture frame by inserting the fork tines into the back of the frame,fork,fork,1.05877
142,143,creative,3 Fork Garden Markers Use a permanent marker to write the names of your plants on the handle of the fork and stick it in the soil to identify them,fork garden markers use a permanent marker to write the names of your plants on the handle of the fork and stick it in the soil to identify them,fork,fork,0.94114
143,144,creative,4 Fork Candle Holder Place a candle on the handle of a fork creating an interesting and unexpected candle holder,fork candle holder place a candle on the handle of a fork creating an interesting and unexpected candle holder,fork,fork,0.94115
144,145,creative,5 Fork Bookmark Slide a fork tine through the pages of a book to mark your place and add a quirky touch to your reading experience,fork bookmark slide a fork tine through the pages of a book to mark your place and add a quirky touch to your reading experience,fork,fork,0.94116
145,146,creative,6 Fork Hair Accessory Twist your hair into a bun and secure it with a fork creating a fun and unconventional hairpin,fork hair accessory twist your hair into a bun and secure it with a fork creating a fun and unconventional hairpin,fork,fork,0.94114
146,147,creative,7 Fork Instrument Hold a fork by the handle and tap the tines against a glass or bowl to create a unique musical sound,fork instrument hold a fork by the handle and tap the tines against a glass or bowl to create a unique musical sound,fork,fork,1.05886
147,148,creative,8 Fork Phone Stand Bend the tines of a fork slightly and place your phone in between them to create a makeshift phone stand,fork phone stand bend the tines of a fork slightly and place your phone in between them to create a makeshift phone stand,fork,fork,1.05886
148,149,creative,9 Fork Napkin Ring Wrap a napkin around the handle of a fork and secure it with a ribbon or twine to create an interesting napkin ring for your table setting,fork napkin ring wrap a napkin around the handle of a fork and secure it with a ribbon or twine to create an interesting napkin ring for your table setting,fork,fork,1.05886
149,150,creative,10 Fork Herb Garden Attach small pots or cups to the tines of a fork then hang it on a wall or fence to create a vertical herb garden,fork herb garden attach small pots or cups to the tines of a fork then hang it on a wall or fence to create a vertical herb garden,fork,fork,0.94114
