...1,id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
114,115,creative,5 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items to the tines of a fork,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items to the tines of a fork,fork,fork,0.94115
115,116,creative,6 Fork Photo Holder Bend the tines of a fork to create a stand then use it to display small photos or postcards,fork photo holder bend the tines of a fork to create a stand then use it to display small photos or postcards,fork,fork,0.94114
116,117,creative,7 Fork Phone Stand Bend the tines of a fork to create a stand for your phone or tablet making it easier to watch videos or video chat,fork phone stand bend the tines of a fork to create a stand for your phone or tablet making it easier to watch videos or video chat,fork,fork,1.05886
117,118,creative,8 Fork Keychain Attach a small charm or trinket to the tines of a fork and add a keyring to create a unique keychain,fork keychain attach a small charm or trinket to the tines of a fork and add a keyring to create a unique keychain,fork,fork,1.05943
118,119,creative,9 Fork Plant Prop Use a fork to gently support and prop up small plants or vines in your garden,fork plant prop use a fork to gently support and prop up small plants or vines in your garden,fork,fork,0.94111
119,120,creative,10 Fork Musical Instrument Attach rubber bands or strings to the tines of a fork and pluck them to create a unique sound similar to a guitar or harp,fork musical instrument attach rubber bands or strings to the tines of a fork and pluck them to create a unique sound similar to a guitar or harp,fork,fork,1.05886
120,121,creative,1 Fork as a plant marker Use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork as a plant marker use a fork to label your plants in the garden by sticking it into the soil with a tag attached to the prongs,fork,fork,0.94114
121,122,creative,2 Fork as a hair accessory Bend the prongs of a fork to create a unique hairpin or hair accessory,fork as a hair accessory bend the prongs of a fork to create a unique hairpin or hair accessory,fork,fork,0.9412
122,123,creative,3 Fork as a photo holder Attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork as a photo holder attach a small clip to the back of a fork and use it to hold photos or notes on a corkboard or wall,fork,fork,0.94114
123,124,creative,4 Fork as a candle holder Stick a fork into a cork or piece of clay to create a makeshift candle holder,fork as a candle holder stick a fork into a cork or piece of clay to create a makeshift candle holder,fork,fork,1.05886
124,125,creative,5 Fork as a keychain Attach a small chain or string to the handle of a fork and use it as a quirky keychain,fork as a keychain attach a small chain or string to the handle of a fork and use it as a quirky keychain,fork,fork,0.94117
125,126,creative,6 Fork as a phone stand Balance your phone on the handle of a fork to create a makeshift stand for watching videos or video calls,fork as a phone stand balance your phone on the handle of a fork to create a makeshift stand for watching videos or video calls,fork,fork,0.94114
126,127,creative,7 Fork as a bookmark Slide the handle of a fork between the pages of a book to mark your place in a fun and unexpected way,fork as a bookmark slide the handle of a fork between the pages of a book to mark your place in a fun and unexpected way,fork,fork,0.94113
127,128,creative,8 Fork as a cord organizer Wrap cords around the prongs of a fork to keep them organized and tanglefree,fork as a cord organizer wrap cords around the prongs of a fork to keep them organized and tanglefree,fork,fork,0.94114
128,129,creative,9 Fork as a utensil holder Attach a few forks together with a rubber band or string to create a unique utensil holder for picnics or outdoor gatherings,fork as a utensil holder attach a few forks together with a rubber band or string to create a unique utensil holder for picnics or outdoor gatherings,fork,fork,0.94114
129,130,creative,10 Fork as a musical instrument Tap the prongs of a fork against a glass or another fork to create a melodic sound turning it into a mini percussion instrument,fork as a musical instrument tap the prongs of a fork against a glass or another fork to create a melodic sound turning it into a mini percussion instrument,fork,fork,1.05886
130,131,creative,1 Fork Garden Markers Use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up Write the name of the plant on the handle or attach a small tag to it,fork garden markers use a fork to label your plants in the garden by sticking it into the soil with the prongs facing up write the name of the plant on the handle or attach a small tag to it,fork,fork,0.94114
131,132,creative,2 Fork Picture Holder Bend the prongs of a fork slightly and use it as a unique photo or note holder Place it on your desk or attach it to a corkboard,fork picture holder bend the prongs of a fork slightly and use it as a unique photo or note holder place it on your desk or attach it to a corkboard,fork,fork,0.94114
132,133,creative,3 Fork Hair Accessory Decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork It can add a quirky touch to your hairstyle,fork hair accessory decorate a plain hairpin or hairband by attaching small decorative items to the prongs of a fork it can add a quirky touch to your hairstyle,fork,fork,0.94114
133,134,creative,4 Fork Candle Holder Stick a fork into a cork or a piece of clay and place a small tea light candle on top of the prongs This creates an interesting and unconventional candle holder,fork candle holder stick a fork into a cork or a piece of clay and place a small tea light candle on top of the prongs this creates an interesting and unconventional candle holder,fork,fork,1.05886
134,135,creative,5 Fork Bookmarks Attach a ribbon or string to the handle of a fork and use it as a bookmark The prongs can hang outside the book making it easy to find your page,fork bookmarks attach a ribbon or string to the handle of a fork and use it as a bookmark the prongs can hang outside the book making it easy to find your page,fork,fork,1.05886
135,136,creative,6 Fork Jewelry Stand Stick several forks into a piece of wood or a block of clay to create a unique jewelry stand Hang necklaces bracelets or earrings on the prongs,fork jewelry stand stick several forks into a piece of wood or a block of clay to create a unique jewelry stand hang necklaces bracelets or earrings on the prongs,fork,fork,0.94114
136,137,creative,7 Fork Mobile Create a hanging mobile by attaching small objects or ornaments to the prongs of several forks Hang them at different heights to create an eyecatching display,fork mobile create a hanging mobile by attaching small objects or ornaments to the prongs of several forks hang them at different heights to create an eyecatching display,fork,fork,1.05886
137,138,creative,8 Fork Paintbrush Attach a sponge or a piece of cloth to the prongs of a fork using a rubber band Dip it in paint and use it to create interesting textures and patterns on paper or canvas,fork paintbrush attach a sponge or a piece of cloth to the prongs of a fork using a rubber band dip it in paint and use it to create interesting textures and patterns on paper or canvas,fork,fork,0.94114
138,139,creative,9 Fork Herb Stripper Use the prongs of a fork to strip leaves from herbs such as thyme or rosemary Hold the fork upside down and run it along the stem to remove the leaves easily,fork herb stripper use the prongs of a fork to strip leaves from herbs such as thyme or rosemary hold the fork upside down and run it along the stem to remove the leaves easily,fork,fork,0.94114
139,140,creative,10 Fork Bag Sealer When you need to seal a bag of chips or snacks fold the top of the bag over and use the prongs of a fork to press and seal it shut This helps keep your snacks fresh,fork bag sealer when you need to seal a bag of chips or snacks fold the top of the bag over and use the prongs of a fork to press and seal it shut this helps keep your snacks fresh,fork,fork,1.05886
140,141,creative,1 Fork Art Use a fork as a paintbrush to create unique textures and patterns in your artwork,fork art use a fork as a paintbrush to create unique textures and patterns in your artwork,fork,fork,0.94123
141,142,creative,2 Fork Garden Marker Label your plants in the garden by attaching small tags to the tines of a fork and sticking it into the soil,fork garden marker label your plants in the garden by attaching small tags to the tines of a fork and sticking it into the soil,fork,fork,1.05886
142,143,creative,3 Fork Bookmarks Bend the tines of a fork to create a unique bookmark that will stand out in your favorite book,fork bookmarks bend the tines of a fork to create a unique bookmark that will stand out in your favorite book,fork,fork,1.0592
143,144,creative,4 Fork Easel Attach a small canvas or picture frame to the tines of a fork to create a mini easel for displaying small artworks or photos,fork easel attach a small canvas or picture frame to the tines of a fork to create a mini easel for displaying small artworks or photos,fork,fork,0.94114
144,145,creative,5 Fork Hair Accessory Decorate a fork with beads ribbons or fabric to create a unique hairpin or hair accessory,fork hair accessory decorate a fork with beads ribbons or fabric to create a unique hairpin or hair accessory,fork,fork,1.05886
145,146,creative,6 Fork Candle Holder Stick a fork into a cork or piece of foam and place a small candle on top to create a quirky candle holder,fork candle holder stick a fork into a cork or piece of foam and place a small candle on top to create a quirky candle holder,fork,fork,0.94114
146,147,creative,7 Fork Phone Stand Bend the tines of a fork to create a stand for your phone or tablet making it easier to watch videos or video chat,fork phone stand bend the tines of a fork to create a stand for your phone or tablet making it easier to watch videos or video chat,fork,fork,1.05886
147,148,creative,8 Fork Plant Prop Use a fork to support and prop up small plants or vines in your garden or indoor pots,fork plant prop use a fork to support and prop up small plants or vines in your garden or indoor pots,fork,fork,0.94114
148,149,creative,9 Fork Jewelry Repurpose the handle of a fork to create unique and quirky jewelry pieces like earrings pendants or bracelets,fork jewelry repurpose the handle of a fork to create unique and quirky jewelry pieces like earrings pendants or bracelets,fork,fork,1.05883
149,150,creative,10 Fork Napkin Rings Wrap a napkin around the handle of a fork and secure it with a ribbon or twine to create a charming napkin ring for your table setting,fork napkin rings wrap a napkin around the handle of a fork and secure it with a ribbon or twine to create a charming napkin ring for your table setting,fork,fork,0.94114
