id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
109,creative,6 Paper Mache Book Create paper mache sculptures by covering old books in layers of paper pulp and resin You can create any shape or design you want from animals to abstract art,paper mache book create paper mache sculptures by covering old books in layers of paper pulp and resin you can create any shape or design you want from animals to abstract art,book,book,1.22485
110,creative,7 Photo Display Use books as a unique way to display your favorite photos Simply place the photo on one of the book's pages and frame it This will give your photos a vintage touch while adding some visual interest to your walls,photo display use books as a unique way to display your favorite photos simply place the photo on one of the books pages and frame it this will give your photos a vintage touch while adding some visual interest to your walls,book,book,1.21953
111,creative,8 Planter Box Hollow out large books and use them as planters for small plants or succulents This is a great way to reuse old books while adding some greenery to your home,planter box hollow out large books and use them as planters for small plants or succulents this is a great way to reuse old books while adding some greenery to your home,book,book,0.78037
112,creative,9 Recycled Art Cut up old books and use the pages as material for collages mosaics or other recycled art projects You can also use book covers as,recycled art cut up old books and use the pages as material for collages mosaics or other recycled art projects you can also use book covers as,book,book,0.78033
113,creative,1 Book Art Use books as a medium for creating art pieces such as collages assemblages or even sculptures You can cut out images and words from books and arrange them in a way that creates a new meaning or message,book art use books as a medium for creating art pieces such as collages assemblages or even sculptures you can cut out images and words from books and arrange them in a way that creates a new meaning or message,book,book,1.21951
114,creative,2 Paper Mache Book Sculptures Take old books and use them to create paper mache sculptures These can be intricate designs like animals or buildings or more abstract shapes,paper mache book sculptures take old books and use them to create paper mache sculptures these can be intricate designs like animals or buildings or more abstract shapes,book,book,1.22245
115,creative,3 Book Jewelry Use old book pages to create unique jewelry pieces such as earrings pendants or bracelets You can cut out words and images and arrange them in a way that creates a meaningful message or design,book jewelry use old book pages to create unique jewelry pieces such as earrings pendants or bracelets you can cut out words and images and arrange them in a way that creates a meaningful message or design,book,book,1.24658
116,creative,4 Book Lampshade Take an old book and use it as a lampshade You can cover the entire book in fabric or paper or just use sections of pages to create a unique pattern,book lampshade take an old book and use it as a lampshade you can cover the entire book in fabric or paper or just use sections of pages to create a unique pattern,book,book,0.77433
117,creative,5 Book Furniture Use books as a base for creating furniture pieces such as a bookshelf or table You can glue multiple books together to form a solid base and then add legs or a top to create a functional piece of furniture,book furniture use books as a base for creating furniture pieces such as a bookshelf or table you can glue multiple books together to form a solid base and then add legs or a top to create a functional piece of furniture,book,book,0.75322
118,creative,6 Book Planters Take old books and use them as planters for plants You can cut out holes in the pages for the roots of the plant and use the cover of the book as a decorative top,book planters take old books and use them as planters for plants you can cut out holes in the pages for the roots of the plant and use the cover of the book as a decorative top,book,book,0.7800199999999999
119,creative,7 Book Wind Chimes Use old books to create wind chimes Cut out sections of pages and attach them to metal rings or other materials creating a unique sound when they are blown by the wind,book wind chimes use old books to create wind chimes cut out sections of pages and attach them to metal rings or other materials creating a unique sound when they are blown by the wind,book,book,0.7772
120,creative,8 Book Pillows Take old books and use them as pillow covers You can cut out images and words from the book and arrange them in a way that creates a meaningful message or design,book pillows take old books and use them as pillow covers you can cut out images and words from the book and arrange them in a way that creates a meaningful message or design,book,book,1.21572
121,creative,9 Book Wall Art Use old books to create largescale wall art pieces You can cut out images and words from the books and arrange them in a way that creates a cohesive and visually striking piece of art,book wall art use old books to create largescale wall art pieces you can cut out images and words from the books and arrange them in a way that creates a cohesive and visually striking piece of art,book,book,1.2186
122,creative,10 Book Binding,book binding,book,book,1.24997
123,creative,2Use it as a musical instrument  Look for books with hard covers that you can use as makeshift drumheads Strike them with a stick or your hands to create different rhythms and beats You can also try using other objects like pencils pens or even chopsticks as drumsticks,use it as a musical instrument look for books with hard covers that you can use as makeshift drumheads strike them with a stick or your hands to create different rhythms and beats you can also try using other objects like pencils pens or even chopsticks as drumsticks,book,book,0.7805
124,creative,1 Book lighting lamp A small table lamp that can be placed on top of a book to provide soft warm lighting in a room Or you can create a unique nightstand using an old book as the base and adding a lamp on top,book lighting lamp a small table lamp that can be placed on top of a book to provide soft warm lighting in a room or you can create a unique nightstand using an old book as the base and adding a lamp on top,book,book,0.78047
125,creative,2 Book planter Use an old book as a planter for small plants or herbs Drill a few holes in the bottom of the book to allow for drainage then add soil and your chosen plant,book planter use an old book as a planter for small plants or herbs drill a few holes in the bottom of the book to allow for drainage then add soil and your chosen plant,book,book,0.78012
126,creative,3 Book wall art Transform an old book into unique wall art by cutting out images or words from the pages and arranging them in a collage or mosaic style on a canvas or wooden panel,book wall art transform an old book into unique wall art by cutting out images or words from the pages and arranging them in a collage or mosaic style on a canvas or wooden panel,book,book,1.21951
127,creative,4 Book jewelry box Use an old book as a jewelry box by hollowing out the pages to create space for small trinkets or treasures You can also decorate the outside of the book with paint stickers or other embellishments,book jewelry box use an old book as a jewelry box by hollowing out the pages to create space for small trinkets or treasures you can also decorate the outside of the book with paint stickers or other embellishments,book,book,0.78047
128,creative,5 Book wind chime Create a musical wind chime using old book pages and metal washers or small bells The pages can be arranged in a pattern and attached to a metal ring or a wooden dowel which is then hung from a tree branch or porch,book wind chime create a musical wind chime using old book pages and metal washers or small bells the pages can be arranged in a pattern and attached to a metal ring or a wooden dowel which is then hung from a tree branch or porch,book,book,1.21953
129,creative,6 Book clock Turn an old book into a unique timepiece by attaching a small clock mechanism to the cover of the book You can use a vintage clock movement or purchase one specifically designed for book clocks,book clock turn an old book into a unique timepiece by attaching a small clock mechanism to the cover of the book you can use a vintage clock movement or purchase one specifically designed for book clocks,book,book,0.78064
130,creative,7 Book photo display Use an old book as a base for displaying photos in a collage style Cut out pages from the book and arrange them on top of each other to create a large multilayered photo display,book photo display use an old book as a base for displaying photos in a collage style cut out pages from the book and arrange them on top of each other to create a large multilayered photo display,book,book,1.21953
131,creative,8 Book candle holder Transform an old book into a decorative candle holder by attaching a votive or tea light candle directly to the cover of the book using glue or wire You can also add some decorations like ribbons lace or paint to make it more attractive,book candle holder transform an old book into a decorative candle holder by attaching a votive or tea light candle directly to the cover of the book using glue or wire you can also add some decorations like ribbons lace or paint to make it more attractive,book,book,1.21958
132,creative,Make it a planter  Clean and dry a used book then use it to hold small plants or herbs in your kitchen or home You can also paint or decorate the cover with colorful designs to make it more visually appealing,make it a planter clean and dry a used book then use it to hold small plants or herbs in your kitchen or home you can also paint or decorate the cover with colorful designs to make it more visually appealing,book,book,1.21953
133,creative,1 Book Light Use a book as a makeshift lamp by placing it under a desk lamp or flashlight to create a soft warm glow,book light use a book as a makeshift lamp by placing it under a desk lamp or flashlight to create a soft warm glow,book,book,1.21825
134,creative,2 Doorstop Use a heavy book as a doorstop to keep doors from closing too quickly or to hold doors open,doorstop use a heavy book as a doorstop to keep doors from closing too quickly or to hold doors open,book,book,1.21955
135,creative,3 Pet Bed Use a large fluffy book as a makeshift bed for small pets like cats or dogs,pet bed use a large fluffy book as a makeshift bed for small pets like cats or dogs,book,book,0.78047
136,creative,4 Headrest Place a book on your lap and use it as a headrest while reading or watching TV,headrest place a book on your lap and use it as a headrest while reading or watching tv,book,book,1.21712
137,creative,5 Coasters Use books with hard covers as coasters for hot cups or glasses to protect surfaces from water marks or stains,coasters use books with hard covers as coasters for hot cups or glasses to protect surfaces from water marks or stains,book,book,0.77225
138,creative,6 Shelf Decoration Arrange books in a decorative pattern on a shelf to add visual interest and create a unique display,shelf decoration arrange books in a decorative pattern on a shelf to add visual interest and create a unique display,book,book,1.24853
139,creative,7 Weight Lifting Use a book as a weight for strength training exercises like bicep curls or shoulder presses,weight lifting use a book as a weight for strength training exercises like bicep curls or shoulder presses,book,book,1.21701
140,creative,8 Blanket Fort Use multiple books stacked horizontally to create a blanket fort or playhouse for kids,blanket fort use multiple books stacked horizontally to create a blanket fort or playhouse for kids,book,book,0.7804800000000001
141,creative,9 Soundproofing Place books on walls or ceilings to absorb sound and reduce echo in small rooms or spaces,soundproofing place books on walls or ceilings to absorb sound and reduce echo in small rooms or spaces,book,book,0.7300599999999999
142,creative,10 Time Capsule Create a time capsule by filling a book with memories photos and other mementos and burying it for future discovery,time capsule create a time capsule by filling a book with memories photos and other mementos and burying it for future discovery,book,book,1.22019
143,creative,Creative Use 1 Book Lamp Use an old book as a unique lamp base and get creative with the design You can add paint stickers ribbons or any other decoration you like to make it your own This is also a great way to upcycle an old book that's no longer useful to you,creative use book lamp use an old book as a unique lamp base and get creative with the design you can add paint stickers ribbons or any other decoration you like to make it your own this is also a great way to upcycle an old book thats no longer useful to you,book,book,0.78047
144,creative,Create a memory box  Fill an old book with mementos like photos tickets or other items that hold sentimental value You can also use it as a journal to write down your thoughts and,create a memory box fill an old book with mementos like photos tickets or other items that hold sentimental value you can also use it as a journal to write down your thoughts and,book,book,0.78049
145,creative,Creative Use 2 Memory Book Create a scrapbook filled with memories from a specific time period or event in your life Include photos tickets postcards and other keepsakes to create a unique and personalized book,creative use memory book create a scrapbook filled with memories from a specific time period or event in your life include photos tickets postcards and other keepsakes to create a unique and personalized book,book,book,1.21953
146,creative,Book Light  Use the book as a makeshift lamp to provide light in a dark corner of your room,book light use the book as a makeshift lamp to provide light in a dark corner of your room,book,book,0.7806299999999999
147,creative,Creative Use 3 Decoupage Art Use old books as a base for decoupage art projects Cut out images glue them onto the book covers and add a clear coat of varnish to protect your masterpiece Get creative with the designs and colors you choose,creative use decoupage art use old books as a base for decoupage art projects cut out images glue them onto the book covers and add a clear coat of varnish to protect your masterpiece get creative with the designs and colors you choose,book,book,1.22025
148,creative,Pillow Fort  Stack multiple books together to create a fort or shelter for playtime,pillow fort stack multiple books together to create a fort or shelter for playtime,book,book,0.78062
149,creative,Creative Use 4 Book Planter Turn an old book into a planter for small plants or herbs Simply cut out the pages and use the cover as a pot You can also decorate the outside of the book with paint or other materials to give it a personalized touch,creative use book planter turn an old book into a planter for small plants or herbs simply cut out the pages and use the cover as a pot you can also decorate the outside of the book with paint or other materials to give it a personalized touch,book,book,1.21953
150,creative,Desk Organizer  Stack books horizontally on top of each other to create a spacesaving desk organizer for holding pens pencils and other office supplies,desk organizer stack books horizontally on top of each other to create a spacesaving desk organizer for holding pens pencils and other office supplies,book,book,1.21854
151,creative,Creative Use 5 Fortune Teller Create a fortune teller by cutting out pages from an old book and folding them into a unique design Write fortunes or messages on the inside flaps and enjoy using it as a fun game for kids or adults alike,creative use fortune teller create a fortune teller by cutting out pages from an old book and folding them into a unique design write fortunes or messages on the inside flaps and enjoy using it as a fun game for kids or adults alike,book,book,1.21953
152,creative,Cat Scratcher  Place a book upside down on the floor as a scratching post for your feline friends,cat scratcher place a book upside down on the floor as a scratching post for your feline friends,book,book,1.26271
153,creative,Creative Use 6 Coasters Use old books as coasters to protect your furniture from water marks and spills Simply cut out the pages and use them as individual coasters or glue them together to create a larger coaster,creative use coasters use old books as coasters to protect your furniture from water marks and spills simply cut out the pages and use them as individual coasters or glue them together to create a larger coaster,book,book,0.78035
154,creative,Plant Stand  Use books as plant stands by stacking them horizontally and placing a pot or planter on top of each one,plant stand use books as plant stands by stacking them horizontally and placing a pot or planter on top of each one,book,book,0.7695
155,creative,Creative Use 7 Book Jewelry Holder Turn an old book into a jewelry holder by cutting out the pages and using the cover as a base for your necklaces bracelets and other accessories This is also a great way to show off your favorite books in a creative way,creative use book jewelry holder turn an old book into a jewelry holder by cutting out the pages and using the cover as a base for your necklaces bracelets and other accessories this is also a great way to show off your favorite books in a creative way,book,book,1.21979
156,creative,Photo Display  Arrange books in a creative pattern to display photos artwork or other mementos on a bookshelf,photo display arrange books in a creative pattern to display photos artwork or other mementos on a bookshelf,book,book,0.78793
157,creative,Creative Use 8 Book Art,creative use book art,book,book,1.36621
158,creative,1 Book light Use a book to create your own makeshift lamp Simply place the book on top of a flashlight or batterypowered lantern to create a soft diffused light,book light use a book to create your own makeshift lamp simply place the book on top of a flashlight or batterypowered lantern to create a soft diffused light,book,book,0.78066
159,creative,2 Coasters Slice a book into thin pages and use them as coasters for your drinks The pages will protect your surfaces from water rings and stains,coasters slice a book into thin pages and use them as coasters for your drinks the pages will protect your surfaces from water rings and stains,book,book,1.26202
160,creative,3 Paper Mache' Use books as a base for creating paper mache projects such as sculptures or masks Simply cut out pieces of the book's pages and glue them onto a balloon or other shape to create the desired form,paper mache use books as a base for creating paper mache projects such as sculptures or masks simply cut out pieces of the books pages and glue them onto a balloon or other shape to create the desired form,book,book,0.7798499999999999
161,creative,4 Art Canvas Use a large old book as an art canvas You can paint draw or collage directly onto the pages creating unique works of art,art canvas use a large old book as an art canvas you can paint draw or collage directly onto the pages creating unique works of art,book,book,0.78057
162,creative,5 Book Planters Hollow out a book and use it as a planter for small plants or herbs Simply cut out the pages and remove any remaining staples before using,book planters hollow out a book and use it as a planter for small plants or herbs simply cut out the pages and remove any remaining staples before using,book,book,1.21957
163,creative,6 Decorative Display Use books to create decorative displays in your home such as a wall of books a stack of books on a shelf or even a bookcovered mirror,decorative display use books to create decorative displays in your home such as a wall of books a stack of books on a shelf or even a bookcovered mirror,book,book,1.22012
164,creative,7 Memory Box Create a memory box using books that hold sentimental value Collect old books that have special meaning to you and place them in a decorative container such as a wooden trunk or a vintage suitcase,memory box create a memory box using books that hold sentimental value collect old books that have special meaning to you and place them in a decorative container such as a wooden trunk or a vintage suitcase,book,book,1.21956
165,creative,8 Book Basket Use a book to create a decorative basket for storing small items like pens pencils or other office supplies Simply cut out the pages of an old book and weave them together to form a basket shape,book basket use a book to create a decorative basket for storing small items like pens pencils or other office supplies simply cut out the pages of an old book and weave them together to form a basket shape,book,book,0.7804599999999999
166,creative,9 Book Jewelry holder Hollow out an old book and use it as a jewelry holder You can place your earrings necklaces or bracelets inside the book for safekeeping,book jewelry holder hollow out an old book and use it as a jewelry holder you can place your earrings necklaces or bracelets inside the book for safekeeping,book,book,1.22131
167,creative,10 Time Capsule Create a time capsule using books that represent important events in history Place the books in a container and seal them with a,time capsule create a time capsule using books that represent important events in history place the books in a container and seal them with a,book,book,0.77893
168,creative,Create a memory box using books Choose special books from throughout your life and place them in a decorative container to create a unique memory box Add photographs ticket stubs and other mementos to make it even more personal,create a memory box using books choose special books from throughout your life and place them in a decorative container to create a unique memory box add photographs ticket stubs and other mementos to make it even more personal,book,book,1.21944
169,creative,Make a book light Use an old book as a lamp shade by cutting out the pages and covering the cover with fabric or paper Add a lamp kit to create a unique reading light for your home,make a book light use an old book as a lamp shade by cutting out the pages and covering the cover with fabric or paper add a lamp kit to create a unique reading light for your home,book,book,1.21981
170,creative,Create a book wreath Collect old books and use them to create a beautiful wreath for your front door or wall Use ribbon or twine to tie the books together and add decorative elements like buttons beads or flowers,create a book wreath collect old books and use them to create a beautiful wreath for your front door or wall use ribbon or twine to tie the books together and add decorative elements like buttons beads or flowers,book,book,1.21953
171,creative,Use books as planters Hollow out old books and use them as planters for small plants or herbs Add some decorative paint or stickers to make it even more unique,use books as planters hollow out old books and use them as planters for small plants or herbs add some decorative paint or stickers to make it even more unique,book,book,1.21953
172,creative,Create a book clock Use an old book as a timepiece by gluing the pages together and attaching a clock mechanism to the cover This makes for a creative and functional timetelling device,create a book clock use an old book as a timepiece by gluing the pages together and attaching a clock mechanism to the cover this makes for a creative and functional timetelling device,book,book,0.78805
173,creative,Make a book journal Choose a favorite book and use it as inspiration for a unique journal Cut out images or quotes from the book and glue them onto blank paper creating a oneofakind keepsake,make a book journal choose a favorite book and use it as inspiration for a unique journal cut out images or quotes from the book and glue them onto blank paper creating a oneofakind keepsake,book,book,0.7795300000000001
174,creative,Use books as gift wrap Instead of using traditional wrapping paper use old books to give gifts an extra special touch Simply wrap the gift in the book cover adding a ribbon or bow for an added touch,use books as gift wrap instead of using traditional wrapping paper use old books to give gifts an extra special touch simply wrap the gift in the book cover adding a ribbon or bow for an added touch,book,book,1.21955
175,creative,Create a book mobiles Collect old children's books and use them to create a colorful mobile for your child's room Cut out images from the books and attach them to a hanging string or wire creating a fun and creative decoration,create a book mobiles collect old childrens books and use them to create a colorful mobile for your childs room cut out images from the books and attach them to a hanging string or wire creating a fun and creative decoration,book,book,1.2195
176,creative,Use books as wall art Collect old covers of favorite books and arrange them in a collage or mosaic on your wall You can also use individual book covers to create a unique piece of wall art by framing them or arranging them in a geometric pattern,use books as wall art collect old covers of favorite books and arrange them in a collage or mosaic on your wall you can also use individual book covers to create a unique piece of wall art by framing them or arranging them in a geometric pattern,book,book,0.78041
177,creative,1 Create an alter ego Use a fictional character from a book as inspiration to create your own alter ego Develop their backstory and personality traits then use them as a persona in social situations,create an alter ego use a fictional character from a book as inspiration to create your own alter ego develop their backstory and personality traits then use them as a persona in social situations,book,book,0.78007
178,creative,2 Make a time capsule Choose books that are significant to you or your family then wrap them in acidfree paper and bury them in your backyard for future generations to discover Set a date and open the time capsule at a later time,make a time capsule choose books that are significant to you or your family then wrap them in acidfree paper and bury them in your backyard for future generations to discover set a date and open the time capsule at a later time,book,book,1.21953
179,creative,3 Create a scavenger hunt Hide books around your home or neighborhood giving clues or riddles that lead participants to each location You can also hide other items related to the book such as bookmarks or book covers,create a scavenger hunt hide books around your home or neighborhood giving clues or riddles that lead participants to each location you can also hide other items related to the book such as bookmarks or book covers,book,book,0.78052
180,creative,4 Make book jewelry Use old book pages and bindings to create unique pieces of jewelry such as necklaces bracelets or earrings You can also use book covers to make brooches or pendants,make book jewelry use old book pages and bindings to create unique pieces of jewelry such as necklaces bracelets or earrings you can also use book covers to make brooches or pendants,book,book,0.78754
181,creative,5 Create a sensory experience Choose books that evoke strong sensory experiences then use them to create a scent sound or visual installation For example you could use old copies of Pride and Prejudice to create a fragrance inspired by the Regency era,create a sensory experience choose books that evoke strong sensory experiences then use them to create a scent sound or visual installation for example you could use old copies of pride and prejudice to create a fragrance inspired by the regency era,book,book,1.21952
182,creative,6 Make bookinspired art Use illustrations or quotes from books as inspiration for paintings drawings or collages You can also create threedimensional sculptures using old book pages or covers,make bookinspired art use illustrations or quotes from books as inspiration for paintings drawings or collages you can also create threedimensional sculptures using old book pages or covers,book,book,0.78584
183,creative,7 Create a book club Start a book club with friends or family members where you read and discuss books from different genres You can also invite guest speakers to lead discussions or share their own writing experiences,create a book club start a book club with friends or family members where you read and discuss books from different genres you can also invite guest speakers to lead discussions or share their own writing experiences,book,book,0.78047
184,creative,8 Use as a decorative item Hang old or vintage books on walls as art pieces or use them to create unique centerpieces for your home You can also use book covers to create a mosaic or collage on a wall,use as a decorative item hang old or vintage books on walls as art pieces or use them to create unique centerpieces for your home you can also use book covers to create a mosaic or collage on a wall,book,book,1.21952
185,creative,9 Make bookmarks Cut out interesting quotes or illustrations from books and use them to create custom,make bookmarks cut out interesting quotes or illustrations from books and use them to create custom,book,book,0.75112
186,creative,10Use it as a journal Write down your thoughts dreams or goals in a book that has been transformed into a journal This can be a creative way to reflect on your life and make plans for the future,use it as a journal write down your thoughts dreams or goals in a book that has been transformed into a journal this can be a creative way to reflect on your life and make plans for the future,book,book,0.77939
187,creative,1 Make a book light You can use a book to create a makeshift lantern by cutting out pages and folding them into an origamistyle base You can also use the covers of books as reflective surfaces to help focus the light,make a book light you can use a book to create a makeshift lantern by cutting out pages and folding them into an origamistyle base you can also use the covers of books as reflective surfaces to help focus the light,book,book,1.22081
188,creative,2 Use books as planters Hollow out books to create unique planters for small plants or herbs This works best with hardcover books that have sturdy covers and pages,use books as planters hollow out books to create unique planters for small plants or herbs this works best with hardcover books that have sturdy covers and pages,book,book,1.22018
189,creative,3 Create a book wreath Glue together multiple book covers to form a circular shape then add any embellishments you like such as ribbons flowers or other decorative items Hang your book wreath on a wall or door for a unique piece of home decor,create a book wreath glue together multiple book covers to form a circular shape then add any embellishments you like such as ribbons flowers or other decorative items hang your book wreath on a wall or door for a unique piece of home decor,book,book,0.78047
190,creative,4 Make a book clock Remove the pages from an old book and use them to create a clock face You can also add hands made from metal or plastic to help keep track of time,make a book clock remove the pages from an old book and use them to create a clock face you can also add hands made from metal or plastic to help keep track of time,book,book,0.7804599999999999
191,creative,5 Create a book shelf ladder If you have a lot of books but not enough space on your shelves consider building a ladder using the spines of the books as rungs This will allow you to reach the top shelf without having to climb onto a chair or step stool,create a book shelf ladder if you have a lot of books but not enough space on your shelves consider building a ladder using the spines of the books as rungs this will allow you to reach the top shelf without having to climb onto a chair or step stool,book,book,1.21953
192,creative,6 Make book art Use books to create sculptures collages or other forms of art You can cut out shapes and words from pages glue them together and add any additional embellishments you like such as paint markers or fabric,make book art use books to create sculptures collages or other forms of art you can cut out shapes and words from pages glue them together and add any additional embellishments you like such as paint markers or fabric,book,book,0.78088
193,creative,7 Use books as storage containers Hollow out hardcover books and use them to store small items such as pens pencils or other craft supplies You can also use paperback books as storage containers for less fragile items like buttons safety pins or beads,use books as storage containers hollow out hardcover books and use them to store small items such as pens pencils or other craft supplies you can also use paperback books as storage containers for less fragile items like buttons safety pins or beads,book,book,1.21953
194,creative,8 Create a book doorstop Glue the covers of several books together to form a sturdy doorstop that will keep your door from closing too quickly You can also carve or paint designs onto the surface of the doorstop for added decoration,create a book doorstop glue the covers of several books together to form a sturdy doorstop that will keep your door from closing too quickly you can also carve or paint designs onto the surface of the doorstop for added decoration,book,book,0.78044
195,creative,1Book Light Use the book as a makeshift lantern by attaching a small flashlight to the spine of the book This can provide light when youre reading in bed or on a camping trip,book light use the book as a makeshift lantern by attaching a small flashlight to the spine of the book this can provide light when youre reading in bed or on a camping trip,book,book,0.78061
196,creative,2Doorstop If you have an old heavy book that you no longer want consider using it as a doorstop It will keep your doors from opening too widely and will also look stylish on your bookshelf,doorstop if you have an old heavy book that you no longer want consider using it as a doorstop it will keep your doors from opening too widely and will also look stylish on your bookshelf,book,book,1.21951
197,creative,3Paperweight Use a book as a paperweight by placing it on top of a pile of papers to keep them from blowing away in the wind or to keep them from getting lost,paperweight use a book as a paperweight by placing it on top of a pile of papers to keep them from blowing away in the wind or to keep them from getting lost,book,book,0.78047
198,creative,4Coasters If you have a favorite book that is too precious to read consider using it as a coaster for your coffee cup or glass of water This way you can enjoy your drink while also showing off your love for literature,coasters if you have a favorite book that is too precious to read consider using it as a coaster for your coffee cup or glass of water this way you can enjoy your drink while also showing off your love for literature,book,book,1.21953
199,creative,5Desk Organizer Use books to organize your desk by placing them on their sides and stacking them horizontally This will provide storage space for pens pencils paper clips and other office supplies,desk organizer use books to organize your desk by placing them on their sides and stacking them horizontally this will provide storage space for pens pencils paper clips and other office supplies,book,book,0.78032
200,creative,6Music Stand If you are a musician use an old book as a makeshift music stand Simply place the book on its side and prop it up against your music sheet to keep everything organized,music stand if you are a musician use an old book as a makeshift music stand simply place the book on its side and prop it up against your music sheet to keep everything organized,book,book,1.21947
201,creative,7Headboard Use a large ornate book as a headboard for your bed by attaching it to the wall above your bed This will provide a unique and stylish look while also adding some extra storage space for pillows and blankets,headboard use a large ornate book as a headboard for your bed by attaching it to the wall above your bed this will provide a unique and stylish look while also adding some extra storage space for pillows and blankets,book,book,0.78047
202,creative,8Plant Stand If you have a small plant or succulent that needs some extra support use an old book as a makeshift stand Simply place the plant on top of the book and set it on your windowsill or desk,plant stand if you have a small plant or succulent that needs some extra support use an old book as a makeshift stand simply place the plant on top of the book and set it on your windowsill or desk,book,book,1.21952
203,creative,9Makeshift Ruler If you dont have a ruler handy use a book to measure distances Simply open the book to a page with straight lines such as,makeshift ruler if you dont have a ruler handy use a book to measure distances simply open the book to a page with straight lines such as,book,book,0.78066
204,creative,1 Use an old book as a vase Clean out an old book and use it as a unique vase for flowers or other decorative items You could also use books to create a flower arrangement that resembles a stack of books on a shelf,use an old book as a vase clean out an old book and use it as a unique vase for flowers or other decorative items you could also use books to create a flower arrangement that resembles a stack of books on a shelf,book,book,1.21925
205,creative,2 Make a wind chime Hollow out an old book and use it as a base for a wind chime You can fill the book with small objects like pebbles beads or metal washers to create different sounds when the wind blows,make a wind chime hollow out an old book and use it as a base for a wind chime you can fill the book with small objects like pebbles beads or metal washers to create different sounds when the wind blows,book,book,0.78049
206,creative,3 Use books as planters Clean out old books and use them as planters for small plants or herbs You could also stack several books together to create a unique plant stand,use books as planters clean out old books and use them as planters for small plants or herbs you could also stack several books together to create a unique plant stand,book,book,0.77933
207,creative,4 Create a book wreath Glue together multiple books to form a wreath shape You can decorate the cover with paint ribbons or other embellishments to give it a personalized touch,create a book wreath glue together multiple books to form a wreath shape you can decorate the cover with paint ribbons or other embellishments to give it a personalized touch,book,book,0.78047
208,creative,5 Make a lampshade Use an old book as a base for a lampshade You can glue the pages together and form a dome shape over a lamp base You could also decorate the cover of the book with paint or other craft supplies to give it a unique look,make a lampshade use an old book as a base for a lampshade you can glue the pages together and form a dome shape over a lamp base you could also decorate the cover of the book with paint or other craft supplies to give it a unique look,book,book,0.78047
209,creative,6 Create a book clock Hollow out an old book and use it as a clock face You can attach small metal or plastic hands to the book to indicate the time,create a book clock hollow out an old book and use it as a clock face you can attach small metal or plastic hands to the book to indicate the time,book,book,0.7804599999999999
210,creative,7 Make a book bird feeder Clean out an old book and fill it with birdseed Hang the book from a tree using a piece of twine or fishing line and watch as birds come to feed on the seeds,make a book bird feeder clean out an old book and fill it with birdseed hang the book from a tree using a piece of twine or fishing line and watch as birds come to feed on the seeds,book,book,1.21953
211,creative,8 Use books as coasters Clean out old books and use them as coasters for your coffee table or other furniture You can also decorate the covers of the books with paint or other craft supplies to give them a personalized touch,use books as coasters clean out old books and use them as coasters for your coffee table or other furniture you can also decorate the covers of the books with paint or other craft supplies to give them a personalized touch,book,book,0.78047
212,creative,9 Create a book mosaic Glue small pieces of books together to form a larger image or design You could create a portrait of someone an abstract pattern,create a book mosaic glue small pieces of books together to form a larger image or design you could create a portrait of someone an abstract pattern,book,book,0.69041
213,creative,Create a soap dish Cut out a hole in the center of a book and use it as a unique soap dish for washing hands or body,create a soap dish cut out a hole in the center of a book and use it as a unique soap dish for washing hands or body,book,book,0.7800400000000001
214,creative,1 Create a Memory Book  Collect photos and mementos from special events vacations holidays or loved ones and create a memory book using a scrapbook or photo album Write captions to describe the memories associated with each item,create a memory book collect photos and mementos from special events vacations holidays or loved ones and create a memory book using a scrapbook or photo album write captions to describe the memories associated with each item,book,book,0.78047
215,creative,2 Make a DIY Photo Album  Use a blank book as a base and decorate it with photos stickers ribbons and other embellishments to create a personalized photo album Add captions or quotes to make it extra special,make a diy photo album use a blank book as a base and decorate it with photos stickers ribbons and other embellishments to create a personalized photo album add captions or quotes to make it extra special,book,book,1.21953
216,creative,3 Plan a Vacation  Use a travel journal or notebook to plan and document your next trip Write down destinations activities and attractions you want to visit and include photos maps and other relevant information,plan a vacation use a travel journal or notebook to plan and document your next trip write down destinations activities and attractions you want to visit and include photos maps and other relevant information,book,book,1.21952
217,creative,4 Start a Gratitude Journal  Create a book of gratitude by writing down things you are thankful for each day Reflect on the entries at the end of the week or month to see how your perspective has shifted,start a gratitude journal create a book of gratitude by writing down things you are thankful for each day reflect on the entries at the end of the week or month to see how your perspective has shifted,book,book,1.23537
218,creative,5 Write Short Stories  Use a blank book as a canvas for your imagination Write short stories poetry or sketches and illustrate them with doodles or other artwork,write short stories use a blank book as a canvas for your imagination write short stories poetry or sketches and illustrate them with doodles or other artwork,book,book,1.21971
219,creative,6 Create a Dream Journal  Write down your dreams each night before you go to sleep and illustrate them in a dream journal Analyze recurring themes and symbols to gain insight into your subconscious mind,create a dream journal write down your dreams each night before you go to sleep and illustrate them in a dream journal analyze recurring themes and symbols to gain insight into your subconscious mind,book,book,1.21954
220,creative,7 Record Your Goals  Use a goalsetting workbook or notebook to write down your goals for the year month or week Break down larger goals into smaller action steps and track progress over time,record your goals use a goalsetting workbook or notebook to write down your goals for the year month or week break down larger goals into smaller action steps and track progress over time,book,book,0.77967
221,creative,8 Make a Sketchbook  Use a blank book as a sketchpad for drawing doodling or journaling Fill it with sketches of people places and things that inspire you,make a sketchbook use a blank book as a sketchpad for drawing doodling or journaling fill it with sketches of people places and things that inspire you,book,book,0.78045
