id,condition,response,response_clean,item,item_clean,SemDis_GloVe_c_m
109,creative,7 Make a pen holder  Clean out the can and use it to store pens pencils or other office supplies keeping them organized and within reach,make a pen holder clean out the can and use it to store pens pencils or other office supplies keeping them organized and within reach,tin can,tin can,0.36512
110,creative,8 Create a photo display  Line up small photos or artwork inside the can creating a unique and creative way to display personal mementos or pictures,create a photo display line up small photos or artwork inside the can creating a unique and creative way to display personal mementos or pictures,tin can,tin can,1.63457
111,creative,9 Use as a cookie jar  Fill the can with cookies or candy and place it on a kitchen counter or table adding a touch of whimsy to any gathering,use as a cookie jar fill the can with cookies or candy and place it on a kitchen counter or table adding a touch of whimsy to any gathering,tin can,tin can,0.36219
112,creative,10 Make a musical instrument  Clean out the can and use it as a percussion instrument striking it with a mallet or drumstick to create different sounds and rhythms,make a musical instrument clean out the can and use it as a percussion instrument striking it with a mallet or drumstick to create different sounds and rhythms,tin can,tin can,0.36193
113,creative,Creative Use 1 DIY Planters,creative use diy planters,tin can,tin can,1.32547
114,creative,Use old tin cans to create unique planters for your plants Simply cut the top and bottom off of the can add some drainage holes and fill with soil and your favorite plant You can also decorate the outside of the can with paint or markers to give it a personalized touch,use old tin cans to create unique planters for your plants simply cut the top and bottom off of the can add some drainage holes and fill with soil and your favorite plant you can also decorate the outside of the can with paint or markers to give it a personalized touch,tin can,tin can,0.36219
115,creative,Creative Use 2 Storage Container,creative use storage container,tin can,tin can,0.33494
116,creative,Tin cans can be used as storage containers for small items like buttons safety pins or paper clips They are easy to label and stack well making them perfect for organizing your desk or crafting supplies,tin cans can be used as storage containers for small items like buttons safety pins or paper clips they are easy to label and stack well making them perfect for organizing your desk or crafting supplies,tin can,tin can,0.36219
117,creative,Creative Use 3 Candle Holder,creative use candle holder,tin can,tin can,0.58012
118,creative,Turn an old tin can into a rustic candle holder by cutting out a small hole in the top and placing a votive candle inside You can also decorate the outside of the can with paint or markers to give it a personalized touch,turn an old tin can into a rustic candle holder by cutting out a small hole in the top and placing a votive candle inside you can also decorate the outside of the can with paint or markers to give it a personalized touch,tin can,tin can,0.36219
119,creative,Creative Use 4 Herb Planter,creative use herb planter,tin can,tin can,0.74432
120,creative,Use a tin can as a planter for your herbs such as basil or rosemary The small size makes them easy to handle and move around and they can be easily labeled with the name of the herb,use a tin can as a planter for your herbs such as basil or rosemary the small size makes them easy to handle and move around and they can be easily labeled with the name of the herb,tin can,tin can,1.63784
121,creative,Creative Use 5 Bird Feeder,creative use bird feeder,tin can,tin can,1.45971
122,creative,Transform an old tin can into a bird feeder by cutting out holes in the top and bottom for drainage Fill the can with birdseed and hang it from a tree using a piece of twine or fishing line,transform an old tin can into a bird feeder by cutting out holes in the top and bottom for drainage fill the can with birdseed and hang it from a tree using a piece of twine or fishing line,tin can,tin can,0.36221000000000003
123,creative,Creative Use 6 DIY Lamp Shade,creative use diy lamp shade,tin can,tin can,0.41574
124,creative,Use a tin can as a unique lamp shade by cutting a hole in the top and attaching it to a lamp base using a metal ring You can also decorate the outside of the can with paint or markers for a personalized touch,use a tin can as a unique lamp shade by cutting a hole in the top and attaching it to a lamp base using a metal ring you can also decorate the outside of the can with paint or markers for a personalized touch,tin can,tin can,0.36219
125,creative,Creative Use 7 Seed Starters,creative use seed starters,tin can,tin can,0.43550999999999995
126,creative,Tin cans make great seed starters for plants like tomatoes peppers and cucumbers Simply fill the can with potting soil plant the seed and place it in a sunny spot until the seedling is ready to be transplanted into,tin cans make great seed starters for plants like tomatoes peppers and cucumbers simply fill the can with potting soil plant the seed and place it in a sunny spot until the seedling is ready to be transplanted into,tin can,tin can,1.63781
127,creative,7 Creative Lamp Make a unique lamp out of an old tin can by adding some,creative lamp make a unique lamp out of an old tin can by adding some,tin can,tin can,1.64177
128,creative,1 Planter  You could use an old tin can as a planter for small plants or herbs Simply cut out the top of the can and add some soil and your chosen plant and you'll have a unique and rusticlooking container,planter you could use an old tin can as a planter for small plants or herbs simply cut out the top of the can and add some soil and your chosen plant and youll have a unique and rusticlooking container,tin can,tin can,0.36214999999999997
129,creative,2 Vase  An empty tin can makes a great vase for flowers or branches You can decorate it further by painting it or adding ribbons to give it a more personalized look,vase an empty tin can makes a great vase for flowers or branches you can decorate it further by painting it or adding ribbons to give it a more personalized look,tin can,tin can,1.63791
130,creative,3 Candle Holder  Turn an old tin can into a candle holder by cutting out a hole in the top and placing a votive candle inside You can also decorate the outside of the can with paint or stickers for a more festive look,candle holder turn an old tin can into a candle holder by cutting out a hole in the top and placing a votive candle inside you can also decorate the outside of the can with paint or stickers for a more festive look,tin can,tin can,1.63781
131,creative,4 Pen/Pencil Holder  An empty tin can makes a great pen/pencil holder Simply cut out holes of varying sizes to fit your pens and pencils and you'll have a practical and spacesaving storage container,penpencil holder an empty tin can makes a great penpencil holder simply cut out holes of varying sizes to fit your pens and pencils and youll have a practical and spacesaving storage container,tin can,tin can,0.36349
132,creative,5 Art Supply Container  Use an old tin can as a container for art supplies like markers paintbrushes or colored pencils You can decorate the outside of the can with paint or stickers to match your art style,art supply container use an old tin can as a container for art supplies like markers paintbrushes or colored pencils you can decorate the outside of the can with paint or stickers to match your art style,tin can,tin can,1.63781
133,creative,6 Desk Organizer  An empty tin can makes a great desk organizer for small office supplies like paper clips rubber bands or pushpins You can also use it as a container for loose change or other small items,desk organizer an empty tin can makes a great desk organizer for small office supplies like paper clips rubber bands or pushpins you can also use it as a container for loose change or other small items,tin can,tin can,0.36219
134,creative,7 Herb Container  Empty tin cans make great containers for herbs like basil mint or cilantro Simply punch drainage holes in the bottom and add soil and your chosen herb and you'll have a convenient and spacesaving way to grow your own herbs at home,herb container empty tin cans make great containers for herbs like basil mint or cilantro simply punch drainage holes in the bottom and add soil and your chosen herb and youll have a convenient and spacesaving way to grow your own herbs at home,tin can,tin can,0.36219
135,creative,8 Science Experiment Container  An empty tin can makes a great container for science experiments like growing crystals or creating a volcano You can also use it as a way to store experiment materials like beads small rocks or other,science experiment container an empty tin can makes a great container for science experiments like growing crystals or creating a volcano you can also use it as a way to store experiment materials like beads small rocks or other,tin can,tin can,1.63795
136,creative,Use as a pen holder A tin can can be used as a creative pen holder by drilling holes in the bottom and using it to store pens pencils or other office supplies,use as a pen holder a tin can can be used as a creative pen holder by drilling holes in the bottom and using it to store pens pencils or other office supplies,tin can,tin can,0.36538000000000004
137,creative,1 Herb planters Fill the can with soil and plant your favorite herbs like basil parsley or cilantro The can's shape makes it easy to access the herbs without disturbing their roots,herb planters fill the can with soil and plant your favorite herbs like basil parsley or cilantro the cans shape makes it easy to access the herbs without disturbing their roots,tin can,tin can,0.36217999999999995
138,creative,2 Desk organizer Clean out the can and use it as a desktop organizer for pens pencils paper clips or pushpins The lid makes a great cover for small items,desk organizer clean out the can and use it as a desktop organizer for pens pencils paper clips or pushpins the lid makes a great cover for small items,tin can,tin can,0.362
139,creative,3 Gift wrap storage Use the can to store wrapping paper rolls or gift bags It keeps them organized and takes up less space than storing them in a closet,gift wrap storage use the can to store wrapping paper rolls or gift bags it keeps them organized and takes up less space than storing them in a closet,tin can,tin can,1.6379700000000001
140,creative,4 Pencil holder Cut a hole in the top of the can and use it as a pencil holder on your desk or table The can's shape makes it easy to see how many pencils you have without having to open the lid,pencil holder cut a hole in the top of the can and use it as a pencil holder on your desk or table the cans shape makes it easy to see how many pencils you have without having to open the lid,tin can,tin can,0.36488
141,creative,5 Spice rack Use the can to store spices or oils on your kitchen countertop The can's shape and size make it easy to see what's inside and the lid keeps everything fresh,spice rack use the can to store spices or oils on your kitchen countertop the cans shape and size make it easy to see whats inside and the lid keeps everything fresh,tin can,tin can,1.63948
142,creative,6 Plant starter Fill the can with potting soil and use it as a mini greenhouse for starting seedlings You can plant seeds directly into the soil or use small seed trays,plant starter fill the can with potting soil and use it as a mini greenhouse for starting seedlings you can plant seeds directly into the soil or use small seed trays,tin can,tin can,0.36219
143,creative,7 Crafting supply storage Use the can to store beads buttons or other small craft supplies The lid makes a great cover for keeping everything organized and dustfree,crafting supply storage use the can to store beads buttons or other small craft supplies the lid makes a great cover for keeping everything organized and dustfree,tin can,tin can,1.6305
144,creative,8 Time capsule Fill the can with mementos from a special occasion or event like a wedding or birthday and bury it in your yard In 10 years you'll have a fun surprise to uncover,time capsule fill the can with mementos from a special occasion or event like a wedding or birthday and bury it in your yard in years youll have a fun surprise to uncover,tin can,tin can,0.36219
145,creative,9 Wind chime Clean out the can and use it as a base for a DIY wind chime Add some metal washers chimes or other objects to create a unique sound,wind chime clean out the can and use it as a base for a diy wind chime add some metal washers chimes or other objects to create a unique sound,tin can,tin can,0.36975
146,creative,10 Art,art,tin can,tin can,1.20049
147,creative,Planter Use an empty tin can as a planter for small plants or herbs You can decorate the can with paint or stickers to make it more visually appealing,planter use an empty tin can as a planter for small plants or herbs you can decorate the can with paint or stickers to make it more visually appealing,tin can,tin can,1.63781
148,creative,1 Planter  Use a tin can as a planter for small plants or herbs Add some decorative paint to make it more visually appealing,planter use a tin can as a planter for small plants or herbs add some decorative paint to make it more visually appealing,tin can,tin can,1.63868
149,creative,2 Craft Supply Storage  Store craft supplies such as beads buttons and paper scraps in a tin can It keeps everything organized and easy to find,craft supply storage store craft supplies such as beads buttons and paper scraps in a tin can it keeps everything organized and easy to find,tin can,tin can,1.6402999999999999
150,creative,3 candle Holder  Turn a tin can into a unique candle holder by cutting out a hole on top and placing a votive candle inside Add some decorative ribbons or twine for an extra touch,candle holder turn a tin can into a unique candle holder by cutting out a hole on top and placing a votive candle inside add some decorative ribbons or twine for an extra touch,tin can,tin can,1.63781
151,creative,4 Seed Starter  Use a tin can as a mini greenhouse to start seeds for your garden Simply add soil plant the seeds and place it in a sunny spot,seed starter use a tin can as a mini greenhouse to start seeds for your garden simply add soil plant the seeds and place it in a sunny spot,tin can,tin can,1.63781
152,creative,5 Sensory Bin  Fill a tin can with rice beans or sand and add small toys or other objects for sensory exploration,sensory bin fill a tin can with rice beans or sand and add small toys or other objects for sensory exploration,tin can,tin can,1.63795
153,creative,6 Bird Feeder  Create a bird feeder by cutting a hole in the side of a tin can and filling it with birdseed Hang it from a tree using a piece of twine or fishing line,bird feeder create a bird feeder by cutting a hole in the side of a tin can and filling it with birdseed hang it from a tree using a piece of twine or fishing line,tin can,tin can,1.63781
154,creative,7 DIY Wind Chime  Use a tin can as a base for a wind chime by attaching metal washers or small bells to a piece of twine or wire and hanging it from the top of the can,diy wind chime use a tin can as a base for a wind chime by attaching metal washers or small bells to a piece of twine or wire and hanging it from the top of the can,tin can,tin can,0.36219
155,creative,8 Desk Organizer  Use a tin can as a desk organizer by adding dividers and storing pens pencils and other office supplies inside,desk organizer use a tin can as a desk organizer by adding dividers and storing pens pencils and other office supplies inside,tin can,tin can,0.36278999999999995
156,creative,9 Science Experiment Container  Use a tin can as a container for science experiments such as growing crystals or making slime,science experiment container use a tin can as a container for science experiments such as growing crystals or making slime,tin can,tin can,1.70007
157,creative,10 Pen Holder  Turn a tin can into a pen holder by cutting out holes on either side to hold pens or pencils It makes a fun and practical desk accessory,pen holder turn a tin can into a pen holder by cutting out holes on either side to hold pens or pencils it makes a fun and practical desk accessory,tin can,tin can,1.6195
158,creative,Pencil Holder Turn an old tin can into a pencil holder by cutting out holes for pens pencils or even art supplies It's a great way to organize your workspace and add some rustic charm,pencil holder turn an old tin can into a pencil holder by cutting out holes for pens pencils or even art supplies its a great way to organize your workspace and add some rustic charm,tin can,tin can,1.64055
159,creative,1 Plant markers Write the plant's name and care instructions on a piece of paper and place it inside the can before using it as a marker in your garden or indoor plants,plant markers write the plants name and care instructions on a piece of paper and place it inside the can before using it as a marker in your garden or indoor plants,tin can,tin can,0.36219
160,creative,2 DIY vases Clean and decorate an empty tin can to create unique and ecofriendly vases for flowers,diy vases clean and decorate an empty tin can to create unique and ecofriendly vases for flowers,tin can,tin can,1.31481
161,creative,3 Storage containers Use tin cans to store small items like buttons safety pins or beads They are also great for storing kitchen utensils like spatulas and whisks,storage containers use tin cans to store small items like buttons safety pins or beads they are also great for storing kitchen utensils like spatulas and whisks,tin can,tin can,1.6378
162,creative,4 Crafting materials Tin cans can be used as a base for various craft projects You can decorate them with paint glitter or stickers to create fun and creative items like candle holders or pen holders,crafting materials tin cans can be used as a base for various craft projects you can decorate them with paint glitter or stickers to create fun and creative items like candle holders or pen holders,tin can,tin can,1.63781
163,creative,5 Candle making You can use tin cans as molds to make your own candles Simply pour wax into the can and let it cool and harden before removing the candle,candle making you can use tin cans as molds to make your own candles simply pour wax into the can and let it cool and harden before removing the candle,tin can,tin can,1.63781
164,creative,6 Gift wrapping Use empty tin cans as unique and ecofriendly gift containers Simply wrap the can in paper or fabric and add a ribbon or bow to finish,gift wrapping use empty tin cans as unique and ecofriendly gift containers simply wrap the can in paper or fabric and add a ribbon or bow to finish,tin can,tin can,1.63765
165,creative,7 Herb planters Clean and decorate an empty tin can and use it as a mini herb garden Simply plant your favorite herbs in the soil inside the can and place it on your windowsill,herb planters clean and decorate an empty tin can and use it as a mini herb garden simply plant your favorite herbs in the soil inside the can and place it on your windowsill,tin can,tin can,1.63781
166,creative,8 Wind chimes Use tin cans as the base for a DIY wind chime project Drill holes in the bottom of each can and attach them to a metal rod or string to create a musical and visually appealing wind chime,wind chimes use tin cans as the base for a diy wind chime project drill holes in the bottom of each can and attach them to a metal rod or string to create a musical and visually appealing wind chime,tin can,tin can,1.63781
167,creative,9 Seed starters Use empty tin cans as mini greenhouses for starting seeds indoors Simply fill the can with potting soil plant your seed and place it in a sunny spot,seed starters use empty tin cans as mini greenhouses for starting seeds indoors simply fill the can with potting soil plant your seed and place it in a sunny spot,tin can,tin can,1.63781
168,creative,10 Art projects Tin cans can be used as a base for various art projects such as collages or sculptures,art projects tin cans can be used as a base for various art projects such as collages or sculptures,tin can,tin can,0.36217
169,creative,Candle Holder Empty out the tin can and use it as a candle holder You can place a votive candle inside and hang it from a tree branch or a hook on the wall for an eclectic ambiance,candle holder empty out the tin can and use it as a candle holder you can place a votive candle inside and hang it from a tree branch or a hook on the wall for an eclectic ambiance,tin can,tin can,1.63781
170,creative,1 Planters  Use tin cans as planters to add greenery and color to your home or office Simply clean and cut the top off of the can add soil and your favorite plant and you have a unique and inexpensive planter,planters use tin cans as planters to add greenery and color to your home or office simply clean and cut the top off of the can add soil and your favorite plant and you have a unique and inexpensive planter,tin can,tin can,0.36216000000000004
171,creative,2 Pencil Holders  Clean and cut the top off of a tin can then use it as a pencil holder on your desk or table This is an easy way to keep your pens and pencils organized and within reach,pencil holders clean and cut the top off of a tin can then use it as a pencil holder on your desk or table this is an easy way to keep your pens and pencils organized and within reach,tin can,tin can,0.36268999999999996
172,creative,3 Candle Holder  Use a tin can as a candle holder by cutting out a section in the top and placing a votive candle inside You can also spray paint the can for a more decorative look,candle holder use a tin can as a candle holder by cutting out a section in the top and placing a votive candle inside you can also spray paint the can for a more decorative look,tin can,tin can,0.36217999999999995
173,creative,4 Vase  Clean and cut the top off of a tin can then use it as a vase to hold fresh flowers or artificial flowers This is an inexpensive and creative way to add some color and beauty to your home,vase clean and cut the top off of a tin can then use it as a vase to hold fresh flowers or artificial flowers this is an inexpensive and creative way to add some color and beauty to your home,tin can,tin can,0.36126
174,creative,5 Bird Feeder  Use a tin can as a bird feeder by filling it with birdseed and hanging it from a tree using a piece of twine or fishing line This will provide a convenient source of food for birds in your backyard,bird feeder use a tin can as a bird feeder by filling it with birdseed and hanging it from a tree using a piece of twine or fishing line this will provide a convenient source of food for birds in your backyard,tin can,tin can,0.36219
175,creative,6 DIY Lampshade  Clean and cut the top off of a tin can then use it as a lampshade by attaching it to a lamp base with duct tape or hot glue You can also spray paint the can for a more decorative look,diy lampshade clean and cut the top off of a tin can then use it as a lampshade by attaching it to a lamp base with duct tape or hot glue you can also spray paint the can for a more decorative look,tin can,tin can,0.36285999999999996
176,creative,7 Wind Chime  Use a tin can as a wind chime by filling it with rocks or sand and hanging it from a tree using a piece of twine or fishing line This will create a soothing sound when the wind blows,wind chime use a tin can as a wind chime by filling it with rocks or sand and hanging it from a tree using a piece of twine or fishing line this will create a soothing sound when the wind blows,tin can,tin can,0.36217999999999995
177,creative,8 Desk Organizer  Clean and cut the top off of a tin can then use it as a desk organizer to hold pens pencils paper clips and other office supplies This is an easy way to keep your,desk organizer clean and cut the top off of a tin can then use it as a desk organizer to hold pens pencils paper clips and other office supplies this is an easy way to keep your,tin can,tin can,0.36219999999999997
178,creative,Some examples might include,some examples might include,tin can,tin can,0.3137
179,creative,Mini planters for succulents or herbs,mini planters for succulents or herbs,tin can,tin can,1.5015100000000001
180,creative, DIY candle holder,diy candle holder,tin can,tin can,0.82978
181,creative,Pencil case,pencil case,tin can,tin can,0.73107
182,creative,Decorative container for small toys or trinkets,decorative container for small toys or trinkets,tin can,tin can,1.6248200000000002
183,creative,Herb garden marker,herb garden marker,tin can,tin can,1.17947
184,creative,Desk organizer for office supplies,desk organizer for office supplies,tin can,tin can,1.5560800000000001
185,creative,Gift wrap storage container,gift wrap storage container,tin can,tin can,0.32716
186,creative,Wine bottle coozie,wine bottle coozie,tin can,tin can,0.64756
187,creative,Drum Use an empty tin can as a makeshift drum Decorate it with paint or stickers then use it to create rhythms and beats for music or percussion practice,drum use an empty tin can as a makeshift drum decorate it with paint or stickers then use it to create rhythms and beats for music or percussion practice,tin can,tin can,1.63781
188,creative,1 Mini planters for succulents or herbs  Use small tin cans to create adorable mini planters for your favorite plants Simply drill a few holes in the bottom of the can and add soil and a plant,mini planters for succulents or herbs use small tin cans to create adorable mini planters for your favorite plants simply drill a few holes in the bottom of the can and add soil and a plant,tin can,tin can,0.36219
189,creative,2 DIY candle holder  Line the inside of a tin can with a piece of fabric or paper then use it as a unique candle holder You can also decorate the outside of the can with paint or stickers for added flair,diy candle holder line the inside of a tin can with a piece of fabric or paper then use it as a unique candle holder you can also decorate the outside of the can with paint or stickers for added flair,tin can,tin can,1.63781
190,creative,3 Pencil case  Clean out an old tin can and use it to store pens pencils and other office supplies A fun addition is to add a small amount of fabric or ribbon to the top of the can to create a handle,pencil case clean out an old tin can and use it to store pens pencils and other office supplies a fun addition is to add a small amount of fabric or ribbon to the top of the can to create a handle,tin can,tin can,1.63773
191,creative,4 Decorative container for small toys or trinkets  Use a large tin can as a decorative container for small toys or trinkets You can also label the outside of the can with the contents inside making it a fun and useful storage solution,decorative container for small toys or trinkets use a large tin can as a decorative container for small toys or trinkets you can also label the outside of the can with the contents inside making it a fun and useful storage solution,tin can,tin can,0.36219
192,creative,5 Herb garden marker  Write the name of each herb on a small piece of paper and place it in a tin can Use the can as a marker in your herb garden to help you identify which herbs are which,herb garden marker write the name of each herb on a small piece of paper and place it in a tin can use the can as a marker in your herb garden to help you identify which herbs are which,tin can,tin can,0.36219
193,creative,6 Desk organizer for office supplies  Clean out an old tin can and use it as a desk organizer for office supplies such as paper clips rubber bands and pushpins A fun addition is to add small dividers inside the can to keep everything organized,desk organizer for office supplies clean out an old tin can and use it as a desk organizer for office supplies such as paper clips rubber bands and pushpins a fun addition is to add small dividers inside the can to keep everything organized,tin can,tin can,0.36219
194,creative,7 Gift wrap storage container  Use a large tin can as,gift wrap storage container use a large tin can as,tin can,tin can,0.34641999999999995
195,creative,1 DIY Planter Clean and decorate an old tin can to use as a planter for small plants or herbs Add a handle made from twine or ribbon for easy carrying,diy planter clean and decorate an old tin can to use as a planter for small plants or herbs add a handle made from twine or ribbon for easy carrying,tin can,tin can,0.36219
196,creative,2 Art Projects Use tin cans as a base for collages mixed media art or sculptures Paint glue and add embellishments to create unique pieces of art,art projects use tin cans as a base for collages mixed media art or sculptures paint glue and add embellishments to create unique pieces of art,tin can,tin can,0.36214
197,creative,3 Candle Holder Cut out holes in the bottom and sides of a tin can then place a votive candle inside Use as a decorative centerpiece on a table or mantle,candle holder cut out holes in the bottom and sides of a tin can then place a votive candle inside use as a decorative centerpiece on a table or mantle,tin can,tin can,0.36219
198,creative,4 Herb Storage Save money by using old tin cans to store herbs instead of buying expensive herb containers Label each can with the name of the herb and use twine to hang them in a kitchen rack,herb storage save money by using old tin cans to store herbs instead of buying expensive herb containers label each can with the name of the herb and use twine to hang them in a kitchen rack,tin can,tin can,0.36211000000000004
199,creative,5 Wind Chime Turn an empty tin can into a musical instrument by adding small metal washers or other objects that create a pleasing sound when moved by the wind,wind chime turn an empty tin can into a musical instrument by adding small metal washers or other objects that create a pleasing sound when moved by the wind,tin can,tin can,0.36121000000000003
200,creative,6 Pencil Holder Clean and decorate a tin can then use it to store pens pencils and other office supplies,pencil holder clean and decorate a tin can then use it to store pens pencils and other office supplies,tin can,tin can,0.36195
201,creative,7 Bird Feeder Cut out holes in the bottom and sides of a tin can then fill it with birdseed and hang it from a tree using twine or fishing line,bird feeder cut out holes in the bottom and sides of a tin can then fill it with birdseed and hang it from a tree using twine or fishing line,tin can,tin can,1.63778
202,creative,8 DIY Lighting Use an old tin can as a base for a homemade lamp Add a small LED light or a candle to create a unique light source,diy lighting use an old tin can as a base for a homemade lamp add a small led light or a candle to create a unique light source,tin can,tin can,1.6378300000000001
203,creative,9 Gift Container Use a decorated tin can as a creative way to give gifts such as homemade jam or spices,gift container use a decorated tin can as a creative way to give gifts such as homemade jam or spices,tin can,tin can,0.36226
204,creative,10 Time Capsule Create a time capsule by filling an old tin can with items that represent the current year such as newspapers coins and other memorabilia Bury it in your backyard or store it in a safe place for future generations to discover,time capsule create a time capsule by filling an old tin can with items that represent the current year such as newspapers coins and other memorabilia bury it in your backyard or store it in a safe place for future generations to discover,tin can,tin can,1.63781
205,creative,Puppet Theater Turn an old tin can into a puppet theater by cutting out holes for puppets and decorating the outside with paint or markers You can stage your own puppet shows using finger puppets marionettes or even ventriloquism,puppet theater turn an old tin can into a puppet theater by cutting out holes for puppets and decorating the outside with paint or markers you can stage your own puppet shows using finger puppets marionettes or even ventriloquism,tin can,tin can,1.63781
206,creative,1 Make a planter Clean and dry the tin can then cut out part of the top to create a small pot You can use it to plant herbs succulents or small flowers,make a planter clean and dry the tin can then cut out part of the top to create a small pot you can use it to plant herbs succulents or small flowers,tin can,tin can,0.36216000000000004
207,creative,2 Create a candle holder Turn the tin can upside down and place a votive candle inside You can also wrap the can in yarn or twine for a more rustic look,create a candle holder turn the tin can upside down and place a votive candle inside you can also wrap the can in yarn or twine for a more rustic look,tin can,tin can,1.63734
208,creative,3 DIY bird feeder Use the tin can as a base to make a simple bird feeder by filling it with birdseed and attaching some string or twine to hang it from a tree,diy bird feeder use the tin can as a base to make a simple bird feeder by filling it with birdseed and attaching some string or twine to hang it from a tree,tin can,tin can,0.36219999999999997
209,creative,4 Make a wind chime Clean and cut out a small hole in the bottom of the tin can then fill it with rocks or pebbles Hang it from a tree or porch using a piece of twine or wire,make a wind chime clean and cut out a small hole in the bottom of the tin can then fill it with rocks or pebbles hang it from a tree or porch using a piece of twine or wire,tin can,tin can,1.63782
210,creative,5 Create a pen holder Use an empty tin can as a pen holder on your desk by cutting a small hole in the top and inserting a rubber band to hold pens or pencils in place,create a pen holder use an empty tin can as a pen holder on your desk by cutting a small hole in the top and inserting a rubber band to hold pens or pencils in place,tin can,tin can,1.6377899999999999
211,creative,6 Make a coat hook Attach a nail or a hook to the lid of the tin can and hang it on the wall as a coat hook,make a coat hook attach a nail or a hook to the lid of the tin can and hang it on the wall as a coat hook,tin can,tin can,0.36285999999999996
212,creative,7 Use as a storage container Clean and dry the tin can then use it to store small items like buttons safety pins or paper clips,use as a storage container clean and dry the tin can then use it to store small items like buttons safety pins or paper clips,tin can,tin can,1.63787
213,creative,8 Create a DIY soap dispenser Cut the top off of an empty tin can then fill it with soap and attach a small spout made from a pipe cleaner or a piece of tubing Attach the can to your wall using adhesive or screws,create a diy soap dispenser cut the top off of an empty tin can then fill it with soap and attach a small spout made from a pipe cleaner or a piece of tubing attach the can to your wall using adhesive or screws,tin can,tin can,1.63781
214,creative,9 Make a musical instrument Use an empty tin can as a makeshift drum by filling it with beans rice or sand and hitting it with a spoon or stick,make a musical instrument use an empty tin can as a makeshift drum by filling it with beans rice or sand and hitting it with a spoon or stick,tin can,tin can,1.63781
215,creative,10 Create a terrarium Clean and cut out part of the top of the tin can to create a miniature indoor garden Fill it with,create a terrarium clean and cut out part of the top of the tin can to create a miniature indoor garden fill it with,tin can,tin can,1.63781
216,creative,1 Plant Press  Use a cleaned out tin can as a planter press to flatten and dry herbs flowers and other plants Simply place the plant material in the can add a bit of water and let it sit for several weeks After drying remove the plant material from the can for use in potpourri or craft projects,plant press use a cleaned out tin can as a planter press to flatten and dry herbs flowers and other plants simply place the plant material in the can add a bit of water and let it sit for several weeks after drying remove the plant material from the can for use in potpourri or craft projects,tin can,tin can,0.36219
217,creative,2 Candy Carrier  Use a small tin can as a candy carrier to keep homemade treats fresh and organized Line the inside of the can with parchment paper or waxed paper then fill it with individual pieces of candy Label the can for easy identification,candy carrier use a small tin can as a candy carrier to keep homemade treats fresh and organized line the inside of the can with parchment paper or waxed paper then fill it with individual pieces of candy label the can for easy identification,tin can,tin can,0.36219
218,creative,3 Sewing Aid  Use an empty tin can as a handy sewing aid Place the can on your worktable and use it to hold scraps of fabric buttons or other small sewing supplies within easy reach,sewing aid use an empty tin can as a handy sewing aid place the can on your worktable and use it to hold scraps of fabric buttons or other small sewing supplies within easy reach,tin can,tin can,0.36121000000000003
219,creative,4 Memory Box  Create a sentimental memory box using a large cleanedout tin can Decorate the outside of the can with paint or markers then fill it with mementos from a special occasion such as a wedding graduation or birthday,memory box create a sentimental memory box using a large cleanedout tin can decorate the outside of the can with paint or markers then fill it with mementos from a special occasion such as a wedding graduation or birthday,tin can,tin can,1.63781
220,creative,5 Candle Holder  Use an empty tin can to create a unique candle holder Clean and dry the can then place a votive candle inside and decorate the outside of the can with paint or markers,candle holder use an empty tin can to create a unique candle holder clean and dry the can then place a votive candle inside and decorate the outside of the can with paint or markers,tin can,tin can,1.63781
221,creative,6 Storage Container  Use a cleanedout tin can as a storage container for small items such as buttons safety pins or paper clips Decorate the outside of the can with paint or markers to make it more visually appealing,storage container use a cleanedout tin can as a storage container for small items such as buttons safety pins or paper clips decorate the outside of the can with paint or markers to make it more visually appealing,tin can,tin can,1.63781
222,creative,7 Herb Garden  Create a mini herb garden in an empty tin can by adding soil and your favorite herbs Place the can in a sunny window or under a grow light for easy maintenance,herb garden create a mini herb garden in an empty tin can by adding soil and your favorite herbs place the can in a sunny window or under a grow light for easy maintenance,tin can,tin can,0.36219
223,creative,8 Science Experiment Container  Use a cleanedout tin can as a container for homemade science experiments such as growing crystals or observing the effects of pH on plants,science experiment container use a cleanedout tin can as a container for homemade science experiments such as growing crystals or observing the effects of ph on plants,tin can,tin can,1.6368800000000001
224,creative,Make a wind chime by hanging a tin can from a branch using twine or fishing line and filling it with rocks or sand to create a soothing sound when the wind blows,make a wind chime by hanging a tin can from a branch using twine or fishing line and filling it with rocks or sand to create a soothing sound when the wind blows,tin can,tin can,0.36224999999999996
225,creative,Use a tin can as a miniature planter by cutting out drainage holes in the bottom adding soil and planting a small herb or succulent,use a tin can as a miniature planter by cutting out drainage holes in the bottom adding soil and planting a small herb or succulent,tin can,tin can,1.21363
226,creative,Transform a tin can into a unique candle holder by placing a votive candle inside and wrapping it with patterned paper or fabric for a decorative touch,transform a tin can into a unique candle holder by placing a votive candle inside and wrapping it with patterned paper or fabric for a decorative touch,tin can,tin can,0.84771
227,creative,Create a rustic vase by cutting out the top of a tin can adding some soil and planting small wildflowers or flowers from your garden,create a rustic vase by cutting out the top of a tin can adding some soil and planting small wildflowers or flowers from your garden,tin can,tin can,1.63032
