...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
133,134,creative,4 Use a fork to create a unique and interesting pattern on a plate of mashed potatoes,use a fork to create a unique and interesting pattern on a plate of mashed potatoes,fork,fork,1.10504,0.8782,0.95161,0.9678599999999999,0.94108,0.96876,0.01318
134,135,creative,5 Use a fork to make small holes in the top of a pie crust before baking to allow steam to escape,use a fork to make small holes in the top of a pie crust before baking to allow steam to escape,fork,fork,0.90185,0.90125,0.98609,0.9678599999999999,1.05886,0.96318,-0.00763
135,136,creative,6 Use a fork to make a makeshift whisk for mixing ingredients together,use a fork to make a makeshift whisk for mixing ingredients together,fork,fork,0.8646,0.89945,1.07402,0.96792,1.05885,0.97297,0.00645
136,137,creative,7 Use a fork to create a simple and elegant fruit display by skewering small pieces of fruit,use a fork to create a simple and elegant fruit display by skewering small pieces of fruit,fork,fork,0.89608,0.88585,1.07449,0.9678599999999999,1.0588899999999999,0.97663,0.01102
137,138,creative,8 Use a fork to hold a small onion or garlic clove in place while slicing it,use a fork to hold a small onion or garlic clove in place while slicing it,fork,fork,0.95872,1.04992,1.03971,0.9678599999999999,0.94114,0.99147,0.00226
138,139,creative,9 Use a fork to create decorative patterns on a cake such as swirls or flowers,use a fork to create decorative patterns on a cake such as swirls or flowers,fork,fork,1.06123,0.9215,0.92683,0.96787,1.05886,0.98726,-0.00368
139,140,creative,10 Use a fork to create a unique and interesting pattern in a sandcastle,use a fork to create a unique and interesting pattern in a sandcastle,fork,fork,1.09988,0.89193,0.97311,0.96787,1.05945,0.99845,0.01229
140,141,creative,1 Using a fork as a paintbrush to create textured and unique strokes in paintings,using a fork as a paintbrush to create textured and unique strokes in paintings,fork,fork,1.0758,1.07798,1.07265,0.9678599999999999,1.05834,1.05053,0.0162
141,142,creative,2 Create a chandelier out of multiple forks threaded together with wire,create a chandelier out of multiple forks threaded together with wire,fork,fork,0.86338,1.10923,1.03973,0.96861,0.94114,0.98442,-0.01241
142,143,creative,3 Using a fork as a hair accessory by thread it through a bun or braid,using a fork as a hair accessory by thread it through a bun or braid,fork,fork,0.995,0.82294,0.92729,0.9678599999999999,0.94109,0.93084,1.4e-4
143,144,creative,4 To make customized jewelry using the prongs of a fork,to make customized jewelry using the prongs of a fork,fork,fork,1.10852,1.11031,1.06891,0.96777,0.94116,1.03933,0.02028
144,145,creative,5 Building a miniature sculpture out of forks by bending them and fixing them together,building a miniature sculpture out of forks by bending them and fixing them together,fork,fork,0.91031,0.91305,1.01412,0.96787,1.05874,0.97282,-0.00182
145,146,creative,6 To create an ornate cake design by using the fork to scrape and create intricate patterns,to create an ornate cake design by using the fork to scrape and create intricate patterns,fork,fork,0.93443,1.04919,1.07307,0.96785,1.05896,1.0167,0.00278
146,147,creative,7 Using a fork to aerate soil in a small garden or indoor plant,using a fork to aerate soil in a small garden or indoor plant,fork,fork,1.08104,1.00334,0.92431,0.96803,1.05886,1.00712,-0.00805
147,148,creative,8 Making musical instruments like a cello by adding strings to the forks,making musical instruments like a cello by adding strings to the forks,fork,fork,0.84062,1.07587,1.06537,0.96588,1.05942,1.00143,-0.01197
148,149,creative,9 Using a fork as a biscuit cutter to create unique shapes on dough,using a fork as a biscuit cutter to create unique shapes on dough,fork,fork,0.87683,0.94274,1.07994,0.96787,1.00971,0.97542,0.00731
149,150,creative,10 Creating a fishing lure out of a fork by bending and twisting the prongs for a reflective surface,creating a fishing lure out of a fork by bending and twisting the prongs for a reflective surface,fork,fork,1.08615,1.04271,0.9536,0.9678599999999999,0.94095,0.99825,-7.8e-4
150,151,creative,1 Use a fork to make tiny holes on top of baked goods for ventilation and decoration,use a fork to make tiny holes on top of baked goods for ventilation and decoration,fork,fork,1.08876,1.11774,1.03658,0.9678599999999999,1.059,1.05399,0.00724
151,152,creative,2 Use a fork to create a makeshift whisk by twisting the tines together and whisking ingredients,use a fork to create a makeshift whisk by twisting the tines together and whisking ingredients,fork,fork,1.12784,0.86397,1.07372,0.96785,1.0511,1.0169,0.03837
152,153,creative,3 Use a fork as a hair accessory by using it to hold hair in place in an updo or as a decoration in a braid,use a fork as a hair accessory by using it to hold hair in place in an updo or as a decoration in a braid,fork,fork,0.93317,0.93376,1.01226,0.9678599999999999,0.94113,0.95764,0.00247
153,154,creative,4 Use a fork to create texture on clay or playdough by pressing the tines into the surface,use a fork to create texture on clay or playdough by pressing the tines into the surface,fork,fork,1.06579,0.87471,1.11114,0.9678599999999999,1.05878,1.01566,0.03815
154,155,creative,5 Use a fork to create a homemade shredder for meats like chicken or pork by holding the meat with one hand and pulling it apart with the fork,use a fork to create a homemade shredder for meats like chicken or pork by holding the meat with one hand and pulling it apart with the fork,fork,fork,1.07698,1.10864,0.89714,0.9678599999999999,0.94114,0.99835,-0.0183
155,156,creative,6 Use a fork to create a pattern on frosting or whipped cream by dragging the tines through the surface,use a fork to create a pattern on frosting or whipped cream by dragging the tines through the surface,fork,fork,0.89562,0.89256,0.99316,0.9678599999999999,0.94115,0.93807,-0.00253
156,157,creative,7 Use a fork to dig out avocado flesh and create a decorative crosshatch pattern on its surface,use a fork to dig out avocado flesh and create a decorative crosshatch pattern on its surface,fork,fork,0.9344,0.80853,1.06469,0.9678599999999999,0.94334,0.94376,0.02264
157,158,creative,8 Use a fork to make a homemade candlewick holder by wrapping one end with cotton string and sticking it through the tines,use a fork to make a homemade candlewick holder by wrapping one end with cotton string and sticking it through the tines,fork,fork,1.2212,0.94875,1.07754,0.9678599999999999,1.05887,1.05484,0.04291
158,159,creative,9 Use a fork to create decorative patterns on linoleum or other soft materials by pressing the tines into the surface,use a fork to create decorative patterns on linoleum or other soft materials by pressing the tines into the surface,fork,fork,1.09142,0.89591,0.92612,0.9678599999999999,1.05888,0.98804,0.00142
159,160,creative,10 Use a fork as a handle for small items like marshmallows or fruits when roasting them over a fire,use a fork as a handle for small items like marshmallows or fruits when roasting them over a fire,fork,fork,0.9136,1.10663,0.90062,0.9678599999999999,0.94113,0.96597,-0.03551
160,161,creative,1 Use the tines of the fork as a mini rake for your indoor garden or potted plants,use the tines of the fork as a mini rake for your indoor garden or potted plants,fork,fork,1.20261,0.86178,1.07868,0.9678599999999999,0.94115,1.01042,0.05127
161,162,creative,2 Bend the prongs of the fork outward to create a makeshift guitar pick,bend the prongs of the fork outward to create a makeshift guitar pick,fork,fork,0.8659,0.98543,0.86517,0.9678599999999999,1.05857,0.94859,-0.0427
162,163,creative,3 Make a fork sculpture by bending and shaping the tines and handle,make a fork sculpture by bending and shaping the tines and handle,fork,fork,1.19431,1.07693,1.16541,0.96787,0.94083,1.06907,0.05211
163,164,creative,4 Use the fork to create textured patterns in clay or playdough,use the fork to create textured patterns in clay or playdough,fork,fork,1.00896,0.88417,0.90819,0.96933,0.9412,0.94237,-0.00622
164,165,creative,5 Create a DIY hair accessory by weaving ribbons or beads through the tines of the fork,create a diy hair accessory by weaving ribbons or beads through the tines of the fork,fork,fork,1.02762,1.09794,1.07363,0.96789,1.05887,1.04519,0.00958
165,166,creative,6 Use the fork as a stencil to create intricate patterns on walls or furniture,use the fork as a stencil to create intricate patterns on walls or furniture,fork,fork,0.93041,1.01645,1.07391,0.9678599999999999,0.94099,0.98592,0.00865
166,167,creative,7 Use the handle of the fork to stamp pretty patterns into homemade soap,use the handle of the fork to stamp pretty patterns into homemade soap,fork,fork,0.89628,1.11415,0.92605,0.96787,0.9411,0.96909,-0.03276
167,168,creative,8 Use the fork to create a grid for cutting perfect slices of cake or lasagna,use the fork to create a grid for cutting perfect slices of cake or lasagna,fork,fork,0.89636,0.88908,1.09525,0.9678599999999999,1.05817,0.98134,0.01509
168,169,creative,9 Use the tines of the fork to create a pattern in latte foam or whipped cream,use the tines of the fork to create a pattern in latte foam or whipped cream,fork,fork,0.8299799999999999,1.11073,1.04278,0.96787,0.94108,0.97849,-0.01588
169,170,creative,10 Use a fork as a stylus on a touchscreen device in a pinch,use a fork as a stylus on a touchscreen device in a pinch,fork,fork,0.97393,0.99706,1.01057,0.96787,1.05884,1.00165,-0.00178
170,171,creative,1 Use the tines of a fork to make designs in wet paint or clay,use the tines of a fork to make designs in wet paint or clay,fork,fork,1.04369,0.86143,1.06027,0.9678599999999999,0.94107,0.97486,0.02995
171,172,creative,2 Turn a fork into a garden tool by bending the tines and using it to aerate soil,turn a fork into a garden tool by bending the tines and using it to aerate soil,fork,fork,1.19675,0.82092,0.93998,0.9678599999999999,0.94111,0.97332,0.02521
172,173,creative,3 Create a DIY guitar by attaching rubber bands or strings to the tines of a fork,create a diy guitar by attaching rubber bands or strings to the tines of a fork,fork,fork,0.94944,1.09082,0.90328,0.96787,1.05887,0.99406,-0.03351
173,174,creative,4 Use a fork to tease out knots in string or yarn,use a fork to tease out knots in string or yarn,fork,fork,0.874,1.01377,0.95784,0.96799,0.95389,0.9535,-0.02156
174,175,creative,5 Cut a potato into thin slices using the tines of a fork as a guide,cut a potato into thin slices using the tines of a fork as a guide,fork,fork,0.90246,0.87037,1.06768,0.9678599999999999,1.05941,0.97356,0.01147
175,176,creative,6 Use a fork as a makeshift back massager by rubbing it against tense muscles,use a fork as a makeshift back massager by rubbing it against tense muscles,fork,fork,1.04434,1.00942,0.95247,0.96787,0.94115,0.98305,-0.00315
176,177,creative,7 Turn a fork into a unique earring or necklace pendant by embellishing or painting it,turn a fork into a unique earring or necklace pendant by embellishing or painting it,fork,fork,0.92954,1.08764,1.02284,0.9678599999999999,1.05944,1.01346,-0.01096
177,178,creative,8 Use a fork to make decorative impressions on pie crust or cookie dough,use a fork to make decorative impressions on pie crust or cookie dough,fork,fork,0.90036,1.0224,1.13134,0.96801,0.8969199999999999,0.98381,0.01811
178,179,creative,9 Stick a fork into a candle as a quirky candle holder,stick a fork into a candle as a quirky candle holder,fork,fork,0.88992,1.15383,0.84729,0.96668,0.9407,0.95968,-0.05305
179,180,creative,10 Use a fork to build a mini catapult for launching small objects,use a fork to build a mini catapult for launching small objects,fork,fork,0.92305,0.8495699999999999,1.08353,0.96809,0.94115,0.95308,0.02235
180,181,creative,1 Use a fork to create unique patterns in clay or playdoh,use a fork to create unique patterns in clay or playdoh,fork,fork,1.09497,0.88736,1.05149,0.96941,1.05893,1.01243,0.0288
181,182,creative,2 Turn a fork into a miniature rake and use it for gardening in tight spaces,turn a fork into a miniature rake and use it for gardening in tight spaces,fork,fork,0.98363,0.97629,0.88764,0.9678599999999999,1.05891,0.97487,-0.0244
182,183,creative,3 Use the tines of a fork to create textured patterns in painting or printing projects,use the tines of a fork to create textured patterns in painting or printing projects,fork,fork,1.06034,0.98067,0.98616,0.9678,0.94127,0.98725,0.00765
183,184,creative,4 Use the curved end of a fork to curl ribbon or paper for gift wrapping,use the curved end of a fork to curl ribbon or paper for gift wrapping,fork,fork,0.89125,0.92208,0.92692,0.9678599999999999,1.05886,0.95339,-0.0225
184,185,creative,5 Repurpose a fork as a hair accessory bending the tines to secure a hairstyle in place,repurpose a fork as a hair accessory bending the tines to secure a hairstyle in place,fork,fork,1.08447,0.94603,1.09593,0.9678599999999999,0.94132,1.00712,0.03545
185,186,creative,6 Use a fork to help with intricate beading or jewelrymaking projects,use a fork to help with intricate beading or jewelrymaking projects,fork,fork,1.04915,1.07102,0.91319,0.96784,0.94118,0.98848,-0.01529
186,187,creative,7 Create bitesized appetizers or desserts using a fork as a miniscoop to shape and mold the food,create bitesized appetizers or desserts using a fork as a miniscoop to shape and mold the food,fork,fork,0.92184,0.90138,0.92798,0.96782,0.96047,0.9359,-0.01429
187,188,creative,8 Use a fork to temporarily hold small screws or nails in place while working on a project,use a fork to temporarily hold small screws or nails in place while working on a project,fork,fork,0.92673,0.8804,1.03999,0.9678599999999999,0.94108,0.95121,0.01143
188,189,creative,9 Turn a fork into a musical instrument by using it to strum the strings of a guitar or ukulele,turn a fork into a musical instrument by using it to strum the strings of a guitar or ukulele,fork,fork,0.8938200000000001,0.98734,0.96619,0.9678599999999999,1.0589,0.97482,-0.01903
189,190,creative,10 Use a fork to create a DIY scraper for removing grime or residue from hardtoreach spaces,use a fork to create a diy scraper for removing grime or residue from hardtoreach spaces,fork,fork,1.07468,0.91267,0.92743,0.9673,1.05847,0.98811,-0.00162
190,191,creative,1 Use the tines of a fork to create a pattern in clay or dough,use the tines of a fork to create a pattern in clay or dough,fork,fork,1.00817,0.88961,1.09054,0.96787,1.05874,1.00299,0.02644
191,192,creative,2 Use the handle of a fork to create a tiny garden marker by etching the type of plant or herb,use the handle of a fork to create a tiny garden marker by etching the type of plant or herb,fork,fork,0.93298,1.01374,0.92657,0.9678599999999999,0.94114,0.95646,-0.02111
192,193,creative,3 Use a fork to create a unique hair accessory by inserting it into a bun or updo,use a fork to create a unique hair accessory by inserting it into a bun or updo,fork,fork,1.09188,0.9137500000000001,1.07786,0.9678599999999999,0.94111,0.99849,0.03498
193,194,creative,4 Use the end of a fork to create a design in a frothy cappuccino or latte,use the end of a fork to create a design in a frothy cappuccino or latte,fork,fork,0.89863,0.88689,1.0126,0.96787,0.94122,0.94144,0.00222
194,195,creative,5 Use a fork to gently comb out and separate the strands of a tangled necklace chain,use a fork to gently comb out and separate the strands of a tangled necklace chain,fork,fork,1.02933,1.10004,1.08239,0.9678599999999999,1.00183,1.03629,0.01319
195,196,creative,6 Use a fork to create an impromptu musical instrument by tapping it on a glass or bucket,use a fork to create an impromptu musical instrument by tapping it on a glass or bucket,fork,fork,0.87165,1.0127,0.92638,0.9678599999999999,0.94114,0.94395,-0.02785
196,197,creative,7 Use the curved tines of a fork to hold grapes or berries in place while cutting them,use the curved tines of a fork to hold grapes or berries in place while cutting them,fork,fork,0.91818,0.85898,1.08166,0.9678599999999999,1.05884,0.9771,0.01694
197,198,creative,8 Use a fork to create a decorative plate by dipping it in paint and pressing it onto a piece of paper or fabric,use a fork to create a decorative plate by dipping it in paint and pressing it onto a piece of paper or fabric,fork,fork,0.8685700000000001,0.99338,1.07378,0.9678599999999999,0.94096,0.96891,0.00351
198,199,creative,9 Use the end of a fork to create a small hole in the soil for planting seeds,use the end of a fork to create a small hole in the soil for planting seeds,fork,fork,0.90428,0.88759,1.00259,0.9678599999999999,0.94114,0.94069,7.3e-4
199,200,creative,10 Use a fork to create a DIY back scratcher by wrapping the handle in a soft material like felt or fleece,use a fork to create a diy back scratcher by wrapping the handle in a soft material like felt or fleece,fork,fork,1.07394,0.8875500000000001,0.9097999999999999,0.9678599999999999,1.05884,0.9796,-0.00323
200,201,creative,1 Use it to create unique textures in clay or dough,use it to create unique textures in clay or dough,fork,fork,1.1177,0.86665,1.103,0.96779,1.05943,1.02291,0.04277
201,202,creative,2 Use the tines to make patterns or shapes in soft cheese or butter,use the tines to make patterns or shapes in soft cheese or butter,fork,fork,0.90157,0.88029,0.97802,0.96785,1.05848,0.95724,-0.00775
202,203,creative,3 Use it as a makeshift hairpin to secure hair in an updo,use it as a makeshift hairpin to secure hair in an updo,fork,fork,1.00442,0.97448,1.05863,0.96789,1.05871,1.01283,0.01315
203,204,creative,4 Use it as a decorative skewer for cocktail garnishes,use it as a decorative skewer for cocktail garnishes,fork,fork,0.98188,0.95775,0.9163,0.96884,0.94085,0.95312,-0.01323
204,205,creative,5 Use it to hold a book open while reading,use it to hold a book open while reading,fork,fork,0.86692,0.99528,1.00515,0.96791,0.94058,0.95517,-0.01087
205,206,creative,6 Use it as a prop in a theater or film production,use it as a prop in a theater or film production,fork,fork,0.92661,1.00814,0.9514,0.9678599999999999,1.05645,0.98209,-0.01992
206,207,creative,7 Use it as a makeshift screwdriver in a pinch,use it as a makeshift screwdriver in a pinch,fork,fork,0.90764,0.9703,0.98855,0.96789,1.05887,0.97865,-0.01163
207,208,creative,8 Use it to poke holes in a pumpkin for carving,use it to poke holes in a pumpkin for carving,fork,fork,1.07368,0.88631,1.05289,0.96787,1.02893,1.00194,0.02714
208,209,creative,9 Use it as a tool for cleaning hardtoreach spaces in keyboards or other electronics,use it as a tool for cleaning hardtoreach spaces in keyboards or other electronics,fork,fork,1.02586,0.94218,0.98867,0.96784,0.9414,0.97319,0.00723
209,210,creative,10 Use it to play a tiny musical instrument by plucking the tines like a harp or dulcimer,use it to play a tiny musical instrument by plucking the tines like a harp or dulcimer,fork,fork,1.23682,1.01058,0.90666,0.9678599999999999,0.98073,1.02053,0.0074
210,211,creative,1 Use the end of the fork tines to make a design on a cake or baked goods,use the end of the fork tines to make a design on a cake or baked goods,fork,fork,0.91542,0.88979,1.07297,0.9678599999999999,1.05891,0.98099,0.01255
211,212,creative,2 Bend the tines to make a unique piece of jewelry such as earrings or a necklace,bend the tines to make a unique piece of jewelry such as earrings or a necklace,fork,fork,1.09942,0.96178,1.07252,0.9678599999999999,0.94193,1.0087,0.03111
212,213,creative,3 Use the back of the fork as a mini comb to style hair,use the back of the fork as a mini comb to style hair,fork,fork,0.8879900000000001,0.88894,0.92631,0.96788,0.94056,0.92234,-0.0168
213,214,creative,4 Stick the tines into a cork to make a homemade fork holder,stick the tines into a cork to make a homemade fork holder,fork,fork,1.11092,1.01212,1.02058,0.9678599999999999,1.05849,1.03399,0.01431
214,215,creative,5 Use a fork to poke holes in the soil before planting seeds,use a fork to poke holes in the soil before planting seeds,fork,fork,0.78593,0.86915,1.07193,0.96755,1.05893,0.9507,-5.7e-4
215,216,creative,6 Create a miniature piece of art by strategically placing colored thread through the tines,create a miniature piece of art by strategically placing colored thread through the tines,fork,fork,0.86311,0.90277,1.08462,0.96791,0.94243,0.95217,0.01186
216,217,creative,7 Use the tines to make imprints in wet clay or playdough,use the tines to make imprints in wet clay or playdough,fork,fork,0.94176,0.86324,0.8995299999999999,0.96792,1.05902,0.94629,-0.01813
217,218,creative,8 Use a fork to hold a wooden wick in place when making homemade candles,use a fork to hold a wooden wick in place when making homemade candles,fork,fork,1.06713,0.891,0.98984,0.9678599999999999,0.94114,0.97139,0.01587
218,219,creative,9 Use the tines to create an intricate design on a leather notebook or journal cover,use the tines to create an intricate design on a leather notebook or journal cover,fork,fork,0.91543,1.11786,1.04586,0.9678599999999999,1.02323,1.01405,-0.00891
219,220,creative,10 Use a fork to break apart clumps of cooked spaghetti before serving,use a fork to break apart clumps of cooked spaghetti before serving,fork,fork,0.97167,1.03779,0.9243,0.96778,0.94115,0.96854,-0.01912
220,221,creative,1 A makeshift lock pick for escaping a locked room or car,a makeshift lock pick for escaping a locked room or car,fork,fork,0.91996,0.94795,0.93223,0.9682,0.94115,0.9419,-0.01634
221,222,creative,2 A miniature garden tool for gardening in small spaces like window boxes or potted plants,a miniature garden tool for gardening in small spaces like window boxes or potted plants,fork,fork,0.86827,0.89862,1.01697,0.96773,0.94115,0.93855,-0.00117
222,223,creative,3 A tool for carving designs into clay or soap,a tool for carving designs into clay or soap,fork,fork,1.09318,0.85048,0.9166,0.96896,0.94091,0.95403,0.00719
223,224,creative,4 A musical instrument when used to scratch against a glass or metal surface,a musical instrument when used to scratch against a glass or metal surface,fork,fork,1.03788,0.98971,0.98284,0.96783,0.94082,0.98382,0.00383
224,225,creative,5 A handy tool for removing jewelry knots or untangling shoelaces,a handy tool for removing jewelry knots or untangling shoelaces,fork,fork,1.09272,1.05095,0.99221,1.00275,0.94149,1.01602,0.02115
225,226,creative,6 A fun tool for creating intricate patterns in sand or snow,a fun tool for creating intricate patterns in sand or snow,fork,fork,0.89599,0.98921,1.01729,0.96789,0.94284,0.96264,-0.00479
226,227,creative,7 A unique tool for applying intricate patterns in cake frosting or chocolate,a unique tool for applying intricate patterns in cake frosting or chocolate,fork,fork,0.89832,0.85253,1.00078,0.97092,0.94127,0.93276,0.00354
227,228,creative,8 A tool for sorting and organizing small objects like beads or buttons,a tool for sorting and organizing small objects like beads or buttons,fork,fork,0.94642,1.05283,0.92842,0.96802,1.0588899999999999,0.99092,-0.02579
228,229,creative,9 A tool for cutting small pieces of fabric while sewing,a tool for cutting small pieces of fabric while sewing,fork,fork,0.87537,0.95142,1.03325,0.96677,1.04675,0.97471,-0.00468
229,230,creative,10 A tool for creating interesting textures in art projects by pressing into paint or clay,a tool for creating interesting textures in art projects by pressing into paint or clay,fork,fork,0.89043,0.90283,1.01147,0.96784,1.05879,0.96627,-0.00381
230,231,creative,1 Use a fork to create a decorative pattern on cakes or cookies,use a fork to create a decorative pattern on cakes or cookies,fork,fork,1.10027,0.95402,1.07318,0.96793,1.05888,1.03086,0.02828
231,232,creative,2 Use a fork to create a mini garden by turning it upside down and poking it into the soil to create divots for seeds,use a fork to create a mini garden by turning it upside down and poking it into the soil to create divots for seeds,fork,fork,0.80897,1.11616,0.9309000000000001,0.9678599999999999,0.94114,0.95301,-0.04158
232,233,creative,3 Use a fork as a hair accessory by twisting hair into a knot and securing it with a fork,use a fork as a hair accessory by twisting hair into a knot and securing it with a fork,fork,fork,0.95202,1.00714,0.90921,0.9678599999999999,1.05794,0.97883,-0.02574
233,234,creative,4 Use forks as miniature easels to display photos or small art pieces,use forks as miniature easels to display photos or small art pieces,fork,fork,0.93268,0.92619,0.92818,0.95294,0.94183,0.93636,-0.02025
234,235,creative,5 Use a fork to create a DIY stamp by carving a design into the end of the prongs and dipping it into ink,use a fork to create a diy stamp by carving a design into the end of the prongs and dipping it into ink,fork,fork,1.14675,1.0004,1.0751,0.9678599999999999,0.94115,1.02625,0.03401
235,236,creative,6 Attach a fork to a wooden block to create a rustic coat hanger,attach a fork to a wooden block to create a rustic coat hanger,fork,fork,1.08696,1.00391,1.10251,0.96787,1.0588,1.04401,0.02908
236,237,creative,7 Use a fork to create texture in clay or playdough by pressing it lightly into the surface,use a fork to create texture in clay or playdough by pressing it lightly into the surface,fork,fork,0.85581,0.9848,0.90444,0.9678599999999999,0.94119,0.93082,-0.03203
237,238,creative,8 Use a fork to clean small crevices or hardtoreach places like the keyboard on a computer,use a fork to clean small crevices or hardtoreach places like the keyboard on a computer,fork,fork,0.9231,0.92578,1.07663,0.96787,1.05886,0.99045,0.01147
238,239,creative,9 Use a fork to create a makeshift wick for a candle by wrapping string around the end of the prongs and soaking it in wax,use a fork to create a makeshift wick for a candle by wrapping string around the end of the prongs and soaking it in wax,fork,fork,1.00424,0.8895,0.92667,0.9678599999999999,0.94114,0.94588,-0.00393
239,240,creative,10 Use a fork as a unique way to serve desserts or appetizers like skewering small fruits or cubes of cheese,use a fork as a unique way to serve desserts or appetizers like skewering small fruits or cubes of cheese,fork,fork,1.10241,1.06091,1.05682,0.9678599999999999,1.05921,1.04944,0.01714
240,241,creative,1 Use a fork to comb out tangled hairs,use a fork to comb out tangled hairs,fork,fork,1.03876,0.88287,0.94315,0.9664,1.08596,0.98343,-0.00136
241,242,creative,2 Use a fork as a tool to stitch thick materials,use a fork as a tool to stitch thick materials,fork,fork,1.0521,1.02689,1.15859,0.96813,0.94113,1.02937,0.03881
242,243,creative,3 Use a fork to create textured patterns on playdough and other malleable materials,use a fork to create textured patterns on playdough and other malleable materials,fork,fork,1.13974,1.12028,0.92766,0.96792,1.05884,1.04289,-0.00964
243,244,creative,4 Use a fork to scratch off a lottery ticket,use a fork to scratch off a lottery ticket,fork,fork,0.89444,0.8172699999999999,0.99823,0.968,0.94107,0.9238,0.00406
244,245,creative,5 Use a fork to aerate soil in a small garden or plant pot,use a fork to aerate soil in a small garden or plant pot,fork,fork,1.11908,0.86189,1.02184,0.96758,1.05886,1.00585,0.02656
245,246,creative,6 Use a fork as a decorative stamp on cookies fondant or whipped cream,use a fork as a decorative stamp on cookies fondant or whipped cream,fork,fork,0.89117,1.07353,0.93852,0.96779,1.05885,0.98597,-0.03146
246,247,creative,7 Use a fork to create a DIY loom for weaving small fabrics like bracelets necklaces or coasters,use a fork to create a diy loom for weaving small fabrics like bracelets necklaces or coasters,fork,fork,1.04229,0.88777,0.926,0.96785,0.94156,0.95309,2.5e-4
247,248,creative,8 Use a fork to measure pasta portions,use a fork to measure pasta portions,fork,fork,0.93152,0.8692,0.95364,0.93837,0.93887,0.92632,-0.01661
248,249,creative,9 Use a fork to untie stubborn knots,use a fork to untie stubborn knots,fork,fork,0.8412999999999999,0.98765,0.95259,0.96046,1.059,0.9602,-0.03061
249,250,creative,10 Use a fork as a makeshift mixing spoon for small amounts of liquid ingredients,use a fork as a makeshift mixing spoon for small amounts of liquid ingredients,fork,fork,1.00469,1.10554,0.90242,0.96805,1.05886,1.00791,-0.0286
