...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
131,132,creative,2 Paint and decorate bricks to use as bookends or door stops,paint and decorate bricks to use as bookends or door stops,brick,brick,0.97753,0.97956,0.94729,0.96677,1.19166,1.01256,0.01138
132,133,creative,3 Make a unique set of patio furniture using bricks as table legs and supports,make a unique set of patio furniture using bricks as table legs and supports,brick,brick,1.14668,0.98762,1.01444,0.96753,1.1916,1.06157,0.01208
133,134,creative,4 Use a brick as a weight to hold down a tarp or tent,use a brick as a weight to hold down a tarp or tent,brick,brick,1.02016,1.03079,1.08995,0.96754,0.80836,0.98336,-0.00937
134,135,creative,5 Turn an old brick into a unique phone stand or charging station,turn an old brick into a unique phone stand or charging station,brick,brick,1.03087,1.15214,0.99592,0.96817,1.19178,1.06778,0.01185
135,136,creative,6 Use bricks to create a fun and challenging balancing act game for kids,use bricks to create a fun and challenging balancing act game for kids,brick,brick,1.1202,0.94518,1.02459,0.96747,0.80831,0.97315,-0.00917
136,137,creative,7 Use bricks to create a raised garden bed for flowers or vegetables,use bricks to create a raised garden bed for flowers or vegetables,brick,brick,1.00343,0.9245099999999999,0.95293,0.96741,1.19167,1.00799,0.01139
137,138,creative,8 Use a row of bricks as a unique and rustic mantel for a fireplace,use a row of bricks as a unique and rustic mantel for a fireplace,brick,brick,1.04384,0.94542,0.91394,0.96753,0.80833,0.93581,-0.00956
138,139,creative,9 Cut and shape bricks to create a oneofakind sculpture or art piece,cut and shape bricks to create a oneofakind sculpture or art piece,brick,brick,1.0306,0.94016,0.97537,0.96843,0.80811,0.94453,-0.0096
139,140,creative,10 Create a brick path or sidewalk in the garden for a charming and durable walkway,create a brick path or sidewalk in the garden for a charming and durable walkway,brick,brick,1.15531,1.02253,1.07518,0.96754,1.19168,1.08245,0.01222
140,141,creative,1 Bookend Place a decorative brick on your bookshelf to hold up your favorite novels,bookend place a decorative brick on your bookshelf to hold up your favorite novels,brick,brick,0.99646,0.93341,1.02436,0.96912,1.1917,1.02301,0.01139
141,142,creative,2 Doorstop Use a brick to prop open a stubborn door,doorstop use a brick to prop open a stubborn door,brick,brick,1.15121,0.96101,0.85823,0.96718,0.80776,0.94908,-0.0092
142,143,creative,3 Garden pathways Use a series of bricks to create a visually appealing garden pathway,garden pathways use a series of bricks to create a visually appealing garden pathway,brick,brick,1.10065,1.04128,1.00488,0.96716,1.19167,1.06113,0.01198
143,144,creative,4 Brick BBQ Build a small BBQ pit with bricks for a unique outdoor cooking experience,brick bbq build a small bbq pit with bricks for a unique outdoor cooking experience,brick,brick,0.91937,0.91938,0.95999,0.9675,0.80847,0.91494,-0.01003
144,145,creative,5 Phone holder Use a brick as a phone holder for your desk or bedside table,phone holder use a brick as a phone holder for your desk or bedside table,brick,brick,0.96984,1.06577,0.95123,0.96654,0.80791,0.95226,-0.00963
145,146,creative,6 Fitness prop Use bricks as weights for an unconventional workout routine,fitness prop use bricks as weights for an unconventional workout routine,brick,brick,0.95966,0.94012,0.94147,0.86865,1.19124,0.98023,0.01398
146,147,creative,7 Food warmer Heat a brick in the oven and use it as a base for keeping food warm on a buffet table,food warmer heat a brick in the oven and use it as a base for keeping food warm on a buffet table,brick,brick,1.0225,0.94699,1.05217,0.96754,1.19165,1.03617,0.01158
147,148,creative,8 Paperweight Use a unique brick as a paperweight for your desk,paperweight use a unique brick as a paperweight for your desk,brick,brick,1.06603,1.0362,1.10039,0.96808,0.80841,0.99582,-0.00919
148,149,creative,9 Building block Stack bricks together to create a unique piece of furniture like a bookshelf or end table,building block stack bricks together to create a unique piece of furniture like a bookshelf or end table,brick,brick,1.1428,0.9638,0.96208,0.96753,0.80828,0.9689,-0.00911
149,150,creative,10 Art display Use bricks as a display stand for sculptures or art pieces,art display use bricks as a display stand for sculptures or art pieces,brick,brick,0.97321,0.92589,1.01432,0.97041,0.80831,0.93843,-0.00985
150,151,creative,1 Use it as a doorstop for a heavy door,use it as a doorstop for a heavy door,brick,brick,1.02279,0.96128,0.94786,0.96749,1.1914500000000001,1.01817,0.0115
151,152,creative,2 Place it in the bottom of a large plant pot to help with drainage,place it in the bottom of a large plant pot to help with drainage,brick,brick,1.03337,1.04511,1.05459,0.96754,1.193,1.05872,0.01184
152,153,creative,3 Use it as a makeshift dumbbell for athome workouts,use it as a makeshift dumbbell for athome workouts,brick,brick,0.9407,1.03973,1.05811,0.968,0.8083,0.96297,-0.00971
153,154,creative,4 Paint patterns or designs on it to create a unique bookend,paint patterns or designs on it to create a unique bookend,brick,brick,1.01693,0.94311,0.96254,0.96755,1.14295,1.00662,0.00879
154,155,creative,5 Use it as a paperweight for a stack of important documents on a windy day,use it as a paperweight for a stack of important documents on a windy day,brick,brick,1.00627,1.07278,1.01222,0.96754,0.8083400000000001,0.97343,-0.00943
155,156,creative,6 Place it in the center of a fire pit to help radiate heat,place it in the center of a fire pit to help radiate heat,brick,brick,1.00451,1.04283,1.05381,0.96753,1.1917,1.05208,0.01165
156,157,creative,7 Stack them together to create a rustic garden path,stack them together to create a rustic garden path,brick,brick,0.84968,1.04839,1.01549,0.96925,0.80875,0.93831,-0.01009
157,158,creative,8 Use it as a hammer to pound in stakes or small nails,use it as a hammer to pound in stakes or small nails,brick,brick,1.12757,0.95002,1.02271,0.96754,1.19199,1.05197,0.01198
158,159,creative,9 Create a unique bookshelf by stacking and cementing bricks together,create a unique bookshelf by stacking and cementing bricks together,brick,brick,1.14691,1.05272,0.92945,0.99482,1.19078,1.06294,0.01129
159,160,creative,10 Use it as a weight to anchor a tarp or blanket during a picnic or outdoor event,use it as a weight to anchor a tarp or blanket during a picnic or outdoor event,brick,brick,1.03269,1.02119,1.0032,0.96754,0.80904,0.96673,-0.00938
160,161,creative,1 Use a brick as a doorstop,use a brick as a doorstop,brick,brick,0.96365,1.06252,0.95824,0.9649,0.80828,0.95152,-0.00959
161,162,creative,2 Create a fire pit by stacking bricks in a circular pattern,create a fire pit by stacking bricks in a circular pattern,brick,brick,1.01123,1.08507,0.98285,0.9678599999999999,0.80959,0.97132,-0.00936
162,163,creative,3 Use a brick as a weight for exercise,use a brick as a weight for exercise,brick,brick,1.11335,1.05268,1.04352,0.96731,1.19224,1.07382,0.01211
163,164,creative,4 Build a garden bed by stacking bricks together,build a garden bed by stacking bricks together,brick,brick,1.15013,1.0708,1.08905,0.9337,1.19193,1.08712,0.01325
164,165,creative,5 Use bricks as bookends,use bricks as bookends,brick,brick,1.07315,0.9793499999999999,0.86077,1.02527,0.80335,0.94838,-0.01134
165,166,creative,6 Make a DIY phone or tablet stand by stacking bricks,make a diy phone or tablet stand by stacking bricks,brick,brick,1.0778,0.9646399999999999,0.96659,0.96681,0.80954,0.95708,-0.00927
166,167,creative,7 Create a unique decoration by painting bricks and arranging them in a pattern on a wall,create a unique decoration by painting bricks and arranging them in a pattern on a wall,brick,brick,1.15225,0.96837,0.95134,0.96754,1.1919,1.04628,0.01203
167,168,creative,8 Use bricks to elevate a bbq grill to a more comfortable height for cooking,use bricks to elevate a bbq grill to a more comfortable height for cooking,brick,brick,1.14269,1.04572,1.03872,0.96753,1.1928,1.07749,0.01224
168,169,creative,9 Make a birdhouse by gluing bricks together,make a birdhouse by gluing bricks together,brick,brick,0.84953,0.90808,0.92041,0.95719,0.80793,0.88863,-0.01009
169,170,creative,10 Use bricks as paperweights for your desk,use bricks as paperweights for your desk,brick,brick,0.95885,0.95039,1.00074,0.99343,1.19251,1.01918,0.01062
170,171,creative,1 Turn it into a bookend by covering it with decorative paper or paint,turn it into a bookend by covering it with decorative paper or paint,brick,brick,0.93003,1.06638,1.05423,0.96753,1.19107,1.04185,0.01137
171,172,creative,2 Use it as a doorstop for a heavy door,use it as a doorstop for a heavy door,brick,brick,1.02279,0.96128,0.94786,0.96749,1.1914500000000001,1.01817,0.0115
172,173,creative,3 Turn it into a unique paperweight by painting it and adding a message or image,turn it into a unique paperweight by painting it and adding a message or image,brick,brick,0.9034800000000001,1.02281,1.02915,0.96754,1.19302,1.0232,0.01129
173,174,creative,4 Use it as a base for a garden sculpture or as part of an outdoor display,use it as a base for a garden sculpture or as part of an outdoor display,brick,brick,0.99156,1.04749,0.96138,0.96753,1.19168,1.03193,0.01153
174,175,creative,5 Create a tabletop by stacking bricks of the same size and securing them together with adhesive,create a tabletop by stacking bricks of the same size and securing them together with adhesive,brick,brick,0.85302,1.03753,1.06266,0.96754,0.8086,0.94587,-0.01001
175,176,creative,6 Use it as a weight for an outdoor tarp ensuring it won't blow away,use it as a weight for an outdoor tarp ensuring it wont blow away,brick,brick,0.97627,1.02094,0.99792,0.96755,0.80756000000000006,0.95405,-0.00968
176,177,creative,7 Turn it into a pencil holder by drilling holes into it and adding felt to the bottom,turn it into a pencil holder by drilling holes into it and adding felt to the bottom,brick,brick,1.03766,1.0112,1.02331,0.96753,0.81231,0.9704,-0.00917
177,178,creative,8 Use it as a stand for a large potted plant or a birdhouse,use it as a stand for a large potted plant or a birdhouse,brick,brick,0.96912,0.94281,0.95086,0.96754,1.15926,0.99792,0.00949
178,179,creative,9 Create a DIY fire pit with bricks by stacking them in a circular or square shape,create a diy fire pit with bricks by stacking them in a circular or square shape,brick,brick,0.96442,1.00104,0.98659,0.96754,0.80824,0.94557,-0.00973
179,180,creative,10 Use it as a decorative bookshelf by stacking bricks in various positions and securing them with mortar,use it as a decorative bookshelf by stacking bricks in various positions and securing them with mortar,brick,brick,0.97019,1.05022,1.04894,0.96754,1.19237,1.04585,0.01156
180,181,creative,1 A bookend  use a brick to hold up your heavy books giving your bookshelf a rustic touch,a bookend use a brick to hold up your heavy books giving your bookshelf a rustic touch,brick,brick,1.16676,1.0334699999999999,1.03743,0.96754,0.80878,1.0028,-0.00883
181,182,creative,2 A garden border  stack bricks to create a border for your garden beds or pathways,a garden border stack bricks to create a border for your garden beds or pathways,brick,brick,1.0035,0.90743,0.9561,0.9674,0.80833,0.92855,-0.00973
182,183,creative,3 A doorstop  use a brick to prop open a door that tends to close on its own,a doorstop use a brick to prop open a door that tends to close on its own,brick,brick,1.1431499999999999,1.04127,0.97735,0.96754,0.80795,0.98745,-0.00901
183,184,creative,4 A paperweight  keep papers in place on a windy day with a heavy brick,a paperweight keep papers in place on a windy day with a heavy brick,brick,brick,0.94525,1.05153,1.1520299999999999,0.96754,1.19166,1.0616,0.01153
184,185,creative,5 A barbecue grill  stack bricks to create a fire pit and grill for outdoor cooking,a barbecue grill stack bricks to create a fire pit and grill for outdoor cooking,brick,brick,1.12475,0.9367,1.02289,0.96739,0.80833,0.97201,-0.00916
185,186,creative,6 A heat sink  place a brick next to a heater or fireplace to absorb and slowly release heat,a heat sink place a brick next to a heater or fireplace to absorb and slowly release heat,brick,brick,0.86974,1.08354,1.0727,0.96753,1.19167,1.03704,0.01121
186,187,creative,7 A workout weight  use a brick in place of a traditional weight during your workout routine,a workout weight use a brick in place of a traditional weight during your workout routine,brick,brick,1.13486,0.95926,0.96937,0.9675,1.19168,1.04453,0.01196
187,188,creative,8 A pet doorstop  prop open a door for your furry friend to come and go as they please,a pet doorstop prop open a door for your furry friend to come and go as they please,brick,brick,1.04866,1.04884,0.9278,0.96754,1.19147,1.03686,0.0117
188,189,creative,9 A sculpture  use bricks to create a unique sculpture for your garden or yard,a sculpture use bricks to create a unique sculpture for your garden or yard,brick,brick,1.09339,0.99545,1.03802,0.96724,1.19167,1.05715,0.01192
189,190,creative,10 A homemade pavement  crush bricks and use as a base for a DIY pavement project,a homemade pavement crush bricks and use as a base for a diy pavement project,brick,brick,0.78848,1.02722,0.99049,0.96754,1.19167,0.99308,0.01074
190,191,creative,1 Use bricks to make a unique bookend for your bookshelf,use bricks to make a unique bookend for your bookshelf,brick,brick,0.9085799999999999,1.01859,0.94713,0.96757,1.19234,1.00684,0.01119
191,192,creative,2 Stack bricks and use them to create a miniature garden bed,stack bricks and use them to create a miniature garden bed,brick,brick,1.06196,0.92284,0.97816,0.96677,0.80832,0.94761,-0.00945
192,193,creative,3 Use a brick as a unique heavyduty doorstop,use a brick as a unique heavyduty doorstop,brick,brick,1.12927,0.9369,1.03793,0.96919,1.19175,1.05301,0.01192
193,194,creative,4 Create a brick pathway by laying them in a pattern in your backyard or garden,create a brick pathway by laying them in a pattern in your backyard or garden,brick,brick,0.87757,0.91267,1.02421,0.96753,0.8083400000000001,0.91806,-0.01015
194,195,creative,5 Use a brick as a makeshift hammer when you need to hang a picture or repair something,use a brick as a makeshift hammer when you need to hang a picture or repair something,brick,brick,0.93531,1.04873,1.02868,0.96754,0.8083400000000001,0.95772,-0.00973
195,196,creative,6 Turn bricks into weights for your home gym by tying them to a barbell,turn bricks into weights for your home gym by tying them to a barbell,brick,brick,1.03424,1.12998,1.00275,0.96754,0.80833,0.98857,-0.00925
196,197,creative,7 Use bricks to create a raised BBQ stand for outdoor grilling,use bricks to create a raised bbq stand for outdoor grilling,brick,brick,1.14445,1.04915,1.04905,0.9679,1.19234,1.08058,0.01222
197,198,creative,8 Use bricks to create a cozy rustic outdoor fireplace in your backyard,use bricks to create a cozy rustic outdoor fireplace in your backyard,brick,brick,0.84834,1.01804,1.02741,0.96966,0.80832,0.93435,-0.01016
198,199,creative,9 Break bricks into smaller pieces and use them as a decorative component in a mosaic,break bricks into smaller pieces and use them as a decorative component in a mosaic,brick,brick,0.99924,0.95855,0.97138,0.96753,0.80831,0.941,-0.00966
199,200,creative,10 Use bricks to create a DIY bench for your garden or patio,use bricks to create a diy bench for your garden or patio,brick,brick,0.97848,1.05732,0.99661,0.96752,0.80833,0.96165,-0.00958
200,201,creative,1 Garden border Using bricks to create a decorative border around your garden can make it more aesthetically pleasing and give it a more polished look,garden border using bricks to create a decorative border around your garden can make it more aesthetically pleasing and give it a more polished look,brick,brick,0.84678,1.05317,1.01635,0.96754,0.80832,0.93843,-0.01007
201,202,creative,2 Bookends Stack two or three bricks on top of each other and you have a sturdy functional set of bookends,bookends stack two or three bricks on top of each other and you have a sturdy functional set of bookends,brick,brick,1.03278,1.13053,0.89739,0.96753,0.80855,0.96736,-0.00934
202,203,creative,3 Doorstop A brick can provide a simple and effective doorstop for outdoor or unfinished spaces,doorstop a brick can provide a simple and effective doorstop for outdoor or unfinished spaces,brick,brick,0.79935,0.96714,0.89522,0.96753,0.80833,0.88751,-0.01049
203,204,creative,4 Weights Bricks are a cheap and easy way to add extra weight to your workout routine,weights bricks are a cheap and easy way to add extra weight to your workout routine,brick,brick,1.15123,1.02183,0.9679,0.96753,1.19168,1.06003,0.01211
204,205,creative,5 Planter Bricks can be used as a base for a small planter such as a succulent or herb garden,planter bricks can be used as a base for a small planter such as a succulent or herb garden,brick,brick,0.97005,0.91327,0.97429,0.96754,1.19029,1.00309,0.01118
205,206,creative,6 Fireplace accessory A brick can be used to prop open a fireplace door or as a makeshift tool to help stoke the fire,fireplace accessory a brick can be used to prop open a fireplace door or as a makeshift tool to help stoke the fire,brick,brick,0.85126,0.94637,1.04849,0.96755,0.80833,0.9244,-0.01018
206,207,creative,7 Paver Bricks can be used to create a walkway or a small patio for your outdoor space,paver bricks can be used to create a walkway or a small patio for your outdoor space,brick,brick,1.03664,0.9781299999999999,0.95956,0.96754,1.19167,1.02671,0.0116
207,208,creative,8 Creative display Use bricks to creatively display items in your home such as candles picture frames or other decorative items,creative display use bricks to creatively display items in your home such as candles picture frames or other decorative items,brick,brick,1.14294,0.97442,1.1221700000000001,0.96751,0.80833,1.00307,-0.00895
208,209,creative,9 Exercise step A single brick can be used as a small platform for doing aerobics or other exercises,exercise step a single brick can be used as a small platform for doing aerobics or other exercises,brick,brick,1.01375,1.06928,1.04551,0.96753,1.19164,1.05754,0.01172
209,210,creative,10 Outdoor game Use bricks to create a DIY game of giant Jenga or outdoor checkers,outdoor game use bricks to create a diy game of giant jenga or outdoor checkers,brick,brick,1.02744,0.87277,0.91329,0.9676,0.80833,0.91789,-0.00973
210,211,creative,1 Garden marker Write plant names on bricks and use them as markers in your garden,garden marker write plant names on bricks and use them as markers in your garden,brick,brick,0.96934,0.93284,0.82507,0.96188,0.80833,0.89949,-0.00979
211,212,creative,2 Bookend Use a brick as a simple minimalist bookend for your shelves,bookend use a brick as a simple minimalist bookend for your shelves,brick,brick,1.1672500000000001,0.98757,1.11534,0.9670300000000001,0.8121700000000001,1.00987,-0.00862
212,213,creative,3 Paperweight Keep paper in place on a desk or table with a brick,paperweight keep paper in place on a desk or table with a brick,brick,brick,0.93093,1.05401,1.03172,0.96754,1.19173,1.03519,0.01137
213,214,creative,4 Doorstop Use a brick as a heavy sturdy doorstop to keep doors from closing or blowing shut,doorstop use a brick as a heavy sturdy doorstop to keep doors from closing or blowing shut,brick,brick,0.96902,0.99295,1.07561,0.96753,1.19167,1.03936,0.01146
214,215,creative,5 Workout weight Use bricks as makeshift weights in your home workout routine,workout weight use bricks as makeshift weights in your home workout routine,brick,brick,1.03099,0.9749,0.91235,0.89879,1.19167,1.00174,0.01346
215,216,creative,6 BBQ grill Use a few bricks to construct a quick and easy barbecue grill,bbq grill use a few bricks to construct a quick and easy barbecue grill,brick,brick,1.1367099999999999,1.08201,0.99671,0.96753,0.8083400000000001,0.99826,-0.00893
216,217,creative,7 Garden border Create a decorative garden border by stacking bricks and filling the gaps with soil or gravel,garden border create a decorative garden border by stacking bricks and filling the gaps with soil or gravel,brick,brick,0.99773,1.13512,1.07539,0.97038,1.19167,1.07406,0.0117
217,218,creative,8 Outdoor game Paint bricks and use them as oversized game pieces for outdoor chess checkers or tictactoe,outdoor game paint bricks and use them as oversized game pieces for outdoor chess checkers or tictactoe,brick,brick,1.03058,0.96283,1.0366900000000001,0.96978,1.19167,1.03831,0.01156
218,219,creative,9 Foot massager Place a brick on the floor and roll your feet over it for a simple makeshift foot massager,foot massager place a brick on the floor and roll your feet over it for a simple makeshift foot massager,brick,brick,1.0534,1.11499,1.05786,0.96754,1.19167,1.07709,0.01195
219,220,creative,10 Creative sculpture Use bricks to create a unique sculpture or piece of art for your home or garden,creative sculpture use bricks to create a unique sculpture or piece of art for your home or garden,brick,brick,1.03013,1.03026,0.96093,0.9676400000000001,1.19167,1.03613,0.01165
220,221,creative,1 A doorstop A heavy brick makes for a great doorstop preventing drafts from entering your home,a doorstop a heavy brick makes for a great doorstop preventing drafts from entering your home,brick,brick,1.15699,0.88741,0.9569799999999999,0.96754,1.19167,1.03212,0.01193
221,222,creative,2 A bookend Stack several bricks together and use them as bookends,a bookend stack several bricks together and use them as bookends,brick,brick,0.97097,1.03286,1.02946,0.96666,0.80759,0.96151,-0.00963
222,223,creative,3 A paperweight A brick can also be used as a decorative paperweight for your desk,a paperweight a brick can also be used as a decorative paperweight for your desk,brick,brick,0.96812,0.9020900000000001,1.01324,0.96754,0.80832,0.93186,-0.00983
223,224,creative,4 A garden decoration Use a brick to make a unique garden decoration such as a raised garden bed wall a birdhouse platform or a pathway,a garden decoration use a brick to make a unique garden decoration such as a raised garden bed wall a birdhouse platform or a pathway,brick,brick,0.85292,0.93997,1.02945,0.96754,1.19167,0.99631,0.0109
224,225,creative,5 A heating source The brick can be used as a heating source by placing it inside an oven or grill to retain heat,a heating source the brick can be used as a heating source by placing it inside an oven or grill to retain heat,brick,brick,0.89529,1.05337,1.01799,0.96752,0.80833,0.9485,-0.00988
225,226,creative,6 A footrest Stack a few bricks together and use them as a footrest while sitting outside,a footrest stack a few bricks together and use them as a footrest while sitting outside,brick,brick,1.04922,1.0428,0.94125,0.96754,1.19167,1.0385,0.01172
226,227,creative,7 A massage tool A brick can be used to give yourself a deep tissue massage by placing it on sore muscles and using it to apply pressure,a massage tool a brick can be used to give yourself a deep tissue massage by placing it on sore muscles and using it to apply pressure,brick,brick,0.85251,0.93991,0.97553,0.96754,0.80838,0.90877,-0.01025
227,228,creative,8 A workout prop Use bricks as weights in a workout routine doing squats or lifting them over your head for an arm workout,a workout prop use bricks as weights in a workout routine doing squats or lifting them over your head for an arm workout,brick,brick,0.96938,0.9862,0.93659,0.96753,0.80833,0.93361,-0.00977
228,229,creative,9 A table prop Use a brick as a table prop under a wobbly table leg to keep it sturdy,a table prop use a brick as a table prop under a wobbly table leg to keep it sturdy,brick,brick,1.14626,0.94969,0.95739,0.96753,0.84885,0.97394,-0.00689
229,230,creative,10 A photo frame Use a brick as a picture frame holder by attaching a piece of wire or string to the top of the brick and securing it to the wall,a photo frame use a brick as a picture frame holder by attaching a piece of wire or string to the top of the brick and securing it to the wall,brick,brick,1.15048,1.04492,1.0352,0.96754,0.80833,1.00129,-0.0089
230,231,creative,1 Garden marker  use a brick to mark rows of plants or label specific areas in your garden,garden marker use a brick to mark rows of plants or label specific areas in your garden,brick,brick,0.93218,1.0708,1.01581,0.96736,0.80833,0.9589,-0.00971
231,232,creative,2 Bookend  stack a few bricks together and use them to prop up your bookshelf,bookend stack a few bricks together and use them to prop up your bookshelf,brick,brick,1.00487,1.13193,0.97512,0.96754,0.81074,0.97804,-0.00925
232,233,creative,3 Doorstop  use a brick to hold open a heavy door,doorstop use a brick to hold open a heavy door,brick,brick,1.11487,0.97395,0.91522,0.96973,0.80835,0.95642,-0.00931
233,234,creative,4 DIY weights  use bricks as handheld weights for a workout,diy weights use bricks as handheld weights for a workout,brick,brick,1.03795,1.06059,1.02677,0.95121,0.8083400000000001,0.97697,-0.00886
234,235,creative,5 Outdoor seating  stack bricks to create a seating area in your yard or garden,outdoor seating stack bricks to create a seating area in your yard or garden,brick,brick,0.97009,1.00104,0.98759,0.96788,1.19167,1.02365,0.01139
235,236,creative,6 Wall décor  paint or mosaic a brick and hang it on your wall as a unique piece of art,wall décor paint or mosaic a brick and hang it on your wall as a unique piece of art,brick,brick,1.15875,1.05312,0.95756,0.96754,1.19174,1.06574,0.01218
236,237,creative,7 Household tool  use a brick to hammer nails or break open nuts,household tool use a brick to hammer nails or break open nuts,brick,brick,0.8489599999999999,0.92614,0.93384,0.96324,1.1918,0.9728,0.01091
237,238,creative,8 Paperweight  use a brick to keep your papers from flying away on a windy day,paperweight use a brick to keep your papers from flying away on a windy day,brick,brick,0.9441,1.05525,0.98581,0.96754,0.80833,0.95221,-0.00972
238,239,creative,9 Fire pit  stack bricks to create a simple fire pit to enjoy on chilly nights,fire pit stack bricks to create a simple fire pit to enjoy on chilly nights,brick,brick,0.84399,1.09744,1.02566,0.9678599999999999,0.80833,0.94866,-0.01002
239,240,creative,10 Pet house  stack bricks to create a small shelter for your furry friend in your backyard,pet house stack bricks to create a small shelter for your furry friend in your backyard,brick,brick,0.97004,0.99534,1.05212,0.96756,1.19168,1.03535,0.01145
240,241,creative,1 Use it as a door stopper,use it as a door stopper,brick,brick,1.0146,0.96391,0.98684,0.96879,0.80766,0.94836,-0.00965
241,242,creative,2 Turn it into a bookend,turn it into a bookend,brick,brick,0.9258500000000001,0.98021,0.92884,0.9675,1.15204,0.99089,0.00897
242,243,creative,3 Create a unique paperweight,create a unique paperweight,brick,brick,1.08719,1.03106,1.02643,1.02645,0.8022,0.99467,-0.01116
243,244,creative,4 Use it as a weights for a homemade gym,use it as a weights for a homemade gym,brick,brick,0.9914,0.94524,1.03151,0.96753,0.8083,0.9488,-0.00966
244,245,creative,5 Create a decorative garden border,create a decorative garden border,brick,brick,0.89863,1.04253,0.90835,0.98562,0.80916,0.92886,-0.01045
245,246,creative,6 Turn it into a mini grill or fire pit,turn it into a mini grill or fire pit,brick,brick,0.96933,0.9805,0.97266,0.96586,0.8082199999999999,0.93931,-0.0097
246,247,creative,7 Use it as a nontraditional speaker for your phone,use it as a nontraditional speaker for your phone,brick,brick,0.87793,0.988,0.96932,0.96759,0.80802,0.92217,-0.01011
247,248,creative,8 Use it as a prop for a theatrical production,use it as a prop for a theatrical production,brick,brick,0.98131,0.94578,0.97617,0.96754,1.19332,1.01282,0.01144
248,249,creative,9 Create a DIY pet house or bed,create a diy pet house or bed,brick,brick,1.03563,1.042,0.92534,0.94655,1.18998,1.0279,0.01215
249,250,creative,10 Stack them to create a unique outdoor art installation,stack them to create a unique outdoor art installation,brick,brick,0.89868,1.04329,0.9647,0.98523,0.80783,0.93995,-0.01046
